Ctrl_923_R2B1	LMP_923_R2B1	Ctrl_923_R3B1	LMP_923_R3B1	Ctrl_923_R1B2	LMP_923_R1B2
ENSG00000198435.4|NRARP	232	155	276	164	295	204
ENSG00000198440.9|ZNF583	217	207	254	160	239	237
ENSG00000198453.13|ZNF568	276	371	412	209	384	349
ENSG00000198455.4|ZXDB	265.01	333.51	298.56	250.89	300.02	274.71
ENSG00000198464.14|ZNF480	975	1079	1163	788	1094	1152
ENSG00000198466.12|ZNF587	550.25	779.32	628.26	546.08	744.06	720.12
ENSG00000198467.14|TPM2	297	446	495	341	408	459
ENSG00000198468.8|FLVCR1-DT	160	179	184	147	137	177.15
ENSG00000198478.8|SH3BGRL2	150	149	147	83	156	150
ENSG00000198482.12|ZNF808	153.97	210.89	210.26	145.86	208.74	218.78
ENSG00000198492.16|YTHDF2	2853.98	3021	3112.98	2088.93	2921.99	3072
ENSG00000198496.11|NBR2	25	56	35	23	44	40
ENSG00000198498.10|TMA16	424	440	469	294	503	413
ENSG00000198513.11|ATL1	223.35	266.64	297.28	142.66	283.26	263.82
ENSG00000198517.10|MAFK	51	53	94	46	54	32
ENSG00000198520.12|ARMH1	31	64	36	37	46	59
ENSG00000198521.11|ZNF43	1381	1687	1642	1243.73	1409.75	1665
ENSG00000198522.13|GPN1	740.2	818.37	911.48	640.56	911.79	904.51
ENSG00000198535.5|C2CD4A	339	356	458	270	396	498
ENSG00000198538.11|ZNF28	286.7	308.24	289.83	210.81	284.22	298.76
ENSG00000198546.15|ZNF511	133.04	178.57	228.08	125.55	175.56	177.57
ENSG00000198551.10|ZNF627	536	711	582	410	532	554
ENSG00000198554.12|WDHD1	1443	1725	1682	1117	1544	1750
ENSG00000198556.14|ZNF789	313.83	591.16	466.1	418.75	412.67	527.43
ENSG00000198561.13|CTNND1	4214.56	5172.67	4793.41	3593.26	4423.88	5282.43
ENSG00000198563.14|DDX39B	8653.38	11009.69	11035.18	7653.71	10751.62	10776.75
ENSG00000198576.4|ARC	764	667	1555	791	1056	840
ENSG00000198585.11|NUDT16	1403	1427	1724	1087	1631	1530
ENSG00000198586.14|TLK1	1588	1583	1955	1027	1612	1520
ENSG00000198589.12|LRBA	905	840	1069.7	551	925	743.35
ENSG00000198598.6|MMP17	19	34	54	24	32	30
ENSG00000198604.11|BAZ1A	2614.41	2665.26	3000.9	1864	2771.2	3092.67
ENSG00000198612.11|COPS8	1668	1853	1792	1383	1787.99	1916
ENSG00000198618.5|PPIAP22	689.39	721.75	916.56	523.16	846.36	860.74
ENSG00000198624.13|CCDC69	9	8	17	10	12	17
ENSG00000198625.13|MDM4	687	918	1019	695	860	932
ENSG00000198633.10|ZNF534	9	9	14	7	15	9
ENSG00000198642.6|KLHL9	1284	1231	1287	923	1289	1307
ENSG00000198646.14|NCOA6	2075	2452	2822	1738	2468	2384
ENSG00000198648.11|STK39	980	1220	1216	858	1102	1372
ENSG00000198663.16|C6orf89	1668	2059	1958	1500	1833	2033
ENSG00000198668.11|CALM1	8849	9493	10226	7009	9858	10075
ENSG00000198677.11|TTC37	2133	2369	2468	1618	2345	2429
ENSG00000198682.13|PAPSS2	94	79	122	69	109	93
ENSG00000198689.11|SLC9A6	555	673	713	424	667.11	659
ENSG00000198690.9|FAN1	795.37	970.37	920.17	622.95	866.71	936.15
ENSG00000198691.13|ABCA4	39	55	41	40	18	58
ENSG00000198695.2|MT-ND6	9630.99	11797	14919	9324	11021	11734
ENSG00000198700.10|IPO9	4576.46	5322.8	5830.98	3758.53	5288.39	5322.22
ENSG00000198707.15|CEP290	569.24	522.94	649.75	323.96	565.78	497.33
ENSG00000198711.5|SSBP3-AS1	16	22	28	11	21	19
ENSG00000198712.1|MT-CO2	77055.95	92807.99	107884	68447	83466.99	93902
ENSG00000198715.13|GLMP	304	360	370	326	310	387
ENSG00000198718.13|TOGARAM1	442	500	567	342	496	504
ENSG00000198719.9|DLL1	357	263	594	214	489	250
ENSG00000198720.13|ANKRD13B	617	825	1025	643	741	765
ENSG00000198721.12|ECI2	1304.34	1805.62	1641.87	1224.28	1618.89	1777.4
ENSG00000198722.14|UNC13B	826	955	1071	655	922	988
ENSG00000198727.2|MT-CYB	45173	56324	62484	40187	46825	52556
ENSG00000198728.10|LDB1	816	1047	1178	880	967	1034
ENSG00000198729.5|PPP1R14C	1920	2139	1917	1292	2038	2099
ENSG00000198730.9|CTR9	1489.01	1565	1655.08	1134	1619.02	1729.03
ENSG00000198736.11|MSRB1	277	325	448	259	329	343
ENSG00000198739.11|LRRTM3	63	84	69	45	65	85
ENSG00000198740.8|ZNF652	290	318	375	267	320	338
ENSG00000198742.9|SMURF1	1008.13	1149.66	1186.34	837.56	1084.84	1153.94
ENSG00000198743.7|SLC5A3	789.42	995.45	935.31	767.7	924.42	1190.7
ENSG00000198746.13|GPATCH3	199.94	282.86	269.85	170.96	228	239
ENSG00000198752.11|CDC42BPB	2552.67	3103.44	3227.75	2320	2763.38	2967.3
ENSG00000198753.12|PLXNB3	1566.06	2206.31	3028.32	2038.87	2037.05	2308.12
ENSG00000198755.11|RPL10A	6610.99	7204	7573	5440	7340	7202
ENSG00000198756.12|COLGALT2	3496	3314	4312	2420	3972	3475
ENSG00000198763.3|MT-ND2	42192.9	50751.26	57216.06	36783.63	44681.02	49785
ENSG00000198780.12|FAM169A	234.11	272.3	295.47	214.86	316.93	322.78
ENSG00000198783.6|ZNF830	360	494	440	364	399	469
ENSG00000198786.2|MT-ND5	55294	73015	87736	54981	64750	72087
ENSG00000198791.12|CNOT7	2034	2257	2471	1560	2146	2392
ENSG00000198792.13|TMEM184B	875	1271	1425	1136	1012	1450
ENSG00000198793.12|MTOR	2561	2975	3272	2244	3027	3057
ENSG00000198794.12|SCAMP5	1823	2281	2313	1683	2227	2303.44
ENSG00000198796.7|ALPK2	13	33.22	12.74	29	13	26.38
ENSG00000198797.7|BRINP2	56	27	51	15	62	29
ENSG00000198799.12|LRIG2	465	542	516	386	477	523
ENSG00000198804.2|MT-CO1	154917.75	195096.45	204198.47	135290.23	168011.37	186353.1
ENSG00000198805.11|PNP	1117	1189	1290	884	1249	1205
ENSG00000198814.12|GK	267	260.83	308.92	152.99	249.85	281
ENSG00000198815.9|FOXJ3	1623	1883	1975	1325	1739	1801
ENSG00000198816.7|ZNF358	370	448	621	419	415	499
ENSG00000198818.10|SFT2D1	595	635	716	490	681	684
ENSG00000198824.7|CHAMP1	1261	1641	1598	1267	1450	1611
ENSG00000198825.13|INPP5F	438	579	543	360.37	571	614
ENSG00000198826.11|ARHGAP11A	1938.93	2262.04	2878.12	1588.24	2484.64	2395.87
ENSG00000198830.11|HMGN2	11363.45	11611.43	12941.18	8668.6	13150.25	12382.55
ENSG00000198832.10|SELENOM	14	27	20	19	15	20
ENSG00000198833.7|UBE2J1	697	736	722	535	757	690
ENSG00000198836.9|OPA1	2489	2761	2861	1748	2821	2801
ENSG00000198837.10|DENND4B	1280.55	1664.81	1999.56	1411.71	1656.58	1845.44
ENSG00000198838.13|RYR3	128	156	184	108	157.63	120
ENSG00000198839.9|ZNF277	329	368	374	263	333	364
ENSG00000198840.2|MT-ND3	3729	4199	4399	2840	3744	4116
ENSG00000198841.3|KTI12	107.12	111.09	130.74	104.77	122.66	147.44
ENSG00000198843.13|SELENOT	1356	1297	1448	973	1383.94	1290
ENSG00000198846.6|TOX	164	231	149	105	143	197
ENSG00000198853.12|RUSC2	375	476	616	360	461	506
ENSG00000198855.7|FICD	102	151	165	97	160	156
ENSG00000198856.13|OSTC	884	898	804	536	932	933
ENSG00000198858.10|R3HDM4	400	478	490	421	453	510
ENSG00000198860.12|TSEN15	632	558	612	375	691	605
ENSG00000198862.14|LTN1	1024	1127	1163	699	1126	1149
ENSG00000198863.7|RUNDC1	446	488	514	351	507	599
ENSG00000198865.10|CCDC152	12.18	8.06	6.14	11.45	12	14.68
ENSG00000198870.7|STKLD1	17	22	14	13	15	13
ENSG00000198873.11|GRK5	60	96	77	54	71	64
ENSG00000198874.13|TYW1	809.28	815.88	936.7	586.99	829.25	742.96
ENSG00000198876.13|DCAF12	1551	1733	1722	1311	1720	1876
ENSG00000198879.11|SFMBT2	386	465	546	330	430	489
ENSG00000198883.12|PNMA5	18	25	28	19	27	35
ENSG00000198886.2|MT-ND4	124528.97	157869.98	183716.97	117640.98	138363.98	150528.99
ENSG00000198887.9|SMC5	1493	1909	1768	1228	1693	1844
ENSG00000198888.2|MT-ND1	47406.22	60313.67	66917.13	43460.46	51902.87	58012.87
ENSG00000198890.8|PRMT6	473	537	670	365	598	574
ENSG00000198892.6|SHISA4	703	687	979	604	791	755
ENSG00000198894.8|CIPC	906.27	1119	1202	832	1189	1146
ENSG00000198898.14|CAPZA2	2541	2583	2684	1743	2911	2682
ENSG00000198899.2|MT-ATP6	31008.36	38536.14	46727.31	29856.17	33790.69	38579.24
ENSG00000198900.6|TOP1	4514	5116.93	5320.72	3297	5342	5328.84
ENSG00000198901.14|PRC1	3464.88	4443.21	4158.09	3118.94	3817.02	4393.33
ENSG00000198908.12|BHLHB9	84.02	92.17	95.14	36.21	117.9	79.66
ENSG00000198909.7|MAP3K3	281.45	302.49	334.91	258.48	310.81	455.97
ENSG00000198910.13|L1CAM	794	946	1126	788	878	990
ENSG00000198911.12|SREBF2	7413.77	8122.92	10156.62	6630.86	8449.76	8637.8
ENSG00000198912.11|C1orf174	423	551	612	410	567	547
ENSG00000198914.3|POU3F3	975	972	1312	699	1022	1008
ENSG00000198917.13|SPOUT1	1159.48	1334.97	1602.29	1179.62	1350.89	1416.26
ENSG00000198918.8|RPL39	5983.68	6344.31	6013.68	4241.64	6601.27	6091.08
ENSG00000198919.13|DZIP3	984	1165	1116	718	1057	1115
ENSG00000198920.10|KIAA0753	845	1027	1046	702	955	1054
ENSG00000198924.8|DCLRE1A	304	344	374	205	341	356
ENSG00000198925.12|ATG9A	1422.68	1777.42	2049.9	1466.52	1599.59	1847.6
ENSG00000198929.13|NOS1AP	92	165.7	160.03	80.4	113.43	148.25
ENSG00000198931.10|APRT	747	763	1107	758	872	920
ENSG00000198932.13|GPRASP1	64	118	107	84	109	108
ENSG00000198933.9|TBKBP1	593	711	972	608	769	681
ENSG00000198937.9|CCDC167	322	324	399	289	421	375
ENSG00000198938.2|MT-CO3	66471.97	83513.99	93493.98	60050.98	72273.99	81826.99
ENSG00000198939.8|ZFP2	44	49	50	25	30	53
ENSG00000198944.5|SOWAHA	22	36	25	24	15	26
ENSG00000198945.7|L3MBTL3	207	267.94	220	166	234	244
ENSG00000198947.15|DMD	36	78	67	44	75	93
ENSG00000198948.12|MFAP3L	120	127	147	62	126	108
ENSG00000198951.11|NAGA	757	818	947	686	766	888
ENSG00000198952.8|SMG5	3956	4951	5306	3789	4797	5358
ENSG00000198954.8|KIF1BP	467	538	511	389	482	546
ENSG00000198960.11|ARMCX6	450.55	555.93	502	341.17	470	501
ENSG00000198961.10|PJA2	9173	8437	9907	5437	9912	8289
ENSG00000198964.14|SGMS1	91	77	114	53	95	98
ENSG00000203288.3|TDRKH-AS1	22	34.06	16.91	18.71	23.93	24.35
ENSG00000203326.11|ZNF525	188.91	198.96	180.3	119.17	185.69	195.65
ENSG00000203362.2|POLH-AS1	10	18	12	10	9	16
ENSG00000203392.3|AC105020.1	10	8	28	12	11	7
ENSG00000203485.13|INF2	842	1182	1435	1076	928	1125
ENSG00000203497.2|PDCD4-AS1	17	31	47	29	33	35
ENSG00000203601.3|LINC00970	66	58	64	61	54	66
ENSG00000203618.5|GP1BB	121.05	121.53	192.6	121.49	126.17	151.25
ENSG00000203644.3|AC083799.1	38	40	33	29	45	39
ENSG00000203666.12|EFCAB2	232.63	275	350	183.91	326	287.98
ENSG00000203667.10|COX20	391.94	391.45	494.68	267.06	507.14	420.62
ENSG00000203668.2|CHML	748.41	732.71	840.11	496.52	760.89	734.91
ENSG00000203685.10|STUM	98	101	97	62	97	87
ENSG00000203688.5|LINC02487	39	52	59	38	49	33
ENSG00000203705.11|TATDN3	270	272	262	165	250	263
ENSG00000203709.11|MIR29B2CHG	6	14	6	10	14	13
ENSG00000203739.3|AL645568.1	6	9	8	21	17	19
ENSG00000203760.8|CENPW	231	186	197	140	209	229
ENSG00000203761.5|MSTO2P	82.77	84.92	96.07	51.17	79.94	94.95
ENSG00000203772.7|SPRN	9	12.53	18.07	7.68	17.45	7.13
ENSG00000203778.8|FAM229B	292	307	261	225	326	349
ENSG00000203780.10|FANK1	9	17	17	6	21	17
ENSG00000203791.15|EEF1AKMT2	171.17	188.81	209.02	138.28	188	180.1
ENSG00000203797.10|DDO	115	185	162	121	151	153
ENSG00000203799.13|CCDC162P	16	33	17	16	32	34
ENSG00000203805.10|PLPP4	12	13	9	12	17	10
ENSG00000203811.1|HIST2H3C	0	20	27.45	10	25	14.5
ENSG00000203812.2|HIST2H2AA3	33.9	31.8	43.2	27.78	17.74	46.22
ENSG00000203814.6|HIST2H2BF	11.5	20	26.25	9.24	22	16.35
ENSG00000203852.3|HIST2H3A	28	20	27.45	10	25	14.5
ENSG00000203867.8|RBM20	91	113	98	59	109	104
ENSG00000203875.11|SNHG5	479	558	475	369	496	514
ENSG00000203877.8|RIPPLY2	19	17	22	12	13	20
ENSG00000203879.12|GDI1	6261	7182	8532	5563	7520	7345
ENSG00000203880.12|PCMTD2	3806	4184	3821	2713	3986	4106
ENSG00000203896.10|LIME1	113.3	164.43	190.77	169.71	159.8	162.74
ENSG00000203943.8|SAMD13	20	23	28	25	18	17
ENSG00000203950.6|RTL8A	408	474	573	369	456	498.51
ENSG00000203965.13|EFCAB7	144	164	228	121	149.52	180
ENSG00000203993.4|ARRDC1-AS1	269	356	380	258	293	326
ENSG00000203999.8|LINC01270	36.23	73.15	66.23	39.91	52.22	81.91
ENSG00000204033.9|LRIT2	16	8	12	9	8	5
ENSG00000204044.6|SLC12A5-AS1	9.44	7.6	19.1	13.19	6.16	6.63
ENSG00000204052.4|LRRC73	22	32	26	28	25	29
ENSG00000204054.13|LINC00963	288	322	344	229	291.33	369
ENSG00000204060.7|FOXO6	139	145	208	123	195	150
ENSG00000204070.10|SYS1	643.63	710.35	775.5	552.74	732.34	764.8
ENSG00000204084.13|INPP5B	282.45	344.83	311	289.3	330.43	387.11
ENSG00000204104.12|TRAF3IP1	283	302	361	211	330	313
ENSG00000204116.11|CHIC1	196	228	223	141	195	220
ENSG00000204120.14|GIGYF2	1595.73	1857	2111	1360	2024	2027
ENSG00000204128.6|C2orf72	1243	1169	1448	893	1464	1193
ENSG00000204130.13|RUFY2	357.01	398.01	397	241.01	361	402.02
ENSG00000204131.9|NHSL2	21	28	26	21	20	22
ENSG00000204138.13|PHACTR4	1054	1114	1461	829	1244	1178
ENSG00000204147.10|ASAH2B	210.43	225.7	226.61	130.67	251.69	197.64
ENSG00000204149.11|AGAP6	107.33	160.14	138.04	131.66	193.95	194.69
ENSG00000204152.11|TIMM23B	75.34	101.48	112.13	75.17	97.58	99.25
ENSG00000204160.12|ZDHHC18	556	620	751	510	713	696
ENSG00000204172.12|AGAP9	18.27	22.36	29.94	12.34	13.38	19.1
ENSG00000204177.10|BMS1P1	51.38	49.92	54.05	29.68	58.47	59.16
ENSG00000204178.11|MACO1	482	615	547	337	492	608
ENSG00000204186.9|ZDBF2	54	83	62	34	55	56
ENSG00000204209.13|DAXX	1957	2271	2468	1698.5	2302	2395.72
ENSG00000204217.13|BMPR2	393	499	477	273	453	447
ENSG00000204219.10|TCEA3	10	16	13	9	14	24
ENSG00000204220.11|PFDN6	700.3	838.32	852.4	560.87	804.22	729.91
ENSG00000204227.5|RING1	705	786	930	627	818	824
ENSG00000204231.10|RXRB	860.34	970.88	1028.19	694.71	1011.49	1003.46
ENSG00000204237.5|OXLD1	186	215	239	167	199	217
ENSG00000204248.10|COL11A2	151	259	271	166	198	166
ENSG00000204256.13|BRD2	5681	6659	7677.58	4887	6739	6716.3
ENSG00000204257.15|HLA-DMA	9	31	18	14	8	20
ENSG00000204261.8|PSMB8-AS1	76.21	77.88	82.97	65.08	67.79	103.65
ENSG00000204262.13|COL5A2	23	32	28	18	26	37
ENSG00000204264.10|PSMB8	853.72	972.42	874.53	663.13	949.29	960.15
ENSG00000204267.14|TAP2	970.55	1018.6	1347.93	816.83	1110.13	1103.29
ENSG00000204271.13|SPIN3	559	696	645	486	647	711
ENSG00000204272.12|NBDY	188	193	184	97	177	155
ENSG00000204277.1|LINC01993	6	16	11	10	13	20
ENSG00000204287.14|HLA-DRA	47	29	30	38	32	47
ENSG00000204291.11|COL15A1	25	26	25	13	19	9
ENSG00000204301.6|NOTCH4	153	186	211	127	225	182
ENSG00000204304.12|PBX2	2492.97	2762	3017.97	1920.96	2803	2660
ENSG00000204305.14|AGER	256	289	368	244	364	314
ENSG00000204308.8|RNF5	906.96	1020.9	901.98	677.92	910.88	981
ENSG00000204310.13|AGPAT1	2478.54	2866.22	3230.57	2168.16	2650.38	2716.91
ENSG00000204311.13|PJVK	28	40	34	19	25	23
ENSG00000204314.12|PRRT1	31	50	48	32	34.11	50
ENSG00000204315.4|FKBPL	138	155	152	121	146	162
ENSG00000204316.12|MRPL38	565.95	736.71	853.58	635.78	773.2	756.75
ENSG00000204334.7|ERICH2	21	13	25	18	18	20
ENSG00000204344.14|STK19	325.89	425.34	379.76	285.2	361.85	402.89
ENSG00000204347.4|BTBD17	31	56	54	35	47	58
ENSG00000204348.10|DXO	541.71	657.94	769.61	577.8	694.46	690.11
ENSG00000204351.12|SKIV2L	1559	2055	2000	1561	1909	1955
ENSG00000204356.14|NELFE	1216	1391	1548	1056	1283	1330
ENSG00000204366.3|ZBTB12	288	276	477	271	308	312
ENSG00000204370.11|SDHD	1193.61	1270.76	1235.99	901.94	1328.99	1278.09
ENSG00000204371.11|EHMT2	2427.85	3038.88	3707.92	2392.86	2759.82	3129.85
ENSG00000204381.11|LAYN	22	21	16	18	14	23
ENSG00000204386.10|NEU1	1207	1574	1517	1246	1422	1764
ENSG00000204387.13|C6orf48	1313.09	1471.22	1624.65	1015.9	1580.67	1398.74
ENSG00000204388.7|HSPA1B	1178.56	1389.44	2515.78	1569.28	1645.78	1860.6
ENSG00000204389.9|HSPA1A	569.27	746.72	883.73	585.22	767.29	673.45
ENSG00000204390.10|HSPA1L	32	25.01	29	17.01	26	35
ENSG00000204392.11|LSM2	634	619	695	399	748	564
ENSG00000204394.13|VARS	2349	2409	3475	2116	2911	2819
ENSG00000204396.10|VWA7	26	26	34	21	22	48
ENSG00000204406.13|MBD5	442.8	433	601	321	436	468
ENSG00000204410.15|MSH5	690.31	1079.72	1036.94	815.16	926.64	1037.5
ENSG00000204427.12|ABHD16A	793	1027	1020	842	978	1223
ENSG00000204428.12|LY6G5C	35	41	48	30	35	29
ENSG00000204435.13|CSNK2B	2264.47	2819.47	3129.65	2123.69	2789.52	2932.98
ENSG00000204438.11|GPANK1	481.17	532.04	579.23	407.16	522.17	504.13
ENSG00000204439.3|C6orf47	489.91	545	635	450	585	654
ENSG00000204444.11|APOM	33.37	34.15	40.38	33.39	50.64	41.45
ENSG00000204463.12|BAG6	5068.63	6056.85	7224.62	5010.61	5837.36	6280.55
ENSG00000204469.12|PRRC2A	8835	11181	13819	9551	10622	11312
ENSG00000204498.11|NFKBIL1	151	188	209	137	147	219
ENSG00000204514.10|ZNF814	458.74	584.55	605.37	386.01	471.01	571.42
ENSG00000204519.11|ZNF551	483	623.88	451	373.84	483	633
ENSG00000204520.13|MICA	18	24.84	21.92	20	31	31.95
ENSG00000204524.7|ZNF805	197.42	269.2	256.33	195.77	222.34	273.97
ENSG00000204525.16|HLA-C	495.19	701.58	710.44	523.3	489.56	602.35
ENSG00000204536.14|CCHCR1	477	645	688	472	547	616
ENSG00000204560.10|DHX16	858	1120	1165	874	1048	1160
ENSG00000204564.12|C6orf136	168	209	255	164	235	249
ENSG00000204568.12|MRPS18B	990	1071	1239	831	1207	1151
ENSG00000204569.10|PPP1R10	2431	2865	3032	2186	2792	2920
ENSG00000204574.13|ABCF1	2635	2916	3503	2245	3117	3095
ENSG00000204576.11|PRR3	593.55	702.7	743.68	554.05	648.69	614.45
ENSG00000204580.13|DDR1	13639	13630	18763	11644	16160	14506
ENSG00000204590.12|GNL1	1988.45	2339.3	2537.32	1654.95	2262.31	2293.55
ENSG00000204592.9|HLA-E	702.45	963	888	705.24	810	889.24
ENSG00000204599.14|TRIM39	329.51	367	439.36	304	390.91	390
ENSG00000204604.11|ZNF468	880.32	1072.82	1051.46	773.51	1025.32	1137.38
ENSG00000204611.7|ZNF616	620	663.5	792	501	660	681
ENSG00000204618.8|RNF39	21	29	24	11	28	19
ENSG00000204619.8|PPP1R11	737	764	878	567	766	729
ENSG00000204623.9|ZNRD1ASP	132.28	155.97	193.24	84.01	145.39	177.59
ENSG00000204624.8|DISP3	67	78	105.45	67	119	110.68
ENSG00000204628.11|RACK1	18484.56	20389.67	22985.82	15494.31	21310	20707.31
ENSG00000204634.12|TBC1D8	103	129	138	95	120	154
ENSG00000204642.14|HLA-F	22.02	30	23	21.01	32	26
ENSG00000204650.14|LINC02210	288.75	285	329.96	202	304.53	267.91
ENSG00000204653.10|ASPDH	16	11	34	15	23	27
ENSG00000204673.10|AKT1S1	1134.56	1218.47	1576.23	1012.63	1311	1335.69
ENSG00000204681.11|GABBR1	885	1064	1251	636	1040	969
ENSG00000204682.6|CASC10	57	51	59	38	48	72
ENSG00000204685.6|STARD7-AS1	49	71	63	48	46	43
ENSG00000204713.11|TRIM27	1338	1418	1666	1184	1577	1504
ENSG00000204745.4|AC083899.1	56.32	62.07	67.35	49.05	59.18	97.46
ENSG00000204758.7|AC008429.1	10	11	9	5	19	13
ENSG00000204789.4|ZNF204P	8	18	12	7	24	9
ENSG00000204792.2|LINC01291	44	91	61	47	57	83
ENSG00000204802.3|AL590399.1	55.53	52.59	63.89	49.14	70.69	61.93
ENSG00000204805.9|AL391987.2	5.97	20.65	20.48	11.6	14	25.53
ENSG00000204815.10|TTC25	88	114	101	80	80	116
ENSG00000204822.7|MRPL53	212.72	191.1	239.64	183.57	246.12	249.69
ENSG00000204837.4|FGF7P3	11.39	8.34	15.32	15.08	9.13	1.96
ENSG00000204839.9|MROH6	29	55	72	67	40	68
ENSG00000204842.16|ATXN2	1297	1697	1866	1207	1649	1706
ENSG00000204843.12|DCTN1	3862	5205	5762	4050	4943	5291
ENSG00000204851.6|PNMA8B	131	150	155	117	119	165
ENSG00000204852.15|TCTN1	671	919	868.13	564.78	744	877.29
ENSG00000204856.12|FAM216A	629.75	728.64	684.47	471.39	714	653.56
ENSG00000204859.13|ZBTB48	345	544	510	432	427	550
ENSG00000204899.6|MZT1	332	364	326	201	389	346
ENSG00000204920.11|ZNF155	230.88	258.52	212.83	173.84	219.21	231.3
ENSG00000204922.5|UQCC3	171	153	270.84	172.18	181.93	214.14
ENSG00000204923.4|FBXO48	57	58	73	43	71	66
ENSG00000204934.10|ATP6V0E2-AS1	219.46	231.46	308	175.11	294.08	263.53
ENSG00000204946.10|ZNF783	540.86	667.64	558.37	526.17	489.39	658.04
ENSG00000204947.9|ZNF425	81	126	102	96	94	119
ENSG00000204954.10|C12orf73	200.55	220.24	278.02	137	193.39	223.18
ENSG00000204956.5|PCDHGA1	32.34	15.87	24.96	9.27	17.64	16.52
ENSG00000204963.6|PCDHA7	15.8	9.64	8.68	23.77	18.12	20.38
ENSG00000204967.11|PCDHA4	6.65	13.57	19.04	19.01	9.45	8.28
ENSG00000204969.7|PCDHA2	9.35	9	40.14	9.73	28.42	26.01
ENSG00000204970.9|PCDHA1	49.5	40.45	46.27	24.66	20.9	35.96
ENSG00000204977.10|TRIM13	288.85	272.85	353.18	207.35	335.04	264
ENSG00000204991.11|SPIRE2	441	599	547	421	511	558
ENSG00000205041.1|AC118344.1	28	21	31	17	20	17
ENSG00000205060.11|SLC35B4	1839	2078	2275	1522	2032	2388
ENSG00000205084.11|TMEM231	359	415.38	474.16	357.97	423.97	514.64
ENSG00000205085.11|FAM71F2	15	39	26	12	18	38
ENSG00000205089.7|CCNI2	33.76	49.45	14.51	21.87	15.04	27.92
ENSG00000205090.9|TMEM240	28	33	34	17	43	37
ENSG00000205129.8|C4orf47	38	44	48	25	33	47
ENSG00000205133.11|TRIQK	302	314	333	205	335	316
ENSG00000205138.3|SDHAF1	168	214	240	184	183	212
ENSG00000205155.8|PSENEN	657.9	664.09	589.16	474.3	745.73	748.92
ENSG00000205189.12|ZBTB10	661.31	636.45	817.97	562.97	679.86	748
ENSG00000205208.5|C4orf46	396	545	487	332	498	527
ENSG00000205213.14|LGR4	639	877	690	734	742	1026
ENSG00000205220.12|PSMB10	61.49	76	102.39	84.36	89.12	93.46
ENSG00000205238.9|SPDYE2	73.07	111.48	56.26	66.6	70.97	67.7
ENSG00000205250.9|E2F4	938	1362	1503	1090	1212	1383
ENSG00000205268.10|PDE7A	553.89	676.84	661.81	409.94	564.7	640.87
ENSG00000205269.6|TMEM170B	1144	1049	1301	732	1263	1193
ENSG00000205277.9|MUC12	64.83	73	55.64	52.8	61.83	75.62
ENSG00000205302.7|SNX2	1156	1154	1122	774	1152	1209
ENSG00000205307.12|SAP25	23.2	29.86	45.62	38.87	23.94	21.89
ENSG00000205309.14|NT5M	96	103	120	76	111	87
ENSG00000205323.9|SARNP	1093.5	1420.72	1439.69	934.04	1359.56	1419.65
ENSG00000205336.11|ADGRG1	9832	9857	14996	8236	12096	10529
ENSG00000205339.10|IPO7	6610.99	7038	7327	4795	6967	7099
ENSG00000205352.11|PRR13	889.44	1202.32	1200.44	880.66	1118.21	1277.37
ENSG00000205356.9|TECPR1	750	915	1194	826	896	1032
ENSG00000205363.5|INSYN1	44	68	68	34	63	59
ENSG00000205403.13|CFI	24.77	36	21	13	19	26.92
ENSG00000205413.8|SAMD9	250	310	220	173	232	274
ENSG00000205423.11|CNEP1R1	158	206	184	127	188	216
ENSG00000205464.12|ATP6AP1L	50	67	58	37	63	74
ENSG00000205476.9|CCDC85C	601.55	749.13	784.81	582.19	674.56	728.34
ENSG00000205485.13|AC004980.1	81.98	102.34	106.46	80.64	96.49	128.23
ENSG00000205517.12|RGL3	15	11	16	4	14	13
ENSG00000205531.13|NAP1L4	3079	3534.99	3670	2578.99	3576	3711
ENSG00000205534.6|SMG1P2	104.68	136.44	144.14	101.19	100.95	92.89
ENSG00000205542.11|TMSB4X	11680.97	13841.99	12259.96	10558.99	13372.99	14695.99
ENSG00000205544.4|TMEM256	271.83	292	303	241	296.22	256
ENSG00000205559.4|CHKB-DT	13	18	23	12	14	12
ENSG00000205560.12|CPT1B	314.33	367.68	478.7	319.36	478.6	504.48
ENSG00000205571.13|SMN2	460.12	531.75	587.52	482.09	656.81	590.92
ENSG00000205572.9|SERF1B	471.65	474.96	527.81	346.23	566.05	579.52
ENSG00000205578.6|POM121B	15.82	22.81	23.26	37.12	7.47	20.68
ENSG00000205581.11|HMGN1	4064	4597	4806.99	3002	4489.99	4663.99
ENSG00000205583.13|STAG3L1	86.12	115.87	154.55	68.96	88.02	139.31
ENSG00000205593.12|DENND6B	113	137	190.19	130.58	135.21	153.47
ENSG00000205609.12|EIF3CL	1604.63	1684.53	1783.09	1724.55	1898.58	1981.21
ENSG00000205629.12|LCMT1	418	407	492	278	431	431
ENSG00000205643.11|CDPF1	49	53	66	47	48	49
ENSG00000205659.10|LIN52	469	490	540	316	520	538
ENSG00000205670.11|SMIM11A	367.16	78.18	49.76	65.92	64.42	86.99
ENSG00000205683.11|DPF3	553	644	636	413	645	639
ENSG00000205702.11|CYP2D7	72.89	77	90.1	61.79	74.58	84.22
ENSG00000205704.6|LINC00634	28	29	25	22	32	29
ENSG00000205707.10|ETFRF1	264.23	247.75	281.72	151.3	285.1	305.79
