Ctrl_417_R1B1	LMP_417_R1B1	Ctrl_417_R2B2	LMP_417_R2B2	Ctrl_417_R3B2	LMP_417_R3B2
ENSG00000134900.12|TPP2	1253	1110	1137	1054	1557	1301
ENSG00000134901.13|KDELC1	286	251	248	240	313	306
ENSG00000134905.17|CARS2	1072.71	979.04	871.54	861.56	872.26	983.75
ENSG00000134909.18|ARHGAP32	1216	1079	1134	890	956	752
ENSG00000134910.13|STT3A	6131	5088	4986	4743	5709	5132
ENSG00000134917.10|ADAMTS8	10	14	2	5	45	55
ENSG00000134954.14|ETS1	1994	1622	1658	1515	2363	1964
ENSG00000134955.11|SLC37A2	42	42	44	44	48	41
ENSG00000134970.14|TMED7	1749.09	1381.02	1467.04	1399.66	1508.39	1166.74
ENSG00000134982.17|APC	2966	2436	2905	2514	2427	2120
ENSG00000134986.13|NREP	408.2	313.59	305.76	262.61	291.52	237.77
ENSG00000134987.11|WDR36	633	518	513	548	714	528
ENSG00000134996.11|OSTF1	297	261	256	275	347	285
ENSG00000135002.12|RFK	506	416	424	463	877	838
ENSG00000135018.14|UBQLN1	4508	3763	3547	3299.99	4217	3917
ENSG00000135040.15|NAA35	594	498	494	445	573	495
ENSG00000135045.7|C9orf40	279	264	252	353	456	428
ENSG00000135046.14|ANXA1	2289	1789	2499	2486	4613	4183
ENSG00000135047.15|CTSL	1761	1407	1286	1196	1211	1031
ENSG00000135048.14|CEMIP2	3368	2756	2531	2084	2693	2131
ENSG00000135049.15|AGTPBP1	740	590	681	586	732	588
ENSG00000135052.16|GOLM1	5906	5093	5510	4815	4557	3666
ENSG00000135063.19|FAM189A2	42	34	28	29	127	167
ENSG00000135069.14|PSAT1	1209	995	996	982	1695	1562
ENSG00000135070.15|ISCA1	750	616	598.75	592	796	684
ENSG00000135074.15|ADAM19	187	163	166	168	326	368
ENSG00000135083.15|CCNJL	265	233	220	195	257	285
ENSG00000135090.14|TAOK3	1539	1404	1482	1250	1278	1100
ENSG00000135093.13|USP30	508	393	361	342	405	302
ENSG00000135097.7|MSI1	401	385	280	322	405	379
ENSG00000135108.14|FBXO21	1018	804	696	681	969	835
ENSG00000135111.16|TBX3	16	9	9	11	33	30
ENSG00000135114.12|OASL	77	30	70	38	33	46
ENSG00000135116.9|HRK	26	21	14	13	40	29
ENSG00000135119.14|RNFT2	118	127	99	128	87	80
ENSG00000135124.14|P2RX4	112	95	89	86	103	120
ENSG00000135127.11|BICDL1	378	329	242	238	355	393
ENSG00000135144.7|DTX1	59	68	54	43	21	40
ENSG00000135148.12|TRAFD1	1402	1215	1179	1043	1086	925
ENSG00000135164.18|DMTF1	2170.68	1836.8	1845.95	1720.02	1660.9	1271.71
ENSG00000135185.12|TMEM243	101.32	92.2	92.05	108.98	150.1	99.29
ENSG00000135205.15|CCDC146	67	68	60.22	59	51	32
ENSG00000135211.6|TMEM60	504	436	372	392	550	445
ENSG00000135241.17|PNPLA8	1087	1006	840	819	980	817
ENSG00000135245.10|HILPDA	113.9	89	177.7	170	117.48	141
ENSG00000135249.8|RINT1	479.94	370.66	357.99	355.91	442.98	419.58
ENSG00000135250.17|SRPK2	1869	1570.01	1486.09	1456	1681.04	1376
ENSG00000135253.13|KCP	13.07	18.14	18.11	9.09	19.13	46.19
ENSG00000135272.10|MDFIC	873	721	749	810	669	593
ENSG00000135297.15|MTO1	562	483	486	440	558	501
ENSG00000135299.17|ANKRD6	647.77	666.18	651.01	561.98	559.12	460.39
ENSG00000135314.12|KHDC1	32	29	43	28	20	26
ENSG00000135315.12|CEP162	186	176	170	158	234	177
ENSG00000135316.17|SYNCRIP	5452.6	4594.68	4800.83	4629.62	5593.73	4859.55
ENSG00000135317.13|SNX14	2356.61	2030.68	2198.09	2014.09	2531.21	2104.89
ENSG00000135318.12|NT5E	525	341	636	533	1775	1535
ENSG00000135324.6|MRAP2	283	210	186	180	134	121
ENSG00000135334.9|AKIRIN2	1072	844	943	833	966	836
ENSG00000135336.14|ORC3	608	526	489	493	608	580
ENSG00000135338.14|LCA5	136	121	147	191	159	122
ENSG00000135341.18|MAP3K7	1473	1136	1163	1173	1567	1352
ENSG00000135362.14|PRR5L	118	73	143	89	57	42
ENSG00000135363.12|LMO2	710	709	630	591	160	141
ENSG00000135365.15|PHF21A	1743	1487	1592	1290	1217	907
ENSG00000135372.9|NAT10	705	564	559	505	670	608
ENSG00000135378.4|PRRG4	173	130	180	215	352	297
ENSG00000135387.21|CAPRIN1	5725	4901	5035	4720	4997	4269
ENSG00000135390.19|ATP5MC2	3635	3427	2618	2411	3116	2691
ENSG00000135392.16|DNAJC14	1538.25	1296.52	1122.34	1076.32	1366.75	1254.39
ENSG00000135404.11|CD63	25871	20141	20132	16711	19235	16606
ENSG00000135406.14|PRPH	484.47	474.13	387.44	408.99	244.72	302.61
ENSG00000135407.10|AVIL	41	36	56.12	61	36.11	36
ENSG00000135414.9|GDF11	1990.55	1727.62	1620.84	1475.61	2133	1925.59
ENSG00000135424.16|ITGA7	22953	17964	16668	12698	9222	7940
ENSG00000135436.8|FAM186B	17.77	14.88	24.79	8.64	7.53	10
ENSG00000135437.9|RDH5	498.75	362.63	257.48	207.38	173.3	149.26
ENSG00000135439.11|AGAP2	804	794.82	584.82	485.95	507.81	455.96
ENSG00000135441.7|BLOC1S1	778.6	568.62	579.09	537.38	579.34	536.62
ENSG00000135446.17|CDK4	3362.35	2944.97	2466.14	2557.74	3797.48	3730.81
ENSG00000135451.13|TROAP	1110.44	1196.68	1197.24	1507.06	1175.9	1549.22
ENSG00000135452.10|TSPAN31	850.65	729.03	609.86	526.26	568.52	408.19
ENSG00000135454.14|B4GALNT1	3120.21	3076.5	2452.75	2657.56	2589.58	3157.51
ENSG00000135457.9|TFCP2	1409	1145	1044	949	1086	846
ENSG00000135469.13|COQ10A	596.33	572	351	408	489	471
ENSG00000135472.9|FAIM2	1246	1227	957	940	747	826
ENSG00000135473.15|PAN2	2467	2351	1985	1945	1848	1603
ENSG00000135476.11|ESPL1	1131	1189	1228	1362	1182	1405
ENSG00000135480.16|KRT7	5	6	6	11	11	21
ENSG00000135482.7|ZC3H10	281	223.48	260	256	231.41	231
ENSG00000135486.17|HNRNPA1	20492.01	17559.15	16433.23	15711.34	19990.81	17749.64
ENSG00000135502.17|SLC26A10	447.79	475.5	483.25	496.44	405.42	393.49
ENSG00000135503.13|ACVR1B	684	619	603	498	595	501
ENSG00000135506.16|OS9	8681	8025	6686	5739	6394	5179
ENSG00000135519.8|KCNH3	191	180	151	125	101	146
ENSG00000135521.9|LTV1	651	467	432	376	490	454
ENSG00000135525.18|MAP7	238	193	162	108	330	304
ENSG00000135535.17|CD164	5768	4698	4412	4421	6141	5195
ENSG00000135537.16|AFG1L	143	120	125	98	138	123
ENSG00000135540.11|NHSL1	948	928	924	834	763	793
ENSG00000135541.21|AHI1	278	233	327	301	322	225
ENSG00000135549.15|PKIB	299.97	164.97	212	184	434	357
ENSG00000135587.9|SMPD2	98.96	97	58	54.99	92.92	59.98
ENSG00000135596.18|MICAL1	3427	3640.35	2258	2102	2523	2538
ENSG00000135597.18|REPS1	1016	860.99	750.91	653	1114	1003.92
ENSG00000135604.9|STX11	30	13	13	28	17	35
ENSG00000135617.4|PRADC1	584	568	470	508.99	603	643
ENSG00000135622.13|SEMA4F	987	987	817	802	1408	1242
ENSG00000135624.16|CCT7	7491	6564	5875	5382	6318	5980
ENSG00000135631.16|RAB11FIP5	551	527	495	509	680	755
ENSG00000135632.12|SMYD5	908	719	660	540	654	620
ENSG00000135636.14|DYSF	515	515	444	405	444	490
ENSG00000135637.13|CCDC142	282.29	284.51	221.45	183.41	224.17	233.73
ENSG00000135643.5|KCNMB4	232	257	208	217	257	283
ENSG00000135655.16|USP15	722	545	611	506	746	659
ENSG00000135677.11|GNS	7349	5703	5829	5343	9200	7669
ENSG00000135679.24|MDM2	1830.96	1514.06	1795.1	1653.55	1834.89	1527.93
ENSG00000135686.13|KLHL36	730	584	555	517	636	566
ENSG00000135698.10|MPHOSPH6	419	324	319	277	410	408
ENSG00000135709.12|KIAA0513	485	458	361	357	414	404
ENSG00000135720.13|DYNC1LI2	3762.11	3288.77	3230.31	2987.79	4123.99	3492.15
ENSG00000135722.9|FBXL8	72.5	81.57	79.19	49.28	68	79.44
ENSG00000135723.14|FHOD1	490.78	458	318.32	318	556.56	568.49
ENSG00000135736.6|CCDC102A	168	200	143	141	132	173
ENSG00000135740.17|SLC9A5	182.22	170	165.68	181	177.44	225.51
ENSG00000135744.8|AGT	2985	2475	2636	2163	1553	1394
ENSG00000135749.19|PCNX2	718.29	619.16	627.37	465.86	694.35	635.17
ENSG00000135750.14|KCNK1	20	21	19	16	33	59
ENSG00000135763.10|URB2	530	460	470	441	503	490
ENSG00000135766.8|EGLN1	1522	1226	1576	1539	1171	887
ENSG00000135775.14|COG2	939	839	757	735	633	500
ENSG00000135776.5|ABCB10	906	825	827	790	1054	881
ENSG00000135778.12|NTPCR	944.71	789.84	710.63	663.14	839.65	708.83
ENSG00000135801.9|TAF5L	770	666	669	639	807	802
ENSG00000135821.18|GLUL	12402	10629	11757	11223	5395	4646
ENSG00000135823.14|STX6	2326.54	1962.17	1910.2	1802.05	2230.07	1767.87
ENSG00000135824.12|RGS8	132	89	103	112	280	209
ENSG00000135828.11|RNASEL	428	352	406	393	410	347
ENSG00000135829.17|DHX9	8293	6690	6809	6456	7170	6227
ENSG00000135835.12|KIAA1614	211.63	213.19	213.7	183.21	139.24	224.7
ENSG00000135837.16|CEP350	1441	1199	1432	1239	1379	1209
ENSG00000135838.13|NPL	189	179	146	145	320	204
ENSG00000135842.17|FAM129A	4834	3481	3982	3157	3319	2739
ENSG00000135845.10|PIGC	553	477	430	427	537	510
ENSG00000135862.6|LAMC1	5626	4534	4500	3985	6943	6215
ENSG00000135870.11|RC3H1	650	512	527	453	575	447
ENSG00000135898.10|GPR55	7.25	15	15	26.34	42.36	57.49
ENSG00000135899.17|SP110	416.43	311.88	369.84	328.81	254.59	248.79
ENSG00000135900.4|MRPL44	582	549	512	433	633	564
ENSG00000135905.19|DOCK10	1948	1384	1720	1452	3057	2397
ENSG00000135912.11|TTLL4	865	774	764	711	704	613
ENSG00000135913.11|USP37	515.49	432.53	447.51	398.93	434.85	359
ENSG00000135916.16|ITM2C	6321	5747	5362	5125	4100	4546
ENSG00000135919.13|SERPINE2	2141	1686	1469	1395	4900	3979
ENSG00000135924.15|DNAJB2	3083	2820	3072	2688	1980	1992
ENSG00000135926.15|TMBIM1	318	299	266	276	169	186
ENSG00000135930.14|EIF4E2	2017.79	1751.76	1575.84	1578.91	1610.95	1495.96
ENSG00000135931.17|ARMC9	193	144	120	118	177	143
ENSG00000135932.11|CAB39	1959	1603	1636	1527	1745	1439
ENSG00000135940.6|COX5B	1154	889	799	757	786	854
ENSG00000135945.10|REV1	1283.72	1192.4	973.39	1043.57	1042.26	988.73
ENSG00000135951.15|TSGA10	94	96	68	67	153	80
ENSG00000135953.11|MFSD9	275	261	240	227	256	238
ENSG00000135956.8|TMEM127	3760	3313	2921	2756	2788	2700
ENSG00000135966.13|TGFBRAP1	700	678	509	516	557	557
ENSG00000135968.20|GCC2	635.57	573.78	609.5	526.95	761.12	575.06
ENSG00000135972.9|MRPS9	537	440	434.86	374.72	472	477.79
ENSG00000135974.10|C2orf49	607	534	454	427	535.39	517
ENSG00000135976.19|ANKRD36	531.09	374	488.45	384.5	297.26	256.69
ENSG00000135999.12|EPC2	1794	1521	1295	1266	1072	838
ENSG00000136003.15|ISCU	1088	912	752	678	969	804
ENSG00000136010.14|ALDH1L2	188	188	191	144	261	233
ENSG00000136021.18|SCYL2	1885	1519.99	1575.98	1500	2124.99	1601
ENSG00000136026.14|CKAP4	2925.16	2506	2482	2305	4253	4569
ENSG00000136040.9|PLXNC1	83.32	85	62.4	65	53	51
ENSG00000136044.12|APPL2	1943	1631	1685	1617	1318	1119
ENSG00000136045.12|PWP1	796	644	660	626	709	688
ENSG00000136048.14|DRAM1	366	314	283	255	502	466
ENSG00000136051.14|WASHC4	1166	1079	973	920	1287	1127
ENSG00000136052.9|SLC41A2	188	184	162	129	358	260
ENSG00000136059.14|VILL	122	123	75	87	91	145
ENSG00000136068.14|FLNB	2593.93	2656.95	2352.61	2138.99	2992.98	3037.8
ENSG00000136098.17|NEK3	464	399	430	331	295	236
ENSG00000136099.13|PCDH8	29	19	18	11	1	1
ENSG00000136100.14|VPS36	1626	1391.44	1255.17	1284	1400.35	1225
ENSG00000136104.20|RNASEH2B	1046	812	905	905	939.38	786
ENSG00000136108.15|CKAP2	3671	3133	3495	3876	3936	3961
ENSG00000136111.13|TBC1D4	137	98	115	95	429	363
ENSG00000136114.17|THSD1	200.12	187.38	147.23	139.8	275.45	286.65
ENSG00000136122.16|BORA	300.33	239.68	318.64	384.46	388.15	419.18
ENSG00000136141.15|LRCH1	1582	1139	1295	1126	1281	1032
ENSG00000136143.15|SUCLA2	1359.8	1053.06	988.42	939.32	1470.12	1182.95
ENSG00000136144.12|RCBTB1	1016	888	750	808	1406	1176
ENSG00000136146.14|MED4	1274	996	927	900	1142	959
ENSG00000136152.15|COG3	940	770.93	734	748.95	903.97	692.8
ENSG00000136153.20|LMO7	59	54.05	58.69	51.73	98.81	56.69
ENSG00000136156.14|ITM2B	6451	5264	5234	5079	5623	4841
ENSG00000136158.12|SPRY2	2224	1961	1759	1740	1648	1584
ENSG00000136159.4|NUDT15	495.2	382.94	366.58	439.68	745.88	712.05
ENSG00000136160.16|EDNRB	127	93	98	131	136	88
ENSG00000136161.12|RCBTB2	350	290	315	403	315	292
ENSG00000136167.14|LCP1	205	160	98	106	2206	1974
ENSG00000136169.16|SETDB2	260	239	191	199	195	218
ENSG00000136193.17|SCRN1	3991	3310	3425	3119	4875	4319
ENSG00000136197.12|C7orf25	23.92	48.15	46.95	31.85	25.54	60.31
ENSG00000136205.17|TNS3	1367	1304	1285	1306	1280	1258
ENSG00000136213.10|CHST12	276	209	207	193	269	324
ENSG00000136231.14|IGF2BP3	1820.98	1432.62	1801.17	1563.57	1501.63	1361.1
ENSG00000136235.16|GPNMB	589	598	960	1039	1262	1267
ENSG00000136237.18|RAPGEF5	439	396	501	473	462	342
ENSG00000136238.18|RAC1	6445.05	5310.43	5272.91	4804.92	6481.73	5554.55
ENSG00000136240.10|KDELR2	4681.16	3760	3634	3427	4274.02	3767.02
ENSG00000136243.17|NUPL2	556	444	417	382	610	495
ENSG00000136247.14|ZDHHC4	1426	1284	1037	1053	1113.62	1060
ENSG00000136261.15|BZW2	502	390	408	381	763	752
ENSG00000136270.14|TBRG4	1065	954	870.12	774	913	1047
ENSG00000136271.10|DDX56	1486	1383	1164	1101	1309	1252
ENSG00000136273.13|HUS1	363	291	256	227	371	259
ENSG00000136274.9|NACAD	843	856	684	761	815	967
ENSG00000136279.20|DBNL	3259.69	3128.34	2793.4	2450.59	2615.42	2607.44
ENSG00000136280.16|CCM2	1142	1084	1060	967	921	1219
ENSG00000136295.15|TTYH3	1755	1871	1568	1458	1313	1937
ENSG00000136319.12|TTC5	357.29	297.45	272	231.15	341	249.3
ENSG00000136367.14|ZFHX2	164	136	119.02	89.15	143	128
ENSG00000136371.10|MTHFS	240.69	264.56	231.81	205.1	337.37	338.07
ENSG00000136378.15|ADAMTS7	43.74	62.97	54.96	33	31.88	42
ENSG00000136379.12|ABHD17C	2548	1759	1919	1774	1958	1582
ENSG00000136381.13|IREB2	1279	1078	979	862	906	788
ENSG00000136383.6|ALPK3	29	23	38	21	19	22
ENSG00000136425.13|CIB2	13	34	30	38	38	41
ENSG00000136436.14|CALCOCO2	3589	3113	2734	2682	3396	3202
ENSG00000136444.10|RSAD1	1295	1276	996	912	900	819
ENSG00000136448.12|NMT1	3227	2968	2563	2325	3239	2819
ENSG00000136450.13|SRSF1	6266.52	4964.78	5488.34	5388.81	6570.98	5596.91
ENSG00000136451.9|VEZF1	2492	2119	2026	1909	2086	1744
ENSG00000136463.8|TACO1	554	541	415	369	575	443
ENSG00000136478.7|TEX2	954	866	766	804	1046	1043
ENSG00000136485.15|DCAF7	4292	4064	3921	3906	4406	4312
ENSG00000136490.9|LIMD2	262.29	285.13	215.58	186.38	261.12	289.89
ENSG00000136492.8|BRIP1	586	460	569	586	832	786
ENSG00000136504.12|KAT7	2702.88	2317.88	2176.96	2166.97	2490.9	2120.88
ENSG00000136514.3|RTP4	26	12	21	23	8	10
ENSG00000136518.17|ACTL6A	1793.96	1559	1382.36	1560.45	1516	1381
ENSG00000136521.13|NDUFB5	1506	1269	1102	1087	1284	1089
ENSG00000136522.13|MRPL47	717	561	515.64	489.55	661	645
ENSG00000136527.18|TRA2B	3958	3336	3201	2854	3829	3178
ENSG00000136531.16|SCN2A	36	33	32	37	99	84
ENSG00000136536.15|MARCH7	2715	2386.47	2030	1993.87	2298.62	1908
ENSG00000136542.9|GALNT5	1146	986	1369	1499	1415	1244
ENSG00000136546.15|SCN7A	270	186	261	179	95	73
ENSG00000136560.13|TANK	1262	1049	981	917	1126	954
ENSG00000136603.14|SKIL	392	328	315	302	385	367
ENSG00000136628.18|EPRS	3330	2783	3132	2762	3849	3232
ENSG00000136630.13|HLX	4.44	20.59	6.69	15.82	22.39	32.41
ENSG00000136631.14|VPS45	2045.21	1636.44	1573.56	1632.09	1663.39	1303.36
ENSG00000136636.13|KCTD3	2004	1641	1648	1599	1457	1247
ENSG00000136643.12|RPS6KC1	1030	879	854	677	1252	1075
ENSG00000136682.14|CBWD2	1031.85	832	746.29	747.19	685.03	522.84
ENSG00000136699.19|SMPD4	1727.12	1632.45	1516.98	1475.34	1447.93	1767.98
ENSG00000136709.12|WDR33	1778	1627	1525	1502	1725	1611
ENSG00000136710.10|CCDC115	759.45	665.38	600.1	519.52	637.4	554.61
ENSG00000136715.18|SAP130	2092	1880	1789	1728	2257	2099
ENSG00000136717.15|BIN1	1043	1069	820	809	829	1053
ENSG00000136718.9|IMP4	782.55	704.62	591.9	564.48	499.6	647.39
ENSG00000136720.7|HS6ST1	834	833	700	716	575	768
ENSG00000136731.12|UGGT1	2304	1799	2016	1610	2458	2089
ENSG00000136738.15|STAM	763	657	605	575	785	671
ENSG00000136754.17|ABI1	1240	1118	947.08	964.39	1270.57	1086.25
ENSG00000136758.18|YME1L1	4321.04	3606.9	3492.69	3155.57	3888.31	3428.35
ENSG00000136770.11|DNAJC1	630	545	490	537	657	661
ENSG00000136783.10|NIPSNAP3A	501	390	402	385	495	427
ENSG00000136802.11|LRRC8A	2027	1977	1878	1631	1530	1869
ENSG00000136807.13|CDK9	1380	1425	1032	947	1026	1053
ENSG00000136810.13|TXN	1337	968	836	850	1735	1633
ENSG00000136811.16|ODF2	1817	1694	1802	1731	1748	1684
ENSG00000136813.14|ECPAS	2518	2158	2194	2022	2527	2074
ENSG00000136816.16|TOR1B	843	747	650	667	827	854
ENSG00000136819.15|C9orf78	1033	828	768	743	844	811
ENSG00000136824.19|SMC2	2241	1991	2339	2425	2372	2281
ENSG00000136827.12|TOR1A	1104	994	902	854	1086	1030
ENSG00000136828.19|RALGPS1	1010	796	791	628	701	524
ENSG00000136830.12|FAM129B	1348	1219	1323	1087	1580	1968
ENSG00000136840.19|ST6GALNAC4	332	344	233	232	180	317
ENSG00000136842.14|TMOD1	439.6	494.88	357.16	387.97	405.1	389.44
ENSG00000136848.17|DAB2IP	2525	2360	2114	1873	1569	1918
ENSG00000136854.21|STXBP1	2406.06	2101.76	1816.17	1754.41	2034.19	2112
ENSG00000136856.17|SLC2A8	160	129	122	102	100	150
ENSG00000136859.10|ANGPTL2	1240	897	1372	1035	704	696
ENSG00000136861.18|CDK5RAP2	3884	3265	3924	3563	3577	3178
ENSG00000136866.13|ZFP37	274	212	281	232	222	153
ENSG00000136867.11|SLC31A2	46.92	46.75	73.85	78.32	112.29	125.78
ENSG00000136868.11|SLC31A1	1703	1393	1374	1361	1543	1364
ENSG00000136869.15|TLR4	1139.03	1068	952	1026.48	1192.78	1120
ENSG00000136870.10|ZNF189	531	484	453	438	575	471
ENSG00000136874.11|STX17	1000.85	875	845	716.88	868	662
ENSG00000136875.12|PRPF4	1134.53	1071.91	976.92	1046.25	1258.76	1164.46
ENSG00000136877.14|FPGS	1137	1103	852	711	836	887
ENSG00000136878.13|USP20	609	583	554	458	465	499
ENSG00000136888.7|ATP6V1G1	2083	1982	1608	1565	2010	1753
ENSG00000136891.14|TEX10	980	774	798	774.21	1155	1002.1
ENSG00000136895.19|GARNL3	219	211	206	176	183	140
ENSG00000136897.8|MRPL50	555	426	448	376	480	411
ENSG00000136908.17|DPM2	1500	1253.99	1011	979	1242.97	1282.92
ENSG00000136925.15|TSTD2	868.4	744.12	723.84	685.03	658.9	632.56
ENSG00000136930.13|PSMB7	3351	2751	2311	2146	3401	3096
ENSG00000136932.13|TRMO	403	287	230	252	311	257
ENSG00000136933.16|RABEPK	509	445	390	325	328	349
ENSG00000136935.13|GOLGA1	1449	1206	1217	1083.17	988	839.61
ENSG00000136936.10|XPA	430	377	311	303	338	281
ENSG00000136937.13|NCBP1	1484	1222	1312	1247	1601	1465
ENSG00000136938.9|ANP32B	3192	2532	2368	2379	3387	3053
ENSG00000136940.13|PDCL	1004	764	704	742	828	623
ENSG00000136942.15|RPL35	4257.96	3491	3541	3109	3339	3259.97
ENSG00000136943.11|CTSV	67	66	47	73	144	115
ENSG00000136950.13|ARPC5L	841	772	745	710	1136	1065
ENSG00000136982.6|DSCC1	521	407	416	509	460	418
ENSG00000136986.10|DERL1	2220	1986.63	1936.89	1844.57	1914.9	1774
ENSG00000136997.18|MYC	435	387	309	275	437	479
ENSG00000136999.5|CCN3	323	289	273	308	537	581
ENSG00000137033.11|IL33	15	16	58	78	25	27
ENSG00000137038.8|DMAC1	369	270	270	273	317	332
ENSG00000137040.9|RANBP6	628	561	538	612	737	632
ENSG00000137054.16|POLR1E	380	310	262	280	402	365
ENSG00000137055.15|PLAA	613	548	565	478	653	645
ENSG00000137070.17|IL11RA	65.37	65.75	60.68	61	40	35
ENSG00000137073.21|UBAP2	700	600	495	497	629	603
ENSG00000137074.18|APTX	441	346	310	300	434	399
ENSG00000137075.18|RNF38	1036	832	728	802	846	741
ENSG00000137076.21|TLN1	4449	4549	4103	3586	3538	4062
ENSG00000137094.14|DNAJB5	550	529	496	491	564	578
ENSG00000137098.13|SPAG8	34.85	25.6	23.41	21.95	23.86	19.94
ENSG00000137100.16|DCTN3	774	591	541	562	647	641
ENSG00000137103.20|TMEM8B	838	781	613	564.07	433	373
ENSG00000137106.18|GRHPR	1419.78	1356.69	1107.17	980.46	955.93	915.65
ENSG00000137124.8|ALDH1B1	412	286	263	231	365	380
ENSG00000137133.11|HINT2	551	484	345	395.93	419	375
ENSG00000137135.18|ARHGEF39	257.11	231.75	215.63	241.07	294.22	269.84
ENSG00000137145.20|DENND4C	996	810	900	788	865	635
ENSG00000137154.12|RPS6	5772.97	4982.99	4599	4219.99	4839.99	4481.99
ENSG00000137161.16|CNPY3	1661	1449	1240	1176	1263	1089
ENSG00000137166.14|FOXP4	703	757	620	568	650	705
ENSG00000137168.8|PPIL1	732	538	534	514	529	542
ENSG00000137171.15|KLC4	695.96	795.15	616	462	592.96	520
ENSG00000137177.20|KIF13A	1070	942	887	718	842	616
ENSG00000137185.12|ZSCAN9	196	203	168	157	240	202
ENSG00000137193.14|PIM1	152	193	98	107	162	170
ENSG00000137200.13|CMTR1	1644	1409	1367	1378	1452	1328
ENSG00000137203.12|TFAP2A	159.88	178.66	118.81	137.99	147.79	103.37
ENSG00000137207.12|YIPF3	2434	2265	2006	1612	1818	1732
ENSG00000137210.13|TMEM14B	1006.89	729	664	629	860	673
ENSG00000137216.19|TMEM63B	2212	2019	2001	1789	1524	1576
ENSG00000137218.10|FRS3	167	200	162	129	104	136
ENSG00000137221.14|TJAP1	1600	1574	1357	1228	1082	966
ENSG00000137225.13|CAPN11	18	15	31	30	15	5
ENSG00000137261.14|KIAA0319	34	23	34	34	57	40
ENSG00000137266.14|SLC22A23	360.66	334.12	379.85	343.1	543.7	521.57
ENSG00000137267.6|TUBB2A	2533.71	2224.7	2011.88	1930.76	2311.81	2760.23
ENSG00000137269.15|LRRC1	271	306.91	256	215	745.88	711.85
ENSG00000137273.5|FOXF2	52	34	36	30	27	21
ENSG00000137274.13|BPHL	572	512	430	385	449	424
ENSG00000137275.14|RIPK1	961.71	870	786	854.94	951	865
ENSG00000137285.10|TUBB2B	6240.08	5506.13	5092.03	4711.29	6835.4	8545.76
ENSG00000137288.10|UQCC2	1369.59	1247.99	1171.08	1226.47	1147.16	1202
ENSG00000137309.19|HMGA1	785.59	791	634	546	1643	2062
ENSG00000137310.12|TCF19	3751	3419	3378	3559	3876	3904
ENSG00000137312.15|FLOT1	4803	4587	4278	4031	5193	5464
ENSG00000137337.15|MDC1	2818	2521	2681	2358	2263	2099
ENSG00000137338.5|PGBD1	342	265	262	226	358	355
ENSG00000137343.18|ATAT1	941	893	744	721	709	642
ENSG00000137364.5|TPMT	438	425	313	303	531	489
ENSG00000137393.9|RNF144B	46	16	22	28	16	10
ENSG00000137404.14|NRM	1625	1489	1339	1319	1184	1320
ENSG00000137409.19|MTCH1	5146	4644	4053	3967	5218	5072
ENSG00000137411.17|VARS2	1687.59	1646.85	1331.98	1373.81	1190.66	1290.09
ENSG00000137413.16|TAF8	696	552	451	449	422	357
ENSG00000137414.6|FAM8A1	551	439	437	419	717	571
ENSG00000137441.8|FGFBP2	23	21	48	57	13	13
ENSG00000137449.15|CPEB2	3458	2542	2501	2233	1135	749
ENSG00000137460.8|FHDC1	112	88	121	102	193	254
ENSG00000137474.21|MYO7A	11	11	11	12	22	26
ENSG00000137478.15|FCHSD2	1739.44	1314.54	1418.95	1122.98	1198	986.82
ENSG00000137486.17|ARRB1	1658.99	1425.41	1446.7	1447.48	876.83	851.23
ENSG00000137492.8|THAP12	2205.57	1913.6	1826.89	1689.76	1670.96	1342.64
ENSG00000137494.13|ANKRD42	326.27	278.53	208.09	218.46	331.91	323.02
ENSG00000137496.17|IL18BP	331.6	346.74	337.75	312.63	248.2	192.33
ENSG00000137497.17|NUMA1	13426.61	14904.62	12801.52	11359.45	7903.92	8416.66
ENSG00000137500.9|CCDC90B	1233.3	985.86	911.41	875.51	1043.27	923.61
ENSG00000137501.17|SYTL2	266	228	280	208	684	607
ENSG00000137502.10|RAB30	719	614	689	716	676	532
ENSG00000137504.13|CREBZF	1793	1633	1689	1489	1689	1289
ENSG00000137509.11|PRCP	4833	3473	3863	3543	2853	2230
ENSG00000137513.10|NARS2	355	269	253	255	314	261
ENSG00000137522.18|RNF121	905	793	716	670	696	587
ENSG00000137547.8|MRPL15	755	558	572	504	769	679
ENSG00000137558.9|PI15	13	23	26	28	12	4
ENSG00000137563.12|GGH	943	669	881	890	915	767
ENSG00000137571.11|SLCO5A1	80	75	122	115	239	187
ENSG00000137574.10|TGS1	442.73	412.46	348.53	372.43	403.46	419.82
ENSG00000137575.12|SDCBP	4163	4015	3798	4153	5229	4693
ENSG00000137601.16|NEK1	665	532	593	615	689	562
ENSG00000137628.17|DDX60	619	377	737	503	387	241
ENSG00000137642.13|SORL1	5094	3416	5592	4039	2307	1451
ENSG00000137656.12|BUD13	604	552	567	530	686	643
ENSG00000137691.13|CFAP300	35	31	34	13	34	28
ENSG00000137692.12|DCUN1D5	485.86	409.77	354.82	368.43	515.84	468.84
ENSG00000137693.14|YAP1	2116	1726	1869	1701	2440	1972
ENSG00000137700.18|SLC37A4	1037.21	887.43	728.47	733.8	973.68	941.46
ENSG00000137710.15|RDX	4552	3698	3657	3549.45	3772	3396
ENSG00000137713.15|PPP2R1B	926.3	858.09	847	780.01	1552.17	1458.01
