Ctrl_827_R1B1	LMP_827_R1B1	Ctrl_827_R2B1	LMP_827_R2B1	Ctrl_827_R3B2	LMP_827_R3B2
ENSG00000166825.14|ANPEP	64	46	206	94	62	68
ENSG00000166831.9|RBPMS2	252	164	136	158	211	208
ENSG00000166833.21|NAV2	601.51	351.76	687	512.39	727.83	491.66
ENSG00000166839.17|ANKDD1A	193.35	165.41	237.25	179.93	208.26	211.53
ENSG00000166845.15|C18orf54	888	598	624	700	1060	914
ENSG00000166847.10|DCTN5	2923.35	2494	2802.88	2818.55	2842.82	3245.93
ENSG00000166848.6|TERF2IP	1919	1621	2490	2295	1955	2053
ENSG00000166851.15|PLK1	1808.95	1008	1326.24	1359.82	2169.83	1435.98
ENSG00000166855.9|CLPX	782	659	951	932	953	909
ENSG00000166860.3|ZBTB39	386	291	309	312	422	389
ENSG00000166881.10|NEMP1	1471	1027	1163	1143	1657	1405
ENSG00000166886.13|NAB2	1160	972	1983	1732	1543	1407
ENSG00000166887.15|VPS39	1996	1778	2167	2148	2151	2295
ENSG00000166888.12|STAT6	427	464	537	575	432	573
ENSG00000166889.14|PATL1	1850	1336	2662	2017	2075	1884
ENSG00000166896.8|ATP23	42	32	40	53	56	57
ENSG00000166900.17|STX3	264	211	334	270	280	303
ENSG00000166902.5|MRPL16	567	413	565	490	535	576
ENSG00000166908.18|PIP4K2C	822	820	936	1003	925	1091
ENSG00000166912.17|MTMR10	730.25	490.86	625.66	556.8	809.32	763.72
ENSG00000166913.13|YWHAB	7158	5727	5624	6668	7727	8244
ENSG00000166922.8|SCG5	215	222	171	277	231	326
ENSG00000166924.9|NYAP1	136	131	238	286	166	175
ENSG00000166925.9|TSC22D4	773.78	654	618.46	700	801	922.39
ENSG00000166938.13|DIS3L	1190	979	780	961	1351	1325
ENSG00000166946.14|CCNDBP1	376	339	383	412	418	520
ENSG00000166949.16|SMAD3	1609	1629	4347	4515	1743	2271
ENSG00000166963.13|MAP1A	3993	3167	2724	3032	4076	3946
ENSG00000166965.12|RCCD1	74	91	158	86	65	82
ENSG00000166971.17|AKTIP	314.32	212.84	395.99	296.38	356.15	320.59
ENSG00000166974.12|MAPRE2	1265	935	800	987	1351	1175
ENSG00000166979.13|EVA1C	127	113	179	108	115	129
ENSG00000166986.15|MARS	4443.4	3507.58	4815.39	4543.38	5363.84	4988.53
ENSG00000166987.15|MBD6	1141	916	939	991	1252	1270
ENSG00000166997.8|CNPY4	830.53	587.11	673.01	711.64	937.16	965.02
ENSG00000167004.13|PDIA3	9806.38	6847.9	11663.37	9852.75	10167.42	9590.57
ENSG00000167005.14|NUDT21	2965	2202	2978	2726	3370	3132
ENSG00000167011.9|NAT16	15	6	29	20	10	8
ENSG00000167034.10|NKX3-1	61	43	41	33	48	66
ENSG00000167037.18|SGSM1	37	37	72	35	21	38
ENSG00000167065.13|DUSP18	209.25	172.49	218.61	218.35	218.87	292.29
ENSG00000167074.15|TEF	393	346	473	458	405	467
ENSG00000167081.17|PBX3	419	328	1247	892	431	386
ENSG00000167085.11|PHB	2351.13	1900	1608	1886.42	2557	2696.89
ENSG00000167088.11|SNRPD1	1446.99	1039	917	1060	1677	1481
ENSG00000167100.14|SAMD14	233.45	199.96	232.95	239.37	233.21	254.38
ENSG00000167103.12|PIP5KL1	19	16	34	21	23	34
ENSG00000167106.12|FAM102A	903.28	797.7	1763.61	1316.11	1076.02	1222.1
ENSG00000167107.12|ACSF2	521	438	512	535	586	651
ENSG00000167110.17|GOLGA2	2492	2131	3655	2880	2800	2865
ENSG00000167112.10|TRUB2	1277	1058	682	990	1382	1330
ENSG00000167113.11|COQ4	707	641	685	638	880	850
ENSG00000167114.13|SLC27A4	700	631	440	534	886	898
ENSG00000167118.10|URM1	961	801	887	842	1077	1003
ENSG00000167123.19|CERCAM	1154	1120	1075	1199	1454	1674
ENSG00000167130.18|DOLPP1	591	457	313	403	623	617
ENSG00000167131.17|CCDC103	20.51	7.53	8.86	25.09	14.77	18.68
ENSG00000167136.7|ENDOG	58.79	63.95	52.76	77.4	79.06	107.87
ENSG00000167157.11|PRRX2	40	20	42	32	63	39
ENSG00000167173.19|C15orf39	644	580	918	848.81	735	792
ENSG00000167182.15|SP2	531	416	372	375	618	581
ENSG00000167186.11|COQ7	324	301	275	275	478	429
ENSG00000167191.12|GPRC5B	2605.03	2095.17	5106.63	3948.09	3211.92	3159.72
ENSG00000167193.8|CRK	1780	1487	1651	1566	1859	1964
ENSG00000167196.14|FBXO22	834.99	646.9	687.83	719.68	903.5	987.95
ENSG00000167202.11|TBC1D2B	479	503.2	494.34	473.35	593.14	589.88
ENSG00000167207.13|NOD2	48	43	128.88	101.76	47	59
ENSG00000167216.16|KATNAL2	176	132	151	154	143	169
ENSG00000167220.12|HDHD2	1322.54	1095.11	1106.06	1150.97	1705.43	1551.58
ENSG00000167232.14|ZNF91	991	767	723	736	973.43	956
ENSG00000167257.11|RNF214	589.99	510.98	536.59	551.3	600.37	636.58
ENSG00000167258.13|CDK12	1552	1179	1420	1309	1795	1562
ENSG00000167264.18|DUS2	270	233	150	217	283	309
ENSG00000167272.10|POP5	503	429	312	406	532	612
ENSG00000167280.16|ENGASE	513	414	406	332	514	509
ENSG00000167283.8|ATP5MG	1589.2	1256.65	1743.03	1562.78	1803.32	1798.58
ENSG00000167291.16|TBC1D16	1649	1357	1257	1357	1592	1787
ENSG00000167302.10|TEPSIN	269.08	289.84	265.82	283.56	325.22	356.08
ENSG00000167306.20|MYO5B	2158.96	1159	1687.93	1058	1806	1048.7
ENSG00000167315.18|ACAA2	1196	926.91	1288	1221.99	1284	1319.94
ENSG00000167323.11|STIM1	1395	1270	1335	1368	1423	1498
ENSG00000167325.15|RRM1	3218	2119	2315	2385	3608	3090
ENSG00000167333.13|TRIM68	317	296	259	269	318	313
ENSG00000167363.14|FN3K	132	136	185	168	120	159
ENSG00000167371.20|PRRT2	388.8	311.25	448.91	398.8	348.29	384.68
ENSG00000167377.18|ZNF23	320.97	260.14	343.38	273.34	357.8	322.27
ENSG00000167378.8|IRGQ	1889	1814	1664	1634	1710	1949
ENSG00000167380.16|ZNF226	539	472	554	559	513	618.77
ENSG00000167384.10|ZNF180	239	202	223	237	329	267
ENSG00000167393.17|PAR|Y|PPP2R3B	122.5	107.5	107.5	108	162.5	137.5
ENSG00000167393.17|PPP2R3B	122.5	107.5	107.5	108	162.5	137.5
ENSG00000167394.13|ZNF668	104.46	139.08	71.23	78.29	148.51	156.86
ENSG00000167395.10|ZNF646	658.42	565.94	540.81	493.9	713.81	699.74
ENSG00000167397.15|VKORC1	441.98	355.32	1019.71	689.02	490.57	548.66
ENSG00000167447.12|SMG8	681.41	605.97	599.46	613.69	711.1	731.55
ENSG00000167460.16|TPM4	35130.93	23670.51	52927.96	39972.18	37211.02	31989.1
ENSG00000167461.12|RAB8A	1721.77	1290.17	1262.6	1330.1	1795.74	1802.41
ENSG00000167468.16|GPX4	3314	2708	3304	3421	4067	4133
ENSG00000167470.12|MIDN	2797	2549	2139	2133	3576	3652
ENSG00000167487.12|KLHL26	51	29	31	36	65	48
ENSG00000167491.17|GATAD2A	2336	2001	1314	1507	2636	2697
ENSG00000167508.12|MVD	1035	823	371	591	1257	1222
ENSG00000167513.9|CDT1	265	204	125	185	356	312
ENSG00000167515.10|TRAPPC2L	423	357	409	414	506	486
ENSG00000167522.16|ANKRD11	3570.11	2644.57	2552.08	2659.31	3907.63	3593.2
ENSG00000167523.13|SPATA33	188	183	163	160	296	249
ENSG00000167524.14|RSKR	141.79	131.6	155.99	108.37	133.36	126.34
ENSG00000167525.13|PROCA1	131	91	86	104	135	141
ENSG00000167526.13|RPL13	4291.04	3456.13	5416.45	5092.95	4906.97	5433.15
ENSG00000167528.12|ZNF641	385	352	240	313	468	478
ENSG00000167535.8|CACNB3	408	408	457	473	462	510
ENSG00000167536.14|DHRS13	210.73	174.28	189.46	182.59	224.31	328.86
ENSG00000167543.16|TP53I13	358	385	322	313	443	529
ENSG00000167548.15|KMT2D	1635.6	1484.16	1214.9	1204.84	1752.93	1681.8
ENSG00000167549.18|CORO6	89	92	75	101	99	106
ENSG00000167550.11|RHEBL1	21	15	37	22	27	23
ENSG00000167552.14|TUBA1A	87492.39	76525.51	41008.14	65023.85	91266.75	96408.09
ENSG00000167553.15|TUBA1C	8379	7480.88	5868.53	7063.22	9218.97	9846.57
ENSG00000167554.15|ZNF610	68	66	86	74	72	64
ENSG00000167555.14|ZNF528	522	427	516	484	546	542
ENSG00000167562.12|ZNF701	162.76	154.82	165.11	149.92	180.4	141.24
ENSG00000167565.13|SERTAD3	150.91	145.06	221.56	165	180	237
ENSG00000167566.17|NCKAP5L	955	969	1029	1009	1049	1198
ENSG00000167578.18|RAB4B	374.46	353.74	270.92	376.43	490.78	561.59
ENSG00000167588.13|GPD1	987	1288	251	910	881	1424
ENSG00000167595.15|PROSER3	619.03	545.93	443.03	435.94	709.07	648.11
ENSG00000167601.12|AXL	1014	878	1225	1345	1180	1439
ENSG00000167604.14|AD000864.1	48	53	69	65	61	57
ENSG00000167614.13|TTYH1	2513	2239	1440	1751	2785	2834
ENSG00000167615.16|LENG8	5160.82	4851.59	10751.56	7457.61	6027.81	6189.91
ENSG00000167617.3|CDC42EP5	64	45	77	54	79	79
ENSG00000167619.12|TMEM145	77	64	51	82	95	106
ENSG00000167625.10|ZNF526	204	203.02	202	206	253	238
ENSG00000167632.15|TRAPPC9	602	376	399	377	664	462
ENSG00000167635.11|ZNF146	2343.58	1623.48	2459.86	2103.57	2358.85	2142.14
ENSG00000167637.17|ZNF283	162	99	129	138	146	141
ENSG00000167645.17|YIF1B	384	356	284	306	467	474
ENSG00000167646.13|DNAAF3	21	14	31.32	19.79	16	24
ENSG00000167657.14|DAPK3	769	746	1679	1179.08	938	1008
ENSG00000167658.16|EEF2	39103	33288	37817	35805	45168	47847
ENSG00000167670.16|CHAF1A	2399	1549	1316	1468	3000	2307
ENSG00000167671.12|UBXN6	1194.14	1191.33	1407.39	1280.18	1501.41	1742.11
ENSG00000167674.15|HDGFL2	2275	1988	1916	1969	2505	2578
ENSG00000167676.4|PLIN4	15	9	5	19	23	24
ENSG00000167685.15|ZNF444	441	422	351	385	531	576
ENSG00000167693.17|NXN	10	4	11	9	17	14
ENSG00000167695.15|FAM57A	839	672	659	670	834	890
ENSG00000167699.13|GLOD4	1219	932	1420	1180	1286	1265
ENSG00000167700.9|MFSD3	159	179	70	112	156	247
ENSG00000167701.14|GPT	16	29	23	27	36.53	42
ENSG00000167702.12|KIFC2	746.64	860.06	866.13	900.22	868.08	1127.97
ENSG00000167703.14|SLC43A2	432.1	475.07	240	498	431.04	751
ENSG00000167705.12|RILP	75	63	66	84	94	100
ENSG00000167716.18|WDR81	424.42	495.24	244.43	268.26	480.53	533.61
ENSG00000167720.13|SRR	420.62	290.65	226.28	329.15	428.37	408.66
ENSG00000167721.10|TSR1	1959.85	1620.35	1799.72	1861.85	2157.63	2282.34
ENSG00000167723.14|TRPV3	127	157	93	162	134	181
ENSG00000167733.13|HSD11B1L	222.24	167.38	203.25	232.12	267.17	273.85
ENSG00000167740.9|CYB5D2	379	313	241	355	457	485
ENSG00000167747.14|C19orf48	912	654	460	569	1117	906
ENSG00000167766.18|ZNF83	1283	1083	1843	1540	1344	1458
ENSG00000167770.11|OTUB1	1327	1208	1264	1287.9	1548	1683
ENSG00000167771.6|RCOR2	106	121	1187	878	212	259
ENSG00000167772.12|ANGPTL4	26	30	284	176	53	83
ENSG00000167774.2|AC010323.1	14.14	14.96	0	0	490.97	511.91
ENSG00000167775.11|CD320	1341	1172	801	1035	1559.21	1813
ENSG00000167778.9|SPRYD3	693	630	732	713	747	792
ENSG00000167779.9|IGFBP6	94	77	98	149	118	175
ENSG00000167785.9|ZNF558	1363.82	1222.94	2010.65	1775.14	1608.3	1727.31
ENSG00000167792.12|NDUFV1	2101	1833	2255	2220	2448	2581
ENSG00000167797.7|CDK2AP2	585	517	472	455	646	602
ENSG00000167799.10|NUDT8	54	58	45	42	67	66
ENSG00000167807.15|AC011511.1	43.16	25.43	32.54	35.05	37.78	34.5
ENSG00000167815.12|PRDX2	7135.55	6766	5330.52	6934	8013	8706.54
ENSG00000167840.13|ZNF232	325.72	210.28	175.76	227.66	337.49	341.92
ENSG00000167842.15|MIS12	770.73	538.86	584.58	583.32	790.78	679.97
ENSG00000167861.16|HID1	21	18	42	38	31	39
ENSG00000167862.10|MRPL58	426	302	291	321	460	381
ENSG00000167863.12|ATP5PD	775	662.27	929	866	920	987
ENSG00000167874.6|TMEM88	9	19	5	5	14	19
ENSG00000167881.15|SRP68	2420	1861	2029	1978	2382	2357
ENSG00000167889.12|MGAT5B	366	310	166	242	446	450
ENSG00000167900.12|TK1	366	219	164	211	513	395
ENSG00000167904.15|TMEM68	331	255.76	324.09	337.33	288.16	297.17
ENSG00000167912.5|AC090152.1	54.02	44	35	55	64	51
ENSG00000167920.8|TMEM99	95	85	120	108	106	138
ENSG00000167925.16|GHDC	566	552	366	567	588	804
ENSG00000167930.16|FAM234A	2015.89	1596.2	1698.31	1636.21	2326.42	2441.18
ENSG00000167962.14|ZNF598	571.47	544.23	455.47	428.49	703.51	781.69
ENSG00000167964.12|RAB26	40	56	61	64	53	70
ENSG00000167965.18|MLST8	562.06	461.93	305.91	409.19	727.68	749.94
ENSG00000167967.16|E4F1	360	369	283	291	447	483
ENSG00000167968.13|DNASE1L2	8	8	5	13	11	11.36
ENSG00000167969.13|ECI1	273	287	274	275	381	459
ENSG00000167971.15|CASKIN1	57.14	68.53	29.26	46.69	57.48	63.06
ENSG00000167972.14|ABCA3	989	946	403	612	807	946
ENSG00000167977.9|KCTD5	846	677	545	658.86	1040.91	1011
ENSG00000167978.17|SRRM2	16724.18	13397.1	16151.06	15554.28	18479	17067.02
ENSG00000167981.7|ZNF597	202	134	170	171	158	170
ENSG00000167984.18|NLRC3	19	23	37	13	23	17
ENSG00000167985.6|SDHAF2	229.2	228.88	201.08	268.52	318.98	261.87
ENSG00000167986.13|DDB1	5635	4616.53	5184	5714	6360	6622.1
ENSG00000167987.11|VPS37C	387	348	352	426	426	463
ENSG00000167992.13|VWCE	18	29	33	25	25	44
ENSG00000167994.12|RAB3IL1	118	81	149	75	112	122
ENSG00000167995.16|BEST1	24.01	26.73	22.7	15.61	25.56	31.59
ENSG00000167996.16|FTH1	8103.93	6626.25	15633.27	11561.34	10454.37	11194.79
ENSG00000168000.14|BSCL2	737.13	799.3	744.99	778.77	897.99	1076.95
ENSG00000168002.12|POLR2G	1554	1360	1382	1454	1661	1900
ENSG00000168003.16|SLC3A2	1463	1503	4576	3300	1878	2288
ENSG00000168005.9|SPINDOC	570	448	302	393	702	688
ENSG00000168010.11|ATG16L2	340.36	297.38	307.23	363.18	383.78	402.46
ENSG00000168014.16|C2CD3	1124	861	1035	1070	1208	1070
ENSG00000168016.14|TRANK1	775	693	422	680	642	776
ENSG00000168026.18|TTC21A	110	118.35	253	189	113	152
ENSG00000168028.14|RPSA	10689.64	8742.39	13175.73	12646.19	11838.92	12488.8
ENSG00000168036.18|CTNNB1	9403	8160	8761	9101	10738	11067
ENSG00000168038.11|ULK4	186	105	191	143	199	177
ENSG00000168040.4|FADD	328.57	238.53	239.28	266.65	383.12	382.97
ENSG00000168056.15|LTBP3	1253	1252	1475	1493	1477	1754
ENSG00000168061.15|SAC3D1	158	149	83	129	196	247
ENSG00000168062.10|BATF2	38	35	16	24	18	29
ENSG00000168066.20|SF1	4563	3614	3431	3480	5133	4851
ENSG00000168067.12|MAP4K2	532	566	454	547	597	690
ENSG00000168071.22|CCDC88B	96	104	137	136	106	139
ENSG00000168077.14|SCARA3	1555	1066	890	937	1754	1485
ENSG00000168078.10|PBK	989	535	634	652	1111	878
ENSG00000168090.10|COPS6	2806	2240	2283	2541	3232	3163
ENSG00000168092.14|PAFAH1B2	2293	1912	2472	2446	2442	2499
ENSG00000168096.14|ANKS3	192	208	259	203	230	272
ENSG00000168101.14|NUDT16L1	429	462	645	678	503	619
ENSG00000168116.14|KIAA1586	435	356	289	315.71	443.77	472.45
ENSG00000168118.11|RAB4A	578	453	512	537	606	660
ENSG00000168137.15|SETD5	3720	2928	6274	5199	4250	3910
ENSG00000168140.5|VASN	38	53	54	60	43	77
ENSG00000168152.13|THAP9	152	84	106.3	125	168.38	128.57
ENSG00000168159.12|RNF187	2870	2315	3994	3227	3610	3625
ENSG00000168172.9|HOOK3	1010	750	993	922	985	924
ENSG00000168175.15|MAPK1IP1L	2397	2021	2417	2228	2797	2786
ENSG00000168209.5|DDIT4	1700.02	2200.48	8354.09	6255.19	5102.49	7414.95
ENSG00000168214.20|RBPJ	601	458	1026	797	703	677
ENSG00000168216.12|LMBRD1	530	470	995	791	629	580.09
ENSG00000168228.15|ZCCHC4	172	131	153	139	162	185
ENSG00000168234.13|TTC39C	241	230.01	373	279	310.08	341
ENSG00000168237.18|GLYCTK	54	44	35	39	54.54	75
ENSG00000168243.11|GNG4	197	142	151	150	205	184
ENSG00000168246.6|UBTD2	797	619	811	780	1022	922
ENSG00000168255.20|POLR2J3	568.05	387.54	563.79	448.96	622.78	507.51
ENSG00000168256.18|NKIRAS2	1645.5	1405.17	1313	1558	1786.03	1804.01
ENSG00000168259.15|DNAJC7	2440.81	1900.59	1891.4	2208.15	2493.67	2401.03
ENSG00000168264.10|IRF2BP2	1174.41	1038.81	2956.55	2181.55	1427.65	1626.05
ENSG00000168268.11|NT5DC2	6568.94	6814	3227.96	5165.37	6894.98	7895.98
ENSG00000168273.8|SMIM4	171.38	149.51	145.73	176.4	236.51	242.05
ENSG00000168275.15|COA6	243.16	233.13	231.34	257	263	306
ENSG00000168280.17|KIF5C	3022	2267	2169	2286	2895	2821
ENSG00000168282.5|MGAT2	314.72	278.01	123.3	118.89	598.93	685.39
ENSG00000168283.14|BMI1	1467.14	1146.32	1493	1558.22	1473.73	1498
ENSG00000168286.2|THAP11	474	380	438	411	488	528
ENSG00000168288.13|MMADHC	1542.62	1255	1155.8	1360.01	1715.63	1778.41
ENSG00000168291.13|PDHB	699.17	598	554.81	703.91	807	879.64
ENSG00000168297.15|PXK	189	187	180	192	166	202
ENSG00000168300.14|PCMTD1	165	154	264	224	179	193
ENSG00000168301.13|KCTD6	396	331	387	406	427	476
ENSG00000168303.8|MPLKIP	401	379	381	344	421	523
ENSG00000168306.13|ACOX2	822	925	490	942	920	1321
ENSG00000168310.11|IRF2	606	475	455	485	629	628
ENSG00000168374.11|ARF4	3959	3240.57	4517.07	3995	4296.75	4299.11
ENSG00000168385.18|SEPT2	8695.1	6761.06	8916	8726.03	9852.11	9508
ENSG00000168386.18|FILIP1L	819	722	1169	1250	955	1189
ENSG00000168389.17|MFSD2A	190	162	92	129	195	195
ENSG00000168393.13|DTYMK	630	456	352	411	726	622
ENSG00000168394.11|TAP1	1652.32	1566.24	1921.39	2032.98	1945.34	2246.91
ENSG00000168395.15|ING5	829.64	715	737.88	722	996.63	901
ENSG00000168397.17|ATG4B	892	717	642	668	858	1002
ENSG00000168404.13|MLKL	75	77	31	75	85	92
ENSG00000168405.17|CMAHP	16	6	6	8	11	12
ENSG00000168411.14|RFWD3	1512	1053	771	999	1664	1498
ENSG00000168434.13|COG7	580.11	419.18	679.53	538.18	652.26	598.27
ENSG00000168438.15|CDC40	652	435	673	611	643	647
ENSG00000168439.16|STIP1	5893	4271	3259	3978	6110	5628
ENSG00000168453.15|HR	68	89	56	68	118	129
ENSG00000168461.13|RAB31	1207	908	2148	1809	1631	1495
ENSG00000168476.12|REEP4	320	284	227	273	458	423
ENSG00000168477.19|TNXB	68	60.03	83.5	63	60.75	73.89
ENSG00000168487.19|BMP1	894	781	820	922	992	1022
ENSG00000168488.18|ATXN2L	3569.19	3026.66	3763.83	3593	3976.61	4066.28
ENSG00000168490.14|PHYHIP	21	19	4	17	11	19
ENSG00000168495.13|POLR3D	1040	821	1067	1018	1045	973
ENSG00000168496.4|FEN1	1942	1423	1013	1300	2417	2027
ENSG00000168502.17|MTCL1	385	354	230	286	436	404
ENSG00000168505.7|GBX2	84	50	43	60	86	61
ENSG00000168517.10|HEXIM2	100.67	131.88	68.97	89.41	145.53	198.44
ENSG00000168522.13|FNTA	882	783	758	780	971	1024
ENSG00000168528.12|SERINC2	538	519	364	393	522	631
ENSG00000168538.16|TRAPPC11	1148	911	1099	1073	1239	1267
ENSG00000168556.7|ING2	209	118	200	159	240	235
ENSG00000168564.6|CDKN2AIP	283	246	266	260	336	327
ENSG00000168566.13|SNRNP48	584	487	575	566	662	593
ENSG00000168569.7|TMEM223	213.68	171.49	152.4	155.04	213.31	208.67
ENSG00000168575.10|SLC20A2	637	525.37	547	440	763	716
ENSG00000168591.16|TMUB2	701	592	828.8	755	684.02	805.45
ENSG00000168610.14|STAT3	4449	3745	4197	4405	4880	5181
ENSG00000168612.4|ZSWIM1	318	319	282	268	342	357
ENSG00000168615.12|ADAM9	4993	3769	5411	4745	5039	4771
ENSG00000168621.15|GDNF	34	52	194.77	147	52	92.61
ENSG00000168646.13|AXIN2	125	126	563	391	140	174
ENSG00000168653.11|NDUFS5	2289	1805	2187	2284	2365	2460
ENSG00000168658.18|VWA3B	15	3	13	10	14	14
ENSG00000168661.14|ZNF30	164	142	87	133	165	186
ENSG00000168672.4|FAM84B	3435.46	3810.22	2878.9	4354.93	3504.76	5017.26
ENSG00000168675.18|LDLRAD4	37	20	24	16	32	18
ENSG00000168679.18|SLC16A4	209	210	135	224	210	268
ENSG00000168701.19|TMEM208	369	364	488	419	485	513
ENSG00000168702.17|LRP1B	995	349.38	812	443.55	1015	409.88
ENSG00000168710.18|AHCYL1	2350	1987	2365	2266	2394	2478
ENSG00000168724.16|DNAJC21	880	720	778	759	940	876
ENSG00000168734.14|PKIG	3069	2483	1612	2222	3623	3420
ENSG00000168743.12|NPNT	2287	1518	1611	1423	2354	1750
ENSG00000168758.11|SEMA4C	820	699	660	586	900	976
ENSG00000168763.16|CNNM3	312.59	313.76	260.63	225.28	358.11	368.01
ENSG00000168765.17|GSTM4	1092.59	1011.53	1009.43	1172.74	1290.9	1352.06
ENSG00000168769.13|TET2	896	687	1069	1001	1046	962
ENSG00000168778.12|TCTN2	513	429.64	969.17	661	632.53	609.53
ENSG00000168779.19|SHOX2	441	265	439.73	380	401	365
ENSG00000168781.22|PPIP5K1	152.36	125.62	112	125.18	154.98	154
ENSG00000168785.8|TSPAN5	2276	1495.03	2329	2116	2375	1924
ENSG00000168792.5|ABHD15	218.21	213	156	183.13	258.2	257
ENSG00000168795.5|ZBTB5	591	480	769	613	652	728
ENSG00000168802.13|CHTF8	1137.85	829.18	570.29	804.48	1365.65	1326.54
ENSG00000168803.15|ADAL	352	276	287	339	460	431
ENSG00000168806.7|LCMT2	341	261	174	212	380	398
ENSG00000168807.16|SNTB2	801	700	767	681	947	952
ENSG00000168811.7|IL12A	130	98	56	113	152	134
ENSG00000168813.17|ZNF507	879	722	633	655	911	860
ENSG00000168818.10|STX18	448	381	337	384	507	488
ENSG00000168824.14|NSG1	15	26	20	34	42	44
ENSG00000168826.16|ZBTB49	94	76	135	104	116	140
ENSG00000168827.14|GFM1	1836	1506	1442	1539	2022	1983
ENSG00000168872.17|DDX19A	1517.92	1128.34	1100.7	1150.37	1540.78	1434.17
ENSG00000168876.9|ANKRD49	284	206	275	259	292	289
ENSG00000168883.20|USP39	1258	950	1021	1089	1299	1328
ENSG00000168884.14|TNIP2	448	404	364	428	544	628
ENSG00000168887.11|C2orf68	235	168	282	202	292	243
ENSG00000168890.14|TMEM150A	215	260	199	223	242	345
ENSG00000168894.9|RNF181	469	400	738	659	564	577
ENSG00000168899.5|VAMP5	289	292	281	291	278	340
ENSG00000168904.15|LRRC28	215	176	282	275	281	252
ENSG00000168906.13|MAT2A	4572.89	3401.88	5646.06	4564.76	5242.39	4920.14
ENSG00000168913.7|ENHO	50	56	30	52	63	92
ENSG00000168916.15|ZNF608	1087	884	1533	1472	1337	1494
ENSG00000168917.9|SLC35G2	671	536.34	854.3	694.01	737	795.03
ENSG00000168918.14|INPP5D	152	131	114	162	221	184
ENSG00000168924.15|LETM1	1630	1449	995	1136	1730	1836
ENSG00000168936.11|TMEM129	434	360	401	410	567	671
ENSG00000168938.5|PPIC	921	847.99	1130	1172	1136	1217
ENSG00000168939.11|PAR|Y|SPRY3	53	46	28.5	43	49.5	55
ENSG00000168939.11|SPRY3	53	46	28.5	43	49.5	55
ENSG00000168944.15|CEP120	668	505	536	570	788	744
ENSG00000168958.19|MFF	759	541	661	685	722	700
ENSG00000168961.17|LGALS9	229	245.53	134.73	235	244	303
ENSG00000168970.22|JMJD7-PLA2G4B	254.2	275.13	350.79	285.29	333.07	335.89
ENSG00000168994.13|PXDC1	180.57	171.63	296.38	190.87	237.65	258.83
ENSG00000169016.17|E2F6	564.02	436	569.99	514.61	632.3	707.34
ENSG00000169018.6|FEM1B	2158.97	1656	2829	2320	2278	2390
ENSG00000169019.11|COMMD8	317	214	197	293	325	344
ENSG00000169020.10|ATP5ME	954.94	817.48	1075.91	988.87	1097.32	1168.43
ENSG00000169021.6|UQCRFS1	1427	1115	1545	1333.37	1548.55	1529
ENSG00000169026.12|SLC49A3	10	16.04	12.07	15.21	23.06	25
ENSG00000169031.19|COL4A3	32	25	41	35	52	27
ENSG00000169032.9|MAP2K1	885.71	796.84	1234.6	1116.48	920.5	1015.54
ENSG00000169045.17|HNRNPH1	13355	10238	15218	13579	14481	13420
ENSG00000169047.5|IRS1	391	376	353	344	475	496
ENSG00000169057.22|MECP2	1673	1356	1425	1474	1779	1946
ENSG00000169062.15|UPF3A	824.78	713	1390.93	1106.68	1063.94	1015.03
ENSG00000169064.12|ZBBX	42	23	14	47	47	50
ENSG00000169083.16|AR	83	76	49	63	89	60
ENSG00000169084.13|DHRSX	217.5	166.81	179.5	177	239.5	198.5
ENSG00000169084.13|PAR|Y|DHRSX	217.5	166.81	179.5	177	239.5	198.5
ENSG00000169085.13|VXN	651	606	288	464	904.43	837
ENSG00000169087.11|HSPBAP1	198	188	129	161	230	215
ENSG00000169093.16|ASMTL	154	138.26	163.75	137.64	170.09	179.79
ENSG00000169093.16|PAR|Y|ASMTL	154	138.26	163.75	137.64	170.09	179.79
ENSG00000169100.14|PAR|Y|SLC25A6	1902	1660	2092.5	1695.5	2612.5	2529.5
ENSG00000169100.14|SLC25A6	1902	1660	2092.5	1695.5	2612.5	2529.5
ENSG00000169105.7|CHST14	914	740	711	754	1102	954
ENSG00000169118.18|CSNK1G1	878.94	740.71	963.82	858.63	911.13	866.85
ENSG00000169122.11|FAM110B	188	175	200	160	232	219
ENSG00000169126.15|ARMC4	47	42	33	44	41.78	41
ENSG00000169129.15|AFAP1L2	365	247	272	286	443	397
ENSG00000169131.13|ZNF354A	520.15	380.76	372.51	402.71	509.13	512.07
ENSG00000169136.11|ATF5	652.5	684.48	431.67	611.36	910.36	1046.88
ENSG00000169139.12|UBE2V2	1279	961	1167	1153	1393	1325
ENSG00000169155.10|ZBTB43	453	396	940	654	496	594
ENSG00000169180.11|XPO6	2610	2078	2416	2268	2740	2904
ENSG00000169181.13|GSG1L	192	221	98	151	271	295
ENSG00000169188.5|APEX2	632	524	364	487	749	695
ENSG00000169189.17|NSMCE1	591	466	430	512	614	713
ENSG00000169193.12|CCDC126	208	153	178	119	208	192
ENSG00000169203.16|NPIPB12	138.17	129.58	146.88	102.2	116.27	114.05
ENSG00000169213.7|RAB3B	94	63	96	80	77	105
ENSG00000169217.9|CD2BP2	2557	2103	1648	2003	2640	2654
ENSG00000169220.18|RGS14	330	328	259	315	377	409
ENSG00000169221.14|TBC1D10B	1221	1014.72	1072.36	1133.75	1455	1557
