Ctrl_923_R2B1	Ola_923_R2B1	Ctrl_923_R3B1	Ola_923_R3B1	Ctrl_923_R1B2	Ola_923_R1B2
ENSG00000166326.7|TRIM44	2545	2618	3156	2131	3028	2922
ENSG00000166333.13|ILK	673.65	607.01	759.85	543.18	754.22	682.45
ENSG00000166337.10|TAF10	404.99	396.34	610.27	365.44	489.19	389.73
ENSG00000166340.17|TPP1	1273	1371.95	1579.84	1078.04	1330.83	1220.71
ENSG00000166341.8|DCHS1	1406.06	1771.41	2390.84	1662.8	1730.35	1853.77
ENSG00000166343.10|MSS51	12	13	19	6	9	5
ENSG00000166347.19|CYB5A	325	301	401	289	366	311
ENSG00000166348.18|USP54	647.61	631.73	855.82	498.98	796.61	648.04
ENSG00000166349.9|RAG1	36	51	52	29	56	52
ENSG00000166352.16|C11orf74	223	195	222	150	206	198
ENSG00000166377.20|ATP9B	673	801	987	638	839	842
ENSG00000166387.13|PPFIBP2	180	179	245	140	203	184
ENSG00000166398.12|KIAA0355	801	873	973	691	945	889
ENSG00000166401.14|SERPINB8	47	37.78	44	36	52.93	55.31
ENSG00000166402.8|TUB	584	585	652	449	667	551
ENSG00000166405.15|RIC3	161	161	172	109	189	113
ENSG00000166407.14|LMO1	19	29	22	10	18	45
ENSG00000166411.14|IDH3A	769.48	717.9	930.67	597.52	887.43	835.16
ENSG00000166426.8|CRABP1	19	20	19	15	9	20
ENSG00000166432.15|ZMAT1	100	125	107	76	89	68
ENSG00000166435.15|XRRA1	291.06	321.11	341.64	226.21	346.21	317.17
ENSG00000166436.16|TRIM66	252	288	345	231	306	244
ENSG00000166439.6|RNF169	581.94	568.89	709.36	466.79	741.79	664.83
ENSG00000166441.13|RPL27A	8376.1	9154.07	10085.75	6872.83	9305.38	8859.1
ENSG00000166444.19|ST5	1045.92	1266.81	1349.13	1008.62	1281.86	1189.94
ENSG00000166446.15|CDYL2	8	19	20	8	12	7
ENSG00000166448.14|TMEM130	38	49	35	42	36	58
ENSG00000166450.13|PRTG	248	239	288	159	251	237
ENSG00000166451.13|CENPN	578.63	507.88	644.1	467.54	614.41	663.73
ENSG00000166452.11|AKIP1	209	226	322	206	291	260
ENSG00000166454.10|ATMIN	1490	1536	1755	1131	1577	1535
ENSG00000166455.13|C16orf46	21.09	4.4	7.88	6.95	12.5	15.64
ENSG00000166471.11|TMEM41B	690	698	788	553	825	721
ENSG00000166477.13|LEO1	735	776	938	559	776	758
ENSG00000166478.10|ZNF143	369	360.1	497	285	433	357
ENSG00000166479.10|TMX3	2481	2502	2757	1980	2708	2715
ENSG00000166482.11|MFAP4	65	105	96	75	64	78
ENSG00000166483.11|WEE1	1144	1252	1510	978	1454	1385
ENSG00000166484.20|MAPK7	390.65	545.1	663.12	443.15	548.77	499
ENSG00000166503.9|HDGFL3	1489.84	1338.99	1666	1075.24	1596.47	1491.1
ENSG00000166507.17|NDST2	277.72	325.01	419.49	187.4	320.81	284.47
ENSG00000166508.17|MCM7	9069.9	9845.43	11500.79	7863.55	10414.2	9545.78
ENSG00000166526.17|ZNF3	1744.34	1792.12	1946.7	1256.87	1848.1	1700.42
ENSG00000166529.14|ZSCAN21	495.66	532.88	603.3	336.13	540.9	433.58
ENSG00000166532.16|RIMKLB	1493	1596	1836	1238.99	1594	1472.99
ENSG00000166546.14|BEAN1	19	26	31	27	34	22
ENSG00000166548.15|TK2	355	369	380	282	369.85	340.45
ENSG00000166557.13|TMED3	932	932	1196	762	1098	1031
ENSG00000166562.9|SEC11C	1153	1056	1502	856	1333	1116
ENSG00000166573.5|GALR1	22	32	30	9	24	11
ENSG00000166575.17|TMEM135	449	431	530	329	580	510
ENSG00000166578.10|IQCD	27	25	31	24	27	28
ENSG00000166579.15|NDEL1	396	382	560	380	497	483
ENSG00000166582.10|CENPV	1006.44	981.51	1227.74	802.81	1174.16	1047.77
ENSG00000166595.12|CIAO2B	560	551	685	493	605	551
ENSG00000166598.15|HSP90B1	20738.45	19823.52	24437.98	15336.44	22829.61	20928.04
ENSG00000166619.14|BLCAP	781	848	946	694	923	838
ENSG00000166664.13|CHRFAM7A	27.2	30.21	34.74	37.28	24.68	10.5
ENSG00000166681.13|BEX3	2547	2535	3033	2093	2665	2442
ENSG00000166682.12|TMPRSS5	363	419	532	328	442	433
ENSG00000166685.12|COG1	624.86	651.7	827.61	560.78	654	606.86
ENSG00000166689.16|PLEKHA7	397	479	485	328	393	420
ENSG00000166704.11|ZNF606	588.72	567.2	733.29	415.51	611.54	590.42
ENSG00000166707.11|ZCCHC18	88	89	92	45	79	77
ENSG00000166710.19|B2M	7844	7799	8227	5616	7932	7698
ENSG00000166716.10|ZNF592	854	923	1256	851	1075	933
ENSG00000166734.20|CASC4	2069	1897.83	2259	1568.95	2115.79	1977.82
ENSG00000166747.12|AP1G1	2331	2349	2656	1858	2469	2496
ENSG00000166762.18|CATSPER2	21.73	27	31	14	42	8
ENSG00000166770.10|ZNF667-AS1	807	698.98	938.99	611	865.95	783.98
ENSG00000166780.11|C16orf45	1103	1313	1400	1067	1347	1229
ENSG00000166783.22|MARF1	1301	1456	1633	1066	1512	1466
ENSG00000166788.10|SAAL1	588	554	698	447	615	593
ENSG00000166793.11|YPEL4	37	16	18	11	25.8	14
ENSG00000166794.4|PPIB	6138.05	6451.35	8126.33	5360.22	7205.03	6661.08
ENSG00000166797.11|CIAO2A	503	502	541	412	549	487
ENSG00000166801.15|FAM111A	1104	1250	1418	872	1334	1203
ENSG00000166803.13|PCLAF	625.74	556.38	626.58	428.98	752.05	610.15
ENSG00000166813.15|KIF7	140.18	199.48	294.18	150.92	179.67	166.57
ENSG00000166821.9|PEX11A	138	130	136	92	132	105
ENSG00000166822.13|TMEM170A	763	741	889	596	853.79	796
ENSG00000166823.5|MESP1	11	15	17	18	13	9
ENSG00000166828.3|SCNN1G	7	14	13	10	8	11
ENSG00000166831.9|RBPMS2	109	120	148	113	120	120
ENSG00000166833.21|NAV2	1325.15	1835.81	1865.16	1538.85	1607.12	1764.95
ENSG00000166839.17|ANKDD1A	130.08	134.26	143.34	115.93	141.54	116.43
ENSG00000166845.15|C18orf54	445	518	550	383	510	553
ENSG00000166847.10|DCTN5	3474	3781.31	4113.43	2998	4116.54	4056
ENSG00000166848.6|TERF2IP	1292	1258	1567.35	1133	1522.06	1412
ENSG00000166851.15|PLK1	2245	2612.39	3390.78	2123	2914.04	2489.99
ENSG00000166855.9|CLPX	1030	1035	1142	894	1034	1124
ENSG00000166860.3|ZBTB39	688	591	711	520	711	685
ENSG00000166881.10|NEMP1	2800	2943	3271	2317	3171	3153
ENSG00000166886.13|NAB2	1191	1205	1772	1257	1698	1465
ENSG00000166887.15|VPS39	1836	1921	2168	1492	1978	1826
ENSG00000166889.14|PATL1	1666	1637	2131	1399	1833	1689
ENSG00000166896.8|ATP23	59	39	78	29	67	45
ENSG00000166897.15|ELFN2	9.9	7	18.79	8.91	5	9
ENSG00000166900.17|STX3	165	222	189	194	163	207
ENSG00000166902.5|MRPL16	578	556	595	435	603	547
ENSG00000166908.18|PIP4K2C	494	498	575	400	540	475
ENSG00000166912.17|MTMR10	474.63	422	562.83	353.94	453.29	443.7
ENSG00000166913.13|YWHAB	6442	6377	7834	5316	7536	6883
ENSG00000166924.9|NYAP1	101	139	157	117	109	163
ENSG00000166925.9|TSC22D4	930.28	1128	1412.4	1060	1029	1096.48
ENSG00000166938.13|DIS3L	655	666	865	575	747	700
ENSG00000166946.14|CCNDBP1	252	238	252	155	242	248
ENSG00000166949.16|SMAD3	1106	1303	1369	1013	1360	1268
ENSG00000166963.13|MAP1A	1116	1239	1788	1310	1464	1506
ENSG00000166965.12|RCCD1	25	44	46	32	31	27
ENSG00000166971.17|AKTIP	177.63	178.52	215.79	122.83	208.4	167.2
ENSG00000166974.12|MAPRE2	1327	1214	1608	962	1473	1354
ENSG00000166979.13|EVA1C	60	75	59	53	52	55
ENSG00000166986.15|MARS	2714.67	2796.57	3579.28	2320.23	3303.95	2808.51
ENSG00000166987.15|MBD6	759	921	1367	860	977	897
ENSG00000166997.8|CNPY4	238	298	345.94	228.7	329.68	270
ENSG00000167004.13|PDIA3	9397.79	9055.03	11333.71	7105.7	10515.84	9728.02
ENSG00000167005.14|NUDT21	4392	4370	4623	3383	4658	4576
ENSG00000167011.9|NAT16	204	282	235	233	236	211
ENSG00000167037.18|SGSM1	114	129	129	110	125	115
ENSG00000167065.13|DUSP18	57	75.98	83	51.97	64.87	67
ENSG00000167074.15|TEF	438	444	506	383	444	421
ENSG00000167081.17|PBX3	419	331	418	272	459	376
ENSG00000167085.11|PHB	2588	2731	3348	2381.27	3121	2713.92
ENSG00000167088.11|SNRPD1	2140	1952	2321.93	1546	2433.94	2184
ENSG00000167100.14|SAMD14	38.22	63.32	55.03	35.38	44.37	33.26
ENSG00000167103.12|PIP5KL1	16	20	23	13	10	22
ENSG00000167106.12|FAM102A	663.8	856.45	1091.44	729	838.2	806
ENSG00000167107.12|ACSF2	103	108	90	80	83	91
ENSG00000167110.17|GOLGA2	1552	1709	2075	1366	1799	1553
ENSG00000167112.10|TRUB2	964	1005	1358	811	1109	1021
ENSG00000167113.11|COQ4	499	688	786	582	699	608
ENSG00000167114.13|SLC27A4	451	492	616	474	519	488
ENSG00000167118.10|URM1	1087	1136	1436	1098	1294	1043
ENSG00000167123.19|CERCAM	551	664	796	567	654	541
ENSG00000167130.18|DOLPP1	660	687	1005	631	680	703
ENSG00000167131.17|CCDC103	19.31	84.53	16.61	50.73	65.59	23.9
ENSG00000167136.7|ENDOG	39.54	52.97	50.91	28.89	38.72	48.17
ENSG00000167157.11|PRRX2	55	97	79	92	49	103
ENSG00000167173.19|C15orf39	479.42	609.79	794.21	491	528	633
ENSG00000167182.15|SP2	476	531	818	442	523	522
ENSG00000167186.11|COQ7	370	358	487	337	459	446
ENSG00000167191.12|GPRC5B	6070.93	6556.95	7596.18	5217.88	6724.69	6679.89
ENSG00000167193.8|CRK	2097	2156	2338	1625	2387	2299
ENSG00000167196.14|FBXO22	706.24	684.9	836.22	545.33	710.42	706.98
ENSG00000167202.11|TBC1D2B	472.55	514.58	494.82	408.17	492.83	488.46
ENSG00000167207.13|NOD2	12	14	16	11	10	22
ENSG00000167216.16|KATNAL2	89	137	106	76	89	91
ENSG00000167220.12|HDHD2	1253.71	1225.81	1488.17	1013.17	1427.42	1275.84
ENSG00000167232.14|ZNF91	881.39	835.42	1129	657	921	859
ENSG00000167244.20|IGF2	190.83	140.65	235.25	96.51	193.57	116.14
ENSG00000167257.11|RNF214	533.46	607.61	750.84	457.94	629.75	578.81
ENSG00000167258.13|CDK12	1790	1851	2420	1569	2050	2075
ENSG00000167264.18|DUS2	279	311.34	407.28	275	361	305
ENSG00000167272.10|POP5	413	413	476	342	485	401
ENSG00000167280.16|ENGASE	300	392	429	315	381	300
ENSG00000167283.8|ATP5MG	1993.16	1900.31	2191.05	1589.79	2125.96	1879.67
ENSG00000167291.16|TBC1D16	2744	3234.98	3808	2943	3311	3343.98
ENSG00000167302.10|TEPSIN	251.97	317.6	388.87	234.42	332.86	289.01
ENSG00000167306.20|MYO5B	2121	2405	2586	2068	2247	2466
ENSG00000167311.13|ART5	6	15	20	22	19	11
ENSG00000167315.18|ACAA2	1866.9	1976.96	2401.97	1528.99	2214.94	1967.99
ENSG00000167323.11|STIM1	595	617	720	492	652	665
ENSG00000167325.15|RRM1	3654	3638	4242	2980	4248	4110
ENSG00000167333.13|TRIM68	62	69	81	55	81	68
ENSG00000167363.14|FN3K	209	228	264	189	201	199
ENSG00000167371.20|PRRT2	391.87	615.11	776.35	488.14	528.17	447.55
ENSG00000167377.18|ZNF23	325.15	333.25	424.55	277.64	395.57	330.8
ENSG00000167378.8|IRGQ	1074	1115.35	1338	849	1208	1117
ENSG00000167380.16|ZNF226	650	643	755	517	713	636
ENSG00000167384.10|ZNF180	390	420	427	286	378	319
ENSG00000167393.17|PAR|Y|PPP2R3B	181	227.5	286.5	213	221	191
ENSG00000167393.17|PPP2R3B	181	227.5	286.5	213	221	191
ENSG00000167394.13|ZNF668	84.06	105.35	160.53	96.43	92.52	135.53
ENSG00000167395.10|ZNF646	708.56	898.36	1078.24	794.36	800.53	830.06
ENSG00000167397.15|VKORC1	566.6	563.95	709.72	463.09	677.3	552.99
ENSG00000167447.12|SMG8	668.87	656.39	744.87	538.55	697	668
ENSG00000167460.16|TPM4	5958.8	6084.83	6788.32	4565.83	6563.72	5882.83
ENSG00000167461.12|RAB8A	998.83	973.8	1353.62	885.37	1197.88	1091.63
ENSG00000167468.16|GPX4	1788	2036	2454	1750	2068	1944
ENSG00000167470.12|MIDN	1720	1846	2538	1693	2018	1979
ENSG00000167491.17|GATAD2A	1660	2068	2712	1851	1955	2225
ENSG00000167508.12|MVD	626	806	1240	906	882	852
ENSG00000167513.9|CDT1	294	324	499	343	366	340
ENSG00000167515.10|TRAPPC2L	626	635	791	474	778	652
ENSG00000167522.16|ANKRD11	2495.53	3064.53	4064.91	2634.71	3064.45	3175.09
ENSG00000167523.13|SPATA33	247	264	342	221	309	247
ENSG00000167524.14|RSKR	194.57	272.62	342.01	222.9	307.4	236.1
ENSG00000167525.13|PROCA1	112	160	221	118	186	147
ENSG00000167526.13|RPL13	7093.79	7507.95	8227.26	5838.89	7665.93	7178.74
ENSG00000167528.12|ZNF641	163	175	223	136	192	173
ENSG00000167535.8|CACNB3	411	465	556	372	448	350
ENSG00000167536.14|DHRS13	317.61	338.13	426.6	365.62	332.35	366.93
ENSG00000167543.16|TP53I13	248	351	481	343	281	289
ENSG00000167548.15|KMT2D	1288.12	1715.73	2364.67	1663.75	1796.46	1689
ENSG00000167549.18|CORO6	52	35	53	44	46	34
ENSG00000167550.11|RHEBL1	26	35	42	29	39	35
ENSG00000167552.14|TUBA1A	64309.57	61492.07	83339.01	52582.06	77214.3	65876.09
ENSG00000167553.15|TUBA1C	4316.87	4448.43	5766.82	3862.15	5334.36	4490.58
ENSG00000167554.15|ZNF610	420	362	467	311	389	393
ENSG00000167555.14|ZNF528	810	908	1128	712	956	791
ENSG00000167562.12|ZNF701	239.31	231.25	230.28	159.21	192.32	184.01
ENSG00000167565.13|SERTAD3	187.61	162.97	213.12	143.89	194.26	184.82
ENSG00000167566.17|NCKAP5L	591.13	818	1091	689	784	693
ENSG00000167578.18|RAB4B	165.7	168.05	213.51	160.89	241.96	173.6
ENSG00000167588.13|GPD1	9	7	11	10	15	22
ENSG00000167595.15|PROSER3	437	501	676	435	519	456
ENSG00000167601.12|AXL	148	184	195	143	140	152
ENSG00000167604.14|AD000864.1	68	74	146	73	94	93
ENSG00000167614.13|TTYH1	4088	4840	6027	4114	4819.99	4575
ENSG00000167615.16|LENG8	4175.75	6047.47	7124.26	4711.86	5599.1	4603.65
ENSG00000167619.12|TMEM145	299	352	419	264	346	320
ENSG00000167625.10|ZNF526	243	235	313	206	255	270
ENSG00000167632.15|TRAPPC9	429	405	513	326	415	352
ENSG00000167635.11|ZNF146	4023.68	4035.84	4661.54	2833.6	4380.16	3835.96
ENSG00000167637.17|ZNF283	155	201	236	143	211	196
ENSG00000167645.17|YIF1B	407	449.38	573	432	420	452
ENSG00000167646.13|DNAAF3	11.7	18	29.27	16.58	14	9
ENSG00000167654.18|ATCAY	790	789	966	644	850	791
ENSG00000167657.14|DAPK3	411	497	578	399	442	424
ENSG00000167658.16|EEF2	23725	29198	35344	24310	25872	28164
ENSG00000167670.16|CHAF1A	1249	1436	1835	1219	1490	1398
ENSG00000167671.12|UBXN6	541.6	711.94	839.87	567.18	636.74	618.43
ENSG00000167674.15|HDGFL2	1125	1243	1660	1041	1237	1189
ENSG00000167676.4|PLIN4	18	16	19	21	16	10
ENSG00000167680.16|SEMA6B	94	106	113	77	80	90
ENSG00000167685.15|ZNF444	287	395	496	271	341	310
ENSG00000167693.17|NXN	264	263	290	177	270	239
ENSG00000167695.15|FAM57A	584	602	763	568	733	644
ENSG00000167699.13|GLOD4	1738	1692	1919	1325	1818	1706
ENSG00000167700.9|MFSD3	73	83	93	77	66	83
ENSG00000167701.14|GPT	16	13	24.28	14	22	13
ENSG00000167702.12|KIFC2	524.54	869.84	929.57	665.2	607.4	643.78
ENSG00000167703.14|SLC43A2	530.03	648.04	859.08	658.04	653.05	683
ENSG00000167705.12|RILP	28	18	23	20	25	14
ENSG00000167716.18|WDR81	492.93	685.78	770.82	661.35	578.42	708.73
ENSG00000167720.13|SRR	548.44	576.04	664.23	435.84	578.15	591.52
ENSG00000167721.10|TSR1	2419.07	2449.71	2926.46	2031.24	2783.85	2497.73
ENSG00000167723.14|TRPV3	50	55	53	31	41	23
ENSG00000167733.13|HSD11B1L	124.24	100.03	144.11	120.31	100.56	97
ENSG00000167740.9|CYB5D2	261	299	376	243	282	285
ENSG00000167747.14|C19orf48	1241	1578	1933	1260	1512	1385.11
ENSG00000167755.15|KLK6	75	79	99	52	103	82
ENSG00000167766.18|ZNF83	1487.72	1716.95	1929.97	1240.98	1618.64	1418.97
ENSG00000167767.14|KRT80	65	65	90	53	61	61
ENSG00000167770.11|OTUB1	1424	1567	1962	1401	1793	1622
ENSG00000167771.6|RCOR2	729	698	1040	686	997	756
ENSG00000167772.12|ANGPTL4	41	48	57	31	49	63
ENSG00000167774.2|AC010323.1	0	0	213.73	102.77	0	110.1
ENSG00000167775.11|CD320	1138	1387	1645	1198	1282	1259
ENSG00000167778.9|SPRYD3	278	335	418	284	341	299
ENSG00000167785.9|ZNF558	741.94	826.84	954.47	606.88	914.21	802.59
ENSG00000167792.12|NDUFV1	1622	2097	2413	1734	1925	1977
ENSG00000167797.7|CDK2AP2	256	299	413	275	347	282
ENSG00000167799.10|NUDT8	33	19	36	27	28	24
ENSG00000167807.15|AC011511.1	28.73	41.8	56.6	32.41	47.38	33.68
ENSG00000167815.12|PRDX2	5009	5461	6830	4726	6052	5530
ENSG00000167840.13|ZNF232	338.69	331.44	385.65	270.57	351.37	369.57
ENSG00000167842.15|MIS12	644.65	587.66	617.31	432.92	643.4	573.82
ENSG00000167861.16|HID1	119	116	127	77	107	91
ENSG00000167862.10|MRPL58	315	272	403	264	343	316
ENSG00000167863.12|ATP5PD	1518	1471	1633.45	1149	1708	1484
ENSG00000167874.6|TMEM88	17	17	26	20	20	10
ENSG00000167881.15|SRP68	1541	1535	1872	1248	1834	1601
ENSG00000167889.12|MGAT5B	419	482	665	468	476	510
ENSG00000167900.12|TK1	333	362	485	358	392	385
ENSG00000167904.15|TMEM68	523.63	488.69	503.11	350	525.4	497.66
ENSG00000167912.5|AC090152.1	44	50	42	31	50	55
ENSG00000167920.8|TMEM99	131	94	136	94	130	119
ENSG00000167925.16|GHDC	160	176	242	156	186	210
ENSG00000167930.16|FAM234A	1768.09	2264.03	2844.66	1953.47	2120	2217.34
ENSG00000167962.14|ZNF598	456.78	573.68	792.36	584.2	552.69	599.31
ENSG00000167964.12|RAB26	67	79	77	54	79	78
ENSG00000167965.18|MLST8	644.33	768.79	1124.56	779.66	790.59	792.69
ENSG00000167967.16|E4F1	332	477	582	418	383	342
ENSG00000167969.13|ECI1	349	446	516	349	406	396
ENSG00000167971.15|CASKIN1	70.81	101.21	159.13	81.38	91.03	84.16
ENSG00000167972.14|ABCA3	1732	2002	2492	1714	1921	1944
ENSG00000167977.9|KCTD5	810.43	864.51	1064	744	900	871.87
ENSG00000167978.17|SRRM2	16402.11	20875.11	26710	16998.08	20818.11	18637.06
ENSG00000167981.7|ZNF597	349	356	427	277	372	376
ENSG00000167984.18|NLRC3	17	11	23	12	17	15
ENSG00000167985.6|SDHAF2	309.3	440.12	442.48	281.83	415.03	334.87
ENSG00000167986.13|DDB1	6501	6722.26	8268.78	5662	7502.35	6862
ENSG00000167987.11|VPS37C	300	347	443	295	357	378
ENSG00000167992.13|VWCE	19	27	18	21	16	26
ENSG00000167994.12|RAB3IL1	85	95	137	77	92	107
ENSG00000167995.16|BEST1	13.68	19.88	20.32	18.47	11.37	20.04
ENSG00000167996.16|FTH1	15579.21	15751.06	19344.24	13079.47	17189.54	16854.88
ENSG00000168000.14|BSCL2	417.94	414.49	529.91	447.76	507.73	421.25
ENSG00000168002.12|POLR2G	1473	1490	1683	1178	1730	1506
ENSG00000168003.16|SLC3A2	1525	1722	1775	1298	1705	1604
ENSG00000168005.9|SPINDOC	474	609	859	579	661	683
ENSG00000168010.11|ATG16L2	630.27	757.9	833.03	551.92	702.17	523.75
ENSG00000168014.16|C2CD3	1095	1170	1586	949	1255	1304
ENSG00000168016.14|TRANK1	95	135	118	105	103	120
ENSG00000168026.18|TTC21A	97.67	101	117.04	79	95	77
ENSG00000168028.14|RPSA	14477.62	13755.9	15318.34	10786.07	15874.43	13652.97
ENSG00000168036.18|CTNNB1	8941	8741	10481	7112	9978	9374
ENSG00000168038.11|ULK4	163	144	187	98	159	181
ENSG00000168040.4|FADD	284.49	290.4	361.9	226.71	341.91	267.21
ENSG00000168056.15|LTBP3	758	967	1124	770	894	809
ENSG00000168061.15|SAC3D1	148	146	206	122	182	148
ENSG00000168066.20|SF1	4887	5329	6917	4464	5720	5214
ENSG00000168067.12|MAP4K2	336	404	473	327	392	361
ENSG00000168071.22|CCDC88B	20	33	43	28	13	22
ENSG00000168077.14|SCARA3	1771	2156	2607	1841	2095	2143
ENSG00000168078.10|PBK	961	930	962	700	1056	964
ENSG00000168090.10|COPS6	2862	2822	3389	2345	3292	2922
ENSG00000168092.14|PAFAH1B2	2759	2714	3119	2183	3007	3014
ENSG00000168096.14|ANKS3	224	305	320	218	327	251
ENSG00000168101.14|NUDT16L1	390	521	636	417	476	468
ENSG00000168116.14|KIAA1586	433	456	463.39	288	486.81	450
ENSG00000168118.11|RAB4A	491	496	510	399	568	546
ENSG00000168135.4|KCNJ4	105	132	126	138	90	117
ENSG00000168137.15|SETD5	4147	4565	5954	3721	5439	4396
ENSG00000168140.5|VASN	63	84	99	102	79	101
ENSG00000168152.13|THAP9	182.17	182	219.04	155.46	221.11	184.36
ENSG00000168159.12|RNF187	1486	1753	2109	1421	1764	1658
ENSG00000168172.9|HOOK3	1307	1220	1455	895	1342	1381
ENSG00000168175.15|MAPK1IP1L	2685	2851	3532	2377	3124	3014
ENSG00000168209.5|DDIT4	1515.1	1664.73	2851.95	1837.35	2600.82	2350.77
ENSG00000168214.20|RBPJ	2313	2159	2649	1747	2615	2346
ENSG00000168216.12|LMBRD1	471	417	529	356	445	412
ENSG00000168228.15|ZCCHC4	236	265	279	227	279	287
ENSG00000168234.13|TTC39C	424	386	455.12	312	463.14	493
ENSG00000168237.18|GLYCTK	125	142.06	201.23	120.17	190	135.8
ENSG00000168243.11|GNG4	1666	1561	2002	1383	1960	1725
ENSG00000168246.6|UBTD2	1174	1131	1352	932	1350	1214
ENSG00000168255.20|POLR2J3	452.71	627.77	787.79	523.47	546.68	499.36
ENSG00000168256.18|NKIRAS2	1689.01	1811.01	2229	1359	2000	1786
ENSG00000168259.15|DNAJC7	2156.01	1914.96	2512.16	1669.94	2326.94	2090.85
ENSG00000168264.10|IRF2BP2	890.01	962.06	1154.65	877.95	1059.54	1005.59
ENSG00000168268.11|NT5DC2	4528	5301	6609	4640	5521	5188
ENSG00000168273.8|SMIM4	219.5	251.88	293.99	196.41	242.91	225.43
ENSG00000168275.15|COA6	225.99	233.82	248	185.89	261.94	215
ENSG00000168280.17|KIF5C	3941	3928	4571	3215	4221	4268
ENSG00000168282.5|MGAT2	172.19	344	608.64	349.06	227.29	308.81
ENSG00000168283.14|BMI1	869.49	679.86	882.17	588	953.93	791.89
ENSG00000168286.2|THAP11	411	463	558	411	494	483
ENSG00000168288.13|MMADHC	1286.94	1216.97	1404.35	987.25	1376.6	1295.57
ENSG00000168291.13|PDHB	1182.66	1140.01	1381.88	1013.22	1367.03	1178.52
ENSG00000168297.15|PXK	250	268	344	217	310	300
ENSG00000168300.14|PCMTD1	264	255	289	166	287	215
ENSG00000168301.13|KCTD6	327	303	425	297	367	316
ENSG00000168303.8|MPLKIP	271	228	299	185	249	262
ENSG00000168306.13|ACOX2	133	164	180	171	188	224
ENSG00000168309.18|FAM107A	21	51	31	34	35	50
ENSG00000168310.11|IRF2	429	464	518	389	610	511
ENSG00000168374.11|ARF4	4538.35	4641.4	4616	3457	4541.22	4656.62
ENSG00000168385.18|SEPT2	14623	14380	16756	11758	16494	15475
ENSG00000168386.18|FILIP1L	229	253	249	163	204	238
ENSG00000168389.17|MFSD2A	441	531	642	455	512	480
ENSG00000168393.13|DTYMK	723	837	1054	749	941	824
ENSG00000168394.11|TAP1	691.06	679.2	822.37	592.09	717.91	685.15
ENSG00000168395.15|ING5	873	929.4	1343.43	879.87	1200.34	1022.64
ENSG00000168397.17|ATG4B	1129	1254	1627	1119	1320	1213
ENSG00000168404.13|MLKL	14	16	17	9	11	5
ENSG00000168411.14|RFWD3	2019	2190	2544	1719	2277	2293
ENSG00000168434.13|COG7	376.61	399.69	450.6	289.6	390.46	335.12
ENSG00000168438.15|CDC40	687	738	795	534	729	690
ENSG00000168439.16|STIP1	4481	4299	5813	3666	5157	4650
ENSG00000168447.11|SCNN1B	52	64	94	64	50	73
ENSG00000168453.15|HR	229	351	403	285	317	332
ENSG00000168461.13|RAB31	3502	3361	3755	2566	3767	3537
ENSG00000168476.12|REEP4	409	523	605	484	506	511
ENSG00000168477.19|TNXB	25.64	46.45	50.15	45.25	34.07	42.3
ENSG00000168487.19|BMP1	951	1130	1459	1038	1189	1089
ENSG00000168488.18|ATXN2L	3485.97	4153.63	5666.41	3674.79	4354.72	4148.7
ENSG00000168490.14|PHYHIP	18	22	26	13	26	15
ENSG00000168491.10|CCDC110	14	14	19	14	12	14
ENSG00000168495.13|POLR3D	1400	1512	1786	1156	1767	1489
ENSG00000168496.4|FEN1	2166	2301	2644	2020	2530	2258
ENSG00000168502.17|MTCL1	407	446	605	435	474	523
ENSG00000168517.10|HEXIM2	44.41	54.9	58.71	45.95	56.98	45.56
ENSG00000168522.13|FNTA	1077	1065	1218	804	1148	1068
ENSG00000168528.12|SERINC2	281	361	446	293	295	262
ENSG00000168538.16|TRAPPC11	1085	1091	1209	859	1159	1141
ENSG00000168539.4|CHRM1	138	204	197	186	183	198
ENSG00000168556.7|ING2	178	150	205	154	181	171
ENSG00000168564.6|CDKN2AIP	424	405	459	327	473	453
ENSG00000168566.13|SNRNP48	595	549	689	439	672	620
ENSG00000168569.7|TMEM223	195.6	169.77	205.92	142.27	175.38	184.06
ENSG00000168575.10|SLC20A2	714.16	782	936	656	908	838
ENSG00000168591.16|TMUB2	478.11	556.33	717	391.61	591.62	503.53
ENSG00000168610.14|STAT3	4729	4716	6012	4051	5445	4970
ENSG00000168612.4|ZSWIM1	311	321	388	263	362	317
ENSG00000168615.12|ADAM9	7970	8170	9403	6274	8685	8553
ENSG00000168621.15|GDNF	37	28.82	31.93	28.7	30	35
ENSG00000168646.13|AXIN2	239	273	319.23	233	289	250
ENSG00000168653.11|NDUFS5	2608	2521	3059	2042	2975	2650
ENSG00000168658.18|VWA3B	9	19	11	11	13	8
ENSG00000168661.14|ZNF30	175	167	247	125	181	149
ENSG00000168672.4|FAM84B	1201	1192.99	1331.03	958	1230.5	1303
ENSG00000168675.18|LDLRAD4	131	138	150	87	131	118
ENSG00000168679.18|SLC16A4	14	36	46	27	23	29
ENSG00000168701.19|TMEM208	720	769	865	640	794	680
ENSG00000168702.17|LRP1B	31	44	26	12	29	33
ENSG00000168710.18|AHCYL1	2665	2524	2977	2087	2820	2650
ENSG00000168724.16|DNAJC21	562	546	715	426	690	659
ENSG00000168734.14|PKIG	1564	1601	2111	1545	1863	1872
ENSG00000168743.12|NPNT	482	602	544	441	489	557
ENSG00000168758.11|SEMA4C	1201	1441	1823	1156	1438	1333
