Ctrl_417_R1B1	LMP.Olap_417_R1B1	Ctrl_417_R2B2	LMP.Olap_417_R2B2	Ctrl_417_R3B2	LMP.Olap_417_R3B2
ENSG00000268006.1|PTOV1-AS1	12.43	17.83	22.93	10.87	20.08	5.63
ENSG00000268030.1|AC005253.1	178.7	145.25	149.81	156.35	157.21	120.45
ENSG00000268043.7|NBPF12	1528.18	1344.1	1273.44	992.51	1328.02	949.89
ENSG00000268061.5|NAPA-AS1	34.74	32.4	24.23	18.03	3.35	8.7
ENSG00000268069.2|AC004466.1	30.87	22.39	23.1	33.37	24.1	20.91
ENSG00000268087.1|AC008764.2	19	13	26	8	10	6
ENSG00000268089.3|GABRQ	172	152	119	94	167	189
ENSG00000268107.6|AC003005.1	15.35	14.33	12.51	13.08	25.22	19.95
ENSG00000268120.1|AC010336.3	54.66	62.99	56.01	28.03	18.68	31.76
ENSG00000268173.3|AC007192.1	2222.94	1826.67	821.96	1025.92	1697.46	1574.5
ENSG00000268191.1|AC010503.1	27.14	12.91	11.87	10.44	30.55	8.31
ENSG00000268203.1|AC010503.2	8.41	4.85	6.01	9.9	11.09	13.8
ENSG00000268205.1|AC005261.1	149	124	142	136	134	73
ENSG00000268218.1|AC137932.3	17.47	16.98	27.84	9.94	14.68	10.3
ENSG00000268225.2|AC010487.1	37	24	33	22	15	20
ENSG00000268350.7|FAM156A	1054.25	1331.56	1126.61	983.28	977.39	913.26
ENSG00000268357.1|VN1R81P	18	24	17	13	21	23
ENSG00000268362.5|AC092279.1	77.15	63.14	52.32	66.14	84.05	31.88
ENSG00000268364.1|SMC5-AS1	23	15	18	6	16	25
ENSG00000268388.5|FENDRR	3	15	12	10	8	9
ENSG00000268403.2|AC132192.2	38	25	38	28	21	20
ENSG00000268471.6|MIR4453HG	103	79	88	81	94	74
ENSG00000268516.2|AC020915.3	40.26	50.27	55.54	46.8	50.01	19.8
ENSG00000268521.1|VN1R83P	14	17	23	15	25	21
ENSG00000268565.1|AC005339.1	20.48	26.74	9.87	5.06	18.65	5.98
ENSG00000268573.1|AC011815.1	21	22	15	17	27	31
ENSG00000268575.1|AL031282.2	308.46	266.08	195.74	174.95	145.44	143.49
ENSG00000268628.2|AL121761.1	11.82	17.53	6.86	14.41	4.93	3.57
ENSG00000268658.5|LINC00664	34	33	13	38	31	40
ENSG00000268670.1|AC016586.1	22	39	18	20	18	17
ENSG00000268744.1|AC008758.4	3.77	34.16	35.27	35.5	21.46	19.18
ENSG00000268798.1|AC027307.3	13	12	15	13	13	9
ENSG00000268858.2|AL118506.1	187	167	142	121	110	101
ENSG00000268861.6|AC008878.3	0	75.43	84.42	0	46.09	0
ENSG00000268870.1|AC008758.5	0	13.81	12.84	13.33	3.16	6.56
ENSG00000268912.1|AC012313.5	68	41	37	38	45	29
ENSG00000268947.1|AC002128.1	7	14	6	9	12	3
ENSG00000268970.1|AC022150.2	11	10	16	7	14	9
ENSG00000268996.3|MAN1B1-DT	32	37	34	16	30	16
ENSG00000269001.2|AC092070.2	46	86	61	45	66	68
ENSG00000269019.1|HOMER3-AS1	54.73	42.51	25.12	29.33	36.29	25.36
ENSG00000269044.2|AC024075.2	206	171	163	130	112	78
ENSG00000269068.1|AC009955.4	25.54	16.45	24.29	15.6	3.12	22.25
ENSG00000269145.2|AC007192.2	52.32	44.82	32.2	33.14	20.55	25.53
ENSG00000269176.2|AP001160.3	29.03	16.65	17.51	26.28	13.36	12.32
ENSG00000269226.7|TMSB15B	85.29	79.6	63.4	81.23	158.31	120.97
ENSG00000269235.1|ZNF350-AS1	37	26	45	29	43	29
ENSG00000269243.1|AC008894.2	383.72	457.85	330.59	383.2	302.2	518.31
ENSG00000269293.2|ZSCAN16-AS1	216.75	119.97	155.31	123.92	100.09	94
ENSG00000269313.5|MAGIX	47	33	29	25	27	29
ENSG00000269318.1|AC007292.2	8.06	14.03	17	16.54	13.04	9.22
ENSG00000269335.5|IKBKG	753.55	759.77	684.56	549.97	578.9	723.34
ENSG00000269343.7|ZNF587B	99.27	81.62	69.58	46.83	83.76	85.44
ENSG00000269352.1|PTOV1-AS2	128.2	116.92	102.59	91.35	79.21	90.66
ENSG00000269374.1|AC011497.2	0	22.76	0	0	35.28	31.92
ENSG00000269378.1|AC022149.1	547.05	564.43	671.55	202.11	567.14	353.35
ENSG00000269386.5|RAB11B-AS1	95	99.17	61.1	56	52	55.04
ENSG00000269397.1|AC011503.2	22	36	30	29	20	30
ENSG00000269399.2|AC008764.6	52	40	27	44	48	50
ENSG00000269427.1|AC024075.3	71.55	45.49	51.86	38.44	47.78	44.52
ENSG00000269439.5|AC010618.4	47.05	37.03	38.25	29.08	29.15	15.02
ENSG00000269481.1|AC010319.4	28	23	14.56	13	12.84	14
ENSG00000269556.8|TMEM185A	889	769	657	473	644.62	570
ENSG00000269604.1|AC005523.2	1035.93	1111.37	857.06	723.49	695.38	825.59
ENSG00000269609.5|RPARP-AS1	158	144.62	129	158	126	100
ENSG00000269696.1|AC005498.3	16	11	11	14	10	11
ENSG00000269707.1|AC018730.1	14	24	27	30	12	10
ENSG00000269713.7|NBPF9	1371.7	1218.03	1144.19	1021.65	1584.49	1438.59
ENSG00000269737.2|AL691432.1	37.54	50.47	43.05	27.83	21.97	14.07
ENSG00000269743.3|SLC25A53	108.5	100.47	81	50	78	81
ENSG00000269821.1|KCNQ1OT1	215	158	250.29	225	135	101
ENSG00000269825.1|AC022150.4	57	37	59	37	67	39
ENSG00000269834.5|ZNF528-AS1	162	136	128	126	114	88
ENSG00000269837.1|IPO5P1	202	158	129	136	149	111
ENSG00000269858.6|EGLN2	857.43	1027	784	663.52	806	1001
ENSG00000269867.1|AC010326.3	19.7	23.04	19.68	12.86	24.45	13.18
ENSG00000269881.1|AC004754.1	24.08	22.81	3.02	31.47	5.8	6.67
ENSG00000269891.2|ARHGAP19-SLIT1	11.32	34.6	17.87	32.52	33.87	12.16
ENSG00000269893.7|SNHG8	203	182	102	109	211	155
ENSG00000269896.2|AL513477.1	18	24	17	10	10	9
ENSG00000269897.5|COMMD3-BMI1	10.43	0	74.99	25.88	2.13	109.37
ENSG00000269906.1|AL606834.1	18	7	11	8	15	12
ENSG00000269910.1|AL049840.2	31.49	41.56	43.65	28.13	18.97	23.65
ENSG00000269911.1|FAM226B	59	63	46	30	41	31
ENSG00000269918.1|AF131215.6	34	29	40	28	54	44
ENSG00000269925.1|Z98884.2	86	66	61	70	67	46
ENSG00000269926.1|DDIT4-AS1	78.54	43.96	134.7	149.36	168.82	105.46
ENSG00000269929.2|AL158152.1	162	113	151.47	96.54	169	92
ENSG00000269937.1|AC093525.7	69.22	81.82	66.15	48.12	53.72	78.32
ENSG00000269940.1|AL049840.3	59.51	40.44	43.35	42.87	60.03	42.35
ENSG00000269955.2|FMC1-LUC7L2	896.62	769.46	780.33	553.05	696.27	676.16
ENSG00000269958.1|AL049840.4	103	85	105	78	109	115
ENSG00000269968.1|AC006064.4	119.82	79.92	71.65	132.56	109.4	81.61
ENSG00000269973.1|AC010969.2	58	62	74	65	72	70
ENSG00000269982.1|AC018809.2	61	50	52	22	31	32
ENSG00000269983.1|AC146944.4	71.91	61.19	54.38	35.44	72.01	36.49
ENSG00000269984.1|AC078795.1	25.03	15.15	37.92	32.27	34.37	20.5
ENSG00000270011.7|ZNF559-ZNF177	85.66	76.66	63.34	51.8	37.56	52.1
ENSG00000270012.1|AC232271.1	86	88	77	63	77	74
ENSG00000270015.1|AC087481.3	175	160	169	127	148	97
ENSG00000270049.2|AC009061.2	16	39	33	18	12	25
ENSG00000270055.1|AC127502.2	17	6	14	12	8	11
ENSG00000270060.1|AC090589.3	12.36	7.45	14.23	17.52	8	9.56
ENSG00000270069.1|MIR222HG	73	58	43	70	137	80
ENSG00000270084.2|GAS5-AS1	22	18	21	27	17	15
ENSG00000270091.1|AC015726.1	24	13	12	5	11	6
ENSG00000270108.1|AL049840.5	10	14	10	12	14	6
ENSG00000270112.3|AC090241.2	20	26	19.11	28	25	30
ENSG00000270124.1|AC092127.2	14	22	4	4	7	12
ENSG00000270149.5|AL591806.3	15.33	4.55	11.87	24.49	0	1.49
ENSG00000270157.1|AC004918.3	20	16	9	12	24	16
ENSG00000270170.2|NCBP2-AS2	90	70	68	69	63	52
ENSG00000270194.1|AC097359.2	62.31	62.49	32.22	40.24	67.98	69.74
ENSG00000270195.2|AC016773.1	61	35	26	27	20	27
ENSG00000270231.4|NBPF8	685.5	631.91	615.11	398.59	814.03	665.01
ENSG00000270276.2|HIST2H4B	1.07	11.45	81.85	38.16	110.08	0
ENSG00000270277.1|AC009948.2	13.15	24.52	35.28	19.98	24.81	20.71
ENSG00000270344.2|POC1B-AS1	26	30	43	29	26	20
ENSG00000270362.1|HMGN3-AS1	24.23	27.05	19.18	15.05	23.02	8.02
ENSG00000270392.2|PFN1P2	28	14	24.87	21	23	25
ENSG00000270419.1|CAHM	18	24	23	13	22	9
ENSG00000270504.1|AL391422.4	32	37.49	27.57	39.84	87.42	94.92
ENSG00000270574.1|AC010680.2	47.97	32.58	42.64	48.05	51.17	34.23
ENSG00000270580.5|AC139256.2	125.44	179.02	121.78	99.59	52.03	110.05
ENSG00000270589.1|AL158163.1	14	17	25	30.93	9	8.23
ENSG00000270605.1|AL353622.1	57	43	36	45	42	24
ENSG00000270607.1|AC009549.1	26	35	26	23	17	4
ENSG00000270629.6|NBPF14	2133.33	1833.73	2077.44	1605.89	1594.13	1206.31
ENSG00000270647.6|TAF15	3787	3469	3302	2988	4410	4166
ENSG00000270696.1|AC005034.3	36.83	55.37	56.37	50.16	76.82	56.31
ENSG00000270757.1|HSPE1-MOB4	64.15	102.87	36.95	34.43	85.39	88.12
ENSG00000270800.3|RPS10-NUDT3	1081.06	857.99	909.25	824.52	1010.79	976.21
ENSG00000270804.1|AC010326.4	26.3	25.96	27.32	19.14	31.55	30.82
ENSG00000270820.5|AC016727.1	34.74	33.38	35.87	42.93	22.86	17.5
ENSG00000270872.2|SRGAP2D	276.81	199.49	217.48	193.65	184.96	165.81
ENSG00000270882.2|HIST2H4A	124.29	117.55	35.15	54.84	24.92	96
ENSG00000270885.1|RASL10B	283	316	268	253	353	344
ENSG00000270890.1|AL049844.2	14	20	14	17	20	11
ENSG00000270956.1|AC009948.3	13.54	12.73	16.57	20.68	2.81	13.85
ENSG00000270959.1|LPP-AS2	44	67	24	42	41	39
ENSG00000270977.1|AC015849.5	33	41	25	38	42	44
ENSG00000271013.1|LRRC37A9P	24	31	11	32	29	29
ENSG00000271092.5|TMEM56-RWDD3	60.68	30.39	28.03	43.47	30.23	34.52
ENSG00000271121.2|NUDT4P2	25.91	33.82	14.61	24.64	30.78	26.34
ENSG00000271122.1|AC018647.2	324	275	256	167	182	109
ENSG00000271127.1|AP000526.1	0	16.89	11.71	0	11.54	8.57
ENSG00000271133.5|AC004130.1	20	15	16	11	19	6
ENSG00000271147.7|ARMCX5-GPRASP2	182.64	126.93	163.47	101.89	175.81	89.25
ENSG00000271270.6|TMCC1-AS1	91	88	102	57	88	89
ENSG00000271303.1|SRXN1	1520	1420	1080	851	1819	1653
ENSG00000271327.1|AC010201.2	22	18	44	16	13	14
ENSG00000271335.5|AL117336.2	29	18	28	26	18	9
ENSG00000271380.1|AL451085.2	45.87	29.74	25.98	18.79	10.15	12.64
ENSG00000271383.7|NBPF19	1029.74	888.47	967.63	786.78	903.82	605.15
ENSG00000271425.8|NBPF10	804.53	555.59	592.83	552.73	584.56	385.81
ENSG00000271447.6|MMP28	59	106	37	31	14	6
ENSG00000271474.1|AC106881.1	24	17	22	11	20	13
ENSG00000271533.1|Z83843.1	64	53	86	49	77	41
ENSG00000271576.1|AL359504.2	28	39	31	12	21	22
ENSG00000271581.1|AL671883.2	15.14	20.47	13.64	4.48	15.4	20.9
ENSG00000271601.4|LIX1L	2100	1958.81	1698	1590	1784	1689
ENSG00000271605.6|MILR1	27	20	25	18	66	44
ENSG00000271614.1|ATP2B1-AS1	47	40	49	36	23	25
ENSG00000271643.2|AC112220.2	44	58	45	39	62	55
ENSG00000271646.1|AC099343.3	34	37	24	12	23	9
ENSG00000271662.1|AC233280.2	7.48	0	14.6	8.21	19.84	9.73
ENSG00000271698.1|AC233992.2	29.22	34.76	22.92	23.61	22.58	39.72
ENSG00000271741.1|AC114490.2	69.44	79.88	70.75	71.15	118.1	51.45
ENSG00000271754.1|AL355802.2	27.97	3.26	8.03	19.86	16.85	14.9
ENSG00000271755.1|AL031118.1	23	18	15	12	40	20
ENSG00000271780.1|AL118558.3	33	39	20	9	14	25
ENSG00000271781.1|AC026740.1	9	21	17	18	7	12
ENSG00000271793.1|AL589666.1	60.78	32.43	40.08	58.89	50.06	50.2
ENSG00000271816.1|AC022400.5	62.04	48.57	80.81	33.88	68.51	63.82
ENSG00000271851.1|AC087501.4	71	44	44	20	37	31
ENSG00000271853.5|AL162258.1	63.41	45.21	26.96	28.16	69.65	50.25
ENSG00000271855.1|AC073195.1	19.65	13	17	12.74	1	15
ENSG00000271862.1|AC104118.1	16	6	17	10	21	7
ENSG00000271870.1|AC024060.1	21	34	18	15	23	19
ENSG00000271895.2|AL109811.2	151.44	95.58	121.75	75.41	95.93	73
ENSG00000271918.1|AC034236.2	20	25	19	14	20	15
ENSG00000271933.1|AL603756.1	17	18	7	4	24	13
ENSG00000271936.1|AC012073.1	61	76.13	56	85	52	85
ENSG00000271971.1|AC120053.1	13	8	18	19	8	12
ENSG00000271976.1|AC012467.2	84	73	92	64	87	81
ENSG00000272008.1|AL139274.2	37	30	24	16	30	26
ENSG00000272009.1|AL121944.1	14.22	20.58	6	8.42	0	10.65
ENSG00000272030.1|AL162258.2	67.49	57.99	39.02	37.75	35.61	44.15
ENSG00000272031.3|ANKRD34A	102	124	99	104	82	102
ENSG00000272047.2|GTF2H5	700	599	505	439	552	386
ENSG00000272054.1|AC007390.2	36.52	31.41	32.51	38.77	26.37	24.43
ENSG00000272068.1|AL365181.2	134	124	115	98	73	70
ENSG00000272070.1|AC005618.1	45	46	33	37	25	13
ENSG00000272077.1|AC124045.1	63	28	33	36	39	37
ENSG00000272084.1|AL137127.1	13.61	20.43	17.91	11.73	8.37	5.75
ENSG00000272106.1|AL691432.2	88.48	89.35	86	46.48	53	48
ENSG00000272114.1|AL136131.3	66.03	52.61	150.15	207.94	33.95	36.49
ENSG00000272121.1|AC006058.3	23	24	17	19	40	29
ENSG00000272129.1|AL359715.3	16	15	9	12	11	8
ENSG00000272140.2|AC022400.6	35.09	39.32	24.51	15.51	25.33	9.39
ENSG00000272142.1|AL359643.3	42	25	12	16	20	22
ENSG00000272145.1|NFYC-AS1	35.13	42.72	19.03	27.69	25.09	22.34
ENSG00000272150.5|NBPF25P	143.91	108.45	100.75	97.94	104.9	91.49
ENSG00000272153.1|AL365330.1	31.07	25	38.31	23	17	22
ENSG00000272163.1|AF106564.1	42.38	41.66	49	54.89	48	30.59
ENSG00000272168.7|CASC15	29	21	17	21	35	33
ENSG00000272173.1|U47924.2	39.35	48.94	34.9	39.97	29.93	25.17
ENSG00000272195.1|AL356512.1	13.69	15.39	14.25	13.05	3.39	3.73
ENSG00000272196.2|HIST2H2AA4	26.67	71.45	45.43	0	23.78	24.17
ENSG00000272217.1|AL645940.1	20	17	11	17	23	17
ENSG00000272273.1|IER3-AS1	18.11	11.93	22.82	16.94	10.49	18.11
ENSG00000272288.5|AL451165.2	36.02	49.1	23.05	27.05	23.03	15.03
ENSG00000272301.1|AP002360.3	7	4	10	11	7	9
ENSG00000272316.1|AL021368.2	83.52	97.95	91.47	71.44	44.48	23.82
ENSG00000272325.2|NUDT3	1845.9	2069.31	1800.74	1538.73	1677.39	1447.54
ENSG00000272333.5|KMT2B	877	996	738	708	699	752
ENSG00000272335.1|AC093297.2	99	84	114	105	90	81
ENSG00000272341.1|AL137003.2	97	78	84	99	157	130
ENSG00000272345.1|AL031775.1	13.85	11.46	7.99	26.62	5.51	8.53
ENSG00000272356.1|AL080317.3	22.05	17.75	26.2	13.71	15.62	8.47
ENSG00000272372.1|AC009102.2	13	16	22	12	1	3
ENSG00000272374.1|Z97832.2	45	35	39	35	21	19
ENSG00000272391.6|POM121C	2684.29	2924.7	2414.53	2203.94	2000.74	2314.54
ENSG00000272398.6|CD24	14	15	16	9	435	501
ENSG00000272405.1|AL365181.3	464.51	563.16	389.1	440.03	433.07	622.37
ENSG00000272410.5|AC022384.1	120.16	138.26	130.02	105.75	174.01	119.71
ENSG00000272414.6|FAM47E-STBD1	162.59	168.74	124.52	122.81	207.51	126.69
ENSG00000272419.6|LINC01145	149.32	149.87	153.49	132.91	251.5	244.91
ENSG00000272442.2|AL353588.1	17.98	6.24	8.46	6	17.14	14.89
ENSG00000272447.1|AL135925.1	15.76	18.86	22.37	9.63	13.39	11.71
ENSG00000272455.1|AL391244.2	54	50	68	36	53	72
ENSG00000272462.2|U91328.1	116	78	71	56	105	46
ENSG00000272476.1|AL024507.2	15.21	21.38	20.4	19.48	18.46	18.59
ENSG00000272501.1|AL662844.4	73	54	52	48	39	30
ENSG00000272502.1|AC104958.2	23	14.7	23	20	12	12
ENSG00000272505.1|AC104964.4	39	29	31	30	24	17
ENSG00000272518.1|AC036214.2	24	11	17	15	18	15
ENSG00000272525.1|AC099522.2	11	10	18	10	8	9
ENSG00000272540.1|AL662797.1	18.3	12.7	43.03	33.77	45.82	47.53
ENSG00000272556.2|GTF2IP13	101.16	167.93	123.2	157.71	48.58	75.88
ENSG00000272578.5|AP000347.1	139.48	158.84	125.44	92.77	143.89	113.43
ENSG00000272589.1|ZSWIM8-AS1	66.63	46.47	42.27	48.25	31.84	23.61
ENSG00000272599.2|AC016394.2	16.1	14	5	9	12	11
ENSG00000272602.6|ZNF595	313	241	241	234	235	243
ENSG00000272604.1|AC073073.2	31	24	22	25	31	26
ENSG00000272617.3|AC026464.6	290.47	263.99	125.9	120.26	212.65	151.93
ENSG00000272620.1|AFAP1-AS1	8.03	12.05	13.06	12.07	15.09	8.07
ENSG00000272630.1|AL731563.3	23	37	32	32	30	18
ENSG00000272631.1|AC067750.1	224	196	196	194	139	153
ENSG00000272638.1|AC006027.1	20.51	24.2	7.78	16.72	30.23	18.67
ENSG00000272645.3|GTF2IP20	357.96	376.18	290.08	290.96	262.72	246.06
ENSG00000272647.3|AC005020.2	3.61	19.4	4.33	11.92	10.95	0
ENSG00000272654.1|AL358472.2	50.48	31.77	32.14	26.09	40	23.23
ENSG00000272655.2|POLR2J4	217.45	225.74	167.09	156.5	194.96	141.76
ENSG00000272661.1|AC021097.1	69.99	14.44	12.61	47.72	23.08	28.79
ENSG00000272668.2|AL590560.2	194	184	165	169	157	114
ENSG00000272669.1|AL021707.6	20	19	15	8	9	10
ENSG00000272674.3|PCDHB16	296.21	247.86	238.98	179.17	142.7	70.37
ENSG00000272686.1|AC006333.2	52	44	25	14	25	20
ENSG00000272695.1|GAS6-DT	12	13	5	15	31	23
ENSG00000272732.1|AC004982.1	15	22	12	13	10	5
ENSG00000272750.1|AL592148.3	15.03	20.03	17	13	17.03	22.08
ENSG00000272752.6|STAG3L5P-PVRIG2P-PILRB	963.08	1039.32	910.4	800.53	658.55	687.12
ENSG00000272758.5|AC083798.2	99.36	126.41	165.47	117.63	181.49	140.52
ENSG00000272760.1|AC093726.1	28	11.16	28.47	9.16	13.04	8.48
ENSG00000272763.1|AC103702.2	80	55	50	59	91	60
ENSG00000272767.1|JMJD1C-AS1	22.07	15.62	11.01	18.11	4.75	8.81
ENSG00000272779.1|AC245060.4	128.97	82.69	80.21	72.08	107.28	70.09
ENSG00000272807.1|AC007038.2	12	12	10	15	11	2
ENSG00000272812.1|AC004908.2	10	8.57	10	9.61	15	10
ENSG00000272821.1|U62317.2	57.43	94.89	85.13	42.54	29.29	67.4
ENSG00000272831.1|AC027644.3	55.48	50.11	37.62	16.44	40.86	15.72
ENSG00000272841.1|AL139393.2	51.11	34.58	17.1	23	44.23	59
ENSG00000272849.1|AC084018.1	19	16.4	8.71	6.2	22.84	9.2
ENSG00000272853.1|AC069544.1	14	12	11	8	6	20
ENSG00000272870.2|AC097534.2	70	65	126	135	76	64
ENSG00000272872.1|AP000525.1	84.92	92.64	89.13	61.45	131.03	109.84
ENSG00000272884.1|AC113189.4	101.18	50.99	128.8	0	96.33	52.05
ENSG00000272886.6|DCP1A	664	643	609	491	659	565
ENSG00000272887.1|CSPG4P5	43.61	60.42	49.73	46.9	50.04	33.21
ENSG00000272888.6|LINC01578	1732.74	1373.26	1390.5	1161.1	964.1	609.87
ENSG00000272894.5|AC004982.2	86	98	64	64	55	32
ENSG00000272899.4|ATP6V1FNB	67	62	59	60	78	93
ENSG00000272902.2|TBC1D8-AS1	30	23	25	25	15	13
ENSG00000272909.1|AL122035.2	20.55	18.49	15.94	17.34	5.56	8.22
ENSG00000272913.1|AC009237.14	54.67	54	58	37.41	57	64.72
ENSG00000272914.1|AL359532.1	7	7	12	9	11	7
ENSG00000272916.5|AC022400.7	81.49	147.56	112.55	84.78	101.67	96.13
ENSG00000272918.1|AC005070.3	19	18	25	25	24	15
ENSG00000272921.1|AC005832.4	14.26	0	0	20.71	12.99	0
ENSG00000272933.1|AL391121.1	14.59	13.14	5.12	20.23	28.97	22.12
ENSG00000272941.1|AC083862.2	24.36	18.61	16.81	26.81	21.32	13.29
ENSG00000272953.1|AC092171.4	16	5	13	20	12	7
ENSG00000272954.1|AP000553.2	22	19	13	20	20	17
ENSG00000272970.1|AC107294.2	57	83	39	52	42	21
ENSG00000272977.1|AL008721.2	34	42	49	46	34	23
ENSG00000272980.4|Z94721.2	12.71	9.59	5.59	10.2	11.3	9.13
ENSG00000272983.1|AL117339.4	43	25	50	50	23	23
ENSG00000272994.1|AC012360.3	90	83	82	34	85	47
ENSG00000273002.1|AL355388.2	51	41	46	46	40	31
ENSG00000273007.1|AC021205.3	14	16	16	9	19	7
ENSG00000273014.1|AC018645.2	19	14	8	21	12	22
ENSG00000273015.2|AC008124.1	183	153	197	162	134	95
ENSG00000273018.6|FAM106A	20.04	1.07	30.56	14.07	21.95	5.2
ENSG00000273027.1|AL844908.2	17	18	10	16	12	5
ENSG00000273032.2|DGCR9	51.64	34.94	30.12	19.19	31.95	21.85
ENSG00000273033.2|LINC02035	144	136	147	135	157	147
ENSG00000273038.2|AL365203.2	54	45	79	36	86	51
ENSG00000273045.6|C2orf15	43	35	25	21.73	40.7	37.28
ENSG00000273046.1|AC012531.2	17.2	38.36	11.4	20.35	36.92	22.92
ENSG00000273047.1|AL121845.2	12.79	3.25	10.99	13.56	0	12.62
ENSG00000273066.5|AL355987.4	104.21	76.29	52.09	59.3	76.16	54.49
ENSG00000273084.1|AC092171.5	17.72	12	8	12.62	7.76	6.59
ENSG00000273102.1|AP000569.1	36.75	29	23	31.94	64	37
ENSG00000273117.1|AC144652.1	54	70	41	47	58	55
ENSG00000273136.7|NBPF26	439.46	391.6	431.25	281.13	553.82	229.65
ENSG00000273142.1|LINC02604	137	146	110	75	90	91
ENSG00000273143.1|AL355512.1	9	15	11	4	16	18
ENSG00000273148.1|LINC00653	42	28	23	23	24	17
ENSG00000273151.1|AC073957.3	273.68	253.1	248.46	248.63	308.13	235.34
ENSG00000273154.3|AL121845.3	201.87	206.44	151.51	133.07	105.37	96.54
ENSG00000273156.2|AC124016.2	11	10	11	10	15	10
ENSG00000273162.1|AL133215.2	29	26	33	29	27	25
ENSG00000273173.5|SNURF	62.29	21.07	40.74	55.52	23.67	50.39
ENSG00000273174.1|AC108673.2	23	21	16	14	22	17
ENSG00000273184.1|AC010655.4	39.14	17.73	26.54	23.6	41.09	16.68
ENSG00000273188.1|AL022328.3	18	19	11	8	10	6
ENSG00000273192.1|AL671710.1	56.25	23.47	26.5	17.71	17.56	40.28
ENSG00000273213.2|AC239798.4	49.69	64.16	59.05	52.14	56.4	40.52
ENSG00000273230.1|AC102953.2	119	134	96	124	77	99
ENSG00000273253.2|AL022328.4	20.92	39.84	24.69	18.02	17.45	25.13
ENSG00000273261.1|AC092953.2	22.57	37.79	27.85	30.02	25.63	11.58
ENSG00000273262.1|AL121928.1	4.83	6.65	10.34	9.5	5.77	9.6
ENSG00000273270.1|AC090114.2	111	136	82	104	88	89
ENSG00000273271.1|AP000254.1	18	11	10	17	8	12
ENSG00000273274.2|ZBTB8B	151.23	143.44	142.14	204.38	143.67	188.23
ENSG00000273275.1|AC017083.2	59.82	81.57	81.39	19.57	52.67	57.08
ENSG00000273284.1|AP001033.2	6	4	19	16	15	11
ENSG00000273294.1|C1QTNF3-AMACR	85.75	37.54	88.24	31.71	0	2.1
ENSG00000273295.1|AP000350.6	20	12	20	15	11	11
ENSG00000273297.1|AC009275.1	18	19	13	18	15	8
ENSG00000273311.1|DGCR11	16	24	21	7	41	48
ENSG00000273314.1|AC005229.4	61.42	61.56	41	40	53	34
ENSG00000273329.1|AC078846.1	145	118	116	73	88	47
ENSG00000273344.1|PAXIP1-AS1	142	144	106	92	108	80
ENSG00000273373.1|AL355488.1	155	103	167	138	145	91
ENSG00000273382.1|AL356488.3	18.79	28.61	10.42	10.84	6.22	5.23
ENSG00000273398.6|AC017083.3	39.41	32.64	52.09	31.5	6.05	55.82
ENSG00000273403.1|AC107294.3	17	22	8	16	13	8
ENSG00000273419.1|AC004877.1	16.5	24.38	5.42	19.32	25.33	13.13
ENSG00000273432.1|AC004951.4	23.54	27.2	5.99	17.11	12.88	23.95
ENSG00000273448.1|AC006480.2	14	8	6	17	9	12
ENSG00000273456.1|AC064836.3	14	13	8	10	0	2
ENSG00000273466.1|AC012510.1	26.47	35.45	40.2	19.1	27.77	33.03
ENSG00000273486.1|AC096992.2	66	39	43	48	43	43
ENSG00000273489.1|AC008264.2	237.62	189.39	189.01	173.69	220.93	143.44
ENSG00000273492.5|AP000229.1	33	28	33	30	20	13
ENSG00000273541.1|RF02104	24.12	18.9	20.91	19.49	0	14.65
ENSG00000273559.5|CWC25	764	716	571	513	649	591
ENSG00000273576.1|AC009283.1	64	59	46	39	51	31
ENSG00000273590.4|SMIM11B	239.36	251.25	15.74	126.73	282.16	243.45
ENSG00000273598.1|AC211486.3	16.46	25.59	7.29	10.75	6.62	12.61
ENSG00000273599.1|AL731571.1	49.35	56.19	45.09	30.14	48.06	39.21
ENSG00000273604.1|EPOP	663	696	553	533	580	598
ENSG00000273611.5|ZNHIT3	617.09	576.52	465	422.72	700.02	591.53
ENSG00000273619.1|AL121832.2	9	19	17	5	7	9
ENSG00000273628.1|AL354798.1	0	13.78	7.49	9.26	18.92	17
ENSG00000273702.1|AC091271.1	25	27	20	17	13	18
ENSG00000273723.1|AL139089.1	29	15	15	12	19	16
ENSG00000273729.1|AC007686.3	19.29	27.45	18.98	14.43	11.82	8.81
ENSG00000273749.5|CYFIP1	2681.19	2780.75	2136.44	1720.35	2851.38	2729.97
ENSG00000273759.1|AL117379.1	4	5	11	10	16	11
ENSG00000273763.2|AC007318.2	24.15	26.1	20.09	16.24	25.16	22.15
ENSG00000273783.1|AL136040.1	39.31	23.65	11	13.47	7.48	9
ENSG00000273784.4|AL137058.2	56.96	74.65	46.32	41.07	67.21	40.37
ENSG00000273802.2|HIST1H2BG	32	19	11	7	19	22
ENSG00000273820.1|USP27X	155	134	132	93	159	111
ENSG00000273828.2|AL133227.1	29.03	33.01	26.01	32.02	19.01	13.01
ENSG00000273841.5|TAF9	906.45	861.66	717.84	637.61	1129.49	957.89
ENSG00000273891.1|AL731566.1	18.56	27.95	14.11	16.69	20.45	13.4
ENSG00000273893.1|AL133520.1	16	16	10	8	4	6
ENSG00000273899.5|NOL12	542.82	660	532	434.83	435	464
ENSG00000273987.1|AC121761.2	13	14	7	7	14	14
ENSG00000274012.1|RN7SL2	129.62	113.99	106.85	98.37	86.98	94.75
