Ola_417_R1B1	LMP.Olap_417_R1B1	Ola_417_R2B2	LMP.Olap_417_R2B2	Ola_417_R3B2	LMP.Olap_417_R3B2
ENSG00000175611.11|LINC00476	46.6	79.54	67.55	49.36	66.34	49.33
ENSG00000175634.15|RPS6KB2	671	876	615	533	655	646
ENSG00000175643.10|RMI2	139	194.22	164	142	238	203
ENSG00000175662.17|TOM1L2	1685	1989	1634	1429	1549	1386
ENSG00000175691.9|ZNF77	129	162	172	120	181	169
ENSG00000175701.10|MTLN	64	56	69	62	52	53
ENSG00000175711.8|B3GNTL1	102.14	117.38	122.75	84.54	104.47	111.59
ENSG00000175727.14|MLXIP	1030	1371	1036	821	1339	1311
ENSG00000175745.13|NR2F1	374.96	444.97	438.8	379	546.95	480
ENSG00000175756.13|AURKAIP1	449	597	435	348	546	572
ENSG00000175764.14|TTLL11	81	79	115	72	100	78
ENSG00000175768.13|TOMM5	582.81	719.97	663	594	648	627.56
ENSG00000175782.10|SLC35E3	515	728	593	586	634	583
ENSG00000175785.13|PRIMA1	33	56	23	40	5	13
ENSG00000175787.16|ZNF169	68	119	85	72	117	57
ENSG00000175792.11|RUVBL1	930.75	1104.91	1124.99	791.2	1106.97	1040.66
ENSG00000175806.15|MSRA	289	261	277	228	316	210
ENSG00000175826.12|CTDNEP1	2490.03	3033.07	2544.67	2174.87	2553.55	2446.95
ENSG00000175832.13|ETV4	3408	4604	4104	3411	3450	2917
ENSG00000175854.12|SWI5	404	516	421	322	440	458
ENSG00000175866.15|BAIAP2	425	669	525.84	429.21	561	592
ENSG00000175874.10|CREG2	94	113	100	125	310	316
ENSG00000175877.4|TMEM270	10	12	6	13	12	37
ENSG00000175893.11|ZDHHC21	328	384	381	269	267	221
ENSG00000175895.4|PLEKHF2	302	429	425	381	292	268
ENSG00000175899.14|A2M	54	42	66	46	207	149
ENSG00000175906.5|ARL4D	175	219	181	169	146	170
ENSG00000175928.5|LRRN1	159	194	219	180	227	229
ENSG00000175931.13|UBE2O	1168	1505	1251	1016	1366	1247
ENSG00000175938.7|ORAI3	345.63	456.77	375.11	309.12	424.47	329.2
ENSG00000175970.11|UNC119B	1186.86	1482.44	1318	1042.22	1515.84	1408.99
ENSG00000175984.15|DENND2C	89	148	116	89	173	153
ENSG00000175985.10|PLEKHD1	85	153	91	115	67	76
ENSG00000176014.12|TUBB6	61.11	80	59.84	64.65	108.97	92.41
ENSG00000176018.13|LYSMD3	311	389	401	306	448	356
ENSG00000176022.6|B3GALT6	419	499	476	327	471	450
ENSG00000176024.18|ZNF613	62	64	70	61	102	57
ENSG00000176046.8|NUPR1	134	221	140	170	189	199
ENSG00000176049.16|JAKMIP2	42	43	52	34	100	78
ENSG00000176054.6|RPL23P2	16	28	19	23	23	14
ENSG00000176055.10|MBLAC2	171	171	203	134	173	144.36
ENSG00000176058.13|TPRN	425	536	444	410	472	531
ENSG00000176087.15|SLC35A4	990	1408	1086	913	1504	1474
ENSG00000176095.12|IP6K1	1495	2015	1594	1404	1953	1795
ENSG00000176101.12|SSNA1	702	869	698	528	671	711
ENSG00000176102.13|CSTF3	596	740	644	467	699	641
ENSG00000176105.14|YES1	2619.93	3005.81	3262.87	2482.81	3367.88	2898.9
ENSG00000176108.9|CHMP6	358.58	410	310	215	308	302
ENSG00000176124.13|DLEU1	540.76	599.47	625.4	488.13	538.04	447.04
ENSG00000176136.6|MC5R	65	70	66	49	35	25
ENSG00000176142.13|TMEM39A	457	570	588	423	580	495
ENSG00000176148.16|TCP11L1	188	280	265	192	215	194
ENSG00000176155.18|CCDC57	298.49	385	288.5	247.12	290	264.52
ENSG00000176165.10|FOXG1	1879	2161	2039	1641	2030	1699
ENSG00000176170.13|SPHK1	319	356	325	276	356	396
ENSG00000176171.11|BNIP3	949	1148.73	1578	2501	998	877
ENSG00000176182.6|MYPOP	54	70	65	61	41	57
ENSG00000176208.9|ATAD5	235	399.78	351	361.89	356	357
ENSG00000176209.11|SMIM19	401	478	519	417	249	274
ENSG00000176222.8|ZNF404	103.35	93.79	82	135.65	65.74	58.77
ENSG00000176225.13|RTTN	363	518	443	417	669	582
ENSG00000176244.7|ACBD7	628	897	784	781	587	767
ENSG00000176248.9|ANAPC2	981	1170	983	728	896	864
ENSG00000176261.15|ZBTB8OS	291	373	309	275	295	243.38
ENSG00000176273.15|SLC35G1	393	481	497	412	487	397
ENSG00000176293.19|ZNF135	221.47	274.36	230.16	222.11	242	203
ENSG00000176340.4|COX8A	2287.95	2828	2423	1891	2382	2479
ENSG00000176371.14|ZSCAN2	158	165.38	157	96.88	155	103.82
ENSG00000176381.6|PRR18	21	36	23	26	28	27
ENSG00000176386.9|CDC26	324.85	425.98	347.69	266.14	430.2	344.57
ENSG00000176387.7|HSD11B2	13	18	10	16	9	12
ENSG00000176390.12|CRLF3	492.46	680.2	646.28	546.75	643.92	582.9
ENSG00000176393.11|RNPEP	822.75	1209.58	1143.71	988.6	1148.79	1166.67
ENSG00000176396.10|EID2	151	149	172	122	146	112
ENSG00000176401.5|EID2B	17	33	24	27	23	16
ENSG00000176406.22|RIMS2	234	179	278	213	438	239
ENSG00000176407.18|KCMF1	1159	1308	1327	1050	1369	1231
ENSG00000176410.7|DNAJC30	223	265	185	151	190	198
ENSG00000176422.14|SPRYD4	301	338.85	305.69	213	317.92	242.9
ENSG00000176428.6|VPS37D	51	83	43	43	62	54
ENSG00000176438.12|SYNE3	655	1155	1003	1043	1198	1279
ENSG00000176444.19|CLK2	1822	2353	2093	1771	1838	1557
ENSG00000176454.14|LPCAT4	830	1052	830	675	1046	936
ENSG00000176463.14|SLCO3A1	970	1307	1278	1067	1281	1008
ENSG00000176472.10|ZNF575	8	16	24	10.86	20	14.44
ENSG00000176473.13|WDR25	128	167.67	123.64	85	150	109
ENSG00000176476.9|SGF29	212	288.94	229.9	221	211	194.79
ENSG00000176485.11|PLA2G16	20	14	18	10	18	14
ENSG00000176490.5|DIRAS1	1574	1974	1607	1276	1323.9	1248
ENSG00000176531.10|PHLDB3	45	63	40	39	52	54
ENSG00000176533.13|GNG7	3609	3827	4307	2795	1027	610
ENSG00000176542.10|USF3	481	587	553	500	418	314
ENSG00000176563.9|CNTD1	70.33	70.09	48.26	67.59	31.5	19.44
ENSG00000176593.7|AC008969.1	250.28	313.43	307.64	236	273.38	175.6
ENSG00000176595.4|KBTBD11	32	21	21	18	18	31
ENSG00000176597.12|B3GNT5	58.28	96.65	68.31	82.9	78.39	117.06
ENSG00000176619.13|LMNB2	2432	3283	3201	2796	4003	4514
ENSG00000176623.12|RMDN1	696.11	684.84	715.53	557.84	587.44	453.76
ENSG00000176624.11|MEX3C	1128	1264	1270	1108	1521	1293
ENSG00000176641.11|RNF152	22	31	22	35	64	70
ENSG00000176658.17|MYO1D	13	18	31	17	14	7
ENSG00000176681.14|LRRC37A	119.78	124.72	117.16	98.67	79.01	94.66
ENSG00000176697.19|BDNF	2.1	5	12.37	1.03	37.37	15.51
ENSG00000176700.20|SCAND2P	395.26	479.68	448.75	548.98	425.86	288.75
ENSG00000176714.9|CCDC121	96.1	105.22	107	99.72	76.69	49
ENSG00000176715.16|ACSF3	382.79	520.98	481.14	372	442.44	430
ENSG00000176723.10|ZNF843	8	16	20	20	1	6
ENSG00000176728.8|TTTY14	55.53	66.02	67.86	53	97.91	58.21
ENSG00000176731.12|C8orf59	293.14	353.94	310.57	221.75	322.5	233.27
ENSG00000176749.9|CDK5R1	109	193	155	112	163	146
ENSG00000176783.15|RUFY1	760	899	794.96	629	708.96	555
ENSG00000176788.9|BASP1	543	634	550	435	659	606
ENSG00000176809.10|LRRC37A3	165.08	240.97	195.84	191.82	140.33	115.62
ENSG00000176834.14|VSIG10	745.79	946	887.71	683	986	834.27
ENSG00000176842.14|IRX5	15.14	24	17	25	23.17	12.08
ENSG00000176845.13|METRNL	127	175	140	113	199	256
ENSG00000176853.16|FAM91A1	681	897.96	821.96	755.98	884.92	773.95
ENSG00000176868.2|AL358781.1	596.26	770.72	903.85	665.11	604.65	523.75
ENSG00000176871.8|WSB2	2580.14	3104.53	2858.46	2319.66	2887.49	2375.27
ENSG00000176887.7|SOX11	328	396	382	299	813	743
ENSG00000176890.16|TYMS	2216.75	2970.72	3061.15	2880.81	3102.27	3263.09
ENSG00000176894.10|PXMP2	297	356	275	255	322.21	338
ENSG00000176896.8|TCEANC	57	62	84	57	51	23
ENSG00000176903.4|PNMA1	2131	2544	2243	1840	2057	1737
ENSG00000176907.4|TCIM	70	122	80	71	137	143
ENSG00000176912.3|TYMSOS	10.01	9.02	5.01	17	8.04	12.01
ENSG00000176915.15|ANKLE2	1228	1537	1355	1191	1730	1551
ENSG00000176927.15|EFCAB5	13	24	21	19	13	27
ENSG00000176928.6|GCNT4	38	38	30	39	7	16
ENSG00000176933.5|TOB2P1	9	20	13	9	11	11
ENSG00000176945.17|MUC20	146.97	183.6	151.89	157.8	148.84	123.2
ENSG00000176946.12|THAP4	687	826	651	462	758	793
ENSG00000176953.12|NFATC2IP	1450.75	2003.86	1685.47	1492.89	1962.86	1672.85
ENSG00000176973.8|FAM89B	239.69	362.79	294.62	195.61	320.85	317.1
ENSG00000176974.20|SHMT1	1443.63	1820.67	1707.17	1459.12	1666.54	1639.3
ENSG00000176978.14|DPP7	37	47	38	32	33	29
ENSG00000176986.16|SEC24C	3209.59	4071.49	3767.87	2933.37	3455.1	2970.95
ENSG00000176994.11|SMCR8	1455.37	2081.33	1656.83	1460.88	2150.46	1928.7
ENSG00000177000.12|MTHFR	718.31	960	769.01	633.03	1000	912.54
ENSG00000177030.16|DEAF1	653	755	535	439	549	435
ENSG00000177034.16|MTX3	888	987	1100	829	917	803
ENSG00000177042.14|TMEM80	327	405	329	304	247	190
ENSG00000177045.9|SIX5	182.28	168.15	163	134.09	109.51	120.02
ENSG00000177051.6|FBXO46	128.41	133	105	104.16	145	123.29
ENSG00000177054.14|ZDHHC13	528	537	679	566	594	591
ENSG00000177058.12|SLC38A9	122	134	134	119	153	162
ENSG00000177076.6|ACER2	27	53	49	40	37	34
ENSG00000177082.12|WDR73	735.82	970.04	808.02	554.04	807.75	671.43
ENSG00000177084.16|POLE	1208	1634	1400	1337	1669	1561
ENSG00000177098.8|SCN4B	834	1422	1238	1202	569	528
ENSG00000177103.14|DSCAML1	61	53	43	22	8	7
ENSG00000177105.10|RHOG	265	335	277	237	354	411
ENSG00000177106.16|EPS8L2	26	20	20	29	17	14
ENSG00000177108.5|ZDHHC22	576.99	687	461.99	294	155	131.99
ENSG00000177119.16|ANO6	1047	1281	1344	1006	1413	1219
ENSG00000177125.5|ZBTB34	289	337	370	339	446	409
ENSG00000177144.7|NUDT4B	3.19	30.42	8.43	12.45	7.85	13.41
ENSG00000177150.13|FAM210A	275	334	375	365	451	417
ENSG00000177156.11|TALDO1	1286	1595	1462	1037	1511	1430
ENSG00000177169.10|ULK1	719	756	534	423	466	442
ENSG00000177181.15|RIMKLA	65	90	94	171	22	22
ENSG00000177189.13|RPS6KA3	870	989	1053	843	2414	2006
ENSG00000177192.13|PUS1	161	173	148	100	191	181
ENSG00000177200.17|CHD9	1371	1506	1691	1333	1301	965
ENSG00000177225.17|GATD1	1105	1399	1289	1050	1181	1062
ENSG00000177239.15|MAN1B1	1567	1806	1527	1223	1467	1170
ENSG00000177283.7|FZD8	504	595	708	509	174	107
ENSG00000177301.15|KCNA2	1254	1781	1583	1685	610	493
ENSG00000177302.15|TOP3A	1194	1658.07	1435.19	1251.2	1658	1494.14
ENSG00000177303.10|CASKIN2	608.47	866.91	661.66	531.99	664.9	674.91
ENSG00000177311.11|ZBTB38	1104	1558	1261	1129	1390	1206
ENSG00000177335.10|C8orf31	49	55	54	35	36	38
ENSG00000177337.7|DLGAP1-AS1	77	104	92	71	80	79
ENSG00000177352.10|CCDC71	245	333	247	212	288	282
ENSG00000177363.5|LRRN4CL	81	103	99	79	88	73
ENSG00000177370.5|TIMM22	555.22	777.94	680.65	523.47	732.71	586.21
ENSG00000177374.13|HIC1	64.47	71.57	72.24	54.02	118.98	148.06
ENSG00000177380.14|PPFIA3	155	206	152	179	195	143
ENSG00000177383.4|MAGEF1	1134	1394	1223	906	925	781
ENSG00000177409.12|SAMD9L	364	467	425	402	267	197
ENSG00000177410.12|ZFAS1	384.76	477.44	461.85	334.78	385.88	374.45
ENSG00000177425.11|PAWR	124	215	143	114	177	124
ENSG00000177426.20|TGIF1	551	602	631	480	561	517
ENSG00000177427.13|MIEF2	236	287	254	199	246	237
ENSG00000177432.7|NAP1L5	357	436	383	272	331	301
ENSG00000177453.7|NIM1K	20	36	50	51	10	5
ENSG00000177463.15|NR2C2	1490.28	1777.44	1755.28	1419.81	1712.28	1420.46
ENSG00000177479.19|ARIH2	2102.66	2587.72	1948.06	1523.03	2690.63	2297
ENSG00000177483.11|RBM44	10	11	11	5	17	6
ENSG00000177485.7|ZBTB33	551	709	615	618	684	591
ENSG00000177508.12|IRX3	120.86	170	122	91	161.83	172.92
ENSG00000177511.6|ST8SIA3	545	550	822	534	30	19
ENSG00000177542.11|SLC25A22	279	376.51	299	226	336	350
ENSG00000177548.13|RABEP2	329	405	320	233	272	299
ENSG00000177556.12|ATOX1	347	422	332	284	474	430
ENSG00000177565.16|TBL1XR1	1904	2245	2551	1923	2312	1926
ENSG00000177576.11|C18orf32	603.13	730.51	722.27	525.22	746.36	602.39
ENSG00000177595.18|PIDD1	443	520	412	402	458	507
ENSG00000177599.13|ZNF491	23	57	59	41	60	52
ENSG00000177600.9|RPLP2	1346	1445.24	1391.11	1027	1404	1304
ENSG00000177602.5|HASPIN	191	286	302	292	347	430
ENSG00000177606.6|JUN	1664	2041	2325	2009	1136	1205
ENSG00000177613.8|CSTF2T	1063	1380	1252	1010	983	851
ENSG00000177614.11|PGBD5	445	584	563	455	504	431
ENSG00000177628.16|GBA	4497.9	5871.82	4682.52	3620.83	5814.2	4783.01
ENSG00000177640.15|CASC2	13	20	8	10	10	6
ENSG00000177646.19|ACAD9	901	1199	955.26	752.52	1196.99	1104.6
ENSG00000177663.13|IL17RA	380	453	348	359	342	361
ENSG00000177666.17|PNPLA2	510	604	464	376.98	508	442
ENSG00000177674.16|AGTRAP	367	567	403	364	460	467
ENSG00000177675.8|CD163L1	139	146	172	166	233	255
ENSG00000177679.16|SRRM3	381	605	383	340	564	554
ENSG00000177683.14|THAP5	510	623	597	519	438	403
ENSG00000177685.17|CRACR2B	10	21	9	16	12	12
ENSG00000177692.11|DNAJC28	60	103	91	63	75	55
ENSG00000177694.16|NAALADL2	38	34	74	31	38	6
ENSG00000177697.19|CD151	2026.82	2458.41	2030.3	1489.06	2091.04	2005.22
ENSG00000177700.6|POLR2L	360.18	371.59	327.7	306.94	481.96	557.78
ENSG00000177706.9|FAM20C	605	700	590	467	719	656
ENSG00000177707.11|NECTIN3	1171	1157	1258	1020	1004	699
ENSG00000177721.4|ANXA2R	11	12	16	22	12	18
ENSG00000177728.17|TMEM94	2985.53	3895.09	3076.34	2458.01	2935.1	2405.09
ENSG00000177731.16|FLII	3499	4553	3608	3042	5301	5423
ENSG00000177732.8|SOX12	1612	1990	1940	1614	1803	1610
ENSG00000177733.6|HNRNPA0	2033	2519	2416	1885	2352	2303
ENSG00000177738.3|AC025171.1	15	18	13	21	20	13
ENSG00000177757.2|FAM87B	12	11.7	4.87	8.61	16.84	6.04
ENSG00000177822.7|TENM3-AS1	41	38	21	29	45	65
ENSG00000177830.17|CHID1	758	918	760	546	645	556
ENSG00000177839.6|PCDHB9	121	169.02	194.09	113.74	128.01	106.34
ENSG00000177842.12|ZNF620	109	134	96	98	140	115
ENSG00000177853.14|ZNF518A	828	983	870	607	672	567
ENSG00000177854.8|TMEM187	139	189	126	130	170	123
ENSG00000177868.12|SVBP	111	185	134	127	157	99
ENSG00000177873.13|ZNF619	172	200	175	178	177	142
ENSG00000177875.4|CCDC184	8	15	4	16	18	14
ENSG00000177879.16|AP3S1	665	800	769	665	966	777
ENSG00000177885.15|GRB2	2435	2920	2922	2271	2614	2372
ENSG00000177888.7|ZBTB41	524	613	651	499	652	497
ENSG00000177889.10|UBE2N	1243.1	1573.02	1604.1	1114.68	1618.72	1431.54
ENSG00000177917.10|ARL6IP6	588	666	693	631	651.87	632
ENSG00000177932.6|ZNF354C	295.53	347.6	387.01	331.18	300.13	302.98
ENSG00000177943.14|MAMDC4	385	585	420	397	299	301
ENSG00000177946.6|CENPBD1	318	342	321	251	273	231
ENSG00000177951.17|BET1L	453	642	534.81	452	641	536.71
ENSG00000177954.13|RPS27	5251.98	6098.94	4933.99	3915.99	5450.97	4673.96
ENSG00000177963.14|RIC8A	1261	1752	1459	1140	1640	1443
ENSG00000177971.8|IMP3	609.5	690.34	614.76	548.28	568.33	503.26
ENSG00000177981.11|ASB8	548	701	627	523	631	523
ENSG00000177989.13|ODF3B	18	17	14	10	6	6
ENSG00000177990.11|DPY19L2	51.9	114.58	87.36	79.03	160.11	144.51
ENSG00000178026.13|LRRC75B	283	401	270	276	285	285
ENSG00000178028.14|DMAP1	955	1292	974	785	1084	793
ENSG00000178033.6|CALHM5	15	12	15	11	23	33
ENSG00000178035.12|IMPDH2	2363	3067.99	2535	1965	3292.81	3119
ENSG00000178053.18|MLF1	266	378	338	300	290	284
ENSG00000178057.14|NDUFAF3	304	327	309	244	371	312
ENSG00000178074.6|C2orf69	355	496	581	516	643	524
ENSG00000178075.20|GRAMD1C	53	93	75	65	24	23
ENSG00000178078.11|STAP2	119	195	134	112	297	318
ENSG00000178093.13|TSSK6	40	37	41	25	22	29
ENSG00000178096.9|BOLA1	157	227	138	127	126	102
ENSG00000178104.19|PDE4DIP	2166.08	2475.43	2319.38	1931.81	3070.98	2495.13
ENSG00000178105.11|DDX10	357	330	279	199	393	316
ENSG00000178127.13|NDUFV2	1074.8	1161.89	1202.8	841.85	1286.87	1095.8
ENSG00000178149.17|DALRD3	463.2	589.4	387.43	349.87	629.45	529.11
ENSG00000178150.10|ZNF114	24	31	19	27	35	48
ENSG00000178177.15|LCORL	548.49	698.83	801.8	536.11	712.77	505.5
ENSG00000178184.16|PARD6G	86.92	130.81	121	87	188	169.45
ENSG00000178187.7|ZNF454	41	49	46	36	55	42
ENSG00000178188.14|SH2B1	1338	1858.95	1475	1178	1532	1325
ENSG00000178201.4|VN1R1	15	16	23	34.06	16.08	11
ENSG00000178202.13|KDELC2	296	422	372	370	453	382
ENSG00000178209.15|PLEC	4496	5431	3917	3399	4001	4123
ENSG00000178229.8|ZNF543	65	64	46	39	63	40
ENSG00000178233.17|TMEM151B	84.13	84.83	36.2	35.7	94.63	96.88
ENSG00000178234.13|GALNT11	1234.97	1481.94	1217	1066.83	1469.93	1270.96
ENSG00000178252.18|WDR6	6841.8	9533.6	6889.57	5895.13	7751.55	7034.89
ENSG00000178295.15|GEN1	597	832	880	851	810	848
ENSG00000178301.3|AQP11	65	72	57	39	81	66
ENSG00000178307.9|TMEM11	361	469	422	349	481.93	454
ENSG00000178338.11|ZNF354B	183.85	229.94	258.53	200.86	213.06	174.78
ENSG00000178343.5|SHISA3	14	25	12	13	15	14
ENSG00000178381.11|ZFAND2A	166	229	211	147	191	177
ENSG00000178385.15|PLEKHM3	425	477	434	333	313	249
ENSG00000178386.13|AC092072.1	58.79	80	57.44	39.48	68.42	41.78
ENSG00000178401.16|DNAJC22	437	645	551	483	577	536
ENSG00000178409.13|BEND3	133	173	195	135	127	100
ENSG00000178425.14|NT5DC1	306	311	287	209	383	292
ENSG00000178440.6|LINC00843	155.27	207.04	270.19	138.24	320.23	187.15
ENSG00000178445.9|GLDC	675	877	765	520	1770.99	1493.99
ENSG00000178449.9|COX14	302	337.97	429.84	237.88	197.91	153
ENSG00000178467.18|P4HTM	749	1091	863	789	823	734
ENSG00000178498.16|DTX3	1323	1892	1446	1145	1328	1121
ENSG00000178502.6|KLHL11	383.49	467.39	436.59	367.93	311.38	290.06
ENSG00000178531.6|CTXN1	40	46	37	37	76	115
ENSG00000178537.10|SLC25A20	161	197	153	117	240	187
ENSG00000178567.7|EPM2AIP1	1308	1670	1525	1181	1825	1414
ENSG00000178573.7|MAF	44	68	69	48	32	30
ENSG00000178585.15|CTNNBIP1	703	1042.9	1170.44	858.69	1033	738
ENSG00000178605.13|GTPBP6	536	608.5	482.5	378	504	502
ENSG00000178605.13|PAR|Y|GTPBP6	536	608.5	482.5	378	504	502
ENSG00000178607.16|ERN1	314	360	318	211	274	237
ENSG00000178662.16|CSRNP3	14	10	29	25	29	16
ENSG00000178665.16|ZNF713	108.06	119	136.83	105.04	57.59	66.81
ENSG00000178685.14|PARP10	1462	1856	1582	1236	1204	1159
ENSG00000178691.11|SUZ12	2078.92	2684.9	2589.98	2054.31	2499.72	2224.61
ENSG00000178694.10|NSUN3	307	378	335	269	319.9	284
ENSG00000178695.5|KCTD12	128	151	136	99	18	6
ENSG00000178700.7|DHFR2	236	259	233	186	149.1	75
ENSG00000178719.17|GRINA	3893	5150	4208	3665	4440	4090
ENSG00000178726.6|THBD	62	49	66	59	20	15
ENSG00000178741.12|COX5A	1240	1477	1353	1066	1744	1603
ENSG00000178752.16|ERFE	158	312	180	212	276	420
ENSG00000178761.15|FAM219B	1941.27	2568.57	2380.21	1835.52	2382.5	1959.67
ENSG00000178764.8|ZHX2	504	690	529	481	417	294
ENSG00000178802.18|MPI	1014.73	1268.43	1118.79	1204.48	1070.5	888.33
ENSG00000178803.11|ADORA2A-AS1	20	19	17	17	5	5
ENSG00000178809.11|TRIM73	136.75	154.76	130.5	115.08	71.89	105.2
ENSG00000178826.11|TMEM139	24	42	28.99	27.59	24	12
ENSG00000178860.8|MSC	89.35	100.93	88.29	72.25	92.09	91.3
ENSG00000178878.12|APOLD1	428.97	538.85	593.3	606.56	314.69	305.4
ENSG00000178896.9|EXOSC4	154.33	213.41	182.79	135.82	193.72	181.16
ENSG00000178904.19|DPY19L3	591	800	675	615	550	492
ENSG00000178913.7|TAF7	2288	2737	2470	1738	2492	2015
ENSG00000178917.16|ZNF852	73	85	71	94	132	116
ENSG00000178921.14|PFAS	717	1032	875	636	788	818
ENSG00000178922.16|HYI	792.54	1140.91	775.94	707.07	782.45	752.28
ENSG00000178927.18|CYBC1	1428.42	1866	1588	1563	1571	1344
ENSG00000178935.5|ZNF552	51.12	62.4	48.08	38.23	69.69	38.07
ENSG00000178947.9|SMIM10L2A	110	160.09	180	144	57	35
ENSG00000178950.17|GAK	1668	1951	1652	1310	1716	1614
ENSG00000178951.9|ZBTB7A	751	925	883	715	909	1003
ENSG00000178952.11|TUFM	2808	3560	2842	2167	3266	2877
ENSG00000178966.16|RMI1	504	710	648	589	623	674
ENSG00000178971.15|CTC1	792	1121	789	727	749	714
ENSG00000178974.10|FBXO34	641	772	711	569	844	712
ENSG00000178977.3|LINC00324	58	88	55	66	44	67
ENSG00000178980.15|SELENOW	585	763	749	666	773	725
ENSG00000178982.9|EIF3K	1022	1349	1056	810	1088	931
ENSG00000178988.11|MRFAP1L1	1492	1642	1600	1043	1387	1064
ENSG00000178996.14|SNX18	772	927	778	681	907	855
ENSG00000178999.13|AURKB	874	1282	1097	1240	1546	1880
ENSG00000179010.14|MRFAP1	7680	8833	8227	5974	7467	6544
ENSG00000179021.10|C3orf38	297	356	351	271	376	337
ENSG00000179029.14|TMEM107	394	523	487	527	541	501
ENSG00000179041.4|RRS1	365	448	478	284.75	358.86	308
ENSG00000179051.14|RCC2	2189.3	2950.92	2870.73	2423.08	2703.4	2650.43
ENSG00000179058.7|C9orf50	28	40	44	46	19	23
ENSG00000179083.6|FAM133A	13	22	15	10	43	28
ENSG00000179085.7|DPM3	159	189	156	124	145	127
ENSG00000179091.5|CYC1	2039	2526	2193	1568	1961	1768
ENSG00000179094.16|AC129492.1	592	788	671	693	517	514
ENSG00000179104.9|TMTC2	1720	1681	1743	1200	2332	979
ENSG00000179111.9|HES7	17	35	16	18	28	38
ENSG00000179115.11|FARSA	1413	1813	1429	1119	1440	1576
ENSG00000179119.15|SPTY2D1	349	409	425.48	305	484	372.22
ENSG00000179134.15|SAMD4B	1533	1888	1678	1334	1378	1355
ENSG00000179151.13|EDC3	938.65	1151.12	1096.82	786.48	1062.74	874.24
ENSG00000179152.20|TCAIM	577	663	681	516	621.79	449
ENSG00000179163.11|FUCA1	302	319	301	192	409	277
ENSG00000179168.14|GGN	10	26.78	20	21	19.07	19.3
ENSG00000179195.16|ZNF664	2221	2780.99	2524	1969.94	2680.99	2349
ENSG00000179218.13|CALR	16524.4	19690.61	17378.28	13497.66	20856.4	18428.67
ENSG00000179222.17|MAGED1	5617	6812	6215	4484	7220	5412
ENSG00000179240.9|GVQW3	79	107	138	117	96	77
ENSG00000179241.13|LDLRAD3	4314	4949	5209	3990	4279	2892
ENSG00000179242.16|CDH4	1552	1370	1564	848	793	452
ENSG00000179262.10|RAD23A	3979.47	5057.19	4262.39	3397.36	2940.55	2952.28
ENSG00000179271.3|GADD45GIP1	851.53	1039.81	862.61	630.64	801.45	768.72
ENSG00000179284.5|DAND5	16	19	16	24	12	15
ENSG00000179292.5|TMEM151A	74	75	71	49	41	55
ENSG00000179295.17|PTPN11	2836.99	3302	3090	2301	3158	2755
ENSG00000179304.16|AC234031.1	174.71	315.59	303.59	262.72	168.64	282.74
ENSG00000179314.14|WSCD1	3146	3685	3493	2286	2047	1600.67
ENSG00000179331.3|RAB39A	69	131	130	112	175	156
ENSG00000179335.18|CLK3	1124.53	1546.49	1389.18	1295.03	1462.92	1251.9
ENSG00000179348.11|GATA2	181	246	151	156	307	371
ENSG00000179361.17|ARID3B	227.94	222	237	186	225	166
ENSG00000179364.13|PACS2	2134.29	2720	2069	1754	2067	1913
ENSG00000179387.10|ELMOD2	691	806	721	548	659	505
ENSG00000179388.9|EGR3	28	29	19	18	49	61
ENSG00000179397.18|CATSPERE	11	25	18	20	25	12
ENSG00000179406.7|LINC00174	172.12	227.1	174.95	167.62	97.33	95.51
ENSG00000179409.11|GEMIN4	691	992	729.55	684	999	1107
ENSG00000179431.6|FJX1	323	387	434	344	295	223
ENSG00000179454.13|KLHL28	255	299	330	289	244	212
ENSG00000179455.8|MKRN3	13.63	29.73	32	16.68	37	15
ENSG00000179456.10|ZBTB18	854	1125	1080	883	854	900
ENSG00000179476.8|C14orf28	72	67	82	59	53	40
ENSG00000179477.10|ALOX12B	8	14	1	2	12	13
ENSG00000179523.4|EIF3J-DT	145.35	197.91	163	108	98.48	100.04
ENSG00000179526.17|SHARPIN	431	470	395	371	434	351
ENSG00000179532.12|DNHD1	167	223	201	208	214	180
ENSG00000179542.16|SLITRK4	17	35	23	12	18	9
ENSG00000179562.3|GCC1	450	551	541	425	648	598
ENSG00000179583.19|CIITA	17.48	30.81	23.61	28.98	26.46	24.2
ENSG00000179588.9|ZFPM1	60	80	72	63	32	27
ENSG00000179598.6|PLD6	90	136.52	96.2	119.58	60.06	36.84
ENSG00000179604.10|CDC42EP4	465	691	580	499	658	721
ENSG00000179611.3|DGKZP1	23.11	29.23	26	18.05	42.7	33.45
ENSG00000179627.10|AL590327.1	91	108	86	55	84	57
ENSG00000179632.10|MAF1	1686	2070	1686	1180	1582	1475
ENSG00000179698.13|WDR97	33	30	42	31	38	22
ENSG00000179715.13|PCED1B	11	19	15	8	78	36.17
ENSG00000179743.4|AL450998.2	25	26	35	29	21	10
ENSG00000179750.16|APOBEC3B	734.36	1197.31	903.72	1069	919.99	1114.77
ENSG00000179761.12|PIPOX	283	405	371	314	444	465
ENSG00000179776.19|CDH5	9	23	21	50	18	33
ENSG00000179818.13|PCBP1-AS1	662	857.68	844.27	702	681.44	536.59
ENSG00000179820.16|MYADM	111	160	110	113	110	94
ENSG00000179826.6|MRGPRX3	1	3	4	15	60	73
