LMP_417_R1B1	LMP.Olap_417_R1B1	LMP_417_R2B2	LMP.Olap_417_R2B2	LMP_417_R3B2	LMP.Olap_417_R3B2
ENSG00000107372.13|ZFAND5	3338.34	3812.45	3132.37	2857.86	2924.29	2734.08
ENSG00000107404.20|DVL1	504	587	386	364	518	607
ENSG00000107443.16|CCNJ	123	140	108	87	197	184
ENSG00000107485.17|GATA3	59	49	48	25	89	86
ENSG00000107518.18|ATRNL1	630	800	812	860	1176	1098.98
ENSG00000107537.14|PHYH	53	74	38	38	34	29
ENSG00000107551.21|RASSF4	1015	1096	777	740	592	543
ENSG00000107554.17|DNMBP	1443.74	1616	1491	1231	1970	1963
ENSG00000107560.12|RAB11FIP2	706	753	592	569	558	521
ENSG00000107562.16|CXCL12	281	357	237	231	227	190
ENSG00000107566.14|ERLIN1	1746	2092	1924	1791	1993	1984
ENSG00000107581.13|EIF3A	7101	7913	6281	5460	7724	7243
ENSG00000107611.15|CUBN	218	221	197	253	186	164
ENSG00000107614.22|TRDMT1	159	194	203.06	170.07	137	133.03
ENSG00000107625.13|DDX50	1236.97	1424.99	1350.97	1201.99	1122.98	1044.97
ENSG00000107643.16|MAPK8	604	697	566	474	481	468
ENSG00000107651.13|SEC23IP	1421	1454	1195	1011	1568	1466
ENSG00000107669.17|ATE1	951	1075.97	875	825	737	643
ENSG00000107672.15|NSMCE4A	653.85	713.05	562.18	469.31	549.75	515.6
ENSG00000107679.14|PLEKHA1	798	890.7	819.17	709.7	749	702.72
ENSG00000107719.9|PALD1	606	692	570	543	487	525
ENSG00000107731.12|UNC5B	959	1062	802	727	370	290
ENSG00000107736.20|CDH23	27	35.16	10	28	15	18
ENSG00000107742.13|SPOCK2	247	295	219	265	154	139
ENSG00000107745.19|MICU1	1795	1986	1497	1378	1681	1629
ENSG00000107758.15|PPP3CB	1342	1425	1177	1057	923	856
ENSG00000107771.17|CCSER2	1880	1946	1606	1543	1418	1319
ENSG00000107779.13|BMPR1A	6453.85	6838.84	4882.95	4061.27	4373.67	3795.38
ENSG00000107789.16|MINPP1	603	662	530	457	555	544
ENSG00000107796.13|ACTA2	1164.57	946.32	603.13	548.15	480.3	451.87
ENSG00000107798.18|LIPA	2186	2447	1975	1741	2294	2028
ENSG00000107807.13|TLX1	95	138	67	78	65	84
ENSG00000107815.10|TWNK	364	341	244	230	351	305
ENSG00000107816.17|LZTS2	2877.85	3188.86	2457.96	2382.63	2681.71	2617.72
ENSG00000107819.13|SFXN3	6052	6284	5190	5815	6085	5574
ENSG00000107821.14|KAZALD1	978	1024	712	701	671	698
ENSG00000107829.14|FBXW4	532	556	416	359	385	394
ENSG00000107833.10|NPM3	430	452	349	338	583	532
ENSG00000107854.6|TNKS2	2194	2541	2065	1995	2104	1958
ENSG00000107862.4|GBF1	3982	4311	3362	3011	3378	3292
ENSG00000107863.18|ARHGAP21	6714.26	7284.57	6232.91	6002.26	5247.87	4642.45
ENSG00000107864.15|CPEB3	138	139	114	101	90	100
ENSG00000107872.12|FBXL15	77.25	72.98	39.34	40.76	55.9	69.46
ENSG00000107874.11|CUEDC2	1391	1514	1164	990	1070	1108
ENSG00000107882.11|SUFU	633	575	519	458	519	473
ENSG00000107890.16|ANKRD26	585	584	501	505	430	427
ENSG00000107897.19|ACBD5	1033	1215	1048	954	950	971
ENSG00000107902.14|LHPP	422.53	388	289.6	297.26	193.26	156.49
ENSG00000107929.14|LARP4B	2180	2418	1986	1990	2087	2002
ENSG00000107937.19|GTPBP4	1617.85	1724	1303	1157	1585	1546
ENSG00000107938.18|EDRF1	563	588.31	518.2	492.39	599.28	489.19
ENSG00000107949.17|BCCIP	1266.64	1405.35	1082.5	858.31	1086.6	1010.04
ENSG00000107951.14|MTPAP	408	466	377	325.01	372	396.61
ENSG00000107954.10|NEURL1	106	162	111	93	62	86
ENSG00000107957.16|SH3PXD2A	812	968	900	946	1008	955
ENSG00000107959.16|PITRM1	3086.4	3277.12	2136.01	1888.76	2472.88	2422.98
ENSG00000107960.11|STN1	508.36	537	400.35	400.48	369.91	385.75
ENSG00000107968.10|MAP3K8	42	39	43	50	47	55
ENSG00000107984.10|DKK1	1220	1646	1352.9	1581.91	3145.69	3027.83
ENSG00000108010.12|GLRX3	1209	1417	1102	1012	1580	1491
ENSG00000108021.20|TASOR2	1783.99	1803	1487	1461	1756	1562
ENSG00000108039.18|XPNPEP1	2131	2363	2036	1976	1986	1872
ENSG00000108055.9|SMC3	4298.58	5108.64	4638.89	3939.36	4946.58	4551.67
ENSG00000108061.11|SHOC2	1361	1539	1291	1200	1364	1274
ENSG00000108064.11|TFAM	1031	1147	1078	895	1154	1098
ENSG00000108091.11|CCDC6	1924	2207	1725	1599	2148	2043
ENSG00000108094.14|CUL2	923	1068	826	781	1166	1012
ENSG00000108100.18|CCNY	1715	1925	1584	1375	1529	1348
ENSG00000108106.14|UBE2S	1339.96	1568.28	1466.51	1341.18	1668.97	1770.21
ENSG00000108107.14|RPL28	2554	2663	1896	1776	2153	2258
ENSG00000108175.17|ZMIZ1	1698	1840	1337	1363	1100	1144
ENSG00000108176.15|DNAJC12	80	69	54	47	75	86
ENSG00000108179.14|PPIF	1612	1855	1524	1349	2322	2434
ENSG00000108187.16|PBLD	104	114	102	90	117	105
ENSG00000108219.15|TSPAN14	3155	3296	2551	2326	2358	2198
ENSG00000108239.8|TBC1D12	583	619	506	514	430	393
ENSG00000108256.9|NUFIP2	2757	3184	3231	3151	3353	3363
ENSG00000108262.15|GIT1	2815	3193	2184	2221	2672	2975
ENSG00000108298.11|RPL19	11190	12356	8477	7899	11171	10513
ENSG00000108306.13|FBXL20	585	641	471	473	404	336
ENSG00000108309.14|RUNDC3A	479.78	535.98	335.87	330.88	234.93	232.85
ENSG00000108312.15|UBTF	2992.61	3282	2743.79	2478	2522	2537
ENSG00000108344.15|PSMD3	3187	3803	2564	2518	3206	3375
ENSG00000108349.17|CASC3	4537	4667	3794	3567	3055	2652
ENSG00000108352.12|RAPGEFL1	166	213	155	222	121	145
ENSG00000108370.17|RGS9	172	208	222	185	249	224
ENSG00000108375.12|RNF43	19.97	39.06	25.28	13.95	25.58	30.69
ENSG00000108379.10|WNT3	242	351	226	241	229	212
ENSG00000108384.15|RAD51C	285	333	263	241	323	267
ENSG00000108387.14|SEPT4	4133	3932	2945	2741.97	2441	2284
ENSG00000108389.9|MTMR4	1648	1951	1507	1393	1493	1535
ENSG00000108395.14|TRIM37	2309.37	2571.68	2235.75	1935.5	2524.09	2408.85
ENSG00000108406.10|DHX40	1706.2	2080.73	1651.6	1644.57	3662.76	3531.67
ENSG00000108423.15|TUBD1	107	151	157	150	123	122
ENSG00000108424.10|KPNB1	9226.78	10470.32	9443.32	8374.37	10764.16	10570.61
ENSG00000108433.16|GOSR2	1109	1222.95	1002.72	844.08	1044.11	918.66
ENSG00000108439.10|PNPO	1538	1676	1164.57	1135	1141	1090.95
ENSG00000108443.14|RPS6KB1	864	1029	844.99	692.8	1003.97	947
ENSG00000108448.21|TRIM16L	851.81	886.26	555.95	543.92	542.26	538.45
ENSG00000108465.15|CDK5RAP3	6844	7291	5213	4804	4313	4072
ENSG00000108468.15|CBX1	3864	4263	3852	3650	3808	3697
ENSG00000108469.15|RECQL5	672	695	539.46	477	531.19	558.65
ENSG00000108474.16|PIGL	341.8	386.51	249.76	248	249.77	234.63
ENSG00000108479.11|GALK1	232	266	184	171	204	220
ENSG00000108506.12|INTS2	685	846	622	616	764	643
ENSG00000108509.21|CAMTA2	2018	2124.77	1338	1271.64	1552.51	1554.8
ENSG00000108510.10|MED13	2165	2255	1974	1882	1829	1756
ENSG00000108511.10|HOXB6	96.9	110	64	85.5	194.16	189.22
ENSG00000108515.17|ENO3	914	908	607	643.01	520	588.03
ENSG00000108518.7|PFN1	7602	8274	6449	6344.99	9441	9077.97
ENSG00000108523.15|RNF167	3797	4050	2971	2778	2790	2820
ENSG00000108528.14|SLC25A11	2071	2224	1395	1316	1404	1358
ENSG00000108551.5|RASD1	75	85	45	43	102	72
ENSG00000108556.9|CHRNE	102.99	68.42	69.72	46.21	9.04	9.5
ENSG00000108557.19|RAI1	703.33	816.57	563.01	586.85	565.45	614.22
ENSG00000108559.12|NUP88	1140.66	1218.78	1105.53	893.29	1254.24	1111.96
ENSG00000108561.8|C1QBP	1540	1547	1285	1011	1450	1314
ENSG00000108578.15|BLMH	1099	1141	912	785	1015	954
ENSG00000108582.12|CPD	2399	2950	2232	2171	3255	3190
ENSG00000108587.15|GOSR1	1326.96	1503.94	1217.87	1155.92	1127.86	1038.78
ENSG00000108588.14|CCDC47	2598	3041	2667	2289	2190	2093
ENSG00000108590.11|MED31	229.84	222.18	250.7	210.33	261.69	207.54
ENSG00000108591.10|DRG2	768	867.9	546	541	614	640
ENSG00000108592.17|FTSJ3	3005.43	3098.42	2235.24	1840.88	2673.98	2360.61
ENSG00000108599.15|AKAP10	731	772	612	597	701	537
ENSG00000108604.15|SMARCD2	1223	1382	1088	960	1656	1659
ENSG00000108641.15|B9D1	241.23	260.1	162.39	231.25	201.83	206.48
ENSG00000108651.10|UTP6	948	958	897	786	919	867
ENSG00000108654.14|DDX5	23567.8	23251.93	20882	17734.08	18340	15908.22
ENSG00000108666.10|C17orf75	548	533.89	475	412	367	318
ENSG00000108669.16|CYTH1	1700	1723	1304	1122	1520	1400
ENSG00000108671.11|PSMD11	2070	2352	1698	1706	2293	2287
ENSG00000108679.13|LGALS3BP	7537	9609	7880	7268	7396	7430
ENSG00000108691.9|CCL2	12	15	11	6	19	17
ENSG00000108733.10|PEX12	233	283	214	183	231	190
ENSG00000108771.13|DHX58	847	1140	780	832	661	601
ENSG00000108773.11|KAT2A	5076	5140.93	3467.81	3429	3060	3054
ENSG00000108774.14|RAB5C	3359	3771.23	2727.61	2649	3123	3361
ENSG00000108784.10|NAGLU	2613.29	2933	1779	1645	1701	1749
ENSG00000108786.10|HSD17B1	177.42	156.58	126.71	130.78	103.74	85.05
ENSG00000108788.11|MLX	1557.88	1660.67	1347.33	1222.89	1705.47	1760.81
ENSG00000108797.12|CNTNAP1	2282.82	2942.64	2082.02	2146.23	2866.7	3076.05
ENSG00000108799.13|EZH1	2329	2508	1816	1674	1585	1494
ENSG00000108819.11|PPP1R9B	2350	2592	1781	1532	1904	2057
ENSG00000108821.13|COL1A1	122	163	100	92	217	252
ENSG00000108826.16|MRPL27	1080	1180	779	711	1046	945
ENSG00000108828.16|VAT1	1785	2006	1362	1268	2231	2412
ENSG00000108829.10|LRRC59	2677.74	3137.66	2420.32	2177.42	3629.97	3795.42
ENSG00000108830.10|RND2	567	662	421	395	525	573
ENSG00000108839.12|ALOX12	22.07	12.12	11.11	13.21	13.15	11.04
ENSG00000108840.15|HDAC5	2591	2671	1929	1753	1688	1868
ENSG00000108846.16|ABCC3	356	460	206	165	457	458
ENSG00000108848.16|LUC7L3	6554	6413	5709	5158	4343	4016
ENSG00000108852.14|MPP2	598	643	576	642	544	559
ENSG00000108854.16|SMURF2	957	993	880	728	850.65	715
ENSG00000108861.9|DUSP3	2979	3319	2554	2563	3275	3308
ENSG00000108883.13|EFTUD2	2666	3127	2281	2030	3427	3349
ENSG00000108924.14|HLF	207	234	245	172	25	26
ENSG00000108946.14|PRKAR1A	8050	8428	7181	6299	6278	5764
ENSG00000108947.5|EFNB3	1570	1730	1045	966	1143	1162
ENSG00000108953.17|YWHAE	11455	12502	10075	9377	11735	10572
ENSG00000108960.9|MMD	218	228	248	213	186	212
ENSG00000108961.14|RANGRF	583.34	663.32	469.05	488.05	554.81	546
ENSG00000108963.17|DPH1	764.13	771.69	458.49	404.61	499.3	537.7
ENSG00000108984.15|MAP2K6	756	843	656	607	1111	1033
ENSG00000109016.17|DHRS7B	389	419	326	328	288	313
ENSG00000109046.15|WSB1	5673	5932	4769	5476	3235	2918
ENSG00000109062.12|SLC9A3R1	901	1028.13	737	731.12	1242	1437
ENSG00000109063.15|MYH3	194	210	171	127	104	102
ENSG00000109065.11|NAT9	801	855	613	619	728	745
ENSG00000109066.13|TMEM104	1047	1314	956	994	1195	1267
ENSG00000109072.14|VTN	15	22	15	10	7	18
ENSG00000109079.10|TNFAIP1	940.89	926.73	749.29	705.89	1034.35	971.91
ENSG00000109083.13|IFT20	263.33	282.37	216.46	207.8	214.73	184.43
ENSG00000109084.14|TMEM97	2687.67	3202.63	2570.54	2293.2	3014.27	3159.57
ENSG00000109089.7|CDR2L	608	668	527	504	659	714
ENSG00000109099.15|PMP22	2102.29	2442.67	2162.52	1951.32	1599.79	1461.55
ENSG00000109103.11|UNC119	1024	1012	807	873	864	797
ENSG00000109107.14|ALDOC	255	340	367	386.52	33	27
ENSG00000109111.15|SUPT6H	5319	5754	4540	4029	4435	4344
ENSG00000109118.14|PHF12	2198	2354	1742.14	1794.48	1819	1793.77
ENSG00000109133.13|TMEM33	1351	1414	1161	1118	1088	1128
ENSG00000109171.15|SLAIN2	3067	3212	2741	2422	2248	1996
ENSG00000109180.14|OCIAD1	2984	3207	2730	2467	2817	2492
ENSG00000109184.15|DCUN1D4	1388	1577	1331	1230	1433	1283
ENSG00000109189.13|USP46	1181	1291	927	732	813	818
ENSG00000109220.11|CHIC2	602	557	422	367	340	309
ENSG00000109255.11|NMU	275	272	340	278	361	285
ENSG00000109265.14|KIAA1211	1488	1787	1302	1139	2047	2114
ENSG00000109270.13|LAMTOR3	698	787	606	540	637	614
ENSG00000109320.12|NFKB1	497	560	387	372	726	622
ENSG00000109323.9|MANBA	550	648	476	477	448	465.43
ENSG00000109332.20|UBE2D3	3028	3040.99	2430	2342.56	3078	2842
ENSG00000109381.19|ELF2	635	772	625	530	624	571
ENSG00000109390.12|NDUFC1	568.31	726	571	531	593	588
ENSG00000109436.8|TBC1D9	387	522	319	318	1005	1043
ENSG00000109445.11|ZNF330	456	580	457	372	591	545
ENSG00000109452.12|INPP4B	70	109	87	90	62	56
ENSG00000109458.8|GAB1	633	717	645	600	513	481
ENSG00000109466.14|KLHL2	489.72	579.63	495.88	433.82	599.77	550
ENSG00000109472.14|CPE	1429	1598	1306	1028	1320	990
ENSG00000109475.16|RPL34	1390	1460	1104	942	1239	1123
ENSG00000109501.13|WFS1	1162.7	1312.99	939.76	882.34	968.04	1041.22
ENSG00000109519.13|GRPEL1	666	747	746	661	790	818
ENSG00000109534.17|GAR1	249	247	189	154	221	248
ENSG00000109536.12|FRG1	437.05	512.1	377.98	391.75	385.32	378.89
ENSG00000109572.13|CLCN3	1694	1940	1545	1333	1729	1670
ENSG00000109576.14|AADAT	195	298	200	199	196	165
ENSG00000109586.12|GALNT7	659	709	560	436	1207	1157
ENSG00000109606.13|DHX15	3430	3622	3152	3034	3520	3163
ENSG00000109610.6|SOD3	1221	1375	1084	1153	862	862
ENSG00000109618.12|SEPSECS	327	383	449	348	283	305
ENSG00000109625.19|CPZ	360.35	428.94	265.25	256.07	653.58	679.54
ENSG00000109654.15|TRIM2	1336	1528	1307	1276	1366	1211
ENSG00000109670.15|FBXW7	802	801	622	622	794.97	657
ENSG00000109674.4|NEIL3	302	331	358	361	488	479
ENSG00000109680.11|TBC1D19	146	127	118	111	138	102
ENSG00000109685.18|NSD2	4782	5587	4940	4653	5650	5713
ENSG00000109686.18|SH3D19	628	744	601.83	596.06	800	803.32
ENSG00000109689.16|STIM2	1118	1066	1041	931	1007	997
ENSG00000109705.7|NKX3-2	127	124	117	102	192	200
ENSG00000109736.15|MFSD10	551	658	438	431	599	598
ENSG00000109738.11|GLRB	124	143	125	101	192	163
ENSG00000109743.11|BST1	77	101	106	153	89	79
ENSG00000109756.9|RAPGEF2	641	809	556	548	814	708
ENSG00000109758.8|HGFAC	71	61	56	40	27	34
ENSG00000109762.16|SNX25	304	307	263	244	305	288
ENSG00000109771.15|LRP2BP	45	55	67	44	46	23
ENSG00000109775.11|UFSP2	310.51	316.68	326.54	249.82	265.04	251.62
ENSG00000109787.13|KLF3	1045	1221.98	1061.98	1054.96	975.99	960
ENSG00000109790.16|KLHL5	962	1167	1015	891	1088	1049.92
ENSG00000109794.13|FAM149A	365.85	391.39	290.87	269.1	154.55	191.39
ENSG00000109805.10|NCAPG	1733.97	2217.17	2429.75	2245.89	2987.35	2887.5
ENSG00000109814.12|UGDH	518.2	601.21	477	462.2	691	634
ENSG00000109819.9|PPARGC1A	826	894	726	684	581	585
ENSG00000109846.8|CRYAB	2157.62	2674	1905	1923	1629	1814
ENSG00000109861.16|CTSC	1403	1765	1418	1246	3127	2657
ENSG00000109881.17|CCDC34	269	307	333	325	241	225
ENSG00000109906.13|ZBTB16	14	13	15	12	3	4
ENSG00000109911.19|ELP4	298.05	264.07	244.6	215.54	155.29	120.64
ENSG00000109917.11|ZPR1	874.57	932	581.43	552.58	823	753
ENSG00000109919.10|MTCH2	2109	2433	1894	1803	2677	2474
ENSG00000109920.12|FNBP4	2529	2607	2082	2118	1926	1769
ENSG00000109927.10|TECTA	25.83	35.37	22.58	26.76	12.55	13.19
ENSG00000109929.10|SC5D	2784	2927	2640	2261	2517	2367
ENSG00000109956.13|B3GAT1	3157	3016	2884	2629	1983	1900
ENSG00000109971.14|HSPA8	26479	29432	25574	21615	33406	31664.01
ENSG00000110002.15|VWA5A	167	207	149	126	127	114
ENSG00000110011.13|DNAJC4	500.38	521.87	341.55	320.56	281.59	261.16
ENSG00000110013.12|SIAE	1278.14	1484.21	1095.65	1069.44	1346.37	1199.48
ENSG00000110025.13|SNX15	1082	1210	867	788	878	939
ENSG00000110031.12|LPXN	108	110	87	103	84	109
ENSG00000110042.8|DTX4	128	139	90	106	52	66
ENSG00000110046.13|ATG2A	723	846	544	457	614	701
ENSG00000110047.18|EHD1	800	893	670	670	948	1094
ENSG00000110048.12|OSBP	1882	2089	1684	1543	2010	2009
ENSG00000110060.9|PUS3	130	164	132	118	158	177
ENSG00000110063.10|DCPS	1243	1413	1111	1009	863	870
ENSG00000110066.15|KMT5B	1217	1374	1019	890	718	683
ENSG00000110074.10|FOXRED1	1025	1096	813	756	756	735
ENSG00000110075.14|PPP6R3	2209.93	2520	1961.89	1751.29	1895.65	1886.23
ENSG00000110076.18|NRXN2	1430	1595	1136	1157	1077	1160
ENSG00000110080.18|ST3GAL4	993	1204	986	902	718	804
ENSG00000110090.13|CPT1A	1717	1986	1287	1182	1924	1910
ENSG00000110092.3|CCND1	10233.07	11514.69	9495.3	8086.72	8589.27	8191.93
ENSG00000110104.13|CCDC86	456.91	536	333.39	343.16	443.78	426.78
ENSG00000110107.9|PRPF19	3292	3856	2764	2521	3365	3387
ENSG00000110108.10|TMEM109	945	1128	804	836	1167	1074
ENSG00000110171.20|TRIM3	257	285	230	204	284	243
ENSG00000110172.12|CHORDC1	631	675	698	581	673.99	710.99
ENSG00000110195.13|FOLR1	1520	1680	1227	1297	132	70
ENSG00000110200.8|ANAPC15	823.91	902.48	615.45	576.21	661.34	624.92
ENSG00000110218.9|PANX1	607	692	507	481	709	649
ENSG00000110237.4|ARHGEF17	504	564	359	404	443	463.85
ENSG00000110274.16|CEP164	1160	1226	970	863	914	957
ENSG00000110315.7|RNF141	397	435	388	324	263	233
ENSG00000110318.13|CEP126	389	392	325	306	168	143
ENSG00000110321.17|EIF4G2	11858	12805.3	10452	9472	12099	11048
ENSG00000110328.6|GALNT18	150	157	171	199	72	52
ENSG00000110330.8|BIRC2	1370	1490	1300	1149	1180	1035
ENSG00000110344.9|UBE4A	2147.76	2390.61	1673.83	1596.91	1574.75	1496.39
ENSG00000110367.13|DDX6	3090	3388	2863	2667	2423	2429
ENSG00000110395.6|CBL	2514	2753	2612.2	2451	2981.85	2681
ENSG00000110400.11|NECTIN1	941	1131	710	708	783	854
ENSG00000110422.12|HIPK3	845	924	773	672	764	716
ENSG00000110427.15|KIAA1549L	21	25	21	16	82	58
ENSG00000110429.14|FBXO3	411	504	325	349	327	298
ENSG00000110435.11|PDHX	480.03	592	486.03	397.06	495.03	487.11
ENSG00000110436.13|SLC1A2	564	720	1035	961	60	50
ENSG00000110442.12|COMMD9	941	1031	688	716	779	758
ENSG00000110492.15|MDK	730	766	486	438	1040	1052
ENSG00000110497.14|AMBRA1	1427	1660	1196	1110	1194	1209
ENSG00000110514.19|MADD	2945	3242	2334	2188	2683	2650
ENSG00000110536.14|PTPMT1	839	827.03	611.48	582.53	565.77	559.11
ENSG00000110583.13|NAA40	1934	2016	1500	1445	1660	1713
ENSG00000110619.17|CARS	520	625	373	407.99	522	565
ENSG00000110651.11|CD81	2876	3354	2623	2349	2311	2242
ENSG00000110660.15|SLC35F2	234	261	171	166	397	496
ENSG00000110693.17|SOX6	414	379	458	472	134	137
ENSG00000110696.10|C11orf58	1604	1719	1308	1130	1580	1429
ENSG00000110697.13|PITPNM1	31	52	11	32	20	14
ENSG00000110700.7|RPS13	1265	1323	961	905	1039	1022
ENSG00000110711.10|AIP	1256	1431	1080	892	998	937
ENSG00000110713.17|NUP98	1281	1544	1345	1213	1463	1520
ENSG00000110717.13|NDUFS8	935	939	662	706	821	815
ENSG00000110719.10|TCIRG1	30	35	22	13	27	34
ENSG00000110721.12|CHKA	882.15	939.18	762.73	745	769	782
ENSG00000110723.12|EXPH5	32	33	19	16	48	40
ENSG00000110756.17|HPS5	344	390	328	289	392	360
ENSG00000110768.12|GTF2H1	648	711	545	547	738	712
ENSG00000110801.13|PSMD9	632	790	556.78	487.31	649	703
ENSG00000110811.20|P3H3	839.98	1117.99	753	740	910	1023.99
ENSG00000110841.14|PPFIBP1	2320.92	2373	2240	2032.98	1853.98	1717
ENSG00000110844.13|PRPF40B	783.01	813.81	527.57	498.99	483.3	413.04
ENSG00000110851.12|PRDM4	415.97	458.98	318.97	301.96	445	528.98
ENSG00000110871.15|COQ5	668	788	530	465	536	487
ENSG00000110876.9|SELPLG	10	15	8	8	36	30
ENSG00000110880.10|CORO1C	5130	5632	4540	4234	6934	6328
ENSG00000110881.11|ASIC1	1332	1379	1017	882	820	813
ENSG00000110888.17|CAPRIN2	1311	1369	1069	999	1458	1418
ENSG00000110900.15|TSPAN11	12	7	6	0	11	18
ENSG00000110906.13|KCTD10	1221	1423	1097	1058	1475	1373
ENSG00000110911.15|SLC11A2	1410	1455	1138	1112	1302	1193
ENSG00000110917.8|MLEC	4221	4857	3977	3638	4292	4137
ENSG00000110921.14|MVK	848.65	935.14	747.06	741.41	1274.84	1336.86
ENSG00000110925.6|CSRNP2	943	1005	862	758	882	905
ENSG00000110931.19|CAMKK2	553	606	440	476	628	616
ENSG00000110955.9|ATP5F1B	12727	14232	10994	9635	12887	11946
ENSG00000110958.16|PTGES3	3882	4401	3858	3344	4149	3898
ENSG00000110987.8|BCL7A	165	216	130	119	209	239
ENSG00000111011.18|RSRC2	2066	2170	1783	1568	1808	1671
ENSG00000111012.10|CYP27B1	17	26	20	24	15	24
ENSG00000111052.7|LIN7A	620.97	671.96	670	590.99	767.98	721
ENSG00000111077.17|TNS2	2598.55	2956	2136.94	1991.94	1973	2068.33
ENSG00000111087.10|GLI1	181	210	123	125	122	138
ENSG00000111110.12|PPM1H	1407	1473	1396	1180	809	794
ENSG00000111142.14|METAP2	1478	1609	1375	1152	1673	1410
ENSG00000111144.10|LTA4H	1105	1139	929	857	1314.56	1266
ENSG00000111145.8|ELK3	697.65	840	592	475.48	701	622
ENSG00000111186.13|WNT5B	19	34	20	34	10	20
ENSG00000111196.10|MAGOHB	213	215	211	184	189	194
ENSG00000111203.13|ITFG2	569.33	578.88	357.75	378.07	413	399.12
ENSG00000111206.12|FOXM1	4041.55	5074.21	4756.12	4697.5	5019.08	5225.44
ENSG00000111215.12|PRR4	29.71	25.57	16.7	26.03	21	11.32
ENSG00000111224.14|PARP11	194	239	158	133	189	200
ENSG00000111229.16|ARPC3	2128.9	2439.97	1997.98	1700.97	2460.97	2257.93
ENSG00000111231.9|GPN3	217	248.54	232.06	194.21	258.47	262
ENSG00000111237.18|VPS29	1094	1174	1006	855	1347.99	1288
ENSG00000111247.14|RAD51AP1	379	498	439	451	553	571
ENSG00000111252.10|SH2B3	2671	2944	2547	2298	3344	3363
ENSG00000111254.8|AKAP3	39	41	38	35	33	28
ENSG00000111261.14|MANSC1	448	516	413	352.23	398	379
ENSG00000111262.6|KCNA1	31	37	22	11	46	58
ENSG00000111266.8|DUSP16	1631	1653	1229	1081	1176	1005
ENSG00000111269.3|CREBL2	1701	1858	1305	1204	1365	1308
ENSG00000111271.14|ACAD10	513	616	420	394	481	414
ENSG00000111275.13|ALDH2	1353	1530	883.56	785	1573	1627
ENSG00000111276.11|CDKN1B	2645	2689	1914	1841	1209	1181
ENSG00000111300.10|NAA25	555	604	469	499	541	540
ENSG00000111305.19|GSG1	12	15	13	10	3	0
ENSG00000111325.16|OGFOD2	165.39	221.68	105.32	131.26	167.29	165.08
ENSG00000111328.7|CDK2AP1	2390.67	2434.94	1956.52	1861.5	2880.14	2560.46
ENSG00000111331.13|OAS3	1957	4028	3243	3361	2402	2262
ENSG00000111335.12|OAS2	437	1227	1056	1153	368	261
ENSG00000111358.14|GTF2H3	548	597	456	412	440	471
ENSG00000111361.12|EIF2B1	948.98	1016.94	761.2	692.01	808.88	740.81
ENSG00000111364.16|DDX55	489.02	598.06	428.8	365.99	489.12	534.19
ENSG00000111371.15|SLC38A1	5996	7429	6351	6000	8908	8456
ENSG00000111412.6|C12orf49	835	1048	862	773	1351	1388
ENSG00000111424.10|VDR	29	58	19	39	182	181
ENSG00000111445.14|RFC5	492.05	597.45	505.08	466.33	643.99	619.72
ENSG00000111450.14|STX2	789	939	796	766	901	883
ENSG00000111481.10|COPZ1	1816	1972	1374	1279	1390	1340
ENSG00000111490.13|TBC1D30	71	101	57	59	132	131
ENSG00000111530.13|CAND1	1214	1309	1217	1069	1118	1043
ENSG00000111540.16|RAB5B	3533	3791	2976	2648	3015	2761
ENSG00000111554.14|MDM1	320	345	292	305	410	400
ENSG00000111581.10|NUP107	1123.99	1382	1263	1093	1670	1503
ENSG00000111596.12|CNOT2	1140.05	1070.83	961.31	884.78	951.77	791.13
ENSG00000111602.12|TIMELESS	2153	2515	2042	1953	2150	2384
ENSG00000111605.18|CPSF6	1781	1848	1672	1619	1976	1903
ENSG00000111615.14|KRR1	1017.44	1086.94	913.5	830.47	1089.38	1125.33
ENSG00000111639.8|MRPL51	1536.42	1572.34	1192.31	1057.06	1553.82	1428.82
ENSG00000111640.15|GAPDH	52778.73	61262.08	61097.08	64622.44	54366.84	50817.39
ENSG00000111641.11|NOP2	913.36	1064.16	610.28	715	1034.62	1051.63
ENSG00000111642.15|CHD4	6122.8	6927.45	5697.4	5221.06	6440	6160.81
ENSG00000111647.13|UHRF1BP1L	614	644	553	470	483	460
ENSG00000111652.10|COPS7A	1667	1811	1365	1174	1150	1123
ENSG00000111653.20|ING4	713	613	388	432	355	286
ENSG00000111664.10|GNB3	410.76	461.02	342.41	437.46	336.78	363.6
ENSG00000111665.11|CDCA3	1734.24	2113.98	2155.59	1973.54	1792.22	1874.4
ENSG00000111666.11|CHPT1	743.93	743.97	791.56	651.79	856.91	798.98
ENSG00000111667.13|USP5	3623	4010	3077	2693	3127	3059
ENSG00000111669.15|TPI1	11447	12692.85	13283.98	12971.96	11429.98	10678.98
ENSG00000111670.16|GNPTAB	1534	1725	1478	1436	1128	1044
ENSG00000111671.9|SPSB2	135	170	91	64	88	91
ENSG00000111674.9|ENO2	4395	5109	5622	7306	3982	4232
ENSG00000111676.15|ATN1	6765	7101	5039	5117	4712	4919
ENSG00000111678.11|C12orf57	663.21	882.06	674.56	530.03	614.47	619.83
ENSG00000111684.11|LPCAT3	613.37	660.73	507.94	455.62	669.92	648.48
ENSG00000111696.12|NT5DC3	52	68	42	49	98	141
