Ctrl_923_R2B1	LMP.Olap_923_R2B1	Ctrl_923_R3B1	LMP.Olap_923_R3B1	Ctrl_923_R1B2	LMP.Olap_923_R1B2
ENSG00000143379.12|SETDB1	1207.34	1436.19	1561.82	1488.94	1392.53	1191.21
ENSG00000143382.14|ADAMTSL4	52	161	62.24	125	37.57	103
ENSG00000143384.13|MCL1	4415	3678	5502	4902	5147	3984
ENSG00000143387.13|CTSK	75	108	74	109	70	55
ENSG00000143390.17|RFX5	1521.7	2141.98	1705.42	2258	1713.82	1938
ENSG00000143393.16|PI4KB	1386.41	1523.47	1826.25	1807.94	1620.15	1571.26
ENSG00000143398.20|PIP5K1A	2017.99	2049.99	2476.98	2409.99	2331.98	1837.99
ENSG00000143401.15|ANP32E	4241	3758	4750	4182	4659	3188
ENSG00000143409.15|MINDY1	101	93	128	113	110	75
ENSG00000143418.19|CERS2	2497.17	2504.45	3199.38	2780.6	2801.3	2232.56
ENSG00000143420.18|ENSA	3013.75	2909.5	3509.06	3396	3463.04	2822
ENSG00000143429.10|LSP1P4	98.48	79.9	121.16	100.87	117.92	53.09
ENSG00000143434.15|SEMA6C	186	237	230	230	190	144
ENSG00000143436.11|MRPL9	880	713.66	981.57	901.16	927.89	738.26
ENSG00000143437.21|ARNT	776	944	999	970	874	772
ENSG00000143442.22|POGZ	2199	2333	3073	2550	2673	1945
ENSG00000143443.9|C1orf56	55.63	81	101.21	105.64	66.77	70.89
ENSG00000143450.16|OAZ3	13	19.84	18.84	31.06	26.11	15.49
ENSG00000143457.11|GOLPH3L	252	323	283	331	269	244
ENSG00000143458.12|GABPB2	109	107	153	133	135	117
ENSG00000143469.19|SYT14	26	16	30	13	32	15
ENSG00000143476.18|DTL	1091	1909	1394	2239	1275	1727
ENSG00000143479.16|DYRK3	124	174	151	192	164	176
ENSG00000143486.16|EIF2D	329	369	404	407	328	298
ENSG00000143493.13|INTS7	658	860	839	950	754	846
ENSG00000143494.15|VASH2	132	91	133	141	130	125
ENSG00000143498.18|TAF1A	65	72	97	79	83	65
ENSG00000143499.14|SMYD2	799	723	883	915	843	674
ENSG00000143507.18|DUSP10	51	54	70	74	62	69
ENSG00000143514.17|TP53BP2	719	752	1038	817	928	647
ENSG00000143515.17|ATP8B2	759	951	1012	1057	937	862
ENSG00000143537.13|ADAM15	734	937	972	995	826	946
ENSG00000143543.15|JTB	651.86	669.99	787.97	701.76	784.1	616.41
ENSG00000143545.8|RAB13	1301.81	1649.57	1439.9	1705.11	1406.66	1410.16
ENSG00000143549.20|TPM3	4842.23	4493	6087.98	5137.97	5455.98	4529
ENSG00000143553.10|SNAPIN	490	453	509	501	505	366
ENSG00000143554.14|SLC27A3	1310.44	2822.95	1965.79	3111.63	1578.27	2818.04
ENSG00000143569.19|UBAP2L	6083	7091	8387	7604.87	7195	6560
ENSG00000143570.18|SLC39A1	2133.42	2451	2807	2628.24	2371.21	2159.6
ENSG00000143575.14|HAX1	939	983	1154	899	1036	808
ENSG00000143578.16|CREB3L4	134.58	148	123	141.76	89	132.4
ENSG00000143590.14|EFNA3	136	188	180	123	181	99
ENSG00000143603.19|KCNN3	84	124	105	140	101	88
ENSG00000143612.20|C1orf43	3046	3137	3627	3271	3282	2915
ENSG00000143614.10|GATAD2B	1511	1719	2130	1971	1809	1437
ENSG00000143621.17|ILF2	5714	5337	6897	5651	6605	4876
ENSG00000143622.11|RIT1	584	645	723	650	639	528
ENSG00000143624.14|INTS3	2729.56	3603.05	3487.21	3518.37	3166.12	2912.96
ENSG00000143630.10|HCN3	155	146	196	161	170.78	142
ENSG00000143633.13|C1orf131	246	271	279	290	329	248
ENSG00000143641.10|GALNT2	2346	2364	3117.99	2495.32	2635.62	2168.4
ENSG00000143643.13|TTC13	495	498	554	588	546	416
ENSG00000143653.10|SCCPDH	1137	1119	1191	1267	1249	1025
ENSG00000143669.13|LYST	316	399	319.81	410	301.07	382.01
ENSG00000143674.11|MAP3K21	41	44	65	45	54	39
ENSG00000143702.16|CEP170	3502.09	3433.72	4147.32	3875.85	3751.06	3148.81
ENSG00000143727.16|ACP1	2216	1979	2452	2319	2331	1885
ENSG00000143740.14|SNAP47	455.19	572.31	624.49	588.23	502.12	515.81
ENSG00000143742.13|SRP9	6454.7	5612	6372.15	6649.95	6891.54	5141
ENSG00000143748.18|NVL	288.66	311.93	335	362	339	266.85
ENSG00000143751.10|SDE2	719	887	869	939	798	766
ENSG00000143753.13|DEGS1	732	727	767	813	892	646
ENSG00000143756.12|FBXO28	744	785	917	958	862	748
ENSG00000143761.16|ARF1	4094	4464	5662	4598	4707	4518
ENSG00000143771.12|CNIH4	328	308	395	324	339	287
ENSG00000143772.9|ITPKB	559	854	670	970	589	816
ENSG00000143774.16|GUK1	830	1373	1303	1274	1104	1189
ENSG00000143776.18|CDC42BPA	1716	1838.64	2017	2245	1857	1819
ENSG00000143786.8|CNIH3	660	1091.28	655	1083	662	952
ENSG00000143793.13|C1orf35	311	418	455	346	372	349
ENSG00000143797.12|MBOAT2	1349	1341	1464	1507	1465	1179
ENSG00000143799.13|PARP1	10367	10283	12973	11619	12237	9888
ENSG00000143801.17|PSEN2	336	244	451	296	351	321
ENSG00000143811.19|PYCR2	1396	1647	1853	1757	1690	1550
ENSG00000143815.15|LBR	3007	2987	3257	3431	3165	2734
ENSG00000143819.12|EPHX1	811	1236	1136	1385	979	1182
ENSG00000143842.15|SOX13	729	1048	1072	1140	936	1165
ENSG00000143845.15|ETNK2	205.73	278.54	274.87	327.5	208.17	255.92
ENSG00000143847.15|PPFIA4	307	505	457	484	413	214
ENSG00000143850.15|PLEKHA6	175	254	202	233	163	208
ENSG00000143862.8|ARL8A	990.94	1175.95	1449	1207.91	1149.92	994
ENSG00000143867.7|OSR1	30	87	32	56	39	52
ENSG00000143870.12|PDIA6	8843.76	7905.78	10421.08	9012.27	9876.2	7483.35
ENSG00000143878.9|RHOB	2276	3011	3016	3766	2744	3623
ENSG00000143882.12|ATP6V1C2	66.24	54.22	85.92	56.73	62.8	43.65
ENSG00000143889.16|HNRNPLL	924	852	1038	1027	999	819
ENSG00000143891.17|GALM	185	333	232	329	233	260
ENSG00000143919.15|CAMKMT	58	52	86	59	52	27
ENSG00000143924.19|EML4	1489	1892	1866	1958	1742	1613
ENSG00000143933.17|CALM2	8933	8854.99	9674	9551.99	9937.99	7597
ENSG00000143942.5|CHAC2	87	49	81	86	77	58
ENSG00000143947.13|RPS27A	8027.84	7494.95	7824.01	7489.61	8509.8	6439.91
ENSG00000143951.16|WDPCP	147	182.7	184.46	147.25	175.29	126.88
ENSG00000143952.20|VPS54	574	597	629	702	664	569
ENSG00000143970.16|ASXL2	1126	1318	1563	1520	1409	1331
ENSG00000143971.8|ETAA1	375	427	443	467	401	325
ENSG00000143977.14|SNRPG	1239.31	1050.61	1399.07	1123.82	1357.73	905.99
ENSG00000143994.14|ABHD1	12	30	21	20	8	21
ENSG00000143995.20|MEIS1	362	609.9	490.94	621	499.82	540
ENSG00000144021.2|CIAO1	1828	2117	2198	2135	2040	1801
ENSG00000144026.12|ZNF514	532	443	786	602	694	427
ENSG00000144028.15|SNRNP200	11632.52	12742	14881.75	13600.53	13666.22	11789
ENSG00000144029.12|MRPS5	1243	1309	1556	1434	1364	1119
ENSG00000144034.14|TPRKB	453	474	510	546	483	341
ENSG00000144036.15|EXOC6B	537	451	687	581	652	468
ENSG00000144040.12|SFXN5	870	1148	1104	1204	948	1207
ENSG00000144043.12|TEX261	2101	2462	2837	2761	2661	2394.89
ENSG00000144048.10|DUSP11	185	245	270	255	262	233
ENSG00000144061.12|NPHP1	102	108	152	137	102	101
ENSG00000144118.14|RALB	626	708	700	844	740	705
ENSG00000144119.4|C1QL2	8	15	20	14	20	9
ENSG00000144120.13|TMEM177	125	98	126	95	115	102
ENSG00000144134.18|RABL2A	198.89	270.62	285.49	268.13	244.82	201.56
ENSG00000144136.11|SLC20A1	2161	2452	2541	2742	2432	2354
ENSG00000144152.13|FBLN7	81	145	105	120	82	87
ENSG00000144161.13|ZC3H8	324	337	329	400	301	328
ENSG00000144182.17|LIPT1	57	38	75	75	67.73	42.89
ENSG00000144191.11|CNGA3	35	20	22	32	31	18
ENSG00000144199.11|FAHD2B	73.55	109.41	90.52	136.77	93.71	110.98
ENSG00000144214.9|LYG1	8	16	24	15	19	11
ENSG00000144218.18|AFF3	17	27	18	12	22	16
ENSG00000144224.17|UBXN4	2653	2646	2930	2890	2986	2262
ENSG00000144228.8|SPOPL	326	303	378	344	390	283
ENSG00000144230.16|GPR17	20	1	21	1	30	2.25
ENSG00000144231.11|POLR2D	1736.25	1700.63	1879.27	1898.73	1849	1613.95
ENSG00000144233.9|AMMECR1L	985	1016	1201	1031	1119	923
ENSG00000144283.21|PKP4	1180	1354.77	1407.79	1498.59	1253	1198.48
ENSG00000144285.19|SCN1A	60.91	9	84	7	77	7
ENSG00000144306.14|SCRN3	493	476	502	519	461	431
ENSG00000144320.14|LNPK	2405	2537	2618	3055	2561	2260
ENSG00000144354.14|CDCA7	1222	915	1476	963	1397	859
ENSG00000144355.15|DLX1	300	659	503	713	476	684
ENSG00000144357.16|UBR3	955	964	1114	1094	1047	901
ENSG00000144362.12|PHOSPHO2	18.07	25.39	23.65	24.92	42.42	34.8
ENSG00000144369.13|FAM171B	151	136	163	137	121	103
ENSG00000144381.17|HSPD1	8244.78	8228.99	9309.97	9696.74	8782.97	7578.99
ENSG00000144395.18|CCDC150	107	130	119	174.54	111	110
ENSG00000144401.14|METTL21A	162.56	152.44	196.81	180.92	177.12	146.74
ENSG00000144406.18|UNC80	172	213	239	207	213	208
ENSG00000144426.18|NBEAL1	95.32	92.81	100.85	101.77	92.74	86.38
ENSG00000144445.17|KANSL1L	120.27	114.19	204.82	121.79	134.34	133.95
ENSG00000144451.19|SPAG16	308	235	305	307	324	236
ENSG00000144455.14|SUMF1	505	480	560	602	615	476
ENSG00000144468.17|RHBDD1	330	315	401	344	352	295
ENSG00000144476.6|ACKR3	418	233	651	346	502	268
ENSG00000144481.17|TRPM8	356	391	346	453	402	351
ENSG00000144485.11|HES6	508	303	627	331	577	288
ENSG00000144504.15|ANKMY1	175.05	201	241	240	230	192.04
ENSG00000144524.17|COPS7B	875.51	943.52	1123.34	929.75	1062.4	866.57
ENSG00000144535.19|DIS3L2	169.61	158.02	297.91	178.78	183.77	170.01
ENSG00000144554.10|FANCD2	1164	2292	1470	2475.99	1302	2088
ENSG00000144559.10|TAMM41	204	151	226	220	186	152
ENSG00000144560.15|VGLL4	2986.44	3551.85	3502.52	3641.42	3357.24	3187.42
ENSG00000144566.11|RAB5A	1306	1198	1397	1279	1314	960
ENSG00000144567.11|RETREG2	1472.35	1882	1897	1846	1668	1572
ENSG00000144579.7|CTDSP1	838	1033	1156	963	961	1027
ENSG00000144580.13|CNOT9	1654	1808	1988	2014	1990	1715
ENSG00000144589.22|STK11IP	502	530	812	683	682	553
ENSG00000144591.18|GMPPA	558	773	777	877	699	748
ENSG00000144596.13|GRIP2	1252.5	1292.65	2003.4	1475.48	1603.73	1099.28
ENSG00000144597.14|EAF1	929.85	1034.77	1099.17	1180.99	1089.46	964.89
ENSG00000144635.9|DYNC1LI1	834	652	974	787	848	611
ENSG00000144645.13|OSBPL10	527	496	669	593	594	453
ENSG00000144647.6|POMGNT2	474	526	677	560	569	474
ENSG00000144649.9|GASK1A	54.73	31	42.68	24	55.89	22
ENSG00000144655.15|CSRNP1	298	424	408	527	356.99	433
ENSG00000144659.12|SLC25A38	551	662	649	671	612	582
ENSG00000144674.16|GOLGA4	1749.95	1848.87	2033.66	2036.49	1915.36	1792.93
ENSG00000144677.15|CTDSPL	301	356	344	361	337	343
ENSG00000144711.16|IQSEC1	1093	1306	1676	1480	1302	1127
ENSG00000144712.12|CAND2	312.1	478.05	517.14	476.05	379.59	419.93
ENSG00000144713.12|RPL32	9656.45	9114.93	11012.85	9300.93	10600.39	7512.07
ENSG00000144724.20|PTPRG	3821.08	3278	4808	3903.65	4092	2998.47
ENSG00000144730.18|IL17RD	1400	1176	1608	1260	1394	1067
ENSG00000144736.14|SHQ1	372	376	356	395	351	387
ENSG00000144741.17|SLC25A26	167.07	160.58	193.18	184.42	181	138.33
ENSG00000144744.17|UBA3	1202	1038	1381	1160	1319	914
ENSG00000144746.7|ARL6IP5	1105	1096	1215	1184	1175	873
ENSG00000144747.17|TMF1	783.97	925.43	938.14	1086.92	891	873.52
ENSG00000144749.13|LRIG1	4725.93	3926.42	6102.82	4346.58	5623	3650.67
ENSG00000144785.8|AC073896.1	72.06	130.56	200.41	6.24	27.54	162.64
ENSG00000144791.10|LIMD1	2486.57	2529.49	3238.94	2648.52	2866.91	2253.28
ENSG00000144792.9|ZNF660	369.29	420.07	482	471.85	446.7	368
ENSG00000144802.11|NFKBIZ	40	26	53	47	38	45
ENSG00000144815.16|NXPE3	373	371	438	357	416	311
ENSG00000144820.8|ADGRG7	13	21	16	36	8	31
ENSG00000144824.20|PHLDB2	175	221	171	211	191	225
ENSG00000144827.9|ABHD10	912	1055	998	1318	981	1018
ENSG00000144834.14|TAGLN3	774	912	1062	972	1035	731
ENSG00000144840.9|RABL3	566	465	670	612	615	453.49
ENSG00000144847.12|IGSF11	800	890	980	939	853	656
ENSG00000144848.10|ATG3	802	788	1001	920	949	780.95
ENSG00000144857.14|BOC	2082.54	2995.95	3310.38	3281.53	2643.31	3170.04
ENSG00000144867.11|SRPRB	1340	1578.52	1626.97	1776.44	1526.81	1640.98
ENSG00000144868.13|TMEM108	191	181	239	176	212	141
ENSG00000144893.12|MED12L	566.41	686.03	612.62	727.26	469.64	447.78
ENSG00000144895.12|EIF2A	1476	1186	1566	1459.47	1522.79	1145
ENSG00000144908.13|ALDH1L1	23	26	29	26	19	21
ENSG00000144909.8|OSBPL11	482	436	545	550	563	476
ENSG00000144935.15|TRPC1	250	248	233	268	216	197
ENSG00000144959.10|NCEH1	108	173	124	225	105	150
ENSG00000145012.13|LPP	773	786	1093	828	903	664
ENSG00000145014.17|TMEM44	316	407	439	450	382	338
ENSG00000145016.16|RUBCN	580	658	748	716	693	621.21
ENSG00000145020.15|AMT	30.52	43.35	34.08	57.57	44.45	34.16
ENSG00000145022.4|TCTA	513	597	646	653.89	663	562
ENSG00000145029.13|NICN1	310.48	347.5	352.29	381.74	371.49	319.01
ENSG00000145040.4|UCN2	14.28	18.8	30.15	17	14.81	19.9
ENSG00000145041.15|DCAF1	1238.66	1098.59	1607.25	1353.85	1389.06	1214.35
ENSG00000145050.16|MANF	1407	1282	1651	1499	1462	1269
ENSG00000145088.9|EAF2	25	18	36	23	39	23
ENSG00000145191.14|EIF2B5	1262	1466	1688	1455	1545	1334
ENSG00000145214.14|DGKQ	138	192	250	179	177	180
ENSG00000145216.16|FIP1L1	1159.85	1468.56	1470.53	1448.57	1396.47	1251.83
ENSG00000145217.14|SLC26A1	14.02	16.96	15.02	16.02	18	16.95
ENSG00000145220.14|LYAR	326	316	462	372	453	380
ENSG00000145241.11|CENPC	383	366	507	383	459	312
ENSG00000145242.13|EPHA5	79.53	53.39	88.06	59	101	48.17
ENSG00000145246.13|ATP10D	226	369	266	444	214	374.55
ENSG00000145248.7|SLC10A4	212	214	231	231	216	191
ENSG00000145284.12|SCD5	2577	2029	2736	2190	2594	1786
ENSG00000145293.16|ENOPH1	2129	1727	2394	2012	2444	1674
ENSG00000145331.14|TRMT10A	185	160	227	199	219	139
ENSG00000145332.14|KLHL8	902	916	1077	1111	1094	853
ENSG00000145337.5|PYURF	604.41	490.06	610.04	520.15	679	383.25
ENSG00000145348.16|TBCK	439.55	386.04	509.41	418.79	449.4	347.55
ENSG00000145349.17|CAMK2D	3348	3074	3474	3580	3256	2688
ENSG00000145354.12|CISD2	627.1	567	655	700.27	603	564
ENSG00000145362.18|ANK2	918	1001	1067	969	943	979
ENSG00000145365.11|TIFA	89	57	106	70	83	40
ENSG00000145375.8|SPATA5	285	332	366	380	370	313
ENSG00000145386.10|CCNA2	1455.67	1599.24	1808.29	2023.8	1718.15	1543.67
ENSG00000145388.15|METTL14	412	428	462	471	525	350
ENSG00000145390.11|USP53	9	7	15	13	13	8
ENSG00000145391.13|SETD7	1189	1371	1289	1503	1240	1244
ENSG00000145414.9|NAF1	147	126	151	138	182	98
ENSG00000145416.13|MARCH1	90	76	122	92	89	79
ENSG00000145423.5|SFRP2	53	24	56	23	45	13
ENSG00000145425.10|RPS3A	15263.8	14244.58	14969.16	14922.19	15803.09	11482.18
ENSG00000145428.14|RNF175	100	54	93	65	66	35
ENSG00000145431.11|PDGFC	1164	1266	1471	1306	1421	1105
ENSG00000145439.12|CBR4	421	390	477	427	497	374
ENSG00000145476.16|CYP4V2	485.83	716	771	752	615	589
ENSG00000145494.11|NDUFS6	699	723	992	779	745	749
ENSG00000145495.16|MARCH6	5907	6493	6837	6975	6749	5678
ENSG00000145506.13|NKD2	13	10	23	0	4	3
ENSG00000145545.12|SRD5A1	983	1033	1109	1238	1075	1036
ENSG00000145555.15|MYO10	9844	10301	12804	11188	11232	9399
ENSG00000145569.6|OTULINL	68	76	56	107	67	90
ENSG00000145592.14|RPL37	7949	7383	8898	7062	8872	5561
ENSG00000145604.15|SKP2	1331	1224	1607	1519	1508	1209
ENSG00000145623.13|OSMR	1071	1237	1354	1477	1302	1245
ENSG00000145632.15|PLK2	41	95	33	78	37	76
ENSG00000145675.15|PIK3R1	718	594	944	776	789	558
ENSG00000145685.14|LHFPL2	529	686	615	751	659	756
ENSG00000145687.16|SSBP2	1273	1204	1307	1233	1246	873
ENSG00000145703.16|IQGAP2	402	469	489	607	502	475
ENSG00000145715.14|RASA1	625.33	644.58	715.98	609.15	631.88	534.86
ENSG00000145721.12|LIX1	11	2	12	3	13	1
ENSG00000145723.17|GIN1	144	126	172	123	140	88
ENSG00000145725.19|PPIP5K2	1152	1162	1407	1373	1314	1114
ENSG00000145730.20|PAM	2211	1976	2525	2197	2330	1585
ENSG00000145734.19|BDP1	1059	1219	1371	1408	1231	1171
ENSG00000145736.14|GTF2H2	399.86	411.46	455.58	419.62	450.36	433.13
ENSG00000145740.19|SLC30A5	966.32	1084	1015	1264	1025.74	1062.95
ENSG00000145741.15|BTF3	6015	5687	6905	6235	6572	5083
ENSG00000145743.15|FBXL17	372	296	425	339	351	301
ENSG00000145779.8|TNFAIP8	54	51	54	60	56	54
ENSG00000145780.8|FEM1C	1044	1115	1314	1391	1149	971
ENSG00000145781.9|COMMD10	218	192	256	171	215	125
ENSG00000145782.13|ATG12	999	1059	1101	1272	1093	1019
ENSG00000145794.17|MEGF10	1177	1302	1470	1380	1254	1137
ENSG00000145817.17|YIPF5	912	935	960	1087	1005	844
ENSG00000145819.17|ARHGAP26	404	606	505	653	412	517
ENSG00000145833.16|DDX46	2368.59	2124	3054.94	2572.5	2812.28	1934.57
ENSG00000145860.11|RNF145	2528	2223	2848	2530	2890	1962
ENSG00000145861.8|C1QTNF2	9	18	14	13	10	15
ENSG00000145868.16|FBXO38	891	925	1050	1022	977	854
ENSG00000145882.11|PCYOX1L	1266	1896	1762	2033	1475	1675
ENSG00000145901.15|TNIP1	959	1134	1396	1073	1291	757
ENSG00000145907.15|G3BP1	4822	5119	5631	5963	5392	5019
ENSG00000145908.12|ZNF300	1090	1161	1346	1292	1255	1032
ENSG00000145911.6|N4BP3	16	12	17	21	16	10
ENSG00000145912.8|NHP2	1376.38	1232.42	1908.13	1483.35	1585.33	1361.9
ENSG00000145916.19|RMND5B	532.62	569.58	620.83	513.43	572.65	482.1
ENSG00000145919.10|BOD1	1027	959	1286	1037	1134	851
ENSG00000145920.15|CPLX2	219	118	372	131	344	149
ENSG00000145934.16|TENM2	5	10	13	15	6	5
ENSG00000145949.10|MYLK4	15	12	13	18	19	12
ENSG00000145979.18|TBC1D7	356	319	401	327	426.75	284.55
ENSG00000145982.12|FARS2	191	202	264	222	253	187
ENSG00000145990.11|GFOD1	76	100	68	121	72	91
ENSG00000145996.11|CDKAL1	414	364	513	407	455	278
ENSG00000146006.8|LRRTM2	870.39	1382	1159	1734	1068	1382
ENSG00000146007.10|ZMAT2	1441.89	1714.93	1626.78	1753.88	1500.28	1403.54
ENSG00000146013.11|GFRA3	18	24	20	34	18	31
ENSG00000146021.15|KLHL3	20	52	32	30	18	26
ENSG00000146038.12|DCDC2	55	66	72.89	85	65	51
ENSG00000146063.20|TRIM41	1015	1177	1570	1218.96	1282	1086
ENSG00000146066.3|HIGD2A	508.26	553.32	646.75	627.73	581.91	556.43
ENSG00000146067.16|FAM193B	567	762	968	646	734	632
ENSG00000146072.6|TNFRSF21	4119	4274	5517	5076	4946	4245
ENSG00000146083.12|RNF44	1384	1706	2064	1804	1660	1571
ENSG00000146085.8|MMUT	780	752	852	860	775	715
ENSG00000146090.16|RASGEF1C	66	35	85	57	74	58
ENSG00000146094.14|DOK3	32	39	82	58	45	46
ENSG00000146109.5|ABT1	282	345	348	349	333	302
ENSG00000146112.12|PPP1R18	1272	1499	1777	1695	1426	1456
ENSG00000146143.18|PRIM2	476	509	542	642.97	528	452.95
ENSG00000146197.9|SCUBE3	62	34	61	56	77	37
ENSG00000146205.13|ANO7	7	11	19	16	8	8
ENSG00000146216.13|TTBK1	163	190	181	200	149	159
ENSG00000146223.14|RPL7L1	5092.6	4936.71	6092.01	5459.34	5495.03	4480.13
ENSG00000146232.16|NFKBIE	112	87	125	105	162	87
ENSG00000146243.14|IRAK1BP1	145.25	101.09	141.3	87.13	131.13	97
ENSG00000146247.14|PHIP	1473.75	1749.91	1815.7	1857.87	1637.87	1555
ENSG00000146263.11|MMS22L	497	673	649	651	614	570
ENSG00000146267.12|FAXC	206	183	178	193	192	174
ENSG00000146278.10|PNRC1	520	635	672	703	596	455
ENSG00000146281.6|PM20D2	458	455	539	520	525	426
ENSG00000146282.18|RARS2	705	725	813	842	767	649
ENSG00000146350.14|TBC1D32	219	184	285	272	272	206
ENSG00000146373.16|RNF217	137	140	155.91	180	147	114
ENSG00000146376.11|ARHGAP18	75	98	69	108	78	56
ENSG00000146386.8|ABRACL	226	142	222	181	205	153
ENSG00000146409.12|SLC18B1	161	175	158	194	147	176
ENSG00000146410.12|MTFR2	126	121	74	133	112	108
ENSG00000146411.5|SLC2A12	31.98	67.93	33.28	79.74	29.74	54.4
ENSG00000146414.16|SHPRH	514.5	496.84	548.11	450.38	509.27	408.89
ENSG00000146416.18|AIG1	508	489	619	524	600	391
ENSG00000146425.11|DYNLT1	867	722	923	842	906	686
ENSG00000146426.18|TIAM2	431.68	484.55	538.9	633.04	503.18	481.38
ENSG00000146433.8|TMEM181	2384	2734	2716	2978	2500	2267
ENSG00000146457.16|WTAP	1623.25	1516	1843	1697.77	1746	1303.68
ENSG00000146463.11|ZMYM4	2729	2556	3147	2846	3051	2454
ENSG00000146476.11|ARMT1	438	472	482	510	487	444
ENSG00000146535.14|GNA12	2330	2508	3147	2579	2884	2459
ENSG00000146540.15|C7orf50	635	867	1086	946	806	952
ENSG00000146556.14|WASH2P	242.41	352.32	419.93	399.01	315.01	348.94
ENSG00000146574.15|CCZ1B	1149.6	1034.27	1352.25	1182.49	1265.41	969.9
ENSG00000146576.13|C7orf26	517	487	616	452	574	420
ENSG00000146587.18|RBAK	925.72	1035.8	1160.02	1250	1028.93	954
ENSG00000146592.17|CREB5	2673	2837	4010	3492	3434	2570
ENSG00000146648.18|EGFR	40794.98	36181.96	48116.91	37702.91	45593.95	31836.97
ENSG00000146670.10|CDCA5	1576	2946	2051	3007	1852	2461
ENSG00000146674.15|IGFBP3	1855	3548	2392	3884	2295	3070
ENSG00000146676.9|PURB	1888.93	2044.93	2218.96	2542.94	2193.86	2012.87
ENSG00000146700.9|SSC4D	11	30	16	28	16	23
ENSG00000146701.12|MDH2	4107	4138	5641	4518	4884	4135
ENSG00000146707.14|POMZP3	207.19	170.29	252.79	164.74	224.88	132.79
ENSG00000146722.11|AC211486.1	3.76	21.68	14.37	20.23	12	14.82
ENSG00000146729.10|NIPSNAP2	1335	1090	1600	1174	1594	907
ENSG00000146731.11|CCT6A	6526.96	5887	7716.96	7081.88	7667.97	5938.91
ENSG00000146733.14|PSPH	861.38	975	907.75	1106.92	988	854.78
ENSG00000146757.13|ZNF92	700	939	753	1127	731	778
ENSG00000146776.14|ATXN7L1	165	167	220	194	199	142
ENSG00000146802.12|TMEM168	233	204	322	239	273	216
ENSG00000146826.17|C7orf43	373.27	429.7	557.11	455.22	461	391.06
ENSG00000146828.18|SLC12A9	1071	1637	1738	1572	1304	1550
ENSG00000146830.10|GIGYF1	2298	2879	3428	2709	2544	2322
ENSG00000146833.15|TRIM4	1053	1283	1080	1359	1172	1115
ENSG00000146834.14|MEPCE	1675.3	1946.61	2523.91	2186.05	1953.82	1878.04
ENSG00000146842.17|TMEM209	2516	2928	2907.97	3264	2608.97	2363
ENSG00000146856.14|AGBL3	58	39	64	77	57	44
ENSG00000146859.6|TMEM140	426.78	412.02	577.65	504.98	523.16	435.57
ENSG00000146872.17|TLK2	1151.04	936.95	1162.96	1131.81	1089.38	839.24
ENSG00000146904.9|EPHA1	16	27	30	31	32	21
ENSG00000146909.8|NOM1	762	883	944	957	912	747
ENSG00000146910.12|CNPY1	46.53	25.68	29.84	60.34	39.65	12.88
ENSG00000146918.19|NCAPG2	3201	4337	3752	4918	3599	3960
ENSG00000146938.16|NLGN4X	2427	1666	2946	1789	2625	1561
ENSG00000146950.13|SHROOM2	2094	2427	2701	2717	2376	2398
ENSG00000146963.18|LUC7L2	2330.24	2394.29	2937.58	2797.16	2852.26	2112.11
ENSG00000146966.13|DENND2A	2479	2087	3091	2183	2593	1933
ENSG00000147003.7|CLTRN	29.53	32.89	31.56	31.73	28.64	24.48
ENSG00000147010.18|SH3KBP1	2731	2248	3276	2498	2952	2063
ENSG00000147027.4|TMEM47	454	397	504	416	486	335
ENSG00000147041.12|SYTL5	33	29	24	27	23	22
ENSG00000147044.21|CASK	1807	1609	2091	1678	1884	1324
ENSG00000147050.14|KDM6A	893	918	1013	963	950	842
ENSG00000147059.8|SPIN2A	24.51	31.38	20.21	12.43	23.82	14.33
ENSG00000147065.17|MSN	6068	5787	8020	6209	7082	5498
ENSG00000147082.17|CCNB3	25	7	19	6	12	7
ENSG00000147099.21|HDAC8	348	334	432	343.23	412.77	282
ENSG00000147100.11|SLC16A2	517	384	596	354	534	311
ENSG00000147117.7|ZNF157	21	38	26	30	27	19
ENSG00000147118.11|ZNF182	207	209	345	244	218	165
ENSG00000147119.3|CHST7	136	193	230	202	155	156
ENSG00000147121.16|KRBOX4	294.98	321.93	373.2	389.21	322.44	257.35
ENSG00000147123.10|NDUFB11	1015.07	1024.07	1211.32	1126.64	1143.59	1003.33
ENSG00000147124.12|ZNF41	266	300	352	334	307	304
ENSG00000147130.14|ZMYM3	3224	4063	4383	4127	3844	3475
ENSG00000147133.15|TAF1	1268	1457	1588	1464	1542	1270
ENSG00000147140.16|NONO	13161.82	12580.4	16498.95	12949	15586.75	10902.98
ENSG00000147144.13|CCDC120	211	246	280	260	208	216
ENSG00000147145.12|LPAR4	23	8	29	15	23	2
ENSG00000147155.11|EBP	581.46	655.98	746	712.1	720	692
ENSG00000147162.14|OGT	3619	4635	4834	4792	4259	3712
ENSG00000147164.12|SNX12	1028	1111	1154	1267	1194	1045
ENSG00000147166.11|ITGB1BP2	17	15	21	21	18	15
ENSG00000147174.11|GCNA	30	38	56	37	38	22
ENSG00000147180.16|ZNF711	903	776	1084	728	962	551
ENSG00000147202.18|DIAPH2	309	166	366	181	298	157
ENSG00000147224.11|PRPS1	1734	2000	1909	2229	1876	1732
ENSG00000147231.14|RADX	879	1113	921	1246	995	1020
ENSG00000147251.15|DOCK11	379	218	440	308	387	250
