Ctrl_827_R1B1	LMP.Olap_827_R1B1	Ctrl_827_R2B1	LMP.Olap_827_R2B1	Ctrl_827_R3B2	LMP.Olap_827_R3B2
ENSG00000157429.15|ZNF19	55.39	51.19	45	49.3	59.56	28.9
ENSG00000157450.15|RNF111	841	818	970	866	911	723
ENSG00000157456.8|CCNB2	1114	544	797	668	1413	637
ENSG00000157470.12|FAM81A	101	87	116	107	113	62
ENSG00000157483.8|MYO1E	588	537	1136	782	671	482
ENSG00000157500.12|APPL1	1911	1626	2025	1800	2089.97	1543
ENSG00000157502.13|PWWP3B	278	259	181	248	292	215
ENSG00000157510.14|AFAP1L1	1019	737	1738	1204	1210	811
ENSG00000157514.16|TSC22D3	137	144	224	158	137	123
ENSG00000157538.14|VPS26C	768.7	720.13	1037	826	870.68	624.54
ENSG00000157540.21|DYRK1A	1220	1023	1468	1219	1436	986
ENSG00000157557.12|ETS2	51	35	26	24	44	30
ENSG00000157578.13|LCA5L	13	28	28	32	26.22	26
ENSG00000157593.19|SLC35B2	1161	898	1109	1191	1250	860
ENSG00000157600.12|TMEM164	857	869	612	939	925	768
ENSG00000157601.14|MX1	198	187	173	286	260	198
ENSG00000157613.10|CREB3L1	470	320	662	446	500	288
ENSG00000157617.17|C2CD2	257	291	272	327	245	239
ENSG00000157625.15|TAB3	540	516	705	628	641	490
ENSG00000157637.13|SLC38A10	1113	964	604	1267	1367	955
ENSG00000157654.17|PALM2-AKAP2	292.92	317.43	187.58	298.6	327.62	112.09
ENSG00000157657.14|ZNF618	11	13	5	4	10	10
ENSG00000157680.15|DGKI	629	783	564	601	555	528
ENSG00000157693.15|TMEM268	162	123	148	172	137	120
ENSG00000157734.14|SNX22	80.3	75.53	72.33	81.68	100.35	82.65
ENSG00000157741.15|UBN2	632	658	812	712	684	522
ENSG00000157764.13|BRAF	1505.05	1339.93	1702.88	1363.03	1660.45	1200.86
ENSG00000157778.8|PSMG3	965	830	1091	1161	1175	902
ENSG00000157782.9|CABP1	16	13	4	21	9	9
ENSG00000157796.18|WDR19	432	313	524	433	432	262
ENSG00000157800.18|SLC37A3	764	798	792	904	900	700
ENSG00000157823.17|AP3S2	964.65	1031.62	817.38	1171.22	1104.02	916.8
ENSG00000157827.20|FMNL2	4083.89	3302.94	8170.8	4312.82	4415.87	3167.91
ENSG00000157833.13|GAREM2	253	194	202	315	272	252
ENSG00000157837.16|SPPL3	1182	1113	1527	1251	1323	956
ENSG00000157851.17|DPYSL5	1467	1206	1411	1650	1788	1262
ENSG00000157856.12|DRC1	14	9	27	18	17	7
ENSG00000157869.15|RAB28	270	260	285	305	307	222
ENSG00000157870.16|PRXL2B	680.97	619.75	397.72	699.37	834.52	560.69
ENSG00000157873.17|TNFRSF14	542.46	893.64	491.97	1088.73	636.1	733.99
ENSG00000157881.14|PANK4	665	551	505	691	656	503
ENSG00000157890.17|MEGF11	267	231	153	253	341	224
ENSG00000157895.11|C12orf43	365	355	268	401	438	336
ENSG00000157911.10|PEX10	463.95	452.3	376.84	575.23	591.22	450.93
ENSG00000157916.20|RER1	2260.05	2168.7	2645.16	2403.77	2535.78	1928.07
ENSG00000157927.16|RADIL	56	41	33	49	55	33
ENSG00000157933.10|SKI	1756	1503	2141	1960	2233	1533
ENSG00000157954.15|WIPI2	1127	1157	1293	1385	1278	1030
ENSG00000157978.11|LDLRAP1	260	264	342	386	284	225
ENSG00000157985.19|AGAP1	2608	1643	2676	1770	2743	1426
ENSG00000157999.5|ANKRD61	10	11	12	8	11	12
ENSG00000158006.14|PAFAH2	263	242	198	281	256	200
ENSG00000158019.20|BABAM2	642	461	402.75	467	684	414
ENSG00000158023.10|WDR66	157	176	140	225	196.85	174
ENSG00000158042.8|MRPL17	1010	919	918	1073	1324	753
ENSG00000158050.5|DUSP2	17	22	1	30	22	12
ENSG00000158062.20|UBXN11	284.16	290.13	251.08	352.25	390.13	342.31
ENSG00000158079.16|PTPDC1	202	181	258	211	177	134
ENSG00000158092.7|NCK1	1120	1004	2131	1178	1292	915
ENSG00000158104.11|HPD	24	54	21	71	23	26
ENSG00000158106.14|RHPN1	173	194	91	225	192	152
ENSG00000158109.15|TPRG1L	504	543	815	692	477	479
ENSG00000158113.13|LRRC43	6	10	12	14	9	14
ENSG00000158122.12|PRXL2C	269	258	256	351	288	252
ENSG00000158156.7|XKR8	231	219	197	261	209.29	182
ENSG00000158158.12|CNNM4	450	399	488	408	458	350
ENSG00000158161.16|EYA3	97	111	95	112	130	92
ENSG00000158163.15|DZIP1L	153	104	130	134	167	144
ENSG00000158164.7|TMSB15A	121	74	89	88	161	64
ENSG00000158169.13|FANCC	585	414	462	600	697	483
ENSG00000158186.13|MRAS	1390	1224	1261	1361	1411	1004
ENSG00000158195.11|WASF2	2076	2013.95	3286	2447	2293	1797
ENSG00000158201.10|ABHD3	278	239	233	266	334	229
ENSG00000158220.14|ESYT3	110	91	503	149	110	102
ENSG00000158234.12|FAIM	201	190	138	196	226	157
ENSG00000158246.8|TENT5B	21	12	47	49	34	21
ENSG00000158270.12|COLEC12	44	33	329	111	94	40
ENSG00000158286.13|RNF207	236	193	145	200	283	171
ENSG00000158290.16|CUL4B	1379	1356	1626	1486	1688	1292
ENSG00000158292.7|GPR153	1106	1225	1152	1698	1185	1135
ENSG00000158296.14|SLC13A3	29	28	24	28	48	25
ENSG00000158301.18|GPRASP2	776.29	807.61	602.82	789.94	848.11	624.89
ENSG00000158315.11|RHBDL2	40.96	40	36.86	37.85	35.88	35
ENSG00000158321.16|AUTS2	396	250	447.22	342	493	297
ENSG00000158352.15|SHROOM4	440	385	212	333	382	298
ENSG00000158373.8|HIST1H2BD	101	170	134	200	109	136
ENSG00000158402.20|CDC25C	208	118	169	142	251	129
ENSG00000158406.4|HIST1H4H	96	147	78	155	129	125
ENSG00000158411.11|MITD1	353	317	363	345	349.4	278
ENSG00000158417.11|EIF5B	2963.01	2558.61	2259.44	2528.17	3187.59	2137.44
ENSG00000158423.17|RIBC1	14	36	30	12	35	18
ENSG00000158427.15|TMSB15B	105.56	120.07	114.68	147.37	142.45	110.01
ENSG00000158435.8|CNOT11	891	809	648	927	883	694
ENSG00000158445.10|KCNB1	9.16	11.85	12.68	6.8	4	9.15
ENSG00000158457.6|TSPAN33	85	84	44	74	64	48
ENSG00000158458.20|NRG2	267	203	112	243	318	144
ENSG00000158467.16|AHCYL2	1225	1169	785	1094	1151	960
ENSG00000158470.5|B4GALT5	7705	5933	5260.71	6069	8018	5371
ENSG00000158480.11|SPATA2	295	284	267	342	332	258
ENSG00000158483.16|FAM86C1	277.45	258.31	123.17	243.33	269.72	217.81
ENSG00000158526.8|TSR2	941.63	850.74	767.66	985.87	1064.31	793.63
ENSG00000158528.12|PPP1R9A	11	14	12	7	15	10
ENSG00000158545.15|ZC3H18	1531	1241	990	1436	1730	1177
ENSG00000158552.13|ZFAND2B	319	277	652	395	410	293
ENSG00000158555.15|GDPD5	31	19	29	41	30	30
ENSG00000158571.10|PFKFB1	11	14	8	12	11	5
ENSG00000158604.15|TMED4	1844	1831	2686	2252	1960	1676
ENSG00000158615.9|PPP1R15B	1794	1640	2111	1779	2080	1567
ENSG00000158623.14|COPG2	1474.96	1172.98	1271.81	1336.98	1672.98	1187.98
ENSG00000158636.16|EMSY	1012	749	758	740	900	590
ENSG00000158669.11|GPAT4	1482	1295	1410	1558	1592	1138
ENSG00000158691.14|ZSCAN12	243	226	264	223	286	187
ENSG00000158710.14|TAGLN2	12826	11991	14990	15536	14016	11210
ENSG00000158711.13|ELK4	1384	1380.08	1660.26	1488.52	1381.98	1119
ENSG00000158715.6|SLC45A3	136	123	113	141	117	94
ENSG00000158716.8|DUSP23	63	43	46	95	63	41
ENSG00000158717.10|RNF166	194	149	135	209	200	147
ENSG00000158747.14|NBL1	137	152	403	256	177	144
ENSG00000158769.18|F11R	641.96	986.81	806.33	1060.32	614.75	734.08
ENSG00000158773.14|USF1	1492	1343	1293	1653	1551	1413
ENSG00000158792.16|SPATA2L	94	114	63	151	111	96
ENSG00000158793.14|NIT1	574.74	583.58	662.89	782.52	616.43	550.89
ENSG00000158796.17|DEDD	1040.26	906.42	875.11	1109.48	1150.57	845.11
ENSG00000158805.12|ZNF276	588.42	462.89	497.5	657.26	678.82	458.28
ENSG00000158816.15|VWA5B1	5	9	111	46	5	16
ENSG00000158828.8|PINK1	1192.88	1271.35	1194.57	1648.64	1300.99	1112.29
ENSG00000158850.15|B4GALT3	904.98	840.63	861.05	1013.03	964.56	815.31
ENSG00000158856.18|DMTN	861	911	689	1098	955	896
ENSG00000158859.10|ADAMTS4	2080	2507	1180	2535	2287	2097
ENSG00000158863.22|FAM160B2	814	793	787	1098	967	668
ENSG00000158864.12|NDUFS2	2700	2664	2886	3400	3037	2508
ENSG00000158882.15|TOMM40L	469.1	496.92	339.91	538.27	586.75	453.65
ENSG00000158941.16|CCAR2	2883.3	2623.2	2214.43	3065.57	3319.91	2503.7
ENSG00000158966.15|CACHD1	1102	867	655	943	1065	750
ENSG00000158985.13|CDC42SE2	928	898	997	1013	1055	745
ENSG00000158987.20|RAPGEF6	635	464	548	493	721	441
ENSG00000159055.4|MIS18A	261	173	180	208	279	176
ENSG00000159063.13|ALG8	1046	766	606	868	964	744
ENSG00000159069.14|FBXW5	487	529	470	744	588	518
ENSG00000159079.19|CFAP298	821.03	880.7	701.95	867.38	829.01	756.73
ENSG00000159082.17|SYNJ1	530	525	446	511	551	409
ENSG00000159086.15|PAXBP1	1226	1139.09	1658	1229.22	1252	888
ENSG00000159110.19|IFNAR2	396.58	363.9	326.2	307.09	408.2	374.88
ENSG00000159111.13|MRPL10	738	676	686	847	772	624
ENSG00000159128.14|IFNGR2	1146	1033	1279	1212.97	1204.97	914
ENSG00000159131.17|GART	2689	2330	1637	2550	2714	1881
ENSG00000159140.20|SON	9274.99	7717.99	7551.96	8426	9924	6989
ENSG00000159147.18|DONSON	532.71	438.01	505.04	535.15	570.58	394
ENSG00000159164.10|SV2A	7636	7085	6007	7722	8081	6221
ENSG00000159167.12|STC1	1443	1944	2353	2668	1920	2092
ENSG00000159176.14|CSRP1	3057	2591	2160	2977	3490	2450
ENSG00000159184.7|HOXB13	28	31	10	33	20	11
ENSG00000159199.14|ATP5MC1	743	678	643	763	860	605
ENSG00000159200.18|RCAN1	1822	1971	1151	2077	1854	1506
ENSG00000159202.18|UBE2Z	2474	2440	3242	2748	2588	2183
ENSG00000159208.16|CIART	336	477	1499	530	444	348
ENSG00000159210.9|SNF8	1034	889	783	980	1142	825
ENSG00000159214.13|CCDC24	183.58	153.8	115	190.77	157	141.81
ENSG00000159216.18|RUNX1	601	518	648	649	704	453
ENSG00000159217.10|IGF2BP1	29	13	25	18	20	18
ENSG00000159228.13|CBR1	665.64	645	443	722.39	758	529
ENSG00000159231.6|CBR3	101.91	83.78	77.96	83.98	127.77	78.97
ENSG00000159256.13|MORC3	570	484.97	867.67	596	552	462
ENSG00000159259.8|CHAF1B	682	448	409	521	807	500
ENSG00000159263.15|SIM2	107	137	128	142	138	129
ENSG00000159267.14|HLCS	1124	1011	894	1067	1239	891
ENSG00000159314.11|ARHGAP27	54	76	68	74	54	55
ENSG00000159322.17|ADPGK	953	895.98	969	1009	1173	786.97
ENSG00000159335.16|PTMS	11563	10315	9758	12692	13400	10811
ENSG00000159346.13|ADIPOR1	2509	2355	3055	2743	2682	2097
ENSG00000159348.13|CYB5R1	735	685	1186	980	783	662
ENSG00000159352.15|PSMD4	3660.71	3199.99	2954.99	3890.99	4010	3126.99
ENSG00000159363.18|ATP13A2	1108	1172	568	1476	1358	1035
ENSG00000159377.11|PSMB4	4081	3570	4215	4357	4626	3391
ENSG00000159388.6|BTG2	1671	2714	1573	2742	1957	2424
ENSG00000159399.9|HK2	510	500	5022	1450	899	726
ENSG00000159403.17|C1R	1819.47	1382	1388.03	1629.53	2023.32	1384.23
ENSG00000159409.14|CELF3	186	214	65	241	153	150
ENSG00000159423.17|ALDH4A1	343	343	198	446	324	282
ENSG00000159433.12|STARD9	389	396	578	515	365	343
ENSG00000159459.12|UBR1	1192	1162	1089	1122	1223	958
ENSG00000159461.15|AMFR	2195.96	2173.99	2699	2530	2266	1903
ENSG00000159479.17|MED8	344	353.98	383.89	398	401	270
ENSG00000159556.10|ISL2	26	37	39	43	41.84	28
ENSG00000159579.14|RSPRY1	1388	1230	1487	1389	1634	1217
ENSG00000159592.11|GPBP1L1	1078	972	1435	1079	1194	898
ENSG00000159593.15|NAE1	1752	1505	1466	1703	1858	1240
ENSG00000159596.7|TMEM69	235	239	199	250	264	206
ENSG00000159625.14|DRC7	10	24	6	23	14	23
ENSG00000159640.16|ACE	9	20	13	23	16	19
ENSG00000159658.11|EFCAB14	1561	1621	1678	1624	1669	1262
ENSG00000159674.12|SPON2	31	48	40	76	21	31
ENSG00000159685.10|CHCHD6	348	282	213	336	395	246
ENSG00000159692.15|CTBP1	1290.46	1213.15	1071.11	1616.74	1520.14	1150.62
ENSG00000159713.11|TPPP3	1357.07	1518.8	1005.62	1861.01	1574	1244.16
ENSG00000159714.11|ZDHHC1	297	247	183	324	305	230
ENSG00000159720.12|ATP6V0D1	1288	1267	902	1433	1364	1186
ENSG00000159733.13|ZFYVE28	158	197	116	228	211	172
ENSG00000159753.14|CARMIL2	13	14	7	15	16	9
ENSG00000159761.15|C16orf86	30	41.93	40	50.76	61.65	41
ENSG00000159784.17|FAM131B	2593	2184	1402	2483	2637	1889
ENSG00000159788.19|RGS12	988	918	919	1177	1134	851
ENSG00000159792.10|PSKH1	615	691	486	920	829	663.78
ENSG00000159840.16|ZYX	12640	9449	7648	11827	14501	9054
ENSG00000159842.15|ABR	1278	1094.15	803.54	1050.55	991.53	708
ENSG00000159860.7|TCAF2P1	4.71	7.2	34.09	22.1	13.79	8.09
ENSG00000159873.10|CCDC117	857	749	588	728	1111	737
ENSG00000159882.13|ZNF230	146	122	142	116	157	110
ENSG00000159884.12|CCDC107	105.97	90.02	150.71	105.34	85.92	64.76
ENSG00000159885.14|ZNF222	89.98	76.98	99.24	96.53	94.01	77.93
ENSG00000159899.14|NPR2	398.7	402.62	454.57	454.4	394.4	361.73
ENSG00000159905.14|AC006213.1	80	72	54	51	69	39
ENSG00000159917.17|ZNF235	199.98	138.64	105.22	150.78	181.27	120.95
ENSG00000159921.15|GNE	655	588	504	561	691	544
ENSG00000159958.6|TNFRSF13C	42	35	29	55	44	35
ENSG00000160007.18|ARHGAP35	2173	1760	2311	2202	2446	1802
ENSG00000160014.16|CALM3	5580	4058	5020	5221	6052	3921
ENSG00000160049.12|DFFA	1807.46	1792.68	1177.8	1824.98	1809.33	1461.64
ENSG00000160050.14|CCDC28B	225	182	159	269	288	187
ENSG00000160051.11|IQCC	154.96	140.98	99	171.71	195.87	138.98
ENSG00000160055.19|TMEM234	201.86	168.4	225.54	220.32	245.7	201.5
ENSG00000160058.18|BSDC1	1025	1099	1417	1393	1124	1005
ENSG00000160062.15|ZBTB8A	227.23	205	204	207.78	199.29	188.16
ENSG00000160072.19|ATAD3B	562.52	449.31	363.16	654.87	647.76	443.4
ENSG00000160075.12|SSU72	1894	1500	1542	1771	1890	1415
ENSG00000160087.20|UBE2J2	786	763	706	860	799	627
ENSG00000160094.15|ZNF362	478	407	261	540	529	410
ENSG00000160113.5|NR2F6	661	609	868	883	760	593
ENSG00000160117.15|ANKLE1	253	208	113	218	177	175
ENSG00000160124.9|CCDC58	381	363	393	353	454	335
ENSG00000160131.13|VMA21	1194	1236	1230	1390	1331	1148
ENSG00000160145.15|KALRN	943.76	684.41	1216.37	843.26	915.3	637.29
ENSG00000160161.9|CILP2	25	49	50	69	29	39
ENSG00000160172.10|FAM86C2P	156.07	207.21	81	169.04	195.32	149.84
ENSG00000160179.18|ABCG1	36	48	60	61	35	41
ENSG00000160188.10|RSPH1	21	32	23	33	33	19
ENSG00000160190.14|SLC37A1	84	98	82	135	113	102
ENSG00000160191.18|PDE9A	193	149	183	157	235	132
ENSG00000160193.11|WDR4	276	198	116	219	273	190
ENSG00000160194.18|NDUFV3	848	928	694	941	893	790
ENSG00000160199.14|PKNOX1	665	467	541	551	708	425
ENSG00000160200.17|CBS	2457.38	2468.68	2205.72	3068.45	2905.49	2217.93
ENSG00000160201.11|U2AF1	793.94	416.07	599	520.94	509.54	260.47
ENSG00000160207.9|HSF2BP	33	32	16.4	33.24	31.51	25.31
ENSG00000160208.13|RRP1B	1276	1147	743	1161	1275	1007
ENSG00000160209.19|PDXK	1108	996	890	1280	1084	852
ENSG00000160211.17|G6PD	1451.62	1394	763	1694	1984	1492
ENSG00000160213.7|CSTB	962	809	1005	1052	1052	810
ENSG00000160214.12|RRP1	591	563	388	637	616	481
ENSG00000160216.19|AGPAT3	1608	1430	1093	1613	1601	1261
ENSG00000160218.13|TRAPPC10	892.47	810.99	762.44	931.4	975.28	782.83
ENSG00000160219.12|GAB3	103	119	57	83	123	106
ENSG00000160221.18|GATD3A	147.04	91.01	59.79	89.78	125.08	57.76
ENSG00000160223.17|ICOSLG	789.82	858.59	526.53	941.3	765.23	756.32
ENSG00000160226.16|CFAP410	268.93	230.98	200.19	351.93	347.44	225.43
ENSG00000160229.12|ZNF66	38	26	20	26	39	37
ENSG00000160256.13|FAM207A	107	108	63	119	108	79
ENSG00000160271.16|RALGDS	1830	1683.18	1350.68	2249	2039.38	1531
ENSG00000160284.15|SPATC1L	204	157	114	199	243	141
ENSG00000160285.15|LSS	4169.97	2894.99	2786.89	3691.93	4697.99	3065.99
ENSG00000160293.17|VAV2	1383	1164	1358	1552	1365	1039
ENSG00000160294.11|MCM3AP	2683.73	2387.63	2451.79	2869.45	2960.52	2225.69
ENSG00000160298.17|C21orf58	199	134	126	225	277	168
ENSG00000160299.17|PCNT	1433	1091	1156	1345	1559	966
ENSG00000160305.18|DIP2A	923	819	1131	1124	911	694
ENSG00000160307.10|S100B	3931	3998	2394	3822	4436	3244
ENSG00000160310.18|PRMT2	2256	2086	2360	2719	2540	1931
ENSG00000160323.18|ADAMTS13	165	222	158	262	221	162
ENSG00000160325.14|CACFD1	198	188	208	294	252	202
ENSG00000160326.14|SLC2A6	246	236	135	284	274	207
ENSG00000160336.15|ZNF761	456.09	425.08	404.55	439.83	477.68	300.93
ENSG00000160345.13|C9orf116	75	80	86	106	94	75
ENSG00000160352.15|ZNF714	440.18	368	267	366	465.49	332
ENSG00000160360.13|GPSM1	563	673	528	931	668	631.72
ENSG00000160392.13|C19orf47	166	141	115	197	213	146
ENSG00000160401.15|CFAP157	19.91	26.04	4.56	26.29	30.21	14.6
ENSG00000160404.18|TOR2A	112	98	86	139	147	116
ENSG00000160408.14|ST6GALNAC6	1032.44	1011.31	1139.15	1234.8	997.72	903.23
ENSG00000160410.15|SHKBP1	522	482	373	619	583	463
ENSG00000160439.16|RDH13	200.53	201.39	232.06	296.62	208.59	191.27
ENSG00000160445.11|ZER1	812	811	856	1107	801	698
ENSG00000160446.19|ZDHHC12	171	210	77	253	252	165
ENSG00000160447.7|PKN3	140	104	97	142	175	109
ENSG00000160460.16|SPTBN4	69	65	44	97	64	68
ENSG00000160469.16|BRSK1	716	740	880	839	722	541
ENSG00000160539.6|PLPP7	97	90	72	99	97	50
ENSG00000160551.11|TAOK1	3441	3176	3972	3139	3600	2598
ENSG00000160563.14|MED27	494	371	296	431	570	312.61
ENSG00000160570.14|DEDD2	173	179	213	213	213	206
ENSG00000160584.16|SIK3	2086	1714	1351	1878	2324	1510
ENSG00000160588.10|MPZL3	35	25	16	39	23	20
ENSG00000160602.14|AC010761.1	156	185	126.82	220	218	150
ENSG00000160606.11|TLCD1	159	212	108	191	201	174
ENSG00000160613.12|PCSK7	1104.36	1110.26	916.07	1253.2	1208.98	1002.44
ENSG00000160633.13|SAFB	2854.97	2248.89	2427.05	2524.87	3371.3	2192.97
ENSG00000160678.11|S100A1	104.35	114.76	62.95	146.71	124.45	131.78
ENSG00000160679.13|CHTOP	1880.87	1575.73	1994	1962.94	2028.8	1528.51
ENSG00000160685.13|ZBTB7B	545	682	622	876	515	579
ENSG00000160688.19|FLAD1	717	709	469	826	759	582
ENSG00000160691.18|SHC1	6671.64	8220.78	6091.94	10240.65	7296.75	7534.66
ENSG00000160695.14|VPS11	783	693	685	812	828	627
ENSG00000160703.16|NLRX1	502	479	313	642	531	450
ENSG00000160710.16|ADAR	6759	6376	7328	7266	7119	5818
ENSG00000160712.13|IL6R	82	86	305	147	95	94
ENSG00000160714.10|UBE2Q1	1854	1695	1739	1912	1879	1515
ENSG00000160716.5|CHRNB2	73	76.06	28.46	83	60	59
ENSG00000160741.17|CRTC2	1016	774	1073	1050	1051	803
ENSG00000160746.12|ANO10	636	513	568	589	612	411
ENSG00000160752.14|FDPS	6167.85	4051.5	3400.83	4472.7	6595.65	4239.69
ENSG00000160753.16|RUSC1	804.77	966.21	776.82	1185.75	986.58	848.92
ENSG00000160766.14|GBAP1	529.95	596.61	445.27	608.61	626.18	559.35
ENSG00000160767.21|FAM189B	699	585	412	809	800	562
ENSG00000160781.17|PAQR6	192	229	264	451	263	268
ENSG00000160783.19|PMF1	517.57	427.2	394.9	526.16	669.38	472.99
ENSG00000160785.13|SLC25A44	1641	1524	1144	1525	1800	1367
ENSG00000160789.20|LMNA	5626	5200	5318	8120	7521	5449
ENSG00000160796.17|NBEAL2	219	238	224	272	219	162
ENSG00000160799.11|CCDC12	536	421	442	536	685	446
ENSG00000160803.8|UBQLN4	2722.78	2569.11	2054.77	2740.92	2797.53	2203.91
ENSG00000160813.7|PPP1R35	128.9	91.82	111	174.83	182.84	121
ENSG00000160818.16|GPATCH4	1857	1774	857	1693	2149	1510
ENSG00000160862.13|AZGP1	44	56	41	99	64	80
ENSG00000160867.15|FGFR4	52	52	46	72	76	67
ENSG00000160877.6|NACC1	3463.36	3325.88	2038.18	4040	3928.22	2928.87
ENSG00000160888.7|IER2	866	706.75	1098	864	1014.54	788.7
ENSG00000160908.15|ZNF394	338.28	298.33	364	400.11	306.08	294.61
ENSG00000160917.15|CPSF4	890	818	857	1018	1106	809
ENSG00000160932.11|LY6E	313	273	264	410	331	266
ENSG00000160948.14|VPS28	780	740	854	1081	1007	728
ENSG00000160949.17|TONSL	537	389	246	567	660	376
ENSG00000160953.16|PWWP3A	1476.15	1162.77	1360.86	1587.94	1602.05	1214.99
ENSG00000160957.13|RECQL4	510	382.7	261	592.86	689.8	447.84
ENSG00000160959.8|LRRC14	554.84	578.49	406.91	736.17	652.11	495.52
ENSG00000160961.12|ZNF333	923	791	1282.96	1018	856	717.4
ENSG00000160972.9|PPP1R16A	427.58	387.13	358.85	644.35	502.65	375.66
ENSG00000160973.7|FOXH1	18.36	39.72	104.87	51.38	34.92	36.35
ENSG00000160991.16|ORAI2	1816.4	1950.93	1317.35	2410.06	2161.3	1892.19
ENSG00000160993.4|ALKBH4	289.6	331.07	215.65	392.94	375.7	279.81
ENSG00000160999.10|SH2B2	155	141	135	190	243	151
ENSG00000161010.15|MRNIP	603.9	572.65	872.68	721.5	609.13	573.08
ENSG00000161011.20|SQSTM1	4324.1	4683.61	4573.32	5523.35	5105.59	4384.92
ENSG00000161013.17|MGAT4B	1079	1161	1373	1623	1387	1129
ENSG00000161016.17|RPL8	9115	7746	8792	9673	10670	7484
ENSG00000161021.13|MAML1	1624	1618	1328	1719	1948	1395
ENSG00000161036.13|LRWD1	716	691	416	849	820	593
ENSG00000161040.16|FBXL13	24	15	15	14	23	12
ENSG00000161048.11|NAPEPLD	912	852	524	722	908	732
ENSG00000161057.12|PSMC2	3610	3435	2457	3433	3910	2877
ENSG00000161082.13|CELF5	18.24	17	13	13	19	14
ENSG00000161091.13|MFSD12	1154.4	1134.6	913.29	1370.43	1200.9	954.42
ENSG00000161149.12|TUBA3FP	38.44	28.54	20.35	38.81	49.87	46.65
ENSG00000161179.13|YDJC	85	103	65	120	95	77
ENSG00000161202.19|DVL3	4090	3719	4060	4478	4548	3445
ENSG00000161203.13|AP2M1	8103	7561	7328	9122	9041	7022
ENSG00000161204.11|ABCF3	1639	1579	1685	1889	1796	1415
ENSG00000161217.12|PCYT1A	2434.68	2806.89	2935.72	3103	2772.27	2498.89
ENSG00000161243.9|FBXO27	9	33	18	24	15	16
ENSG00000161265.15|U2AF1L4	217.28	238.03	421.29	280.9	290.07	200.01
ENSG00000161267.12|BDH1	476	458	434	569	498	415
ENSG00000161277.10|THAP8	63	78	60	106	82	69
ENSG00000161298.18|ZNF382	339	368	403	445	362	343
ENSG00000161328.11|LRRC56	18	33	21	34	35	25
ENSG00000161395.14|PGAP3	422	389	359	500.91	431.94	376
ENSG00000161509.14|GRIN2C	21	75	11	37	11	34
ENSG00000161513.12|FDXR	263	787	369	841	328	613
ENSG00000161526.15|SAP30BP	754	763	660	880	969	722
ENSG00000161533.12|ACOX1	1071	1237	809	1340	1217	1129
ENSG00000161542.16|PRPSAP1	707	659	813	770	786	584
ENSG00000161547.16|SRSF2	4012.93	2847.84	3889.64	3645.68	4563.79	2942.45
ENSG00000161551.14|ZNF577	308	346.56	316.19	310	364.91	234
ENSG00000161558.11|TMEM143	113	89	119	161	131	103
ENSG00000161618.10|ALDH16A1	234	174	119	252	355.74	225
ENSG00000161638.11|ITGA5	2199	2080	7331	3442	2239	1944
ENSG00000161642.17|ZNF385A	260	391	306	410	284	329
ENSG00000161647.18|MPP3	77	86	88	89	86	73
ENSG00000161653.10|NAGS	13	18	19	23	19	13
ENSG00000161654.9|LSM12	1202.23	1055.19	1221.96	1322.92	1319.07	1033.75
ENSG00000161664.6|ASB16	77	65.57	35.79	77.27	90.82	64.23
ENSG00000161671.16|EMC10	1060.35	1096.6	808.5	1404.26	1358.77	1057.43
ENSG00000161677.11|JOSD2	90	65	68	130	96	78
ENSG00000161682.14|FAM171A2	68	63	47	81	74	40
ENSG00000161692.18|DBF4B	432	265	252	334	517	314
ENSG00000161714.12|PLCD3	248	288	153	378	274	244
ENSG00000161791.14|FMNL3	1070.32	780.14	825.81	903.56	1011.29	769.05
ENSG00000161800.13|RACGAP1	2398	1113	1569	1420	2742	1373
ENSG00000161813.22|LARP4	2272	2218	1402	2025	2316	1934
ENSG00000161835.11|GRASP	21	26	44	31	27	24
ENSG00000161847.14|RAVER1	1112.84	970.27	523.75	1342.07	1493.29	959.48
ENSG00000161860.7|SYCE2	35	28.77	34	31.71	46	28.7
ENSG00000161888.11|SPC24	659	406	406	545	868	532
ENSG00000161904.12|LEMD2	1172	961	1373	1182	1186	885
ENSG00000161912.18|ADCY10P1	23	31	36	40	16	16
ENSG00000161914.10|ZNF653	175	164	96	251	225	159
ENSG00000161920.10|MED11	185.57	162.33	119	176	226	134
ENSG00000161921.15|CXCL16	268	280	235	270	248	217
ENSG00000161939.19|RNASEK-C17orf49	21.75	12.52	8.88	32.22	16.16	16.75
ENSG00000161955.16|TNFSF13	121.23	171.49	116.84	192.47	156.85	173.9
ENSG00000161956.13|SENP3	1640.54	1477.49	1107.34	1753.55	1787.32	1329
ENSG00000161958.11|FGF11	65.71	66.84	163.98	77.87	73.31	47.74
ENSG00000161960.15|EIF4A1	18072.34	14486.93	16800.56	15733.46	20004.84	13233.31
ENSG00000161970.14|RPL26	6001	5718.68	8274.55	6291.65	6758	4754.89
ENSG00000161980.5|POLR3K	410.98	402.91	205	419.95	457.96	272.98
ENSG00000161981.10|SNRNP25	483.02	362.09	290	479.05	441.04	370.02
ENSG00000161996.19|WDR90	807	572	610.65	877.41	893	573
ENSG00000161999.12|JMJD8	822.32	693.06	496.72	968.25	1058.88	647.85
ENSG00000162004.17|CCDC78	198	173	132	246	222	179
ENSG00000162032.16|SPSB3	115.43	93.39	166.91	171.68	185.02	92.79
ENSG00000162062.15|TEDC2	135	119	69	154	205	131
