LMP_827_R1B1	LMP.Olap_827_R1B1	LMP_827_R2B1	LMP.Olap_827_R2B1	LMP_827_R3B2	LMP.Olap_827_R3B2
ENSG00000106789.13|CORO2A	474	589	540	636	750	494
ENSG00000106799.13|TGFBR1	1280	1572	2591	1976	2035	1623
ENSG00000106803.10|SEC61B	805	841	927	1043	1114	811
ENSG00000106804.7|C5	96	122	97	142	134	92
ENSG00000106823.12|ECM2	25	40	53	54	56	43
ENSG00000106829.18|TLE4	589.15	728.94	604.71	748.65	694.43	540.86
ENSG00000106853.20|PTGR1	188	215	236	236	210	170
ENSG00000106868.16|SUSD1	201	234	221	286	265	226
ENSG00000106948.16|AKNA	233	257	271	335	302	250
ENSG00000106976.20|DNM1	2672	2844	2706	3497	3387	2542
ENSG00000106991.13|ENG	1329	1465	1139	1678	1732	1177
ENSG00000106992.19|AK1	513.15	710.14	586.59	825	677.97	541.03
ENSG00000106993.12|CDC37L1	367	456	407	397	485	367
ENSG00000107020.10|PLGRKT	162	205	188	234	299	179
ENSG00000107021.16|TBC1D13	480	540	502	643	625	501
ENSG00000107036.12|RIC1	331	430	405	432	384	281
ENSG00000107077.18|KDM4C	202	230	410	263	268	201
ENSG00000107104.18|KANK1	3233.23	3634.53	3342.57	3906.84	3555.02	2919.04
ENSG00000107130.10|NCS1	893	1069	978	1234	1290	961
ENSG00000107140.16|TESK1	316.66	306.78	338.17	423	470	282
ENSG00000107159.13|CA9	4	0	106.07	44.47	14	12
ENSG00000107164.16|FUBP3	1382	1619	1614	1758	1921	1363
ENSG00000107175.12|CREB3	472.7	548.36	462.91	594	652.31	437.76
ENSG00000107185.9|RGP1	848.34	847.06	973	1089.5	1032.23	814
ENSG00000107186.16|MPDZ	701	737	739	851	810	669
ENSG00000107201.10|DDX58	225	274	264	236	316	233
ENSG00000107223.13|EDF1	1360	1524	1564	1913	2093	1479
ENSG00000107249.23|GLIS3	780	883	855	1181	988	838
ENSG00000107262.22|BAG1	352	448	501	488	572	403
ENSG00000107263.18|RAPGEF1	770	849	941	1148	926	755
ENSG00000107281.10|NPDC1	588	689.77	607	820	833	593
ENSG00000107282.8|APBA1	69.41	118	97	93.95	94	65.44
ENSG00000107290.14|SETX	1877	2246	1949	2367	2236	1720
ENSG00000107331.17|ABCA2	2482	2383	2411	3414	3200	2170
ENSG00000107338.10|SHB	92	114.81	263	200.9	180	125
ENSG00000107341.5|UBE2R2	1093	1238	1534	1396	1499	1092
ENSG00000107362.13|ABHD17B	113	123	100	134	162	132
ENSG00000107371.13|EXOSC3	331	404.93	315	379.98	418	325
ENSG00000107372.13|ZFAND5	1874.95	2260.54	2762.7	2610.68	2646.95	2084.62
ENSG00000107404.20|DVL1	535	495	555	806	785	471
ENSG00000107438.9|PDLIM1	657	891	772	971	854	653
ENSG00000107443.16|CCNJ	193	261	161	233	288	174
ENSG00000107521.19|HPS1	299	375	384	505	564	355
ENSG00000107537.14|PHYH	397	424	417	493	537	399
ENSG00000107551.21|RASSF4	218	245	276	370.46	340	244
ENSG00000107554.17|DNMBP	2900	3831.41	2650	3529	3595	2939.85
ENSG00000107560.12|RAB11FIP2	446	620	513	605	690	523
ENSG00000107566.14|ERLIN1	729	808	791	976	954	721
ENSG00000107581.13|EIF3A	4912	5642	5427	6192	6851	5109
ENSG00000107611.15|CUBN	41	59	46	39	42	32
ENSG00000107614.22|TRDMT1	72	69	65	99	86	79
ENSG00000107625.13|DDX50	660.99	784	837.99	817.98	808.99	705.98
ENSG00000107643.16|MAPK8	301	323	367	394	419	306
ENSG00000107651.13|SEC23IP	807	815	785	831	1033	748
ENSG00000107669.17|ATE1	538.84	692	570.33	686	790	636
ENSG00000107672.15|NSMCE4A	321.65	361.49	292.51	336.65	409	324.77
ENSG00000107679.14|PLEKHA1	366	426	433	458.16	530	371
ENSG00000107719.9|PALD1	493	581	602	792	708	486
ENSG00000107731.12|UNC5B	762	1145	1900	2130	1066	1005
ENSG00000107738.20|VSIR	72	113	76	105	98	64
ENSG00000107742.13|SPOCK2	749	1289	1946	2524	1710	1574
ENSG00000107745.19|MICU1	515	570	750	640	764	547
ENSG00000107758.15|PPP3CB	514	496	624	602	736	512
ENSG00000107771.17|CCSER2	1061	1181	1245.88	1311	1405	1128
ENSG00000107779.13|BMPR1A	650.97	708	711	751.96	919.68	632
ENSG00000107789.16|MINPP1	447	500	415	539	554	420
ENSG00000107796.13|ACTA2	1429.69	2067.96	1772.9	2806.13	1698.38	1646.29
ENSG00000107798.18|LIPA	7039	10447	7220	10082	9385.21	8347
ENSG00000107815.10|TWNK	366	395	331.03	393	443.2	369
ENSG00000107816.17|LZTS2	812.97	833	1274.99	1163.96	1229.99	913.99
ENSG00000107819.13|SFXN3	992	1109	2547	1764	1452	1040
ENSG00000107821.14|KAZALD1	81	87	86	82	105	98
ENSG00000107829.14|FBXW4	452	493	483	664	667	492
ENSG00000107833.10|NPM3	249	267	238	307	354	240
ENSG00000107854.6|TNKS2	1212	1451	1580	1504	1803	1312
ENSG00000107862.4|GBF1	1484	1543	1677	1900	1749	1371
ENSG00000107863.18|ARHGAP21	3667.48	4318.19	6145.77	4924.78	4509.88	3561.63
ENSG00000107864.15|CPEB3	13	18	16	24	20	10
ENSG00000107872.12|FBXL15	23.03	45.1	30.65	23.89	36.8	27.36
ENSG00000107874.11|CUEDC2	752	875	921	1034	1039	821
ENSG00000107882.11|SUFU	354	338	284	373	366	294
ENSG00000107890.16|ANKRD26	389	435	400	442	482	369
ENSG00000107897.19|ACBD5	693	872	1040	918	993	726
ENSG00000107902.14|LHPP	114.19	108	167	152.13	192.71	148.61
ENSG00000107929.14|LARP4B	743	815	849	894	1048	717
ENSG00000107937.19|GTPBP4	1215	1355	1126	1314	1479	1028
ENSG00000107938.18|EDRF1	335.86	469.37	392.82	424.2	497.9	357.56
ENSG00000107949.17|BCCIP	662.19	680.37	662.86	783.72	944.8	680.29
ENSG00000107951.14|MTPAP	259	375	295	333	389	296
ENSG00000107957.16|SH3PXD2A	787	1066	1186	1313	1044	893
ENSG00000107959.16|PITRM1	1152.9	1215.29	1077.82	1334.77	1368.6	1014.17
ENSG00000107960.11|STN1	437.02	546.28	484.15	609.79	613.36	426.22
ENSG00000107968.10|MAP3K8	48	90	69	78	62	57
ENSG00000107984.10|DKK1	1	7	9	19	17	9
ENSG00000108010.12|GLRX3	632	718	704	757	831	592
ENSG00000108018.15|SORCS1	1995	2385	2197	2464	2418	2014
ENSG00000108021.20|TASOR2	1190	1342.05	1084	1345	1447	1120
ENSG00000108039.18|XPNPEP1	1174	1381	1691	1685	1517	1307
ENSG00000108055.9|SMC3	1091.83	1029.78	1336	1260	1538.89	1069
ENSG00000108061.11|SHOC2	680	788	889	841	926	726
ENSG00000108064.11|TFAM	638	724	746	787	975	639
ENSG00000108091.11|CCDC6	723	759	787	812	962	653
ENSG00000108094.14|CUL2	624	658	585	733	778	576
ENSG00000108100.18|CCNY	581	745	907	854	793	654
ENSG00000108106.14|UBE2S	1548.11	1190.3	1399.08	1602.07	2202.12	1326.51
ENSG00000108107.14|RPL28	2852	3094	3392	4123	3988	3033
ENSG00000108175.17|ZMIZ1	1190	1207	1299	1591	1606	1084
ENSG00000108176.15|DNAJC12	76	90	87	85	113	66
ENSG00000108179.14|PPIF	832	877	1307	1035	1051	783
ENSG00000108187.16|PBLD	59	67	54	77	78	49
ENSG00000108219.15|TSPAN14	1927	1833.77	3203.88	2624	3185	2199
ENSG00000108239.8|TBC1D12	142	139	162	184	152	114
ENSG00000108255.7|CRYBA1	42	73	49	56	71	39
ENSG00000108256.9|NUFIP2	3631	4471	3678	4200	4644	3649
ENSG00000108262.15|GIT1	1049	1127	1088	1437	1460	1075
ENSG00000108298.11|RPL19	8584	8957	11311	10873	12586	8984
ENSG00000108306.13|FBXL20	301	345	384	386	403	266
ENSG00000108309.14|RUNDC3A	77	69.89	40	58	80.94	54
ENSG00000108312.15|UBTF	2060	2117	1942	2455	2788.96	2094
ENSG00000108344.15|PSMD3	2965	3065	2908	3802	4120	2917
ENSG00000108349.17|CASC3	2074	2496	2995	2900	2940	2301
ENSG00000108352.12|RAPGEFL1	119	140	138	202	174	126
ENSG00000108370.17|RGS9	10	12	17	21	20	10
ENSG00000108379.10|WNT3	304	338	344	393	514	346
ENSG00000108381.11|ASPA	81	83	50	84	78	61
ENSG00000108384.15|RAD51C	389	509	396	556	492	388
ENSG00000108387.14|SEPT4	65	62	81	95	83	55
ENSG00000108389.9|MTMR4	1206	1202	1696	1557	1526	1148
ENSG00000108395.14|TRIM37	1254.82	1317.95	1312.08	1380.13	1532.65	1203.72
ENSG00000108406.10|DHX40	1226.48	1291.69	1597.17	1503.26	1534.75	1089.56
ENSG00000108423.15|TUBD1	118	100	92	139	171	101
ENSG00000108424.10|KPNB1	7764.68	8081.58	7903.79	8617.13	10241.75	7550.25
ENSG00000108433.16|GOSR2	826.4	900.75	925.04	1043.31	1135.29	816.87
ENSG00000108439.10|PNPO	951	1199	794.95	1071.2	1136	1008.83
ENSG00000108443.14|RPS6KB1	840	1028.98	867	993	1166	782
ENSG00000108448.21|TRIM16L	197.58	175.16	255.14	256.25	266.48	212
ENSG00000108465.15|CDK5RAP3	3834	4416	5335.08	5482.92	4801	3813
ENSG00000108468.15|CBX1	1949	2127	2492	2453	2616	1827
ENSG00000108469.15|RECQL5	432	461	368.01	574.2	505	395
ENSG00000108474.16|PIGL	82.09	124.79	131.03	145.37	129.31	98
ENSG00000108479.11|GALK1	51	58	70	66	79	65
ENSG00000108506.12|INTS2	697	791	723	810	978	689
ENSG00000108509.21|CAMTA2	831.45	849	962	1102	921	733
ENSG00000108510.10|MED13	1548	1916	1715	1862	2174	1688
ENSG00000108511.10|HOXB6	19	18	22	15	23	17
ENSG00000108515.17|ENO3	179.01	215.01	189	315.01	284	188
ENSG00000108518.7|PFN1	5816.99	5724.99	6365	7323.99	7837	5562
ENSG00000108523.15|RNF167	1449	1556	1729	1933	1974	1485
ENSG00000108528.14|SLC25A11	768	904	838	1092	1147	922
ENSG00000108551.5|RASD1	25	42	27	63	45	24
ENSG00000108557.19|RAI1	729.91	777.75	884.81	1099.77	1002.36	633.43
ENSG00000108559.12|NUP88	880.81	842.74	826	951.64	1244.55	748.28
ENSG00000108561.8|C1QBP	1912	2181	2014	2256	2661	1754
ENSG00000108578.15|BLMH	1148	1294	1228	1377	1599	1154
ENSG00000108582.12|CPD	3059	3868	3977	4190	3953	3190
ENSG00000108587.15|GOSR1	948	1298.82	1119.92	1276.98	1365.42	995.96
ENSG00000108588.14|CCDC47	2163	2585	2757	2674	2956	2237
ENSG00000108590.11|MED31	135.98	206.55	165.88	181.32	214.92	160.14
ENSG00000108591.10|DRG2	503.75	527	431	678.86	694.74	497
ENSG00000108592.17|FTSJ3	1490.02	1627.81	1407.96	1661.54	2043.93	1474.35
ENSG00000108599.15|AKAP10	507	658	694	649	678	502
ENSG00000108602.18|ALDH3A1	121	355	95	415	273	301
ENSG00000108604.15|SMARCD2	660	583	646	676	783	498
ENSG00000108639.7|SYNGR2	240	224	135	171	210	176
ENSG00000108641.15|B9D1	152.97	232.53	214.37	298.89	319.61	233.2
ENSG00000108651.10|UTP6	769	887	1169	1022	1037	844
ENSG00000108654.14|DDX5	17722.22	21302.13	20525.15	22837	23864.34	17900.41
ENSG00000108666.10|C17orf75	339.38	373	380	444.58	490	379
ENSG00000108669.16|CYTH1	266	340	334	365	355	328
ENSG00000108671.11|PSMD11	2023	2189	2238	2405	2885	2126
ENSG00000108679.13|LGALS3BP	3375	3535	2978	4697	4707	3271
ENSG00000108733.10|PEX12	270	312	298	322	326	264
ENSG00000108771.13|DHX58	163	191	212	281	259	188
ENSG00000108773.11|KAT2A	2478	2674	2335.63	2887	3108	2464
ENSG00000108774.14|RAB5C	1967	2149	2149.48	2693	2781	2054
ENSG00000108784.10|NAGLU	463	417.04	440	671	683	468
ENSG00000108786.10|HSD17B1	125.47	154.25	136.86	140.39	173.47	113.06
ENSG00000108788.11|MLX	1070.44	1117.37	1170.84	1311.95	1496.65	1033.56
ENSG00000108797.12|CNTNAP1	1840.04	1685.55	2169.15	2021.58	2446.63	1581.34
ENSG00000108799.13|EZH1	532	515	1008	792	693	546
ENSG00000108819.11|PPP1R9B	1208	1212	1213	1589	1551	1142
ENSG00000108821.13|COL1A1	55	85	67	111	109	89
ENSG00000108825.17|PTGES3L-AARSD1	7.01	23.97	20.1	21.14	6.2	35.84
ENSG00000108826.16|MRPL27	682	734	699	825	890	593
ENSG00000108828.16|VAT1	2322	2620	4150	3772	3520	2624
ENSG00000108829.10|LRRC59	2865.64	3407.63	2749.35	3674.3	3861.94	3034.41
ENSG00000108830.10|RND2	575	631	463	602	823	494
ENSG00000108840.15|HDAC5	417	400	675	735	621	469
ENSG00000108846.16|ABCC3	384	351	414	448	485	315
ENSG00000108848.16|LUC7L3	2665	3040	3081	3163	3554.83	2648
ENSG00000108852.14|MPP2	221	224	331	308	264	225
ENSG00000108854.16|SMURF2	415	482.54	542	537	507	408
ENSG00000108861.9|DUSP3	1073	1262	1246	1459	1446	1217
ENSG00000108883.13|EFTUD2	2679	2904	2694	3219	3648	2600
ENSG00000108932.12|SLC16A6	6	9	13	13.82	17.18	13
ENSG00000108946.14|PRKAR1A	5488	6543	7122	7130	7815	5750
ENSG00000108947.5|EFNB3	343	340	439	414	441	287
ENSG00000108953.17|YWHAE	9197	9517	10824	11206	12698	9079
ENSG00000108960.9|MMD	49	46	47	46	42	30
ENSG00000108961.14|RANGRF	298.33	309.33	297.92	357.78	315.08	265.26
ENSG00000108963.17|DPH1	550.44	623.68	592.65	714.71	673.3	498.25
ENSG00000108984.15|MAP2K6	239	192	246	221	361	206
ENSG00000109016.17|DHRS7B	177	181	158	235	223	174
ENSG00000109046.15|WSB1	1385	1459	4993	2951	2306	1710
ENSG00000109062.12|SLC9A3R1	1156	1299.78	1307	1611	1741	1237
ENSG00000109063.15|MYH3	111	122	90	102	127	93
ENSG00000109065.11|NAT9	756	771	789	930	931	707
ENSG00000109066.13|TMEM104	754	661	504	879	997	670
ENSG00000109079.10|TNFAIP1	948.97	1147.67	963.52	1336.95	1166.47	922.79
ENSG00000109083.13|IFT20	193.78	217.87	320.85	322.84	288.09	219.29
ENSG00000109084.14|TMEM97	1258.22	1234.13	1207.15	1371.16	1899.91	1428.71
ENSG00000109089.7|CDR2L	468	552	428	650	579	396
ENSG00000109099.15|PMP22	2686.72	2837.85	6982.64	4539.73	4020.72	3117.67
ENSG00000109103.11|UNC119	851	983	1152	1164	1147	846
ENSG00000109107.14|ALDOC	106.39	101.36	260	182	190	101
ENSG00000109111.15|SUPT6H	4098	4833	4288	5162	5303	4068
ENSG00000109113.20|RAB34	1523	1608	1599	1902	2216	1536
ENSG00000109118.14|PHF12	1181.85	1370.78	1327	1532	1532	1239
ENSG00000109133.13|TMEM33	1334	1836	1357	1800	1730	1485
ENSG00000109171.15|SLAIN2	1228	1358	1355	1410	1684	1278
ENSG00000109180.14|OCIAD1	2098	2802	2556	2871	3029.48	2456
ENSG00000109184.15|DCUN1D4	899	1045	1050	1081	1216	906
ENSG00000109189.13|USP46	608	780	697	853	902	699
ENSG00000109220.11|CHIC2	213	232	245	285	312	216
ENSG00000109265.14|KIAA1211	256	325	206	286	317	220
ENSG00000109270.13|LAMTOR3	479	649	777	762	749	520
ENSG00000109320.12|NFKB1	532	644	599	685	794	557
ENSG00000109323.9|MANBA	410	545	593	571	533	461
ENSG00000109332.20|UBE2D3	2816	3047.3	3600	3586.64	3936	2799
ENSG00000109339.22|MAPK10	807.05	860	804	966	1055	800
ENSG00000109381.19|ELF2	360	394	422	494	507	406
ENSG00000109390.12|NDUFC1	409	448.15	551	581.52	707.67	447.62
ENSG00000109436.8|TBC1D9	412	472	461	467	566	357
ENSG00000109445.11|ZNF330	405	491	600	519	520	402
ENSG00000109452.12|INPP4B	32	39	19	19	26	21
ENSG00000109458.8|GAB1	708	728	928	916	1103	800
ENSG00000109466.14|KLHL2	327	411	347	384	432	289
ENSG00000109472.14|CPE	123	201	196	253	147	98
ENSG00000109475.16|RPL34	1373	1521	2260	2013	2080	1423
ENSG00000109501.13|WFS1	408.56	340.69	290.03	434.35	569.13	343.12
ENSG00000109519.13|GRPEL1	277	366	340	376	421	297
ENSG00000109534.17|GAR1	301	416	309	396	440	296
ENSG00000109536.12|FRG1	361.44	396.3	424.06	396.93	470.69	301.71
ENSG00000109572.13|CLCN3	2436	2679	2591	2877	3039	2412
ENSG00000109576.14|AADAT	284	336	356	362	425	309
ENSG00000109586.12|GALNT7	702	901	694	858	1042.14	731
ENSG00000109606.13|DHX15	3143	3402	4153	4132	4283	3313
ENSG00000109610.6|SOD3	922	956	1023	1400	1242	953
ENSG00000109618.12|SEPSECS	227	288	222	287	304	215
ENSG00000109654.15|TRIM2	1926	2580	4184	4103	3200	2684
ENSG00000109670.15|FBXW7	1234	1888.88	1960	2106.99	1886	1598
ENSG00000109674.4|NEIL3	135	124	117	152	192	138
ENSG00000109680.11|TBC1D19	67	78	79	84	94	82
ENSG00000109685.18|NSD2	2082	2207	2375	2586	2933	2169
ENSG00000109686.18|SH3D19	1047.63	1271	1196	1336	1418	1103
ENSG00000109689.16|STIM2	389	348	328	403	475	367
ENSG00000109705.7|NKX3-2	24	31	30	40	31	26
ENSG00000109736.15|MFSD10	593	510	486	842	819	507
ENSG00000109738.11|GLRB	146	177	124	152	171	120
ENSG00000109743.11|BST1	49	68	77	75	80	52
ENSG00000109756.9|RAPGEF2	1050	1170	1191	1324	1366	1042
ENSG00000109758.8|HGFAC	61	73	42	71	64	47
ENSG00000109762.16|SNX25	255	276	525	426.99	331	276
ENSG00000109771.15|LRP2BP	30	35	49	42	36	41
ENSG00000109775.11|UFSP2	436.27	582.98	671.8	638.83	671.86	476.02
ENSG00000109787.13|KLF3	380.91	501	422	490	582.97	463
ENSG00000109790.16|KLHL5	582	696	701	680	797	569
ENSG00000109794.13|FAM149A	150.6	166	124	176.4	170.31	145.29
ENSG00000109805.10|NCAPG	538.91	497.1	675.32	571.02	785.84	543.18
ENSG00000109814.12|UGDH	395.87	430	437.37	466	510.25	346
ENSG00000109819.9|PPARGC1A	196	257	218	230	236	207
ENSG00000109832.14|DDX25	23	19	19	33	30	21
ENSG00000109846.8|CRYAB	348	457	2144	1506.1	679	611
ENSG00000109854.13|HTATIP2	87	132	106	130	110	89
ENSG00000109861.16|CTSC	3806	3925	3907	4768	5409	3760
ENSG00000109881.17|CCDC34	567	677	626	696	872	655
ENSG00000109911.19|ELP4	240.02	247.14	241.76	265.58	293.09	208.24
ENSG00000109917.11|ZPR1	982.17	1178	1030	1266.73	1153.78	892
ENSG00000109919.10|MTCH2	1460	1568	1399	1677	1941	1425
ENSG00000109920.12|FNBP4	1257	1405	1678	1626	1685	1283
ENSG00000109927.10|TECTA	42.38	33.65	22.14	15.25	35.78	18.24
ENSG00000109929.10|SC5D	1790	1912	1790	1798	2416	1762
ENSG00000109944.10|JHY	55	87	60	74	88	60
ENSG00000109956.13|B3GAT1	550	454	478	544	628	431
ENSG00000109971.14|HSPA8	29770	27213.02	26224	27683	33536	23753
ENSG00000110002.15|VWA5A	858	863	969	940	1178	791
ENSG00000110011.13|DNAJC4	314.93	352.14	379.94	463.68	430.95	304
ENSG00000110013.12|SIAE	1193.05	1516.34	1592.16	1556.57	1621.45	1283
ENSG00000110025.13|SNX15	420	460.11	466	620	520	448
ENSG00000110031.12|LPXN	66	72	74	121	74	44
ENSG00000110042.8|DTX4	50	57	44	69	80	45
ENSG00000110046.13|ATG2A	284	268	292	385	354	298
ENSG00000110047.18|EHD1	369	428	344	489	454	332
ENSG00000110048.12|OSBP	1351	1507	1584	1675	1791	1262
ENSG00000110057.8|UNC93B1	205	214	237.94	262.99	335.88	200
ENSG00000110060.9|PUS3	235	279	219	275	306	218
ENSG00000110063.10|DCPS	946	929	975	1269	1405	1017
ENSG00000110066.15|KMT5B	845	1028	1108	1055	1167	882
ENSG00000110074.10|FOXRED1	446	475	495	584	638	521
ENSG00000110075.14|PPP6R3	1778.95	1932.61	2040	2235	2536.61	1816
ENSG00000110076.18|NRXN2	8	8	7	15	15	9
ENSG00000110080.18|ST3GAL4	768	816	990	978	1136	807
ENSG00000110090.13|CPT1A	948	991	1727	1494	1462	1117
ENSG00000110092.3|CCND1	1909.07	2206.1	1488.76	2301.12	2319.33	1711.91
ENSG00000110104.13|CCDC86	733	828.02	651.57	926.53	1066.22	659.78
ENSG00000110107.9|PRPF19	1982	2096	1927	2433	2658	1967
ENSG00000110108.10|TMEM109	867	838	726	1098	1149	766
ENSG00000110148.10|CCKBR	7	7	8	12	17	17
ENSG00000110169.11|HPX	21	29	22	33	20	16
ENSG00000110171.20|TRIM3	480	459	565	559	531	479
ENSG00000110172.12|CHORDC1	923	939	986	929	1094	828
ENSG00000110195.13|FOLR1	34	65	41	68	49	46
ENSG00000110200.8|ANAPC15	308.5	275.55	308.9	335.32	454.26	313.63
ENSG00000110218.9|PANX1	593	766	773	849	940	650
ENSG00000110237.4|ARHGEF17	1310.99	1396	1361	1975.94	1589.89	1289.98
ENSG00000110274.16|CEP164	1441	1667	1656	1922	1899	1465
ENSG00000110315.7|RNF141	505	594	740	769	813	598
ENSG00000110318.13|CEP126	52	53	48	45	72	53
ENSG00000110321.17|EIF4G2	16223	18922.18	18067	20874	22279	16789
ENSG00000110328.6|GALNT18	7	11	17	11	7	16
ENSG00000110330.8|BIRC2	1132	1304	1511	1484	1599	1133
ENSG00000110344.9|UBE4A	1056.43	1367	1240.98	1395.4	1450.07	1190.56
ENSG00000110367.13|DDX6	2467	2947	2903	3093	3251	2508
ENSG00000110395.6|CBL	898	1180	1157	1194	1251	1018
ENSG00000110400.11|NECTIN1	1236	1575	1921	1987	1545	1261
ENSG00000110422.12|HIPK3	1016	1219	1470	1446	1501	1076
ENSG00000110427.15|KIAA1549L	7351.79	10212.54	6397.97	9712	9757.63	7902.78
ENSG00000110429.14|FBXO3	617	760	843	809	795	601
ENSG00000110435.11|PDHX	466	649.06	670.05	731.05	681.09	545.18
ENSG00000110436.13|SLC1A2	25	33	25	22	25	27
ENSG00000110442.12|COMMD9	404	441	527	522	536	477
ENSG00000110446.11|SLC15A3	53	72	66	102	109	84
ENSG00000110455.13|ACCS	225	234	321	274	283	226
ENSG00000110492.15|MDK	866	839	1162	1308	1392	1050
ENSG00000110497.14|AMBRA1	459	477	483	592	556	429
ENSG00000110514.19|MADD	1079	1164	1187	1295	1358	1044
ENSG00000110536.14|PTPMT1	494.26	495.75	480.37	595.89	606.46	416.43
ENSG00000110583.13|NAA40	484	549	807	674	735	583
ENSG00000110619.17|CARS	566	719	1075	914	862	684
ENSG00000110628.14|SLC22A18	159	135	125	237	250.68	132
ENSG00000110651.11|CD81	2065	2102	2261	2785	2781	1984
ENSG00000110660.15|SLC35F2	195	241	338	314	265	270
ENSG00000110675.13|ELMOD1	1414	1740	1689	1900	1703	1455
ENSG00000110693.17|SOX6	503	638	572.03	627	559	528
ENSG00000110696.10|C11orf58	2429	2970	2910	3083	3483	2479
ENSG00000110697.13|PITPNM1	1000	889	787	1332	1394	865
ENSG00000110700.7|RPS13	1726	2132	2345.99	2169	2339	1643
ENSG00000110711.10|AIP	661	792	778	938	1014	737
ENSG00000110713.17|NUP98	1573	1729	1510	1852	2048	1562
ENSG00000110717.13|NDUFS8	550	591	478	885	907	608
ENSG00000110719.10|TCIRG1	382	345	388	562.51	606	321.66
ENSG00000110721.12|CHKA	561.21	614.88	542.85	660.51	640.47	513.49
ENSG00000110756.17|HPS5	340	424	337	404	418	311
ENSG00000110768.12|GTF2H1	645	765	666	708	787	610
ENSG00000110777.12|POU2AF1	44	65	47	75	109	74
ENSG00000110786.18|PTPN5	1494	1761	1262	1959	1683	1224
ENSG00000110799.13|VWF	19	10	14	12	22	20
ENSG00000110801.13|PSMD9	389.42	408.74	463.74	571	638.51	390
ENSG00000110811.20|P3H3	669	651	630.96	919.98	888	588
ENSG00000110841.14|PPFIBP1	2350.97	2837.97	2961	2923	3029	2386.98
ENSG00000110844.13|PRPF40B	397.78	391.26	491.48	481.44	477.17	373.61
ENSG00000110851.12|PRDM4	709.98	829	839.91	907.91	917.99	706
ENSG00000110852.4|CLEC2B	123.81	130	226.79	182.72	142	131
ENSG00000110871.15|COQ5	524	548	565	651	724	510
ENSG00000110876.9|SELPLG	34	45	40	50	21	35
ENSG00000110880.10|CORO1C	4473	4969	9006	6772	6712	5159
ENSG00000110881.11|ASIC1	234	203	243	209	250	175
ENSG00000110888.17|CAPRIN2	2778	3411	4054	4002	3778	2928
ENSG00000110900.15|TSPAN11	882	1622	759	1598	1090	1109
ENSG00000110906.13|KCTD10	1068	1218	1138	1316	1325	1017
ENSG00000110911.15|SLC11A2	559	625	700	691	711	559
ENSG00000110917.8|MLEC	6725	8047	8360	8807	9104	7055
ENSG00000110921.14|MVK	509.78	439.8	391	499.5	722.06	515
ENSG00000110925.6|CSRNP2	1210	1413	1473	1722	1841	1531
ENSG00000110931.19|CAMKK2	602	751	762	910	837	693
ENSG00000110955.9|ATP5F1B	10748	11491	14912	14792	15473	10917
ENSG00000110958.16|PTGES3	3439	3741	4198	4287.98	4778	3388.99
ENSG00000110987.8|BCL7A	162	183	200	209	201	167
ENSG00000111011.18|RSRC2	1333	1545	2309	1733	1955	1397
ENSG00000111012.10|CYP27B1	50	76	35	71	51	54
ENSG00000111052.7|LIN7A	9	24	10	14	7	18
ENSG00000111057.11|KRT18	324	373.88	431	532.85	721	531.66
ENSG00000111058.8|ACSS3	443	488	386	398	459	306
ENSG00000111077.17|TNS2	1598	1353.92	1420	1901	2186.48	1408.36
ENSG00000111087.10|GLI1	501	602	464	582	692	524
ENSG00000111110.12|PPM1H	9	9	9	12	8	12
ENSG00000111142.14|METAP2	1956	2130	1993	2238	2580	1873
ENSG00000111144.10|LTA4H	1045	1198	1339	1199	1283	914
ENSG00000111145.8|ELK3	407	499	832.81	582	565.53	421
ENSG00000111196.10|MAGOHB	357	449	431	466	567	389
ENSG00000111199.10|TRPV4	5	32	8	37	17	23
ENSG00000111203.13|ITFG2	272.29	294.69	340.62	329.54	373.54	271.41
ENSG00000111206.12|FOXM1	2352.49	2236.31	2863.36	2790.89	3475.58	2621.24
ENSG00000111215.12|PRR4	15.38	11.26	18.64	15.14	10.7	14.53
ENSG00000111224.14|PARP11	281	330	289	292	359	352
ENSG00000111229.16|ARPC3	1938.95	2302.99	2559.96	2548.96	2852.24	1945.99
ENSG00000111231.9|GPN3	337	352.57	316	394	392.91	284
ENSG00000111237.18|VPS29	742	956	909	965	1067.94	788
ENSG00000111247.14|RAD51AP1	336	374	401	446	517	335
ENSG00000111252.10|SH2B3	3117	2790	4178	3274	3899	2744
ENSG00000111254.8|AKAP3	18	13	11	12	18	8
ENSG00000111261.14|MANSC1	583	689	546	680	699	598
ENSG00000111266.8|DUSP16	1005	1201	878	1144	1169	980
ENSG00000111269.3|CREBL2	856	1092	904	1157	1311	911
ENSG00000111271.14|ACAD10	302	338	343	410	409	331
ENSG00000111275.13|ALDH2	800.86	729	1001	1089	1031	727
ENSG00000111276.11|CDKN1B	864	1158	1347	1249	1435	1173
ENSG00000111300.10|NAA25	913	983	962	1011	1143	834
ENSG00000111325.16|OGFOD2	186.36	212.84	171.29	276.75	209.38	148.36
ENSG00000111328.7|CDK2AP1	3147.13	3455.04	4200.65	4341.02	4619.26	3300.93
ENSG00000111331.13|OAS3	3471	3525	3141	3993	4515	3515
ENSG00000111335.12|OAS2	1597	1856	1708	1874	2136	1573
ENSG00000111341.9|MGP	76	119	196	216	119	115
ENSG00000111344.11|RASAL1	15	6	182	49	15	16
