Ctrl_827_R1B1	Ola_827_R1B1	Ctrl_827_R2B1	Ola_827_R2B1	Ctrl_827_R3B2	Ola_827_R3B2
ENSG00000162390.17|ACOT11	150	134	97	82.5	141.95	161.36
ENSG00000162396.6|PARS2	107	105	86	83	90	123
ENSG00000162402.14|USP24	1851	1724	1558	1561	2077	1569
ENSG00000162407.9|PLPP3	1302.85	1187.9	1129	1069	1483.56	1236
ENSG00000162408.11|NOL9	569	501	359	392	596	535
ENSG00000162409.11|PRKAA2	647	597	466	417	616	465
ENSG00000162413.16|KLHL21	955	801	963	812	971	887
ENSG00000162415.7|ZSWIM5	60	74	35	43	48	47
ENSG00000162419.12|GMEB1	276	201	233	213	298	238
ENSG00000162426.14|SLC45A1	96	75	98	92	77	80
ENSG00000162430.17|SELENON	4676.72	3995	3302.2	3685.54	4947.66	4455.96
ENSG00000162433.15|AK4	159.31	146	840.22	363	123.93	172
ENSG00000162434.12|JAK1	1913	1697	2384	1727	2103	1650
ENSG00000162437.14|RAVER2	616	539	412	482	676	482
ENSG00000162441.12|LZIC	1447	1341	1342	1148	1614	1304
ENSG00000162458.13|FBLIM1	4899	4583	2948	3505	5090	4654
ENSG00000162461.8|SLC25A34	21	20	15	22	26	33
ENSG00000162490.7|DRAXIN	2516	2285	2275	2058	2446	1909
ENSG00000162493.16|PDPN	10208	9525	9127	8962	11605	10041
ENSG00000162496.9|DHRS3	95	83	300	171	114	137
ENSG00000162510.6|MATN1	11	11.44	10	11.53	15	12
ENSG00000162512.16|SDC3	13143	11507	6350	8942	14800	12346
ENSG00000162517.13|PEF1	786	628	598	554	884	757
ENSG00000162520.14|SYNC	108.75	124	133.06	100.9	137.55	137.61
ENSG00000162521.19|RBBP4	2686.25	2400.99	2162.94	2189.09	3042.41	2339.36
ENSG00000162522.11|KIAA1522	342	289	421	340	392	326
ENSG00000162526.7|TSSK3	13.84	12.01	25.31	3.54	16.73	16.49
ENSG00000162542.13|TMCO4	368	391	407	336	497	361
ENSG00000162545.6|CAMK2N1	1793	1491	8536	3733	1835	1820
ENSG00000162572.20|SCNN1D	142	121	92	118	141	101
ENSG00000162576.16|MXRA8	81	73	57	57	107	105
ENSG00000162585.17|FAAP20	462.91	479.62	535.8	485.07	638.18	575.82
ENSG00000162595.6|DIRAS3	511	426	201	285	361	326
ENSG00000162599.16|NFIA	974	944	666	720	1071	888
ENSG00000162600.12|OMA1	261	234	196	193.97	251.95	203
ENSG00000162601.10|MYSM1	689	594	967	708	717	592
ENSG00000162604.12|TM2D1	216	208	266	201	227	227
ENSG00000162607.13|USP1	1265	1007	934	915	1447	1046
ENSG00000162613.16|FUBP1	2293	1928	2399	1898	2746	2140
ENSG00000162614.18|NEXN	60.95	70	20	33	55	30.8
ENSG00000162616.9|DNAJB4	318	257	294	258	377	290
ENSG00000162620.16|LRRIQ3	22	18	7	11	15	12
ENSG00000162621.6|LRRC53	53	57	27	34	55	34
ENSG00000162623.16|TYW3	705.81	597.33	445.41	459	744.56	588.82
ENSG00000162627.17|SNX7	895	799	1228	1009	988	803
ENSG00000162636.16|FAM102B	757	719	798	575	789	535
ENSG00000162641.19|AKNAD1	14.3	8	21.3	15.32	26.34	16.4
ENSG00000162642.14|C1orf52	468	402	647	415	530	371
ENSG00000162643.13|WDR63	136	196	83	144	147	111
ENSG00000162645.13|GBP2	311	298	287.93	269	289	277
ENSG00000162650.16|ATXN7L2	435	391	275	303	459	444
ENSG00000162664.17|ZNF326	1268	1207	817	884	1457	1076
ENSG00000162688.17|AGL	827	876	599	670	822	735
ENSG00000162694.14|EXTL2	1257.05	1242	994.44	1003.79	1331.13	1130.16
ENSG00000162695.12|SLC30A7	880	813	921	704	975	768
ENSG00000162702.8|ZNF281	398	350	333	291	489	384
ENSG00000162704.16|ARPC5	4786	4516	4608	4132	5207	4340
ENSG00000162714.12|ZNF496	1120	879	1128	987	1322	1080
ENSG00000162728.5|KCNJ9	42	36	16	31	29	21
ENSG00000162729.14|IGSF8	730	660	753	711	913	733
ENSG00000162733.18|DDR2	3785	3382	6790	4471	4142	3420
ENSG00000162734.12|PEA15	4076	3689	4745	3598.99	4420	3704
ENSG00000162735.18|PEX19	1628	1431.21	1608.33	1394.5	1643.53	1390
ENSG00000162736.17|NCSTN	3484	3360	4813	3513	3766	3386
ENSG00000162738.6|VANGL2	1348	1232	1598	1303	1493	1226
ENSG00000162745.10|OLFML2B	107	80	36	68	93	89
ENSG00000162746.14|FCRLB	53	41	22	19	40	35
ENSG00000162755.14|KLHDC9	64	77	76	48	89	70
ENSG00000162757.4|C1orf74	221.35	196.41	150.33	159.43	247.99	232.95
ENSG00000162769.13|FLVCR1	606	571	374	396	686	511
ENSG00000162772.17|ATF3	269	249	2131	1156	398	401
ENSG00000162775.15|RBM15	395	372	391	315	434.68	344.48
ENSG00000162777.17|DENND2D	28	31	17	20	33	7
ENSG00000162783.10|IER5	1346	1319	1630	1171	1596	1294
ENSG00000162804.14|SNED1	75.09	96	74.85	108.13	110.81	93.43
ENSG00000162813.18|BPNT1	599	624	473	493	699	557
ENSG00000162814.11|SPATA17	49	46	40	32	52	35
ENSG00000162817.7|C1orf115	295	302	227	263	290	230
ENSG00000162819.12|BROX	951.26	905.26	1015.52	794.61	1081.24	829.68
ENSG00000162825.16|NBPF20	130.64	156.98	110.21	116.36	174.81	141.34
ENSG00000162836.12|ACP6	314	294	393	279	360	286
ENSG00000162851.8|TFB2M	354	314	305	243	361	264
ENSG00000162852.14|CNST	564	520	431	420	694	494
ENSG00000162869.16|PPP1R21	353	267	343	267	368	290
ENSG00000162873.14|KLHDC8A	7303	6351	7141	6057	7734	6828
ENSG00000162878.13|PKDCC	299	245	406	378	525	426
ENSG00000162885.13|B3GALNT2	746.96	610.11	684.08	554.49	777.28	553.8
ENSG00000162889.10|MAPKAPK2	1621	1443	1850	1443	1747	1529
ENSG00000162909.18|CAPN2	4309	3822	5116	3729	4368	3519
ENSG00000162910.19|MRPL55	309	213	317	264	350	273
ENSG00000162913.9|OBSCN-AS1	26.05	36.68	37.06	35.7	35.61	28.52
ENSG00000162923.16|WDR26	4072.89	3895	4812.79	3868.92	4499.89	3767.92
ENSG00000162924.14|REL	228.02	195.53	208.29	170.32	189.66	151.6
ENSG00000162927.14|PUS10	123	126.76	140.56	133.71	150.34	109.32
ENSG00000162928.9|PEX13	570	581.24	573.44	504.29	581.66	513.68
ENSG00000162929.13|KIAA1841	507.8	449.42	481	414.71	589.48	494
ENSG00000162931.12|TRIM17	23	23	18	13	29	17
ENSG00000162944.10|RFTN2	277	294	233	224	298	230
ENSG00000162946.22|DISC1	323	288.95	135.9	211.6	394.91	297
ENSG00000162959.13|MEMO1	613.71	636.81	495.9	463.01	683.1	537.84
ENSG00000162961.14|DPY30	502	456	433	430.41	536	411
ENSG00000162971.11|TYW5	239	234	234	200	284	211
ENSG00000162972.10|MAIP1	166	127	130	110	161	137
ENSG00000162975.5|KCNF1	2179	1796	1335	1472	2359	1632
ENSG00000162976.13|PQLC3	193	174	500	239	205	207
ENSG00000162980.17|ARL5A	876.08	859.09	785.52	731.38	1015.95	833.07
ENSG00000162981.14|FAM84A	318	276	250	222	241	199
ENSG00000162994.16|CLHC1	151	131	171	118	152	131
ENSG00000162997.15|PRORSD1P	11	16	27	11	15	18
ENSG00000162998.5|FRZB	30	24	24	22	24	22
ENSG00000162999.12|DUSP19	76	51	61	45	55	51
ENSG00000163001.11|CFAP36	1303	1181	1402	1076	1413	1039
ENSG00000163002.13|NUP35	513	418	265	289	551	390
ENSG00000163006.12|CCDC138	265	206	156	166	268	218
ENSG00000163013.11|FBXO41	495	479	392	459	549	514
ENSG00000163017.13|ACTG2	83	90	215	122	88	92
ENSG00000163026.12|WDCP	256	301	174	183	263	225
ENSG00000163029.16|SMC6	1352	1149	903	946	1457	1042
ENSG00000163032.11|VSNL1	169	167	166	194	342	286
ENSG00000163040.14|CCDC74A	293.42	280.84	330.29	240.82	412.56	293.03
ENSG00000163041.10|H3F3A	3954.04	3631.37	3650.6	3365.13	4810.55	3796.35
ENSG00000163050.17|COQ8A	354	317	517	384	432	369
ENSG00000163053.11|SLC16A14	27	24	29	17	32	26
ENSG00000163064.6|EN1	186	146	242	187	250	194
ENSG00000163069.12|SGCB	2818	2554	3942	2888	3304	2677
ENSG00000163071.11|SPATA18	20	11	12	19	11	16
ENSG00000163072.15|NOSTRIN	16	20	20	25	37	31
ENSG00000163075.13|CFAP221	10	12	14	12	20	12
ENSG00000163083.6|INHBB	10	18	117	81	7	23
ENSG00000163093.12|BBS5	386.6	277.37	353.41	278.12	363.74	305.36
ENSG00000163104.17|SMARCAD1	1283	1250	921	959	1452	1058
ENSG00000163110.15|PDLIM5	1749	1627	1738	1548	1754	1493
ENSG00000163125.15|RPRD2	1924	1615	1324	1323	2081	1661
ENSG00000163126.15|ANKRD23	35.07	23.07	14.04	9.84	61.12	25.06
ENSG00000163131.11|CTSS	72	66	61	70	91	71
ENSG00000163132.7|MSX1	124	125	117	118	152	146
ENSG00000163138.19|PACRGL	158	156	146	118	183	115
ENSG00000163141.19|BNIPL	32	20	24	20	27	22
ENSG00000163155.12|LYSMD1	379	333	456	363	376	332
ENSG00000163156.11|SCNM1	703.05	562	733	499	690	548
ENSG00000163157.15|TMOD4	55.46	80.67	53.37	36.61	72.9	31.79
ENSG00000163159.12|VPS72	1462.54	1218.33	1004.63	963.39	1385.1	1105.21
ENSG00000163161.13|ERCC3	1475	1290	1196	1131	1622	1215
ENSG00000163162.8|RNF149	171	169	252	163	161	120
ENSG00000163166.15|IWS1	1195	920	1010	878	1227	951
ENSG00000163170.12|BOLA3	234	209	212	180	267	263
ENSG00000163171.7|CDC42EP3	2339	2180	2812	2334	2329	2149
ENSG00000163191.6|S100A11	3809	3327	4969	3534	4220	3632
ENSG00000163214.21|DHX57	1078	1068	737	699	1046	877
ENSG00000163219.11|ARHGAP25	239	222	161	204	231	202
ENSG00000163235.16|TGFA	457	477	1547	966	499	522
ENSG00000163249.12|CCNYL1	560	531	411	401	643	493
ENSG00000163251.4|FZD5	213	158	136	133	285	206
ENSG00000163257.11|DCAF16	388	325	357	283	410	335
ENSG00000163273.4|NPPC	33	25	7	11	29	14
ENSG00000163281.11|GNPDA2	570	575	529.09	465	596	455
ENSG00000163291.14|PAQR3	559.98	513.5	456.62	422.81	562.94	417.59
ENSG00000163297.17|ANTXR2	546	585	397	365	623	490
ENSG00000163312.11|HELQ	256	222	165	212	263	211
ENSG00000163319.11|MRPS18C	420.45	354.8	373.95	302.3	500.73	411.63
ENSG00000163320.11|CGGBP1	4183	3843	4156	3571	4655	3719
ENSG00000163322.14|ABRAXAS1	222.54	181.2	225.05	199.7	284.27	157.37
ENSG00000163328.13|GPR155	700	650	444	433	668	557
ENSG00000163331.11|DAPL1	18	24	15	29	24	31
ENSG00000163344.6|PMVK	405	358	261	301	523	364
ENSG00000163346.17|PBXIP1	1062	1050	1205	1220	1175	1120
ENSG00000163348.4|PYGO2	1275.4	1140	963.96	976	1351.56	1151
ENSG00000163349.22|HIPK1	2583	2272	2516	2235	2739	2185
ENSG00000163362.11|INAVA	225	169	126	159	216	186
ENSG00000163364.9|LINC01116	182.97	117	132	111	169.97	108.97
ENSG00000163374.19|YY1AP1	1389.99	1238.83	2052.15	1367.67	1726.04	1452.21
ENSG00000163376.11|KBTBD8	96	100	51	47	84	52
ENSG00000163378.14|EOGT	465	445	391	376	546	412
ENSG00000163382.12|NAXE	1033	984	824	815	1276	1090
ENSG00000163389.12|POGLUT1	1191	1033	678	770	1077	844
ENSG00000163393.13|SLC22A15	97	104	192	139	110	97
ENSG00000163399.16|ATP1A1	17709.99	15998.99	22905.85	16934.96	18431.97	15630.96
ENSG00000163406.11|SLC15A2	263	262	165	171	265	188
ENSG00000163412.13|EIF4E3	72	65	121.25	63	92.35	58
ENSG00000163428.4|LRRC58	1964	1916	1902	1595	2314	1713
ENSG00000163430.12|FSTL1	4928.88	4564	5600	4638.49	5061.54	4356.28
ENSG00000163431.13|LMOD1	14.15	16.86	8	8.08	17.67	21.16
ENSG00000163444.12|TMEM183A	1764.67	1442.24	1863.39	1425.28	1870.6	1570.98
ENSG00000163449.11|TMEM169	1058	991	716	791	909	887
ENSG00000163453.11|IGFBP7	4020.98	3872.04	5087.14	4243.41	4322.07	3654.4
ENSG00000163462.18|TRIM46	172	187	179	166	173	162
ENSG00000163463.11|KRTCAP2	928	815.6	931	778	1069	847
ENSG00000163466.16|ARPC2	2917	2705	2971	2313	3227	2516
ENSG00000163467.11|TSACC	16	15	6	8	8	10
ENSG00000163468.15|CCT3	7939	6927	4667	5111	8260	6148
ENSG00000163472.19|TMEM79	267	199	171	171	262	190
ENSG00000163479.14|SSR2	3327	2899	5059.97	3252.96	3762	2943
ENSG00000163481.8|RNF25	623	528	473	480	772	572
ENSG00000163482.12|STK36	1929	1733	2180	1590	1948	1748
ENSG00000163485.17|ADORA1	1109	1089	669	866	1535	1367
ENSG00000163491.16|NEK10	65	73	29	44	72	71
ENSG00000163507.14|CIP2A	1324	1130	686	877	1507	1110
ENSG00000163510.14|CWC22	695	607	665	537	766	544
ENSG00000163512.14|AZI2	849.3	753.88	1002.2	830.14	814.49	681.34
ENSG00000163513.17|TGFBR2	269	204	207	237	269	216
ENSG00000163516.13|ANKZF1	665	640	2374	1192	774	721
ENSG00000163517.15|HDAC11	200	175	309.79	227	216	198
ENSG00000163520.14|FBLN2	10	9	63	29	12	17
ENSG00000163521.16|GLB1L	199	191	207	170	254	239
ENSG00000163527.9|STT3B	5416	5121	5202	4692	6298	4851
ENSG00000163528.13|CHCHD4	571	424	375	388	538	437
ENSG00000163531.15|NFASC	1797	1717	2705	1899	1606	1518
ENSG00000163535.18|SGO2	1036	966	678	720	1194	902
ENSG00000163536.12|SERPINI1	822	733	1238	901	992	788
ENSG00000163539.17|CLASP2	1648	1461	1130	1160	1571	1363
ENSG00000163541.12|SUCLG1	1157	1018	1371	1014	1184	1008
ENSG00000163545.8|NUAK2	121	159	138	109	185	149.26
ENSG00000163558.13|PRKCI	1160	1063	1027	839	1147	886
ENSG00000163565.18|IFI16	1999	1713	1466	1245	2159	1646
ENSG00000163577.8|EIF5A2	661	608	574	511	780	507
ENSG00000163584.18|RPL22L1	127	112	146	91	144	113
ENSG00000163590.14|PPM1L	712	664	592	517	754	530
ENSG00000163596.16|ICA1L	540	510.54	328.31	341.43	583	500.74
ENSG00000163597.14|SNHG16	808.48	745.82	694.88	577.56	768.14	590.38
ENSG00000163602.10|RYBP	855	833	1201	890	1145	922
ENSG00000163605.14|PPP4R2	1816.86	1737.93	1818.66	1567.95	2130.71	1605.83
ENSG00000163607.15|GTPBP8	260	233	192	169	244.99	171
ENSG00000163608.15|NEPRO	1281.5	1163.85	1382.93	1129.96	1385.54	1088.69
ENSG00000163611.11|SPICE1	232.43	171.55	283.78	148.81	205.3	160.58
ENSG00000163617.11|CCDC191	234	239	406	247	227	244
ENSG00000163618.18|CADPS	203	211	355	204	202	194
ENSG00000163625.15|WDFY3	1061	976	1147	858	1044	862
ENSG00000163626.16|COX18	392	365	297	295	430	376
ENSG00000163629.13|PTPN13	4246	3869	2958	3244	4672	3737
ENSG00000163633.12|C4orf36	27.15	22.13	9.07	15.01	30.11	20.85
ENSG00000163634.12|THOC7	883	707	749	620	941	727
ENSG00000163635.18|ATXN7	395.45	260.6	350.53	289	529.12	648.27
ENSG00000163636.10|PSMD6	2106.2	1955.52	1856.31	1685.93	2344.43	1771.78
ENSG00000163637.13|PRICKLE2	1413.33	1341	2002.98	1531.61	1440.98	1391.62
ENSG00000163638.13|ADAMTS9	20716.99	18962	17726	16893	20345	16879.97
ENSG00000163644.15|PPM1K	507	534	391	397	542	451
ENSG00000163655.16|GMPS	2823.9	2650	2014	2022	3294.78	2539
ENSG00000163659.13|TIPARP	653	726	1639	1180	869	839
ENSG00000163660.11|CCNL1	1528	1343	3941.26	2011.06	1539	1207
ENSG00000163661.4|PTX3	741	726	611	489	749	588
ENSG00000163666.10|HESX1	27	21	25	22	44	30
ENSG00000163681.14|SLMAP	1196	1074	977	879	1233	998
ENSG00000163682.16|RPL9	3849.57	3397.78	5272.48	3533.67	4320.3	3335.4
ENSG00000163683.12|SMIM14	319	271	311	305	345	289
ENSG00000163684.11|RPP14	748.03	684.68	696.24	648.52	803.91	638.38
ENSG00000163686.14|ABHD6	325	302	236	215	313	263
ENSG00000163689.20|C3orf67	20	37	37	37	21	32
ENSG00000163694.15|RBM47	107	117	75	111	126	104
ENSG00000163697.17|APBB2	1130.14	1029.81	805.05	842	1194.63	949.36
ENSG00000163701.19|IL17RE	18	16	18	13	21	17
ENSG00000163702.20|IL17RC	500	431	579	538	581	479
ENSG00000163703.17|CRELD1	904	830	1092	858	971	824
ENSG00000163704.12|PRRT3	216	214	112	150.81	235	200
ENSG00000163710.9|PCOLCE2	629	530	940	745	631	549
ENSG00000163714.17|U2SURP	3761.19	3434.9	3712.83	3015	4006.16	3046
ENSG00000163719.19|MTMR14	379	388	537	362	465	378
ENSG00000163728.11|TTC14	1192	1133	1176	895	1069	932
ENSG00000163738.18|MTHFD2L	175	187.99	121	107.84	207.88	158
ENSG00000163743.13|RCHY1	372	324	379	316	360	292
ENSG00000163754.17|GYG1	1035	853	723	784	1069	834
ENSG00000163755.8|HPS3	1213	1154	1548	1144	1460	1165
ENSG00000163781.13|TOPBP1	2496	2035	1689	1753	2879	2137
ENSG00000163785.12|RYK	2038	1873	1949	1558	2204	1670
ENSG00000163788.14|SNRK	815.43	720.73	1196.02	991.41	891.62	775.98
ENSG00000163795.14|ZNF513	326.04	332.7	232.13	311.6	480.79	357.85
ENSG00000163798.13|SLC4A1AP	854.43	832.12	715.06	700.75	1023.18	677.56
ENSG00000163803.13|PLB1	76	108	63	67	116	105
ENSG00000163806.16|SPDYA	27.93	14.82	20.95	15.2	15.56	21.56
ENSG00000163807.6|KIAA1143	1745	1553	1405	1369	1905	1469
ENSG00000163808.17|KIF15	1079	929	672	807	1368	989
ENSG00000163811.12|WDR43	1333	1184	987	946	1279	1072
ENSG00000163812.14|ZDHHC3	1039	940	945	818	1259	921
ENSG00000163818.17|LZTFL1	410	381	804	516	475	393
ENSG00000163820.15|FYCO1	671	619	529	481	594	461
ENSG00000163823.4|CCR1	40	59	20	19	26	29
ENSG00000163832.16|ELP6	813	670	425	478	922	702
ENSG00000163840.10|DTX3L	1658.39	1487.58	861.55	1102	1704.54	1343.73
ENSG00000163848.19|ZNF148	1735	1588	1378	1339	1851	1369
ENSG00000163864.17|NMNAT3	158.11	129	147	102	140	118
ENSG00000163866.9|SMIM12	422	331	314	293	398	299.17
ENSG00000163867.17|ZMYM6	254.02	253.53	436.38	256.35	274.5	257.93
ENSG00000163870.15|TPRA1	432	374	412	363	428	382.43
ENSG00000163872.16|YEATS2	2253.72	1933.58	2545.62	1902.58	2190.93	1963.66
ENSG00000163873.10|GRIK3	22	13	3	9	19	7
ENSG00000163874.11|ZC3H12A	39	35	50	42	48	39
ENSG00000163875.15|MEAF6	693	654	754	586	772	627
ENSG00000163877.11|SNIP1	263	228	338	248	300	209
ENSG00000163879.11|DNALI1	476	400	423	384	470	366
ENSG00000163882.9|POLR2H	937	757	1082	879	993	768
ENSG00000163884.4|KLF15	102	75	93	60	89	63
ENSG00000163888.4|CAMK2N2	241.71	199.52	116.95	172.19	244.27	198.66
ENSG00000163898.10|LIPH	21	21	8	16	32	27
ENSG00000163900.11|TMEM41A	296.18	264.14	391.88	265.97	337.61	275.53
ENSG00000163902.12|RPN1	5987	5217	6652	5336	6299	5022
ENSG00000163904.13|SENP2	1038	972	1157	814	1235	949
ENSG00000163913.11|IFT122	1043.2	894.42	753.85	774.91	1200.43	922.9
ENSG00000163918.10|RFC4	1034	871	667	681	1083	819
ENSG00000163923.10|RPL39L	188	142.02	161	131	213	164
ENSG00000163930.10|BAP1	2332	1956	2213	2037	2559	2279
ENSG00000163931.16|TKT	9650	8424	8562	9039	11803	9898
ENSG00000163932.14|PRKCD	366	357	552	384	377	377
ENSG00000163933.10|RFT1	880	758	570	624	896	735
ENSG00000163935.14|SFMBT1	359	294	257	289	387	326
ENSG00000163938.17|GNL3	2860	2502	2435	2085	2910	2130
ENSG00000163939.18|PBRM1	2448.62	2197.98	1774.27	1792	2921.49	2223.04
ENSG00000163945.16|UVSSA	905	769	852	680	834	894
ENSG00000163946.13|TASOR	2100.13	1916.51	1752.85	1636.91	2158.56	1714.19
ENSG00000163947.11|ARHGEF3	2827	2459	8047	5654	3102	2701
ENSG00000163950.13|SLBP	1067	875	1024	784	1236	903
ENSG00000163956.12|LRPAP1	1583	1414	1463	1356	1797	1576
ENSG00000163959.10|SLC51A	41	56	76	46.02	68.13	43
ENSG00000163960.12|UBXN7	1790	1609	2345	1662	1697	1503.75
ENSG00000163961.4|RNF168	778	707	710	678	945	718
ENSG00000163964.14|PIGX	924	903	841	727.88	1064	795
ENSG00000163975.12|MELTF	307	227	275	241	301	238
ENSG00000164002.11|EXO5	201.2	178.59	149.45	153.56	240.44	183
ENSG00000164008.16|C1orf50	116.25	75.48	81.65	73.87	108.29	75.13
ENSG00000164010.15|ERMAP	315.79	314.7	240.86	276	475.32	345.78
ENSG00000164011.18|ZNF691	132	115	80	95	145	106
ENSG00000164022.16|AIMP1	1095.94	1022.05	1048.35	865.71	1158	858
ENSG00000164023.14|SGMS2	172	138	154.8	131	166	135
ENSG00000164024.12|METAP1	838	735	751	680	853	674
ENSG00000164031.17|DNAJB14	963	855	961.98	786	940	730
ENSG00000164032.12|H2AFZ	4089	3734	3786	3562	5045	3771
ENSG00000164038.15|SLC9B2	383.07	358	281	260	402.51	383
ENSG00000164039.15|BDH2	426.93	375	324	295	374.49	299
ENSG00000164040.16|PGRMC2	972	908	1342	968	1099	863
ENSG00000164045.11|CDC25A	545	501	233	342	656	510
ENSG00000164048.14|ZNF589	399	373.66	304	275	453	337
ENSG00000164050.13|PLXNB1	2260	2054	1761	1840	2442	2146
ENSG00000164051.14|CCDC51	464.18	400	315.25	299.26	468.54	373
ENSG00000164053.21|ATRIP	668.76	540.44	339.83	409.93	643.85	545.68
ENSG00000164054.15|SHISA5	3636	3088	3004	2939	4075	3433
ENSG00000164056.11|SPRY1	2466	2272	3386	2519	3041	2455
ENSG00000164061.5|BSN	263	246	155	208	305	244
ENSG00000164062.13|APEH	1855	1598	1482	1562	2066	1808
ENSG00000164066.13|INTU	264	260	327	218	305	237
ENSG00000164068.16|RNF123	978.81	853.92	811.96	846.98	1024.9	944.6
ENSG00000164070.12|HSPA4L	955.37	941.49	689.5	676	928.76	783.15
ENSG00000164073.10|MFSD8	238	238.21	273	202	261	248
ENSG00000164074.15|ABHD18	129	132.79	132	119	141	126
ENSG00000164076.17|CAMKV	13	7	7	9	21	11
ENSG00000164077.14|MON1A	371	341	161	237	394	311
ENSG00000164080.13|RAD54L2	1346	1227.98	1245	1042	1317.98	1133
ENSG00000164081.12|TEX264	1208	1124.02	1283	962	1387.02	1128
ENSG00000164082.15|GRM2	57	57	75	67	55	58
ENSG00000164086.10|DUSP7	340	228	346	229	325	275
ENSG00000164087.7|POC1A	530	485	333	306	623	488
ENSG00000164088.18|PPM1M	739	709	865	659	748	749
ENSG00000164091.12|WDR82	5764	5354	5169.99	4779	6346	5081
ENSG00000164093.16|PITX2	42	47	36	45	44	49
ENSG00000164096.13|C4orf3	1064	889	1812	1138	1155	957
ENSG00000164099.3|PRSS12	773	697	674	715	793	736
ENSG00000164104.11|HMGB2	3911	3028	5228	3430	5234	3717
ENSG00000164105.4|SAP30	454	341	711	515	545	483
ENSG00000164106.8|SCRG1	100	113	47	87	108	104
ENSG00000164107.8|HAND2	32	21	23	22	28	9
ENSG00000164109.14|MAD2L1	1238	1021	899	900	1441	968
ENSG00000164111.15|ANXA5	4667	4213	7261	4792	5575	4243
ENSG00000164114.19|MAP9	1294	1414.67	1015	918	1426	1038
ENSG00000164117.13|FBXO8	239.7	210.87	262.38	226	269.26	218.68
ENSG00000164118.13|CEP44	302.3	265.13	384.62	248	291.74	247.32
ENSG00000164125.15|GASK1B	29.29	22.3	23	16.61	19	19
ENSG00000164134.13|NAA15	1720	1523	1262	1261	1961	1420
ENSG00000164142.16|FAM160A1	30	41	125	75	49	42
ENSG00000164144.16|ARFIP1	695	692	569	540	691	566
ENSG00000164151.12|ICE1	1919	1763	1703	1395	1952	1643
ENSG00000164161.10|HHIP	1634.68	1503	2113	2056.98	2134	1799
ENSG00000164162.14|ANAPC10	227.72	206.95	176.62	162	213.97	186.34
ENSG00000164163.11|ABCE1	2989	2796	2442.97	2332.99	3374.99	2414
ENSG00000164164.16|OTUD4	1551	1445	1668.03	1381	1678	1287
ENSG00000164167.12|LSM6	296	243	181	161	333	225
ENSG00000164168.7|TMEM184C	1155	979	914	809	1043	876
ENSG00000164169.13|PRMT9	226	189	169	176	250	187
ENSG00000164171.11|ITGA2	793	816	379	634	846	731
ENSG00000164172.19|MOCS2	1119	1056	765	764	1157	916
ENSG00000164180.13|TMEM161B	377	352	525	388	362	327
ENSG00000164182.11|NDUFAF2	284.71	290.61	231.84	194	329.88	218.84
ENSG00000164187.7|LMBRD2	816	745	796	664	781	604
ENSG00000164188.8|RANBP3L	32	52	13	22	29	30
ENSG00000164190.18|NIPBL	1930	1814	1770	1645	1956	1599
ENSG00000164197.12|RNF180	20	24	15	12	13	11
ENSG00000164199.18|ADGRV1	799	816	606	750	686	690
ENSG00000164209.17|SLC25A46	1339	1343	1219	1122	1379	1115
ENSG00000164211.13|STARD4	1043	989.95	751	881	1188	818
ENSG00000164219.10|PGGT1B	1031.8	972.35	774.38	838.7	1165.48	825.92
ENSG00000164220.7|F2RL2	163	179	126	138	176	139
ENSG00000164221.13|CCDC112	429	351	378	265	398	295
ENSG00000164236.12|ANKRD33B	47	38	66.59	33	45	26
ENSG00000164237.9|CMBL	898	880	786	780	920	795
ENSG00000164241.13|C5orf63	86	81	54	61	110	71
ENSG00000164244.20|PRRC1	1284	1189	2160	1289	1440	1153
ENSG00000164251.5|F2RL1	1100	1119	995	994	1088	1058
ENSG00000164252.13|AGGF1	460.97	416.36	338.45	384.93	492.42	411.16
ENSG00000164253.14|WDR41	913	812.61	1280.35	861.22	964	777.87
ENSG00000164258.12|NDUFS4	775	599	1038	719	893	666
ENSG00000164284.15|GRPEL2	459	392.97	694.95	463	602	520
ENSG00000164291.16|ARSK	171	184	139	129	156	150
ENSG00000164292.13|RHOBTB3	1618.99	1533.31	1669.95	1417	1739	1317.17
ENSG00000164294.14|GPX8	389	343	385	345	386	343
ENSG00000164296.7|TIGD6	181.96	207	148.83	121	179.81	153.09
ENSG00000164300.17|SERINC5	992.64	935	1192	991	1073.41	940
ENSG00000164305.19|CASP3	1376	1342	902	1043	1407	1138
ENSG00000164306.11|PRIMPOL	280.1	231.96	197.42	180.54	302.78	230.82
ENSG00000164307.13|ERAP1	652.12	620.04	638.85	598.07	832.3	622.35
ENSG00000164308.16|ERAP2	85	86	76	49	116	87
ENSG00000164309.15|CMYA5	291	280	406	301	284	277
ENSG00000164318.18|EGFLAM	9	8	36	13	17	24
ENSG00000164323.14|CFAP97	2323	2176	2403	2013	2825	2057
ENSG00000164327.13|RICTOR	426	365	520	374	461	351
ENSG00000164329.13|TENT2	508	457	475	427	535	468
ENSG00000164331.10|ANKRA2	270.38	267.76	344.45	259.48	246.66	249.48
ENSG00000164332.8|UBLCP1	747	701	535	527	771	579
ENSG00000164338.10|UTP15	509.62	463.24	347.55	377.52	533.34	425.52
ENSG00000164342.12|TLR3	190	196	133	157	189	182
ENSG00000164346.10|NSA2	1361.87	1121.01	1181.41	1066.5	1481.89	1157.3
