Ola_923_R2B1	LMP.Olap_923_R2B1	Ola_923_R3B1	LMP.Olap_923_R3B1	Ola_923_R1B2	LMP.Olap_923_R1B2
ENSG00000256116.1|AP001453.1	15.01	18.29	13.7	17.68	19.63	0.28
ENSG00000256223.6|ZNF10	297	388	288	499	337	332
ENSG00000256229.8|ZNF486	269	343	185.39	381.44	236	345
ENSG00000256235.2|SMIM3	124	133	92	135	128	149
ENSG00000256238.1|SUPT16HP1	17.04	15.05	15.09	25.12	17.09	24.08
ENSG00000256269.9|HMBS	640	667	633	711	687	664
ENSG00000256294.8|ZNF225	135	147	116	190	124	143
ENSG00000256338.2|RPL41P2	23.12	44.29	17.11	30.28	14.09	29.19
ENSG00000256340.8|ABCC6P1	15.71	13.54	10.3	15.05	18.19	18.74
ENSG00000256463.8|SALL3	605	476	436	477	611	337
ENSG00000256500.5|AL139300.1	120.31	250.52	135.81	196.06	171.69	278.48
ENSG00000256514.1|AP003419.1	47.87	39.65	14.27	42.08	39.26	43.89
ENSG00000256525.7|POLG2	179	247	173	219	180	192
ENSG00000256537.4|SMIM10L1	482.52	427.44	382.67	566.3	542.48	432.81
ENSG00000256566.1|AL049650.1	26.11	17.04	10.34	60.41	16.51	28.02
ENSG00000256569.1|AC069234.3	73.04	16.79	26.6	4.28	22.55	0
ENSG00000256591.5|AP003108.2	138.88	244.42	165.17	263.1	212.13	199.28
ENSG00000256594.8|AC010186.2	51.94	54.24	40.43	44.79	36.07	29.6
ENSG00000256628.3|ZBTB11-AS1	52.66	16.37	36.34	28.52	32.97	31.54
ENSG00000256646.7|AC010132.3	350.51	351.73	233.29	399.74	303.48	332.12
ENSG00000256663.1|AC112777.1	179.62	240.32	185.4	180.45	166.43	205.92
ENSG00000256664.1|AC025423.2	111.83	116.63	84.1	154.93	132.71	120.27
ENSG00000256667.6|KLRA1P	121	112	72	162	81	83
ENSG00000256671.6|LIMS4	14.79	28.82	26.65	26.67	28	12.77
ENSG00000256683.7|ZNF350	171	191	97	164	162	142
ENSG00000256771.3|ZNF253	678	685.12	501	933.3	682	618.42
ENSG00000256806.5|C17orf100	61	69	51	62	63	62
ENSG00000256940.1|AP001453.2	15	17.46	15.44	20.16	18.12	21.68
ENSG00000256966.6|AL513165.2	13.23	10.06	10.39	19.18	10.19	17.1
ENSG00000257027.1|AC010186.3	21	18	23	25	22	25
ENSG00000257056.2|LINC02282	19	20	22	18	14	17
ENSG00000257060.6|AC091078.1	30	32	16	38	24	32
ENSG00000257086.1|AP001453.4	20	9.54	10.56	9.84	14.88	11.32
ENSG00000257093.7|KIAA1147	2576	2505	2060	2667	2595	2217
ENSG00000257103.8|LSM14A	3176	3301	2744	3584	3661	2911
ENSG00000257122.5|RRN3P3	48.88	64.19	43.81	74.15	49.49	66.39
ENSG00000257126.5|FOXG1-AS1	7	12	9	17	11	8
ENSG00000257135.6|ODC1-DT	24	44	20	42	27	35
ENSG00000257167.2|TMPO-AS1	100.42	80.2	68.95	108.07	98.85	81.2
ENSG00000257176.2|AC009318.1	37.36	56.64	33.51	79.32	33.28	57.26
ENSG00000257181.1|AC025423.4	92.74	131.01	89.52	145.41	80.29	83.77
ENSG00000257218.6|GATC	924.88	979.81	805.04	1175.27	985.67	924.45
ENSG00000257267.3|ZNF271P	748	647	588	745	865	664
ENSG00000257270.1|AL928654.2	87.06	121.31	79.54	133.02	109.09	63.67
ENSG00000257315.2|ZBED6	952.4	1046.26	828.92	759.52	1136.74	701.99
ENSG00000257337.6|AC068888.1	164.2	113.94	91.44	112.84	118.57	107.25
ENSG00000257354.2|AC048341.1	116	67	53	73	67	30
ENSG00000257365.8|FNTB	532.25	582.81	449.1	600.2	498	480.67
ENSG00000257379.1|AC023509.1	69.21	81.73	44.08	38.98	117.95	50.36
ENSG00000257386.1|AC025257.1	40.25	33.56	14.43	41.55	23.03	25.68
ENSG00000257390.5|AC023055.1	14.21	15	11.37	27.07	14.99	21.16
ENSG00000257433.5|AC004241.1	9.97	20.48	12.95	27.6	16	30.64
ENSG00000257446.3|ZNF878	10.66	7	5	12	15.01	10.39
ENSG00000257489.6|AC010203.1	19.99	12.53	14.24	23.52	32.45	21.79
ENSG00000257511.1|AC084824.1	11	8	10	14	12	14
ENSG00000257524.6|AL157935.2	91.94	56.91	144.87	47.02	5.48	27.87
ENSG00000257529.5|RPL36A-HNRNPH2	34.93	19	12.08	12.36	19.77	21.96
ENSG00000257557.2|PPP1R12A-AS1	29.32	11.05	12.99	20.42	22.67	17.39
ENSG00000257591.5|ZNF625	121.81	174.05	89.82	209.82	122.41	139.36
ENSG00000257594.4|GALNT4	234	238	149.43	179.64	274.37	165.13
ENSG00000257599.2|OVCH1-AS1	11.93	17.32	10.16	15.26	15.27	11.21
ENSG00000257607.1|AC073957.2	6.19	23	12.82	25	19	22
ENSG00000257621.7|PSMA3-AS1	729	849.78	573.71	960	709.88	684
ENSG00000257653.1|AC117498.1	44.64	51.22	24.62	44.94	53.56	50.61
ENSG00000257663.1|AC025259.1	66.22	103.17	77.29	121.28	82.17	125.96
ENSG00000257698.1|GIHCG	132	104	124	120	135	92
ENSG00000257704.3|INAFM1	85	122	91	104	93	90
ENSG00000257727.6|CNPY2	1410.6	1319.64	976.56	1513.96	1317.48	1308.79
ENSG00000257800.1|FNBP1P1	51	53	40	52	41	35
ENSG00000257815.5|AC025159.1	21.54	36.66	29.17	33.48	36.48	22.39
ENSG00000257921.6|AC025165.3	64.68	13.96	14.92	8.76	7.79	1.81
ENSG00000257923.11|CUX1	2583	2506	2070	2555	2565	2240
ENSG00000257949.7|TEN1	195.64	235.89	198.76	203.2	194.81	221.05
ENSG00000257950.3|P2RX5-TAX1BP3	32.89	34.01	26.63	28.1	58.66	15.58
ENSG00000258017.1|AC011603.2	293.59	218.91	250.09	298.04	400.54	289.75
ENSG00000258056.2|AC009779.2	127	137	106	134	139	125
ENSG00000258057.5|BCDIN3D-AS1	50.35	50.77	28.41	77.92	42.22	35.35
ENSG00000258101.2|AC010173.1	17	7	22	9	15	9
ENSG00000258102.4|MAP1LC3B2	2.14	16.76	8.09	14.23	8.78	8.48
ENSG00000258197.1|NKX2-2-AS1	25.89	29.59	13.87	31.58	31.65	10
ENSG00000258210.1|AC144548.1	30.8	35.81	16.11	34.65	28.09	42.06
ENSG00000258232.2|AC125611.3	905.29	695.19	607.57	775.05	745.66	718.25
ENSG00000258289.8|CHURC1	1300	1231.95	953	1311	1155	1020
ENSG00000258301.3|VASH1-AS1	374.75	371.07	292.54	395.07	323.69	350.79
ENSG00000258311.5|AC009779.3	241.71	520.21	218.26	534.96	205.33	443.24
ENSG00000258315.5|C17orf49	581.12	465.99	452.03	520.68	560.34	442.33
ENSG00000258366.8|RTEL1	781.98	888.48	712.36	949.09	757.97	928
ENSG00000258377.1|AL139099.1	337	363.9	177.94	496.17	430.19	226.04
ENSG00000258388.7|PPT2-EGFL8	127.38	186.25	105.53	186.82	87.54	136.66
ENSG00000258429.2|PDF	130.29	145.92	121.55	138.28	142.17	150.44
ENSG00000258430.1|AL583722.2	155.61	193.96	120.98	256.56	162.05	146.68
ENSG00000258441.1|LINC00641	499	374	432	387	543	278
ENSG00000258461.5|AC012651.1	25.98	30.5	14.69	10.03	17.47	14.89
ENSG00000258465.7|AL139011.2	64.78	16.58	23.6	19.07	7.28	0
ENSG00000258472.8|AC005726.1	65.16	102.56	47.14	101.95	63.28	78.53
ENSG00000258504.2|AL157871.1	185.23	176.94	123.61	189.77	126.07	171.69
ENSG00000258515.1|AL355075.2	17.68	23.97	23.57	40.06	9	13.96
ENSG00000258559.2|AC005519.1	68.42	65.53	55.16	81.95	58.68	60.13
ENSG00000258568.1|RHOQP1	11.65	15.8	8.35	17.12	10.43	10.35
ENSG00000258584.2|FAM181A-AS1	84	140.01	80	171	91.05	140
ENSG00000258610.1|AF111169.1	83.71	83.92	97.99	82.31	130.21	56.6
ENSG00000258634.3|AL160006.1	136.15	139.8	120.08	135.94	159.35	152.84
ENSG00000258643.5|BCL2L2-PABPN1	7.36	28.71	35.86	71.07	14.91	53.87
ENSG00000258644.5|SYNJ2BP-COX16	12.51	24.96	22.25	16.76	57.96	46.46
ENSG00000258653.3|AC005520.1	23.36	14.4	33.43	23.6	22.58	26.69
ENSG00000258655.2|ARHGAP5-AS1	105	69.47	61.01	86.54	96.36	62.36
ENSG00000258674.5|AC011448.1	19.82	16.85	17.01	22.39	4.84	10.43
ENSG00000258677.2|AC022826.2	37.89	65.01	29.29	74.13	40.53	62.06
ENSG00000258727.1|AL135999.1	88.17	140.16	66.2	142.1	64.08	103.86
ENSG00000258738.1|AL121603.2	69.31	73.67	64.52	65.37	77.33	78.16
ENSG00000258754.7|LINC01579	16	27	13	26	26	18
ENSG00000258790.1|AL121594.1	60.29	81.35	108.71	74.5	170.84	124.48
ENSG00000258813.2|AL442663.3	23.41	11.2	16.37	7.15	12.24	13.25
ENSG00000258818.4|RNASE4	40.29	33.17	12.78	43.9	15.65	21.96
ENSG00000258839.3|MC1R	119.1	141.57	135.58	143.05	126.83	161.44
ENSG00000258844.1|AL162511.1	19	18	8	12	12	9
ENSG00000258890.7|CEP95	680.65	660	507.93	680	517.26	563.88
ENSG00000258900.1|HNRNPCP1	18.63	19.93	19.97	17.9	30.9	24.56
ENSG00000258920.1|FOXN3-AS1	26	22	12	20	7	24
ENSG00000258938.1|AL162311.3	11.21	19.62	5.24	15.51	6.28	6.33
ENSG00000258947.7|TUBB3	4092.03	3928.91	4119.95	4100.32	4564.65	4357.39
ENSG00000258964.1|AL137129.1	0	0	21.6	16.62	11.06	0
ENSG00000258986.7|TMEM179	511	393	365	351	481	395
ENSG00000259006.1|AC092143.2	30.84	30.86	12.42	45.09	21.93	29.73
ENSG00000259024.6|TVP23C-CDRT4	94.8	110.86	88.43	22.24	85.88	106.73
ENSG00000259030.7|FPGT-TNNI3K	36.16	21.24	12.68	17.78	21.05	9.73
ENSG00000259040.5|BLOC1S5-TXNDC5	67.29	97.82	61.18	89.68	266.19	235.54
ENSG00000259049.1|AL139317.3	105.79	112.12	68.25	100.6	94.5	98.48
ENSG00000259075.6|POC1B-GALNT4	0	0	43.3	134.15	3.7	97.34
ENSG00000259081.1|AF111169.3	5.04	11.26	4.14	19.08	7	10.17
ENSG00000259088.1|AL137779.2	12	18	11	18	11	9
ENSG00000259112.2|NDUFC2-KCTD14	34.92	20.18	26.86	28.09	2.38	46.72
ENSG00000259132.1|AL132780.3	45.08	49.31	37.22	14.84	42.13	43.18
ENSG00000259153.1|AC004816.1	24	24	23	43	38	28
ENSG00000259169.1|GNRHR2P1	26.88	25.78	0	6.76	21.43	0
ENSG00000259171.1|AL163636.2	0	26.72	13.12	1.91	14.68	6.77
ENSG00000259207.7|ITGB3	40	50	41	47	50	49
ENSG00000259248.6|USP3-AS1	17.79	17.44	5.24	17.05	12.88	6.1
ENSG00000259291.2|ZNF710-AS1	292.5	270.24	272.68	281.86	306.32	223.87
ENSG00000259295.6|CSPG4P12	120.87	157.3	126.28	153.8	131.96	145.43
ENSG00000259305.6|ZHX1-C8orf76	20.13	31.25	13.92	32.37	36.62	19.34
ENSG00000259315.1|ACTG1P17	13.56	15.29	17	20	4	11
ENSG00000259316.11|AC087632.1	32.33	56.83	70.73	85.02	58.92	51.82
ENSG00000259319.1|AF111167.2	11	6	11	9	9	16
ENSG00000259321.1|AL136295.2	4.39	8.63	6.18	19.7	11.76	11.31
ENSG00000259330.2|INAFM2	459	467	345	596	496	450
ENSG00000259332.3|ST20-MTHFS	0	39.68	18.79	70.94	57.03	32.53
ENSG00000259357.2|AL590133.2	43.61	60.36	51.48	62.45	37.33	45.23
ENSG00000259366.1|AC108449.2	14	15	9	12	27	12
ENSG00000259399.1|TGIF2-RAB5IF	36.72	128.04	28.59	65.71	72.53	41.09
ENSG00000259407.1|AC021739.2	44.29	24.44	31.22	26.53	48.54	25.89
ENSG00000259417.3|CTXND1	415	335	284	327	358	279
ENSG00000259420.5|AC046168.2	14	12	13	18	13	23
ENSG00000259429.5|UBE2Q2P2	26	38.01	16.47	31	17	24
ENSG00000259431.5|THTPA	349.39	359.91	284.7	373.54	329.97	342.43
ENSG00000259456.3|ADNP-AS1	37	17	37	50	43	28
ENSG00000259460.1|AC078909.1	11.54	0	14.06	10.02	19.89	16.86
ENSG00000259462.2|CPEB1-AS1	9.05	18	14	20.4	11	11
ENSG00000259479.6|SORD2P	71.57	77.72	39.62	102.38	109.63	68.88
ENSG00000259488.2|AC023355.1	25.72	49.53	16.94	28.47	22.5	28.5
ENSG00000259494.2|MRPL46	351.95	338.95	244.51	401.5	327.39	300.05
ENSG00000259495.2|AC016705.2	175	243	119	260	153	252
ENSG00000259523.1|AC022613.2	15	11	5	20	15	7
ENSG00000259529.2|AL136295.5	164.51	181.67	172.51	183.87	248.59	167.93
ENSG00000259605.3|AC074212.1	194.05	200.74	173.16	217.34	193.44	200.31
ENSG00000259607.1|AC108449.3	22.54	11	15.25	16.36	17.74	16.71
ENSG00000259623.1|AC125257.1	126.7	132.57	92.01	183.98	135.36	169.77
ENSG00000259642.2|ST20-AS1	53.39	65.94	62.83	61.31	73.06	80.04
ENSG00000259661.1|AC068831.4	36.32	0.18	26.22	63.97	48.06	35.04
ENSG00000259673.5|IQCH-AS1	66.81	46	58.27	77.1	94.83	62
ENSG00000259709.1|AC023906.4	16	27	7.37	21	13	29.6
ENSG00000259726.1|CSPG4P11	31.7	44.62	24.61	31.08	21.39	32.41
ENSG00000259768.5|AC004943.2	246.26	377.05	168.85	333.24	240.55	286.14
ENSG00000259774.1|AC243562.3	17	8	13.08	11.03	10	18
ENSG00000259775.1|AL138976.2	15	5	11	18	22	8
ENSG00000259781.1|HMGB1P6	2431.25	2463.28	1761.68	2638.65	2305.2	2234.56
ENSG00000259802.1|AC012640.2	17	13	9	14	18	20
ENSG00000259820.1|AC083843.3	40	71	39	61	59	33
ENSG00000259856.1|RAB43P1	15.16	26.16	28.81	39.79	25.82	38.37
ENSG00000259863.1|SH3RF3-AS1	18	17	13	33	12	27
ENSG00000259865.1|AL390728.6	58	82	38	141	50	100
ENSG00000259877.2|AC009113.1	97	85	101	77	100	67
ENSG00000259884.1|AC025259.3	28.59	33.91	19.9	39.42	27.52	2.21
ENSG00000259891.1|AC107375.1	79	46	55	57	60	52
ENSG00000259917.1|HNRNPLP2	16.16	19.3	14.18	10.13	15.16	10.06
ENSG00000259943.1|AL050341.2	186	121	141	130	181	111
ENSG00000259948.2|AC124068.1	335.48	361.55	293.54	373.79	351.9	289.59
ENSG00000259952.1|AC009133.2	39.98	76.19	125.18	92.69	62.34	63.73
ENSG00000259953.1|AL138756.1	31	44	22	50	43	50
ENSG00000259956.2|RBM15B	2415.02	2252.41	1921.97	2314.15	2253.1	2123.65
ENSG00000259959.1|AC107068.1	75	102	72	86	55	58
ENSG00000259969.1|AL049838.1	49	22	40	38	66	29
ENSG00000259972.2|AC009120.2	95.8	55.98	66.75	109.8	94.63	69.85
ENSG00000259976.3|AC093010.3	446.98	478.68	271.9	475.73	364.76	369.3
ENSG00000259994.1|AL353796.1	22	21	12	17	17	24
ENSG00000260000.2|AL133338.1	25	26	24	39	56	31
ENSG00000260005.6|AC027601.1	28.4	27.89	24.58	33.18	24.99	39.02
ENSG00000260007.3|AC107871.1	205.93	198.18	209.26	196.94	151.11	169.86
ENSG00000260032.2|NORAD	10998.07	10460.67	8334.84	11469.74	11337.73	9266.79
ENSG00000260051.1|AL031600.1	25.28	40	28.71	27	29.69	38.97
ENSG00000260063.1|AL512408.1	10	9	13	18	9	13
ENSG00000260077.1|AC104794.2	47	61	36	66	50	34
ENSG00000260081.2|AF274858.1	11	8	14	13	18	5
ENSG00000260083.1|MIR762HG	25.98	16.83	16.7	25.19	22.21	21.29
ENSG00000260097.2|SPDYE6	58.13	49.07	33.16	49.74	58.18	64.79
ENSG00000260103.2|AC012435.1	17.59	17.86	6.55	16.44	10.53	10.53
ENSG00000260107.1|AC005606.1	24.32	22.65	23.8	40.05	45.69	27.39
ENSG00000260121.1|AC138028.4	67.08	114.98	62.17	148.02	55.91	105.3
ENSG00000260136.5|AC008915.2	10.31	11.01	17.4	19.56	13.88	22.86
ENSG00000260196.1|AC124798.1	35	22	25	35	25	23
ENSG00000260219.2|AC106782.2	46	30	22	19	27	28
ENSG00000260230.3|FRRS1L	193	301	162	282	229	211
ENSG00000260231.2|KDM7A-DT	39	50	56	41	48	31
ENSG00000260233.3|SSSCA1-AS1	41	23	20	28	24	20
ENSG00000260236.1|AC099778.1	43	17	34	42	32	29
ENSG00000260238.6|PMF1-BGLAP	53.21	66.11	38.51	29.3	31.77	51.05
ENSG00000260257.2|AL035071.1	49	45	31	49	26	33
ENSG00000260260.1|SNHG19	55	31	41	31	43	27
ENSG00000260261.2|AC124944.3	141.74	140.72	120.76	160.75	122.24	128.39
ENSG00000260267.1|AC026471.1	99.07	93.32	75.28	96.26	112.73	93.82
ENSG00000260274.1|AC068338.2	24.88	18.07	16.32	24.15	26.18	12.43
ENSG00000260276.2|AC022167.2	49.15	54.33	39.43	63.92	53.06	48.25
ENSG00000260279.3|AC137932.1	16	32	8	26	15	17
ENSG00000260280.5|SLX1B-SULT1A4	280	301.65	233.93	290.61	224.6	254.01
ENSG00000260285.1|AL133367.1	116	115	100	85	96	77
ENSG00000260293.2|AC106820.4	146	134	90	172	107	136
ENSG00000260296.1|AC095057.3	10	11	16	15	18	7
ENSG00000260300.5|AC009119.2	10.09	15.26	8.18	15.82	6.26	7.24
ENSG00000260317.1|AC009812.4	7	19	10	26	25	10
ENSG00000260329.1|AC007541.1	21	11	5	22	11	11
ENSG00000260339.1|HEXA-AS1	4.16	14.21	8.15	15	9.3	12.12
ENSG00000260342.2|AC138811.2	38.54	34.16	40.86	38.34	20.24	28.88
ENSG00000260367.2|AC109460.1	4.47	17.87	10.21	9.84	16.7	14.19
ENSG00000260400.1|AL513534.2	25	51	29	46	35	21
ENSG00000260404.3|AC110079.1	392.81	385.15	279.85	423.44	244.46	298.76
ENSG00000260426.1|AC008060.4	15	11	18	23	15	14
ENSG00000260430.1|AC099518.1	6	10	14	18	8	19
ENSG00000260442.5|ATP2A1-AS1	26	38.87	15	31.78	26.55	22
ENSG00000260455.1|NBAT1	17.56	31.64	21	25.54	28	24.23
ENSG00000260456.6|C16orf95	39	34	21	37	25.53	32
ENSG00000260465.1|AC018557.1	180.96	266.33	167.34	237.9	156.86	147
ENSG00000260526.1|AC109347.1	32	10	23	11	14	15
ENSG00000260537.2|AC012184.2	8.98	22.84	37.37	42.62	49.31	16.59
ENSG00000260563.3|AC132872.1	68	35	36	34	55	30
ENSG00000260565.6|ERVK13-1	205	218	155	242	184	177.12
ENSG00000260566.2|AC127459.1	18.41	3.38	13.37	17.57	14.16	13.04
ENSG00000260570.1|AC133550.1	68.04	81.62	63.58	117.65	65.11	82.35
ENSG00000260572.1|AC069224.1	12	10	11	19	8	5
ENSG00000260578.1|AC110597.1	68	15	56	46	46	25
ENSG00000260604.2|AL590004.3	27	46	28	42	39	30
ENSG00000260630.6|SNAI3-AS1	39	51	25	33	45	56
ENSG00000260641.1|AC114811.2	37	43	41	54	40	44
ENSG00000260643.2|AC092718.3	51.69	54.66	47.64	47.54	51.61	47.04
ENSG00000260645.2|AL359715.2	16	10	15	7	13	2
ENSG00000260664.2|AC004158.1	490.18	419.31	422.29	552.03	560.64	386.82
ENSG00000260669.2|AL096870.2	33.12	20.8	20.81	23.26	24.29	30.93
ENSG00000260691.6|ANKRD20A1	155.87	160.49	106.91	100.6	125.75	99.32
ENSG00000260708.1|AL118516.1	71	38	48	44	46	41
ENSG00000260729.1|AC009690.1	6.73	10.77	15.16	9.61	16.97	24.59
ENSG00000260735.2|AC139256.1	58	51	47.77	70.53	47	48
ENSG00000260751.2|AC008870.2	20	13	9	10	12	12
ENSG00000260772.1|AC012321.1	115.06	183.16	85.37	136.32	115.89	124.7
ENSG00000260774.1|AC021087.3	25	29	11	22.48	25	28.28
ENSG00000260793.2|AC003102.1	31	10	28	18	23	12
ENSG00000260804.3|LINC01963	507	567	484	637	511	517
ENSG00000260806.1|AL163051.1	29	14	14	2	12	15
ENSG00000260807.6|AC009041.2	548.78	498	528	430.73	498	427.85
ENSG00000260836.2|AC245033.1	3.55	13.81	0	6.58	18.91	35.63
ENSG00000260850.2|AC007344.1	27	30	31	29	24	21
ENSG00000260852.1|FBXL19-AS1	126	73	72	66	113	80
ENSG00000260853.2|AC109460.2	126.81	131.94	86.19	147.78	113.63	119
ENSG00000260855.1|AL591848.4	40	40	27	47	40	41
ENSG00000260912.1|AL158206.1	14	20	10	22	15	15
ENSG00000260914.3|AC026464.4	376.13	338.61	304.94	305.43	382.14	269.85
ENSG00000260916.7|CCPG1	353.45	456.26	218.33	473.32	363.01	399.2
ENSG00000260917.1|AL158212.3	112	101	83	88	90	65
ENSG00000260920.2|AL031985.3	64	36	51	75	73	63
ENSG00000260924.2|LINC01311	35	27	29	13	41	22
ENSG00000260942.1|CAPN10-DT	89	70	80	68	108	56
ENSG00000260947.1|AL356489.2	18	12	11	19	17	9
ENSG00000260948.1|AL390195.2	17	15	12	9	5	3
ENSG00000261008.6|LINC01572	56.82	60.69	44.71	84.97	59.36	82.18
ENSG00000261052.5|SULT1A3	306.85	340.81	242.18	287.22	255	240.47
ENSG00000261061.1|AC092718.4	90	154	116	223	132	159
ENSG00000261063.1|AC009139.2	15.18	12.23	7.57	34.66	8.71	14.85
ENSG00000261067.7|AC109460.3	52.22	63.98	53.62	51.31	36.63	64.62
ENSG00000261071.1|AL441883.1	14.29	8.73	21.75	4.67	9.32	13.35
ENSG00000261079.1|AC009053.2	10.04	16.04	5.39	17.59	4	14.19
ENSG00000261087.1|AP003469.4	26	26	20	27	35	28
ENSG00000261094.2|AC007066.2	49	53	47	51	41	43
ENSG00000261098.1|AP000766.1	12	20	25	18	19	29
ENSG00000261113.1|AC009034.1	9.75	3.84	14.2	19.19	4.04	16.46
ENSG00000261115.6|TMEM178B	809	705	633	689	917	642
ENSG00000261117.1|AC009486.1	4	15	3	7	11	12
ENSG00000261121.1|LINC02473	12	15	8	14	7	2
ENSG00000261123.1|AC009065.5	19	11	14	10.98	17.86	8.81
ENSG00000261126.7|RBFADN	18.48	15	15	12.77	14.07	15.73
ENSG00000261135.1|AL137802.2	53.32	44.55	17.98	37	49.43	16.12
ENSG00000261136.1|AC023908.3	33	54	18	34	25	39.3
ENSG00000261159.1|AC112484.3	21	17	11	21	19	26
ENSG00000261167.1|AC107027.3	38	25	18	35	30	39
ENSG00000261188.1|Z95115.1	120	77	95	80	95	57
ENSG00000261211.1|AL031123.2	11	21	5	13	10	7
ENSG00000261215.1|AL162231.4	12.23	22.15	7.59	12.23	9.15	11.01
ENSG00000261221.3|ZNF865	196	191	172	184	165	174
ENSG00000261236.8|BOP1	714	666	714	761	679	846
ENSG00000261308.2|FIGNL2	26.03	12.14	20.34	20.93	10.74	24.16
ENSG00000261326.3|LINC01355	108	155	67	114	80	71
ENSG00000261335.1|AC005837.1	9.09	12.61	12.43	12.19	7.19	5.05
ENSG00000261342.1|AC006538.1	23	27	23	44	29	45
ENSG00000261351.2|AC116913.1	32.66	30.47	26.75	50.05	35.09	35.06
ENSG00000261373.1|VPS9D1-AS1	196.62	214.68	193	226.7	209.44	190.37
ENSG00000261377.5|PDCD6IPP2	31.17	30.1	19	48.58	28.15	36.13
ENSG00000261408.7|TEN1-CDK3	173.2	146.19	145.46	163.16	190.83	148.62
ENSG00000261455.1|LINC01003	133	81	114	89	165	63
ENSG00000261460.1|AC009690.2	60.33	83.71	52.06	44.38	29.85	46.88
ENSG00000261478.1|AC013391.3	15	13	15	8	14	4
ENSG00000261485.1|PAN3-AS1	16	15	27	16	18	21
ENSG00000261487.1|AC135048.1	22.35	15.2	10.46	13.67	8.08	9.85
ENSG00000261490.1|AC005674.2	19	18	8	15	11	6
ENSG00000261499.2|AC233699.1	13.18	0	17.54	0	13.41	6.81
ENSG00000261505.1|AL031714.1	123.86	131.57	105.25	177.83	103.77	105.02
ENSG00000261512.2|AC092368.3	70.5	60.96	61.77	76.71	54.65	63.34
ENSG00000261526.2|AC012615.1	131	133	99	104	114	87
ENSG00000261534.1|AL596244.1	34	33	25	28	42	29
ENSG00000261556.9|SMG1P7	110.53	104.58	99.05	138.46	84.74	95.82
ENSG00000261578.1|AP003119.3	232	138	241	193	244	152
ENSG00000261584.1|AL513548.1	30	9.41	12.78	14.16	22	19
ENSG00000261586.2|AC068987.4	11.97	12.86	0.66	7.07	9.26	12.84
ENSG00000261604.1|AC114947.2	104.73	45.59	137.9	73.23	129.9	94.49
ENSG00000261609.6|GAN	261.41	245.75	210.76	268.2	199.79	212.25
ENSG00000261611.6|AC010547.4	42.13	39.1	14.52	41.2	22.53	14.31
ENSG00000261613.2|AC093525.6	85	116.9	70	69	76	71
ENSG00000261659.2|Z92544.2	23.25	25.48	37.83	18.43	29.39	36.61
ENSG00000261663.1|AC009065.8	29	16	21	32	19	19
ENSG00000261716.2|AC239868.1	343.24	206.14	231.01	231.86	269.92	177.38
ENSG00000261732.1|AL031708.1	39.17	100.39	26.61	49.03	40.99	66.69
ENSG00000261740.6|BOLA2-SMG1P6	830.04	770.93	739.04	955.76	904.26	756.63
ENSG00000261759.1|AC099518.5	49.26	63.09	40.42	63.22	42.09	51.53
ENSG00000261762.1|AC027228.2	83.41	62.39	57.51	80.68	70.43	64.43
ENSG00000261777.5|AC012184.3	12.07	28.3	17	17.19	23	11
ENSG00000261786.1|AC006058.1	259	270.12	217	357	261.56	236
ENSG00000261796.1|ISY1-RAB43	467.35	577.78	467.28	585.08	577.78	645.66
ENSG00000261799.1|AC007406.5	109	116	93	115	109	88
ENSG00000261822.1|AC018362.2	5.74	15.36	11.01	17.16	12.71	10.45
ENSG00000261824.6|LINC00662	130	149.27	153	147	143	148
ENSG00000261829.1|AC009407.1	7	3	21	16	27	7
ENSG00000261832.6|AC138894.1	77.78	55.62	128.75	73.54	123.01	48.4
ENSG00000261840.2|AC093249.6	10.69	10.4	18.63	13.34	18.05	10.89
ENSG00000261879.6|AC087500.1	28	36.97	21	24	29	23
ENSG00000261884.2|AC040162.1	95.88	110.12	110.71	129.91	118.96	128.75
ENSG00000261934.2|PCDHGA9	114.62	117.36	113.6	138.56	136.72	136.54
ENSG00000261959.1|AC015909.3	95	129	80	146	93	103
ENSG00000261971.7|MMP25-AS1	77	92.61	65	70	52	74.72
ENSG00000262001.1|DLGAP1-AS2	53	64	49	72	66	72
ENSG00000262049.1|AC139530.2	110.71	112.34	94.94	98.98	80.03	67.4
ENSG00000262155.1|LINC02175	13	8	23	15	17	9
ENSG00000262160.1|AC020978.5	118.94	102.82	86.71	55.7	156.67	106.92
ENSG00000262209.3|PCDHGB3	19.71	17.68	20.18	16.07	36.74	20.15
ENSG00000262223.7|AC110285.1	22	22	14	24	25	15
ENSG00000262227.1|AC004771.3	7	9	9	13	19	17
ENSG00000262246.6|CORO7	478.84	584.9	591	586	584	569
ENSG00000262333.1|HNRNPA1P16	54.25	22.51	26.92	34	32.75	29
ENSG00000262410.1|AC024361.1	9	10	10	15	7	10
ENSG00000262413.1|AC145207.2	7.62	20.72	18.5	28.83	20.49	4.16
ENSG00000262454.3|MIR193BHG	19	24	27	25	23	12
ENSG00000262456.1|AC006435.1	15.18	0	2.47	12.95	2.2	18.12
ENSG00000262468.6|LINC01569	31	40	24	45	23	29
ENSG00000262477.1|AC021224.1	32.12	26.99	16.63	36.18	13.75	13.52
ENSG00000262484.1|CCER2	16	39	14	28	26	38
ENSG00000262533.1|AC090617.3	36.36	61.08	16.87	38.51	45.14	29.09
ENSG00000262576.3|PCDHGA4	40	59.89	66.79	62.88	62.79	40
