Ola_827_R1B1	LMP.Olap_827_R1B1	Ola_827_R2B1	LMP.Olap_827_R2B1	Ola_827_R3B2	LMP.Olap_827_R3B2
ENSG00000198198.16|SZT2	640.96	689.84	645.06	895.78	671.44	634.07
ENSG00000198205.6|ZXDA	98.25	92.91	86.55	95.04	98.03	81.72
ENSG00000198208.11|RPS6KL1	117	138	76	153	96	103
ENSG00000198216.12|CACNA1E	271	435	145	376	206	293
ENSG00000198218.11|QRICH1	2242	2343	2041	2822	2380	2213
ENSG00000198231.13|DDX42	2958	3105	2837	3433	2860	2815
ENSG00000198237.8|AC131392.1	29.48	28.04	18.22	32.29	28.11	30.1
ENSG00000198242.14|RPL23A	5951.13	6359.26	5925.08	7089.91	6113.04	5982.75
ENSG00000198246.9|SLC29A3	59.38	65	39	68	39	39
ENSG00000198252.12|STYX	400	442	317	427	318	372
ENSG00000198258.10|UBL5	1419	1597	1569	1874	1535	1491
ENSG00000198265.12|HELZ	1080	1175	1074	1154	1036	883
ENSG00000198270.13|TMEM116	259	228	216	250	219	197
ENSG00000198276.16|UCKL1	552	580.96	686.96	886.92	737.96	615.84
ENSG00000198298.13|ZNF485	79	62	37	63	50	59
ENSG00000198300.14|PEG3	41.28	76.77	17.08	34.59	23.85	40.94
ENSG00000198301.12|SDAD1	1031	1072	750	1157	784	828
ENSG00000198315.11|ZKSCAN8	1334	1304	1212	1360	1299	1209
ENSG00000198324.13|PHETA1	208	186	185	273	221	210
ENSG00000198331.10|HYLS1	127	116	85	102	110	89
ENSG00000198342.10|ZNF442	66	68	55	78.43	48	52
ENSG00000198346.11|ZNF813	200.52	187.78	157.53	210.14	180.83	163.39
ENSG00000198353.8|HOXC4	111.27	141.97	96.14	109.1	108.78	113.89
ENSG00000198355.5|PIM3	229	236	325	309	333	272
ENSG00000198356.11|ASNA1	2231	2241	2052	2860	2543	2233
ENSG00000198363.18|ASPH	1858	1563	1683.38	1814	1763	1465
ENSG00000198369.10|SPRED2	405	424	431	527	418	420
ENSG00000198373.12|WWP2	726	648	561	761	758	620
ENSG00000198380.12|GFPT1	691	761	795	811	649	647
ENSG00000198382.9|UVRAG	454	393	383.88	444	353	332
ENSG00000198393.8|ZNF26	227	220	211	246	213	213
ENSG00000198399.14|ITSN2	636.96	663.07	573	747	631.61	633.29
ENSG00000198406.7|BZW1P2	5.66	42.53	17.88	26.4	12.46	5.65
ENSG00000198408.14|OGA	1809	1767	2181	2235	1650	1728
ENSG00000198416.9|ZNF658B	71.92	125.98	52.44	135.1	76.51	92.61
ENSG00000198417.7|MT1F	14	8	6	16	13	10
ENSG00000198420.10|TCAF1	5130.46	5392.22	4252.35	5824.33	4614.93	4636.26
ENSG00000198429.9|ZNF69	150	156.35	107	162	139	110
ENSG00000198431.16|TXNRD1	2261	2172	1780	2242	2263	2027
ENSG00000198435.4|NRARP	79	54	61	47	92	52
ENSG00000198440.9|ZNF583	200	216	172	245	146	181
ENSG00000198453.13|ZNF568	355	405	362	456	270	404
ENSG00000198455.4|ZXDB	352.75	329.09	337.45	326.96	326.97	330.28
ENSG00000198464.14|ZNF480	641	598	452	675	545	522
ENSG00000198466.12|ZNF587	487.4	506.72	519.68	531.35	563.84	475.74
ENSG00000198467.14|TPM2	799	845	852	1235	746	734
ENSG00000198468.8|FLVCR1-DT	55	84	47	77	49	62
ENSG00000198478.8|SH3BGRL2	68	91	62	74	50	55
ENSG00000198482.12|ZNF808	189.43	193.6	176.05	212.91	175.96	145.76
ENSG00000198492.16|YTHDF2	1435	1403	1205	1640	1343	1259
ENSG00000198496.11|NBR2	19	41	26	31	20	27
ENSG00000198498.10|TMA16	323	277	220	272	332	281
ENSG00000198513.11|ATL1	402.01	439.76	351.69	474.68	367.91	382.65
ENSG00000198517.10|MAFK	336.73	360.11	1571.32	1187.01	567.92	438.99
ENSG00000198520.12|ARMH1	29	23	12	29	5	27
ENSG00000198521.11|ZNF43	1085	896	790	921	886.2	790
ENSG00000198522.13|GPN1	652.66	710.09	562.47	748.14	626.84	585.43
ENSG00000198535.5|C2CD4A	1612	2435	720	1363	660	894
ENSG00000198538.11|ZNF28	491.03	490.11	352.06	446.01	348.72	359.51
ENSG00000198546.15|ZNF511	232.77	179.75	217.6	270.13	278.98	217.81
ENSG00000198551.10|ZNF627	444	510	475	525	430	412
ENSG00000198554.12|WDHD1	676	619	572	597	618	538
ENSG00000198556.14|ZNF789	295.01	309.67	236.78	362.89	287.64	330.39
ENSG00000198561.13|CTNND1	4013.34	4071	3816.62	4651.3	4040.39	3799.25
ENSG00000198563.14|DDX39B	6209.01	5948.25	6345.64	7469.29	6602.77	5898.56
ENSG00000198576.4|ARC	1193	814	737	787	1405	1034
ENSG00000198585.11|NUDT16	2021	1958	1548	2006	1760	1696
ENSG00000198586.14|TLK1	1465	1456	1504	1674	1528	1209
ENSG00000198589.12|LRBA	937	655.53	793	721	911	575
ENSG00000198598.6|MMP17	20	23	25	35	53	34
ENSG00000198604.11|BAZ1A	851.53	880.53	564.83	854.78	801.45	720.97
ENSG00000198612.11|COPS8	1277	1393.99	1299	1555	1277.99	1260
ENSG00000198618.5|PPIAP22	995.04	908.59	903.88	893.5	943.72	771.07
ENSG00000198624.13|CCDC69	40	26	27	33	28	34
ENSG00000198625.13|MDM4	590	550	595	615	574	513
ENSG00000198642.6|KLHL9	698	612	645	678	556	559
ENSG00000198646.14|NCOA6	2049	2077	1919	2353	2084	1906
ENSG00000198648.11|STK39	1296	1202	1060	1163	1218	1029
ENSG00000198663.16|C6orf89	2499	2816	2197	3065	2313	2356
ENSG00000198668.11|CALM1	11223	11433	8981	11624	9975	9306
ENSG00000198677.11|TTC37	2148	2065	2034	2354	1893	1750
ENSG00000198680.4|TUSC1	48	45	70	69	42	45
ENSG00000198682.13|PAPSS2	137	102	90	118	131	106
ENSG00000198689.11|SLC9A6	660	645	625	680	629	619
ENSG00000198690.9|FAN1	721.9	758.43	576.03	860.15	713.91	734.15
ENSG00000198691.13|ABCA4	50	41	30	59	28	35
ENSG00000198692.10|EIF1AY	534	516	463	518	406	365
ENSG00000198695.2|MT-ND6	16424	20108	13360	20066	13821	15807
ENSG00000198700.10|IPO9	3123	2917.11	2754.17	3192.3	3232.96	2844.37
ENSG00000198707.15|CEP290	833.15	916.32	677.26	877.05	716.81	629.42
ENSG00000198712.1|MT-CO2	131012.99	147738.99	101338.99	149135.01	118739.99	118780.99
ENSG00000198715.13|GLMP	708	730	660	992	811	770
ENSG00000198718.13|TOGARAM1	412	345	323	411	393	327
ENSG00000198719.9|DLL1	8	19	11.7	15	12	12
ENSG00000198720.13|ANKRD13B	370	490	273	491	337	375
ENSG00000198721.12|ECI2	1829.78	2276.26	1666.7	2386.49	1738.81	1820.78
ENSG00000198722.14|UNC13B	459	578	377	545	459	453
ENSG00000198727.2|MT-CYB	93424	99601	75956	102469	86219	83714
ENSG00000198728.10|LDB1	746	811	688	1007	810	832
ENSG00000198729.5|PPP1R14C	757	659	727	692	795	733
ENSG00000198730.9|CTR9	1135	1212.01	1002	1209.02	982	936
ENSG00000198732.10|SMOC1	18	16	11	17	38	23
ENSG00000198736.11|MSRB1	296	320	216	368	386	276
ENSG00000198740.8|ZNF652	400	365	325	399	314	295
ENSG00000198742.9|SMURF1	817.97	929.38	776.81	1006.1	905.71	813.2
ENSG00000198743.7|SLC5A3	890.99	860.52	902.52	992.71	786.59	714.67
ENSG00000198746.13|GPATCH3	125	144	108	167	136	130
ENSG00000198752.11|CDC42BPB	2038.42	2242.33	2019	2783.68	2136.47	1945.3
ENSG00000198753.12|PLXNB3	972.09	1145.35	1539.75	1889.77	1344.77	1211.71
ENSG00000198754.5|OXCT2	11.58	5	0	13.69	14.89	5
ENSG00000198755.11|RPL10A	4315.99	4484	4969	5567	4534.99	4236
ENSG00000198756.12|COLGALT2	1447	1288	1030	1233	1336	983
ENSG00000198763.3|MT-ND2	70636.55	77817.14	55131.12	81515.52	60840.96	63422.53
ENSG00000198768.10|APCDD1L	41	67	54	88	56	74
ENSG00000198780.12|FAM169A	427.99	479.75	265.5	450.81	352.7	358.19
ENSG00000198783.6|ZNF830	301	341	262	363	289	286
ENSG00000198786.2|MT-ND5	101923	117050	84777	120672	88705	90006
ENSG00000198791.12|CNOT7	1206	1094	1052	1178	1056	960
ENSG00000198792.13|TMEM184B	1149	1167	1507	1818	1361	1164
ENSG00000198793.12|MTOR	2376	2511	1944	2738	2330	2058
ENSG00000198794.12|SCAMP5	1694	1819	1523	2121	1752	1731
ENSG00000198795.11|ZNF521	220	174	236	230	169	154
ENSG00000198796.7|ALPK2	49.71	59.13	24.33	59.38	27	43.89
ENSG00000198797.7|BRINP2	912	1506	706	1399	920	1041
ENSG00000198799.12|LRIG2	376	505	482	551	436	410
ENSG00000198804.2|MT-CO1	243164.85	262134.96	195912.19	276508.76	223214.92	213021.94
ENSG00000198805.11|PNP	863	924	631	816	696	705
ENSG00000198814.12|GK	350.72	341.98	288	353	344	302.25
ENSG00000198815.9|FOXJ3	1096	1003	1238	1099	1038	911
ENSG00000198816.7|ZNF358	901	959.64	911	1320	1089	1040
ENSG00000198818.10|SFT2D1	254	280	313	297	252	304
ENSG00000198824.7|CHAMP1	598	607	514	625	584	486
ENSG00000198825.13|INPP5F	1404	1282.5	1094	1227	1205.36	1110
ENSG00000198826.11|ARHGAP11A	2034.31	1021.15	1521.74	1166.72	2008.92	1118.18
ENSG00000198830.11|HMGN2	4972.08	3975.24	4421.95	4642.54	5416.63	4372.41
ENSG00000198832.10|SELENOM	28	61	38	52	37	38
ENSG00000198833.7|UBE2J1	1935	1755	1987	2094	1947	1690
ENSG00000198836.9|OPA1	2294	2033	2116	2360	2115	1931
ENSG00000198837.10|DENND4B	1202.76	1270.64	1146.88	1653.82	1385.96	1151.89
ENSG00000198838.13|RYR3	110	80	74.45	97.51	105	59
ENSG00000198839.9|ZNF277	211	238	241	267	201	157
ENSG00000198840.2|MT-ND3	7694	8839	5908	9093	6220	6844
ENSG00000198841.3|KTI12	92.52	97.55	55.78	91.7	45.35	59.09
ENSG00000198843.13|SELENOT	1878	1904	1782	2059.98	1803	1696
ENSG00000198846.6|TOX	298	253	243	305	278	245
ENSG00000198853.12|RUSC2	398	416	297	468	448	391
ENSG00000198855.7|FICD	202	173	159	200	179	136
ENSG00000198856.13|OSTC	1099	1112	1211	1319	1121	972
ENSG00000198858.10|R3HDM4	884	993	844	1332	1026	904
ENSG00000198860.12|TSEN15	1129	1022	923	1270	1049	1001
ENSG00000198862.14|LTN1	800	852	831	827	684	698
ENSG00000198863.7|RUNDC1	617	611	564	720	579	553
ENSG00000198865.10|CCDC152	141.87	110.5	99.38	142.53	132.38	110.6
ENSG00000198870.7|STKLD1	10	14	13	13	7	11
ENSG00000198873.11|GRK5	275	339	250	361	272	296
ENSG00000198874.13|TYW1	759.69	740.37	604.21	786.93	711.11	645.75
ENSG00000198876.13|DCAF12	579	627	548	690	530	587
ENSG00000198885.9|ITPRIPL1	330	277	200	275	281	269
ENSG00000198886.2|MT-ND4	190085	214151	171451	229215	187001	186707
ENSG00000198887.9|SMC5	804	741	664	747	749	716
ENSG00000198888.2|MT-ND1	47443.67	52596.63	38370.92	57077.63	41470.53	42376.39
ENSG00000198890.8|PRMT6	511	437	346	567	485	434
ENSG00000198892.6|SHISA4	1115	1192	844	1325	1126	1067
ENSG00000198894.8|CIPC	688	678	512	709.8	656	554
ENSG00000198898.14|CAPZA2	2228	2154	2127	2418	2144	1917
ENSG00000198899.2|MT-ATP6	79590.64	90525.47	56599.01	85876.13	71396.93	73277.94
ENSG00000198900.6|TOP1	3583.9	3203.87	2748.95	3294.97	3009.94	2770.96
ENSG00000198901.14|PRC1	2611.42	1513.95	2257.14	1848.9	2828.95	1866.67
ENSG00000198908.12|BHLHB9	203	183.01	153.59	149	142.76	170.7
ENSG00000198909.7|MAP3K3	371.53	330.17	279.65	412.14	359.35	324.33
ENSG00000198910.13|L1CAM	4	3	24	26	5.12	10
ENSG00000198911.12|SREBF2	5855.87	5412.87	5110.87	6443.8	5908.86	5357.81
ENSG00000198912.11|C1orf174	612	596	621	689	643	626
ENSG00000198914.3|POU3F3	840	911	772	964	911	849
ENSG00000198917.13|SPOUT1	670.96	806.67	573.85	956.77	776.94	697.65
ENSG00000198918.8|RPL39	3759.78	3772.51	4051.77	4468.31	3702.36	3307.79
ENSG00000198919.13|DZIP3	1315	1173	1037	1273	1261	1155
ENSG00000198920.10|KIAA0753	646	750	730	811	650	597
ENSG00000198924.8|DCLRE1A	520	432	421	510	493	386
ENSG00000198925.12|ATG9A	1564.17	1734.82	1909.7	2346.19	1730.53	1677.52
ENSG00000198929.13|NOS1AP	1156.8	1014.46	1256.62	1218.26	1238.65	925.73
ENSG00000198931.10|APRT	372	455	361	576	468	423
ENSG00000198932.13|GPRASP1	255	337	247	343	289	260
ENSG00000198933.9|TBKBP1	293	285	277	386	302	233
ENSG00000198934.4|MAGEE1	180	187	178	233	197	188
ENSG00000198937.9|CCDC167	270	231	286	337	253	212
ENSG00000198938.2|MT-CO3	116144.97	131703.01	85456.99	131524.97	104256.99	106731.95
ENSG00000198939.8|ZFP2	58	46	65	58	48	58
ENSG00000198945.7|L3MBTL3	179	202	128	176	169.95	133
ENSG00000198947.15|DMD	223	111	145	135	207	113
ENSG00000198948.12|MFAP3L	72	69	38	66	54	41
ENSG00000198951.11|NAGA	578	555	666	775	700	561
ENSG00000198952.8|SMG5	2439	2699	2505	3342	2702	2465
ENSG00000198954.8|KIF1BP	708	662	552	781	684	562
ENSG00000198959.12|TGM2	3.09	4	38	47.33	23	24
ENSG00000198960.11|ARMCX6	900	1012	799.86	1134	860	890
ENSG00000198961.10|PJA2	7616	6929	7657	7694	6725	5946
ENSG00000198964.14|SGMS1	284	247	251	292	232	220
ENSG00000203326.11|ZNF525	202.02	223.04	139.57	210.96	189.36	175.22
ENSG00000203392.3|AC105020.1	12	12	20	23	20	15
ENSG00000203485.13|INF2	322	394	354	561	405	381
ENSG00000203497.2|PDCD4-AS1	28	41	34	22	38	21
ENSG00000203546.7|AL139353.1	16.34	13.8	16.51	8.63	17.75	10.7
ENSG00000203618.5|GP1BB	184.1	179.35	288.45	330.56	319.74	240.21
ENSG00000203644.3|AC083799.1	67	52	61	78	82	67
ENSG00000203666.12|EFCAB2	253.41	256	242	272.02	323.84	281.99
ENSG00000203667.10|COX20	1103.01	1090.29	1116.95	1207.92	1157.1	1078.11
ENSG00000203668.2|CHML	360.05	264.8	355.16	352.22	353.4	298.84
ENSG00000203685.10|STUM	11	8	24	37	21	19
ENSG00000203705.11|TATDN3	241	255	229	289	246	260
ENSG00000203709.11|MIR29B2CHG	39	44	37	36	27	14
ENSG00000203724.11|C1orf53	35	37	25	36	21	30
ENSG00000203727.4|SAMD5	381	459	324	475	305	427
ENSG00000203760.8|CENPW	102	62	86	104	76	81
ENSG00000203761.5|MSTO2P	135.49	160.54	174.22	170.31	183.81	123.41
ENSG00000203772.7|SPRN	96.88	142.93	97.3	198.22	91.89	123.17
ENSG00000203778.8|FAM229B	290	328	266	382	242	262
ENSG00000203780.10|FANK1	40	53	49	64	45	54
ENSG00000203791.15|EEF1AKMT2	166.05	175.6	173.96	181.37	160.13	147.72
ENSG00000203797.10|DDO	141	203	125	199	123	142
ENSG00000203799.13|CCDC162P	52	55	39	44	45	23
ENSG00000203812.2|HIST2H2AA3	138.42	135.41	132.82	253.49	52.59	31.63
ENSG00000203814.6|HIST2H2BF	31.5	71.2	25.06	54.7	43.08	47.55
ENSG00000203865.9|ATP1A1-AS1	12.01	18.06	19.04	20.06	21.04	13.02
ENSG00000203867.8|RBM20	31	26	31	37	35	24
ENSG00000203875.11|SNHG5	557	637	600	723	525	551
ENSG00000203879.12|GDI1	4987	5190	5605	6833	5351	4953
ENSG00000203880.12|PCMTD2	1815	1980	1528	2210	1534	1736
ENSG00000203896.10|LIME1	149.49	139.86	130.42	220.15	150.42	174.94
ENSG00000203943.8|SAMD13	32.71	37	31	39	31	29.84
ENSG00000203950.6|RTL8A	637.94	723.63	736.45	950.66	705	691
ENSG00000203965.13|EFCAB7	278	341	262	337	231	247
ENSG00000203993.4|ARRDC1-AS1	239	252	203	259	249	255
ENSG00000203999.8|LINC01270	66.44	142.06	68.94	151.15	83.56	141.09
ENSG00000204052.4|LRRC73	38	39	28	48	47	41
ENSG00000204054.13|LINC00963	589	837.1	613.09	981	676	772
ENSG00000204060.7|FOXO6	8	7	46	23	8	15
ENSG00000204065.3|TCEAL5	19	16	21	24	8	21
ENSG00000204070.10|SYS1	671.72	765.12	602.34	894.76	707.96	646.9
ENSG00000204084.13|INPP5B	253	272.46	329	363.43	262.41	262.24
ENSG00000204103.4|MAFB	20	29	34	46	39	41
ENSG00000204104.12|TRAF3IP1	408	429	308	442	367	387
ENSG00000204116.11|CHIC1	363	469	330	401	311	336
ENSG00000204120.14|GIGYF2	1245	1178.08	1170.6	1285.31	1122	1063
ENSG00000204128.6|C2orf72	468	455	480	554	517	437
ENSG00000204130.13|RUFY2	582	569.01	517	557	572.01	533.01
ENSG00000204131.9|NHSL2	642	732	668	1113	1056	1206
ENSG00000204138.13|PHACTR4	735	674	612.78	808	708	647
ENSG00000204147.10|ASAH2B	201.69	262.3	166.87	243.72	214.16	240.69
ENSG00000204149.11|AGAP6	89.33	151.01	157.18	157.12	201.87	103.5
ENSG00000204152.11|TIMM23B	131.75	127.88	109.36	104.01	161.03	123.13
ENSG00000204160.12|ZDHHC18	464	403	355	594	408	426
ENSG00000204172.12|AGAP9	136.1	122.83	135.95	145.54	164.58	134.06
ENSG00000204177.10|BMS1P1	85.3	66.18	76.45	113.19	84.51	58.71
ENSG00000204178.11|MACO1	366	405	341	459	370	352
ENSG00000204186.9|ZDBF2	771	1014	815	999	640	779
ENSG00000204209.13|DAXX	1333	1228	1113	1344	1302	1078
ENSG00000204217.13|BMPR2	1516	1469	1312	1527	1479	1228
ENSG00000204220.11|PFDN6	636.34	654.92	551.36	689.63	603.03	561.33
ENSG00000204227.5|RING1	824	857	774	1045	933	848
ENSG00000204228.4|HSD17B8	37	40	41	44	38	39
ENSG00000204231.10|RXRB	761.7	819.24	1014.12	1052.78	893.3	816.45
ENSG00000204237.5|OXLD1	202	180	164	254	183	202
ENSG00000204248.10|COL11A2	76	65	63	82	79	71
ENSG00000204256.13|BRD2	5146	5140	4395	5746.6	4946	4733
ENSG00000204257.15|HLA-DMA	142	122.83	148	170	168	125
ENSG00000204261.8|PSMB8-AS1	99.35	67.07	68.88	104.29	75.14	86.71
ENSG00000204262.13|COL5A2	9433	9307	10087	11354	9159	7924
ENSG00000204264.10|PSMB8	892.91	977.62	916.13	1227.09	1049.36	997.27
ENSG00000204267.14|TAP2	1130.47	1155.79	910.57	1212.62	1077.8	989.29
ENSG00000204271.13|SPIN3	377	382	350	394	296	309
ENSG00000204272.12|NBDY	352	402	306	417	361	332
ENSG00000204291.11|COL15A1	597	476	1448	993	764	486
ENSG00000204301.6|NOTCH4	194	192	164	221	204	187
ENSG00000204304.12|PBX2	1687	1587	1557.99	1927	1647	1498
ENSG00000204305.14|AGER	202	215	149	240	204	196
ENSG00000204308.8|RNF5	307	296.95	363.8	410.93	390	304.9
ENSG00000204310.13|AGPAT1	1879.92	2133.68	1765.29	2584.53	2025.34	1888.3
ENSG00000204311.13|PJVK	48.39	77	47	79	54	66
ENSG00000204314.12|PRRT1	107	128	84	146	109	118
ENSG00000204315.4|FKBPL	141	123	128	182	161	152
ENSG00000204316.12|MRPL38	657.74	628.16	533.18	745.18	668.82	569.21
ENSG00000204323.5|SMIM5	14.51	21	11	28.8	17.23	19
ENSG00000204334.7|ERICH2	16	9	16	25	15	13
ENSG00000204344.14|STK19	387.8	457.62	351.82	483.03	379.76	385.46
ENSG00000204348.10|DXO	549.2	637.38	637.18	807.09	662.39	614.54
ENSG00000204351.12|SKIV2L	1136	1332	1173	1516	1276	1154
ENSG00000204356.14|NELFE	845	875	803	1140	944	843
ENSG00000204362.6|AL590644.1	9	21	39	61	50	36
ENSG00000204366.3|ZBTB12	179	129	133	206	186	146
ENSG00000204370.11|SDHD	1139	1151.98	1210.98	1660.99	1182	1090
ENSG00000204371.11|EHMT2	1500.94	1644.98	1362.91	1998.96	1663.96	1571.89
ENSG00000204381.11|LAYN	157	183	140	195	140	166
ENSG00000204386.10|NEU1	685	743	792	922	775	718
ENSG00000204387.13|C6orf48	1038.55	1173.33	1057.32	1217.98	975.84	904.96
ENSG00000204388.7|HSPA1B	1081.1	1002.54	977.08	1396.66	1884.32	1539.44
ENSG00000204390.10|HSPA1L	21	37.03	26	37.02	24	38.04
ENSG00000204392.11|LSM2	389	329	367	395	405	325
ENSG00000204394.13|VARS	2780	2869	2376	3303	3092	2717
ENSG00000204396.10|VWA7	17	25	14	31	25	23
ENSG00000204397.7|CARD16	5	11	12	14	19.73	18
ENSG00000204406.13|MBD5	481	411	459	458.16	486	399
ENSG00000204410.15|MSH5	377.9	421.24	446.45	502.4	473.31	411.46
ENSG00000204427.12|ABHD16A	867	975	745	1127.13	869	819
ENSG00000204428.12|LY6G5C	36	31	24	29	22	35
ENSG00000204435.13|CSNK2B	1821.92	1936.1	1856.86	2332.68	1995.3	1804.15
ENSG00000204438.11|GPANK1	318.06	282.1	251.06	401.09	275.04	254.11
ENSG00000204439.3|C6orf47	616	624	580	781.03	618	562.32
ENSG00000204444.11|APOM	12.23	12.07	12.04	23	8.03	9.05
ENSG00000204463.12|BAG6	3853.77	3945.93	4105.96	4981	4503.97	4041.95
ENSG00000204469.12|PRRC2A	8783	8557	7898	10653	9694	8371
ENSG00000204498.11|NFKBIL1	206	194	236	332	206	218
ENSG00000204514.10|ZNF814	393.98	398.8	315.41	390.06	341.02	323.24
ENSG00000204516.10|MICB	280	290	207	297	328	339.17
ENSG00000204519.11|ZNF551	220	210	130	207	147	172
ENSG00000204520.13|MICA	904	1175	632	1175	868	892.83
ENSG00000204524.7|ZNF805	201.91	243.44	222.25	250.49	214.9	209.78
ENSG00000204525.16|HLA-C	4556.62	5193.51	5911.41	7610.3	5856.24	5448.32
ENSG00000204536.14|CCHCR1	505	565	472	792	650	626
ENSG00000204540.10|PSORS1C1	26.99	43	23	37.26	20	28
ENSG00000204560.10|DHX16	1041	1077	787	1224	984	1018
ENSG00000204564.12|C6orf136	216	220	248	268	239	223
ENSG00000204568.12|MRPS18B	790	829	711	1033	830	797
ENSG00000204569.10|PPP1R10	2187	2431	1785	2728	2209	2048
ENSG00000204574.13|ABCF1	2125	2267	1736	2421	2141	1918
ENSG00000204576.11|PRR3	805.06	926.45	738.09	909.11	775.88	796.11
ENSG00000204580.13|DDR1	4982	5900	6107	8224	6024	5582
ENSG00000204584.1|FLJ45513	11	14	8	10.64	13	8
ENSG00000204590.12|GNL1	2580.94	2809.55	2381.91	3247.89	2553.12	2436.89
ENSG00000204592.9|HLA-E	1586.41	1814.53	1776.07	2324.6	1678.12	1760.49
ENSG00000204599.14|TRIM39	367	365.52	314	469.22	361	358
ENSG00000204604.11|ZNF468	1268.58	1297.24	1017.36	1442.4	1083.87	1107.38
ENSG00000204611.7|ZNF616	375	368	325	428	331	347
ENSG00000204618.8|RNF39	21	24.13	31	23	30	18
ENSG00000204619.8|PPP1R11	888	927.87	786	1008	848	754
ENSG00000204623.9|ZNRD1ASP	102.24	121.54	88.19	112.71	94.73	80.03
ENSG00000204624.8|DISP3	228	189	227	173	294	155.46
ENSG00000204628.11|RACK1	11235.63	11409.25	12976.87	14737	12405.54	10703
ENSG00000204634.12|TBC1D8	232	300	416	384	264	289
ENSG00000204642.14|HLA-F	245.11	275.35	398.49	402.44	295.66	269
ENSG00000204650.14|LINC02210	120.75	126.91	93.73	112	77	99
ENSG00000204673.10|AKT1S1	1539.46	1796.77	1201.74	1916.31	1572.89	1508.85
ENSG00000204681.11|GABBR1	1212	1193	1323	1481	1342	1106
ENSG00000204682.6|CASC10	92	116	85	136	110	90
ENSG00000204685.6|STARD7-AS1	58	58.03	43	77.13	63	57
ENSG00000204713.11|TRIM27	1295	1237	985	1280	1239	1112
ENSG00000204745.4|AC083899.1	70.55	37.55	56.48	53.86	61.98	30.58
ENSG00000204758.7|AC008429.1	17	13.6	11	23	9	14
ENSG00000204789.4|ZNF204P	53	62	60	47	34	47
ENSG00000204802.3|AL590399.1	31.9	37.24	29.26	31.76	31.85	42.15
ENSG00000204815.10|TTC25	55	79	66	117	62	85
ENSG00000204822.7|MRPL53	241.88	221.34	242.86	359.03	305.18	311
ENSG00000204837.4|FGF7P3	54.07	50.69	35.65	48.4	36.86	43.53
ENSG00000204839.9|MROH6	51	65	35	83	59	65
ENSG00000204842.16|ATXN2	939	939	727	999	917.05	810
ENSG00000204843.12|DCTN1	4308	4920	4349	6034	4655.6	4479
ENSG00000204851.6|PNMA8B	33	15.45	23	40	25	32
ENSG00000204852.15|TCTN1	1385.34	1254.77	1290.87	1638.91	1335.27	1244.05
ENSG00000204856.12|FAM216A	353.22	331.43	270.94	338	283.89	296
ENSG00000204859.13|ZBTB48	391	386	343	575	378	382
ENSG00000204899.6|MZT1	285	209	266	255	306	235
ENSG00000204920.11|ZNF155	124.6	149.82	116.92	177.28	135.88	103.74
ENSG00000204922.5|UQCC3	133.33	142.64	122.46	195.96	145	108.53
ENSG00000204923.4|FBXO48	34	36	18	28	37	42
ENSG00000204934.10|ATP6V0E2-AS1	285.44	241.71	198.38	315.05	304.56	229.71
ENSG00000204946.10|ZNF783	569.15	800.61	602.03	1002.15	584.87	652.91
ENSG00000204947.9|ZNF425	245	337	139	338	241	278
ENSG00000204954.10|C12orf73	219.79	241.58	195.25	252	181.03	227.53
ENSG00000204956.5|PCDHGA1	31.26	25.98	12.76	35.61	28.18	8.62
ENSG00000204963.6|PCDHA7	8.2	27.25	5.61	16.94	21.67	5.18
ENSG00000204965.9|PCDHA5	126.46	96.61	92.18	131.46	103.08	64.01
ENSG00000204970.9|PCDHA1	10.29	18.65	13.63	21.23	10.47	7.24
ENSG00000204977.10|TRIM13	344.21	339.97	306	361.44	304.49	296.19
ENSG00000204991.11|SPIRE2	230	313	233	349	228	275
ENSG00000205041.1|AC118344.1	19	18	21	22	20	14
ENSG00000205060.11|SLC35B4	1933	2191	1513	2181	1639	1687
ENSG00000205084.11|TMEM231	737.32	769	754.51	953.76	748.26	683
ENSG00000205085.11|FAM71F2	31	38	21	50	32	30
ENSG00000205089.7|CCNI2	9.08	11.45	14.87	19.88	5.39	15.88
ENSG00000205090.9|TMEM240	37	31	38	56	60	43
ENSG00000205129.8|C4orf47	42	36	56	75	30	50
ENSG00000205133.11|TRIQK	134	135	132	173	111	112
ENSG00000205138.3|SDHAF1	82	108	72	131	71	89
ENSG00000205155.8|PSENEN	501.23	573.51	555	768.96	548.38	582.97
ENSG00000205181.6|LINC00654	212.84	197	155	245	185	181
ENSG00000205189.12|ZBTB10	451.39	414.77	435.44	465.38	373.63	395.82
ENSG00000205208.5|C4orf46	240	264	271	270.36	316	227.4
ENSG00000205213.14|LGR4	1465	1169	1055	1190	1313	1056
ENSG00000205220.12|PSMB10	95.02	122.6	111.9	197.16	120.38	124.84
ENSG00000205238.9|SPDYE2	16.54	46.39	26.13	43.38	32.37	9.77
ENSG00000205250.9|E2F4	979	1007	946	1375	1072	1010
ENSG00000205268.10|PDE7A	292.76	288	269	321	292	257.36
ENSG00000205269.6|TMEM170B	692	563	535	582	658	586
ENSG00000205277.9|MUC12	39.3	47.78	38.91	66.05	38	40.59
ENSG00000205302.7|SNX2	1740	1942	1533	2058	1658	1714
ENSG00000205307.12|SAP25	17.8	14.01	14.08	14.35	16.56	18.85
ENSG00000205309.14|NT5M	62	65	55	106	74	100
